,Usaquen_CO_pmm
1863,0.94406
1864,0.94142
1865,1.53439
1866,1.37859
1867,1.33253
1868,1.41139
1869,1.41444
1870,1.54259
1871,1.38231
1872,1.34005
1873,1.13795
1874,1.02649
1875,0.94966
1876,0.9327
1877,1.20441
1878,1.51373
1879,1.60513
1880,1.74528
1881,1.35184
1882,1.36233
1883,1.71787
1884,1.11471
1885,1.26089
1886,1.63809
1887,1.47141
1888,1.15987
1889,1.20787
1890,1.35562
1891,1.33103
1892,1.41824
1893,1.39892
1894,1.2373
1895,1.21289
1896,1.26294
1897,1.13284
1898,1.15402
1899,1.04268
1900,1.10518
1901,1.45334
1902,1.86193
1903,1.19665
1904,1.09822
1905,1.03347
1906,1.05045
1907,1.01654
1908,1.05001
1909,1.2787
1910,1.72708
1911,1.69832
1912,1.89755
1913,1.93552
1914,1.61105
1915,1.7487
1916,1.75999
1917,1.47616
1918,1.23115
1919,1.32854
1920,1.1842
1921,1.08397
1922,1.04777
1923,1.00818
1924,1.01265
1925,1.29034
1926,1.66358
1927,2.11166
1928,2.24404
1929,1.53165
1930,1.2519
1931,1.21835
1932,1.12911
1933,1.11008
1934,1.54836
1935,1.51752
1936,1.35396
1937,1.42609
1938,1.57954
1939,1.72317
1940,1.63714
1941,1.6116
1942,1.76184
1943,1.65945
1944,1.4982
1945,1.34636
1946,1.24658
1947,1.32272
1948,1.23784
1949,1.54002
1950,1.52817
1951,1.31307
1952,1.31545
1953,1.16758
1954,1.19133
1955,1.18912
1956,1.23048
1957,1.49916
1958,1.51224
1959,1.56826
1960,1.57208
1961,1.54879
1962,1.97167
1963,1.82758
1964,1.56655
1965,1.1913
1966,1.1468
1967,1.14551
1968,1.12205
1969,1.08773
1970,1.07244
1971,1.07402
1972,1.04133
1973,1.04543
1974,1.00553
1975,1.01486
1976,0.98061
1977,0.94804
1978,1.00038
1979,1.05032
1980,1.04556
1981,1.04548
1982,1.02538
1983,1.01264
1984,0.99489
1985,1.00033
1986,1.02551
1987,1.01131
1988,0.98966
1989,1.05066
1990,1.05341
1991,0.94878
1992,0.92837
1993,0.87274
1994,1.12493
1995,1.09628
1996,1.05202
1997,1.06761
1998,1.22691
1999,0.946
2000,0.93945
2001,0.96018
2002,0.9483
2003,0.96242
2004,0.95589
2005,1.06878
2006,1.1934
2007,1.1018
2008,1.40441
2009,1.57919
2010,1.72219
2011,1.774
2012,1.53737
2013,1.30957
2014,1.34413
2015,1.06934
2016,1.06797
2017,1.07165
2018,1.01451
2019,1.02487
2020,0.9949
2021,1.08904
2022,2.04421
2023,1.49508
2024,1.13561
2025,1.07761
2026,1.3377
2027,1.18052
2028,1.05195
2029,1.09761
2030,1.37288
2031,1.25883
2032,1.33432
2033,1.39973
2034,1.16656
2035,1.08506
2036,1.04804
2037,1.04149
2038,0.97623
2039,0.9902
2040,0.97435
2041,0.96211
2042,0.95818
2043,0.97546
2044,1.07664
2045,1.05536
2046,1.31806
2047,1.26671
2048,1.10552
2049,1.08724
2050,1.06248
2051,1.02264
2052,1.05068
2053,1.05663
2054,1.05504
2055,1.3479
2056,1.20552
2057,1.66466
2058,1.29401
2059,1.17557
2060,1.23608
2061,1.14491
2062,1.09141
2063,1.07028
2064,1.04874
2065,1.06042
2066,1.00875
2067,1.04963
2068,1.05445
2069,1.44655
2070,2.08385
2071,1.99604
2072,1.81885
2073,2.2415
2074,1.63875
2075,1.66311
2076,1.23752
2077,1.12466
2078,1.17563
2079,1.15782
2080,1.17658
2081,1.29436
2082,1.59863
2083,2.16515
2084,2.65961
2085,1.99119
2086,1.26727
2087,1.13166
2088,1.20188
2089,1.25886
2090,1.2516
2091,1.1942
2092,1.0158
2093,1.16172
2094,1.18341
2095,1.12825
2096,1.15899
2097,1.11843
2098,1.15177
2099,1.59134
2100,1.11827
2101,1.16881
2102,1.51575
2103,1.63866
2104,1.47098
2105,1.928
2106,2.48291
2107,2.96101
2108,2.3375
2109,1.83647
2110,1.76977
2111,1.39038
2112,1.21923
2113,1.20828
2114,1.19068
2115,1.17868
2116,1.19
2117,1.34714
2118,1.62834
2119,1.63354
2120,1.56776
2121,1.28654
2122,1.27031
2123,1.22794
2124,1.22187
2125,1.24654
2126,1.23058
2127,1.10661
2128,1.09921
2129,1.05979
2130,1.11696
2131,1.06056
2132,1.05404
2133,1.063
2134,1.09116
2135,1.01283
2136,1.02996
2137,1.06602
2138,1.03341
2139,1.04845
2140,0.94101
2141,0.95022
2142,1.15859
2143,1.16066
2144,1.06027
2145,0.98783
2146,0.98882
2147,1.00222
2148,0.99271
2149,1.00566
2150,0.97782
2151,0.98172
2152,1.00793
2153,0.95549
2154,0.96886
2155,1.04361
2156,1.01983
2157,1.05953
2158,0.99273
2159,0.97363
2160,0.95015
2161,0.90855
2162,0.88934
2163,0.89418
2164,0.98719
2165,1.74344
2166,2.52031
2167,1.91011
2168,1.71935
2169,1.11865
2170,1.06187
2171,1.0172
2172,0.98319
2173,0.97126
2174,0.9862
2175,1.12093
2176,1.44903
2177,1.4875
2178,1.48478
2179,1.84508
2180,1.3852
2181,1.55394
2182,1.23278
2183,0.98079
2184,0.97049
2185,0.98295
2186,0.95523
2187,0.96835
2188,1.0445
2189,1.63005
2190,2.04008
2191,2.15186
2192,1.71281
2193,2.05569
2194,2.5735
2195,2.39624
2196,2.29633
2197,1.40808
2198,1.38528
2199,1.37507
2200,1.66185
2201,1.88165
2202,1.73992
2203,1.79666
2204,2.26984
2205,2.54691
2206,2.53233
2207,1.82344
2208,1.799
2209,1.8039
2210,1.6604
2211,1.46448
2212,1.46215
2213,1.25902
2214,1.48367
2215,1.32609
2216,1.38449
2217,1.67525
2218,1.78695
2219,1.3092
2220,1.68552
2221,1.46212
2222,1.26625
2223,1.27301
2224,1.19367
2225,1.32546
2226,1.38616
2227,1.44171
2228,1.40443
2229,1.30556
2230,1.17828
2231,1.03264
2232,1.01991
2233,1.0375
2234,1.01054
2235,1.04133
2236,1.12005
2237,1.13013
2238,1.5202
2239,1.93938
2240,1.65058
2241,1.31898
2242,1.3004
2243,1.23126
2244,1.1545
2245,1.25103
2246,1.12565
2247,1.16481
2248,1.10806
2249,1.17811
2250,1.27564
2251,1.31335
2252,1.31448
2253,1.27959
2254,1.13685
2255,1.15124
2256,1.11527
2257,1.1078
2258,1.01741
2259,0.98736
2260,1.06647
2261,1.36584
2262,1.80575
2263,2.09539
2264,1.66017
2265,1.94873
2266,1.8303
2267,1.23805
2268,1.18793
2269,1.14561
2270,1.16428
2271,1.21001
2272,1.20178
2273,1.23891
2274,1.38283
2275,1.67321
2276,1.65723
2277,1.46078
2278,1.13426
2279,1.24284
2280,1.30842
2281,1.29166
2282,1.0821
2283,1.01217
2284,1.03234
2285,1.13505
2286,1.33528
2287,1.39241
2288,1.53202
2289,1.97886
2290,1.78434
2291,1.6666
2292,1.35261
2293,1.16363
2294,1.44591
2295,1.41137
2296,1.12768
2297,1.23142
2298,1.51898
2299,1.65335
2300,1.42487
2301,1.37954
2302,1.27586
2303,1.18724
2304,1.24474
2305,1.26262
2306,1.29405
2307,1.13158
2308,1.02836
2309,1.03899
2310,1.07986
2311,1.05845
2312,1.02028
2313,1.03776
2314,1.02735
2315,0.98112
2316,1.02804
2317,0.98987
2318,1.1936
2319,1.1915
2320,1.2924
2321,1.30844
2322,1.1147
2323,1.05625
2324,1.07647
2325,1.06101
2326,1.08423
2327,1.02447
2328,1.01821
2329,1.04308
2330,1.07854
2331,1.07139
2332,1.04537
2333,1.16261
2334,1.33996
2335,1.1557
2336,1.12171
2337,1.05098
2338,1.07235
2339,0.65762
2340,0.54394
2341,0.56012
2342,0.72529
2343,0.79757
2344,0.91939
2345,0.93523
2346,1.0098
2347,0.85789
2348,0.71567
2349,0.65715
2350,0.63666
2351,0.63664
2352,0.63341
2353,0.62897
2354,0.63411
2355,0.64892
2356,0.64074
2357,0.77036
2358,1.13793
2359,1.89882
2360,1.70571
2361,0.77128
2362,0.72971
2363,0.71042
2364,0.68477
2365,0.79549
2366,0.97457
2367,0.99769
2368,1.11573
2369,1.15185
2370,1.56963
2371,1.12782
2372,0.94853
2373,0.83431
2374,0.65827
2375,0.80439
2376,0.93171
2377,1.2232
2378,0.89647
2379,0.84632
2380,0.94002
2381,1.33604
2382,1.68226
2383,1.79892
2384,1.02106
2385,1.08093
2386,1.0355
2387,1.18739
2388,1.0463
2389,0.88939
2390,1.11359
2391,1.25742
2392,1.24907
2393,1.59207
2394,1.58374
2395,1.31214
2396,1.17025
2397,1.11928
2398,1.25201
2399,1.10774
2400,1.11975
2401,1.1522
2402,1.10974
2403,0.82337
2404,0.86751
2405,1.27048
2406,1.80029
2407,1.64929
2408,1.14448
2409,1.14523
2410,0.95096
2411,0.78221
2412,0.73787
2413,0.67889
2414,0.73164
2415,0.66281
2416,0.9473
2417,0.87975
2418,0.72486
2419,0.74733
2420,0.68772
2421,0.8299
2422,0.89865
2423,0.73751
2424,0.71632
2425,1.14491
2426,0.80997
2427,0.68502
2428,0.74866
2429,0.87991
2430,1.13544
2431,0.95032
2432,0.84365
2433,0.90107
2434,0.8934
2435,0.79839
2436,0.83174
2437,0.83387
2438,0.79801
2439,0.82968
2440,0.86723
2441,0.83592
2442,0.88789
2443,0.80426
2444,0.88329
2445,0.84855
2446,0.80737
2447,0.79329
2448,0.83695
2449,0.78689
2450,0.75804
2451,0.75459
2452,0.74191
2453,0.82149
2454,0.92685
2455,0.84488
2456,0.83425
2457,0.80053
2458,0.80515
2459,0.78745
2460,0.78139
2461,0.77173
2462,0.75854
2463,0.77656
2464,0.74599
2465,0.79209
2466,0.75129
2467,0.80649
2468,0.80976
2469,0.85395
2470,0.74575
2471,0.73699
2472,0.81647
2473,0.76868
2474,1.02156
2475,0.8894
2476,0.85597
2477,1.03292
2478,1.25876
2479,1.22602
2480,0.92905
2481,0.67027
2482,0.66418
2483,0.66691
2484,0.65611
2485,0.62831
2486,0.81668
2487,0.92815
2488,0.98393
2489,1.05827
2490,1.16078
2491,1.18941
2492,1.22116
2493,1.16541
2494,1.10548
2495,0.7736
2496,0.74865
2497,0.7034
2498,0.70897
2499,0.74929
2500,0.75936
2501,0.85107
2502,1.28393
2503,1.31046
2504,1.23975
2505,1.04705
2506,0.79142
2507,0.77696
2508,0.82754
2509,0.77166
2510,0.88068
2511,0.82491
2512,0.83974
2513,1.10043
2514,1.26239
2515,1.30413
2516,1.4763
2517,0.92616
2518,0.78938
2519,0.84414
2520,0.77657
2521,0.7495
2522,0.79348
2523,0.74773
2524,0.74357
2525,0.94733
2526,1.56145
2527,1.00127
2528,0.7715
2529,0.79305
2530,0.74391
2531,0.85593
2532,0.75655
2533,0.8162
2534,0.73475
2535,0.7181
2536,0.75391
2537,0.77665
2538,0.79101
2539,0.80424
2540,0.87163
2541,0.76329
2542,0.70581
2543,0.74901
2544,0.82494
2545,0.76295
2546,0.74431
2547,0.72523
2548,0.78224
2549,0.92155
2550,0.91553
2551,0.81701
2552,0.85115
2553,0.83095
2554,0.82412
2555,0.7329
2556,0.79882
2557,0.89186
2558,1.00797
2559,0.96328
2560,1.09089
2561,1.07967
2562,0.88278
2563,0.80734
2564,1.05218
2565,0.79892
2566,0.79973
2567,0.73231
2568,0.82703
2569,0.77167
2570,0.71574
2571,0.74915
2572,0.73518
2573,1.012
2574,1.01253
2575,0.72176
2576,0.76714
2577,0.718
2578,0.7401
2579,0.97005
2580,1.02641
2581,1.15086
2582,0.82069
2583,0.73253
2584,0.74752
2585,0.79238
2586,1.17009
2587,1.12821
2588,1.27453
2589,1.41556
2590,1.52875
2591,1.33522
2592,0.80793
2593,0.72144
2594,0.64953
2595,0.66914
2596,0.71102
2597,0.83367
2598,0.98536
2599,0.81843
2600,0.6803
2601,0.67045
2602,0.65949
2603,0.6546
2604,0.65529
2605,0.63875
2606,0.63297
2607,0.6884
2608,0.77731
2609,0.8407
2610,0.96928
2611,0.88985
2612,0.94559
2613,1.04731
2614,1.09665
2615,1.05419
2616,0.86272
2617,0.80554
2618,0.75375
2619,0.72306
2620,0.71552
2621,0.78137
2622,0.80465
2623,0.82587
2624,0.7777
2625,0.91651
2626,0.82012
2627,0.72176
2628,0.81184
2629,1.0902
2630,1.09034
2631,0.94196
2632,0.94449
2633,1.11396
2634,1.10371
2635,1.08035
2636,0.89119
2637,0.81533
2638,0.99713
2639,1.05291
2640,0.8695
2641,0.93154
2642,0.97029
2643,1.0032
2644,0.93379
2645,1.03015
2646,1.00219
2647,0.83534
2648,0.79641
2649,0.83105
2650,0.86583
2651,0.79448
2652,0.74023
2653,0.84653
2654,1.11106
2655,0.9953
2656,0.90831
2657,0.97649
2658,0.95454
2659,1.22657
2660,1.10941
2661,1.22268
2662,1.08276
2663,0.82831
2664,0.72363
2665,0.7125
2666,0.76707
2667,0.7134
2668,0.82083
2669,1.08035
2670,1.42198
2671,1.92582
2672,1.61968
2673,1.42573
2674,1.22547
2675,0.94756
2676,1.61869
2677,1.69651
2678,1.20625
2679,1.28112
2680,1.67849
2681,1.82269
2682,1.80523
2683,1.99725
2684,1.37439
2685,1.58718
2686,1.31779
2687,1.16128
2688,1.13445
2689,1.11986
2690,1.35623
2691,1.3405
2692,1.33032
2693,1.47407
2694,1.73993
2695,2.27026
2696,2.21164
2697,1.82041
2698,1.41157
2699,0.85129
2700,0.80962
2701,0.83487
2702,1.26904
2703,0.99686
2704,0.83337
2705,1.05047
2706,1.91016
2707,2.34712
2708,1.62708
2709,1.03422
2710,0.71232
2711,0.78742
2712,0.7983
2713,0.75174
2714,0.7864
2715,0.76209
2716,0.76938
2717,0.8832
2718,1.46327
2719,1.63155
2720,1.34607
2721,0.96496
2722,0.73252
2723,0.74146
2724,0.7089
2725,0.73007
2726,0.74621
2727,0.67024
2728,0.4784
2729,0.68295
2730,1.01143
2731,1.19737
2732,1.28371
2733,0.72268
2734,0.77477
2735,0.43363
2736,0.37532
2737,0.38558
2738,0.31642
2739,0.26895
2740,0.32458
2741,0.50756
2742,0.61132
2743,0.47694
2744,0.50483
2745,0.42003
2746,0.47557
2747,0.43122
2748,0.43632
2749,0.45568
2750,0.46125
2751,0.43459
2752,0.38541
2753,0.4427
2754,0.44273
2755,0.4829
2756,0.46325
2757,0.39646
2758,0.3974
2759,0.35172
2760,0.37076
2761,0.34327
2762,0.33215
2763,0.37947
2764,0.39863
2765,0.66797
2766,0.76012
2767,0.6716
2768,0.55502
2769,0.54974
2770,0.43069
2771,0.41466
2772,0.41471
2773,0.44434
2774,0.45577
2775,0.65123
2776,0.56862
2777,0.45626
2778,0.43417
2779,0.62156
2780,0.82167
2781,0.48474
2782,0.39567
2783,0.44713
2784,0.42499
2785,0.40078
2786,0.44733
2787,0.39335
2788,0.34589
2789,0.35319
2790,0.42722
2791,0.51792
2792,0.57553
2793,0.42634
2794,0.40795
2795,0.39861
2796,0.44096
2797,0.48586
2798,0.42052
2799,0.38121
2800,0.40766
2801,0.37184
2802,0.44997
2803,0.44855
2804,0.45631
2805,0.58213
2806,0.41623
2807,0.38059
2808,0.33296
2809,0.34251
2810,0.39038
2811,0.39033
2812,0.36473
2813,0.37748
2814,0.38967
2815,0.35919
2816,0.36668
2817,0.37716
2818,0.3735
2819,0.39132
2820,0.40697
2821,0.40984
2822,0.44937
2823,0.42088
2824,0.38444
2825,0.38014
2826,0.46069
2827,0.48069
2828,0.39292
2829,0.42734
2830,0.34906
2831,0.33532
2832,0.3463
2833,0.33085
2834,0.2975
2835,0.30402
2836,0.31095
2837,0.39632
2838,0.503
2839,0.5441
2840,0.49645
2841,0.40734
2842,0.42303
2843,0.41745
2844,0.40479
2845,0.4022
2846,0.37333
2847,0.40259
2848,0.41723
2849,0.40963
2850,0.50331
2851,0.4777
2852,0.50285
2853,0.47631
2854,0.45632
2855,0.43331
2856,0.3542
2857,0.35673
2858,0.36129
2859,0.2635
2860,0.37112
2861,0.51815
2862,0.96614
2863,0.64661
2864,0.4886
2865,0.42341
2866,0.46341
2867,0.40976
2868,0.48066
2869,0.40422
2870,0.41229
2871,0.42389
2872,0.46083
2873,0.47631
2874,0.4478
2875,0.73459
2876,1.15482
2877,1.282
2878,0.79494
2879,0.3552
2880,0.37805
2881,0.39029
2882,0.58269
2883,0.4092
2884,0.33889
2885,0.54456
2886,0.55468
2887,0.60953
2888,0.41655
2889,0.34262
2890,0.33582
2891,0.31089
2892,0.37391
2893,0.38805
2894,0.36228
2895,0.3938
2896,0.43281
2897,0.46147
2898,0.5567
2899,0.51547
2900,0.49245
2901,0.49346
2902,0.45825
2903,0.47168
2904,0.42189
2905,0.3857
2906,0.39171
2907,0.38713
2908,0.4078
2909,0.83847
2910,1.00575
2911,0.78299
2912,0.52498
2913,0.53579
2914,0.52143
2915,0.5615
2916,0.5609
2917,0.51179
2918,0.5481
2919,0.57574
2920,0.52657
2921,0.53971
2922,0.56767
2923,0.55247
2924,0.49154
2925,0.51702
2926,0.5194
2927,0.4637
2928,0.42903
2929,0.44922
2930,0.4738
2931,0.40152
2932,0.4208
2933,0.54135
2934,0.77227
2935,0.82344
2936,0.68809
2937,0.62572
2938,0.65228
2939,0.60723
2940,0.57826
2941,0.54262
2942,0.50223
2943,0.54702
2944,0.51701
2945,0.64204
2946,0.68675
2947,0.5534
2948,0.7562
2949,0.76096
2950,0.64338
2951,0.49462
2952,0.47272
2953,0.44642
2954,0.51151
2955,0.42865
2956,0.40308
2957,0.46132
2958,0.53426
2959,0.56124
2960,0.71046
2961,0.77134
2962,0.61621
2963,0.58835
2964,0.4814
2965,0.48391
2966,0.43463
2967,0.42906
2968,0.44114
2969,0.46774
2970,0.53236
2971,0.42847
2972,0.44804
2973,0.47719
2974,0.65058
2975,0.68656
2976,0.48865
2977,0.46929
2978,0.45809
2979,0.45299
2980,0.43747
2981,0.36259
2982,0.37255
2983,0.40113
2984,0.437
2985,0.41687
2986,0.50169
2987,0.50638
2988,0.41181
2989,0.42531
2990,0.41171
2991,0.32699
2992,0.43928
2993,0.48416
2994,0.57668
2995,0.53672
2996,0.54058
2997,0.44967
2998,0.49514
2999,0.44779
3000,0.40211
3001,0.43323
3002,0.36491
3003,0.36862
3004,0.39751
3005,0.4513
3006,0.61513
3007,0.61305
3008,0.56994
3009,0.47518
3010,0.47469
3011,0.43333
3012,0.40841
3013,0.4628
3014,0.48373
3015,0.50716
3016,0.47204
3017,0.51131
3018,0.55052
3019,0.53171
3020,0.56869
3021,0.4511
3022,0.4895
3023,0.42054
3024,0.43157
3025,0.41761
3026,0.40026
3027,0.40014
3028,0.37187
3029,0.66091
3030,1.07678
3031,0.57011
3032,0.52112
3033,0.50729
3034,0.47063
3035,0.45985
3036,0.43685
3037,0.45933
3038,0.44854
3039,0.43658
3040,0.43964
3041,0.49594
3042,0.64984
3043,0.47712
3044,0.45819
3045,0.46074
3046,0.46415
3047,0.43713
3048,0.39089
3049,0.44374
3050,0.63522
3051,0.53822
3052,0.54299
3053,0.84062
3054,0.84256
3055,0.98744
3056,0.62021
3057,0.54282
3058,0.54374
3059,0.51647
3060,0.56327
3061,0.51184
3062,0.70418
3063,0.76569
3064,0.63652
3065,0.58098
3066,0.53601
3067,0.50519
3068,0.5797
3069,0.59897
3070,0.7862
3071,1.03841
3072,0.96574
3073,1.00512
3074,0.90917
3075,0.67711
3076,0.67456
3077,0.86524
3078,1.47836
3079,1.04151
3080,0.97167
3081,0.62716
3082,0.5257
3083,0.47782
3084,0.7625
3085,0.79175
3086,0.87222
3087,0.92118
3088,0.87443
3089,0.64443
3090,0.49992
3091,0.46569
3092,0.55354
3093,0.56994
3094,0.49551
3095,0.44619
3096,0.56465
3097,0.73654
3098,0.61272
3099,0.61193
3100,0.85153
3101,1.02897
3102,1.18721
3103,1.20161
3104,1.08877
3105,1.29944
3106,1.18774
3107,1.02555
3108,0.6943
3109,0.65934
3110,0.77725
3111,0.70178
3112,0.95805
3113,0.77763
3114,0.62404
3115,0.99457
3116,1.40411
3117,1.68786
3118,1.41337
3119,0.69213
3120,0.89537
3121,0.80186
3122,0.96051
3123,1.12831
3124,0.92374
3125,0.99492
3126,0.73608
3127,0.76205
3128,0.69716
3129,0.62857
3130,0.61057
3131,0.49358
3132,0.473
3133,0.49438
3134,0.49034
3135,0.48239
3136,0.69527
3137,0.80005
3138,0.61388
3139,0.86534
3140,0.54114
3141,0.49848
3142,0.4533
3143,0.45662
3144,0.44437
3145,0.47526
3146,0.4363
3147,0.44691
3148,0.41428
3149,0.45668
3150,0.53376
3151,0.52751
3152,0.51965
3153,0.47406
3154,0.44216
3155,0.41262
3156,0.41837
3157,0.46463
3158,0.43455
3159,0.44948
3160,0.47962
3161,0.43071
3162,0.43503
3163,0.55038
3164,0.55055
3165,0.49954
3166,0.42663
3167,0.47783
3168,0.39004
3169,0.41648
3170,0.49804
3171,0.50767
3172,0.50775
3173,0.58102
3174,0.94433
3175,0.82745
3176,0.59064
3177,0.59821
3178,0.55013
3179,0.49131
3180,0.49016
3181,0.53054
3182,0.49533
3183,0.5159
3184,0.4959
3185,0.49201
3186,0.57065
3187,0.66182
3188,0.58283
3189,0.53019
3190,0.48216
3191,0.46998
3192,0.4245
3193,0.44691
3194,0.41679
3195,0.41998
3196,0.46917
3197,0.58394
3198,1.0629
3199,0.71063
3200,0.59799
3201,0.50629
3202,0.52735
3203,0.52386
3204,0.49952
3205,0.49942
3206,0.52076
3207,0.53359
3208,0.48877
3209,0.51688
3210,0.49658
3211,0.4554
3212,0.48657
3213,0.43732
3214,0.38804
3215,0.38779
3216,0.38458
3217,0.36631
3218,0.3591
3219,0.36354
3220,0.37947
3221,0.41282
3222,0.51657
3223,0.56166
3224,0.50828
3225,0.53564
3226,0.47761
3227,0.52362
3228,0.45871
3229,0.47329
3230,0.45319
3231,0.45362
3232,0.49291
3233,0.46632
3234,0.47328
3235,0.51902
3236,0.46955
3237,0.46527
3238,0.39011
3239,0.39699
3240,0.37798
3241,0.38039
3242,0.39122
3243,0.36632
3244,0.42356
3245,0.7697
3246,0.87662
3247,1.11948
3248,1.02339
3249,0.91378
3250,0.4952
3251,0.46518
3252,0.51664
3253,0.49719
3254,0.46902
3255,0.67164
3256,1.0027
3257,1.16849
3258,0.52413
3259,0.59471
3260,0.48032
3261,0.46813
3262,0.44109
3263,0.48899
3264,0.51192
3265,0.53994
3266,0.48747
3267,0.45213
3268,0.45838
3269,0.66594
3270,0.56104
3271,0.58567
3272,0.54195
3273,0.65223
3274,0.65478
3275,0.65391
3276,0.74401
3277,0.53271
3278,0.55739
3279,0.53302
3280,0.75734
3281,0.56595
3282,0.52085
3283,0.51609
3284,0.49949
3285,0.57347
3286,0.54089
3287,0.62838
3288,0.49315
3289,0.557
3290,0.60172
3291,0.62931
3292,0.5786
3293,0.44521
3294,0.54361
3295,0.57449
3296,0.50879
3297,0.87397
3298,0.75372
3299,0.62357
3300,0.59205
3301,0.54274
3302,0.53234
3303,0.49794
3304,0.60739
3305,0.92861
3306,0.92488
3307,0.50771
3308,0.55556
3309,0.60625
3310,0.55945
3311,0.55018
3312,0.55789
3313,0.51932
3314,0.42917
3315,0.57965
3316,0.46891
3317,0.46183
3318,0.60164
3319,0.5268
3320,0.59844
3321,0.48486
3322,0.41646
3323,0.47289
3324,0.44344
3325,0.49646
3326,0.4468
3327,0.4804
3328,0.50873
3329,0.49178
3330,0.47121
3331,0.50484
3332,0.52262
3333,0.49641
3334,0.62357
3335,0.60722
3336,0.6348
3337,0.55699
3338,0.44952
3339,0.49137
3340,0.49402
3341,0.97
3342,0.99802
3343,1.02883
3344,0.65986
3345,0.60435
3346,0.5598
3347,0.55218
3348,0.56233
3349,0.52726
3350,0.51302
3351,0.50674
3352,0.52163
3353,0.49225
3354,0.53658
3355,0.57341
3356,0.58567
3357,0.56362
3358,0.45159
3359,0.41911
3360,0.48277
3361,0.45745
3362,0.44592
3363,0.45531
3364,0.5363
3365,0.74812
3366,0.89711
3367,0.58358
3368,0.49563
3369,0.56294
3370,0.52924
3371,0.53669
3372,0.57854
3373,0.52205
3374,0.54061
3375,0.5325
3376,0.51942
3377,0.48139
3378,0.52126
3379,0.56889
3380,0.57068
3381,0.52274
3382,0.47627
3383,0.43218
3384,0.42102
3385,0.41206
3386,0.48607
3387,0.44401
3388,0.45243
3389,0.65351
3390,0.97093
3391,0.94373
3392,1.1333
3393,0.99336
3394,0.57367
3395,0.5659
3396,0.57468
3397,0.60597
3398,0.57672
3399,0.55249
3400,0.54228
3401,0.57975
3402,0.59711
3403,0.57688
3404,0.55823
3405,0.51496
3406,0.51026
3407,0.61699
3408,0.69381
3409,0.56009
3410,0.58505
3411,0.55347
3412,0.5259
3413,0.72991
3414,1.03553
3415,0.84192
3416,0.73595
3417,0.69658
3418,0.76049
3419,1.15958
3420,0.96261
3421,1.15867
3422,1.16905
3423,1.49001
3424,1.44594
3425,1.3614
3426,1.59772
3427,1.7284
3428,1.21716
3429,0.98506
3430,0.74108
3431,0.54046
3432,0.61549
3433,0.54045
3434,0.52301
3435,0.50742
3436,0.50846
3437,0.66626
3438,0.909
3439,1.06781
3440,0.85429
3441,1.04468
3442,0.73857
3443,0.70877
3444,0.789
3445,0.63858
3446,0.5907
3447,0.61338
3448,0.57218
3449,0.66461
3450,0.60887
3451,0.54593
3452,1.05836
3453,1.45097
3454,1.57146
3455,1.55672
3456,1.55004
3457,1.75748
3458,1.03913
3459,0.9855
3460,0.97006
3461,0.70698
3462,1.07788
3463,1.4153
3464,1.56694
3465,0.98309
3466,0.63907
3467,0.60675
3468,0.83599
3469,1.1207
3470,0.96943
3471,0.82388
3472,0.84008
3473,1.23205
3474,1.57991
3475,1.56577
3476,0.78174
3477,0.81834
3478,0.82138
3479,0.73465
3480,0.66594
3481,0.56971
3482,0.61658
3483,0.50862
3484,0.55777
3485,0.59126
3486,0.68119
3487,0.64588
3488,0.58328
3489,0.52784
3490,0.50235
3491,0.49579
3492,0.5389
3493,0.54305
3494,0.49789
3495,0.48962
3496,0.69466
3497,0.71698
3498,0.92543
3499,0.7636
3500,0.84334
3501,0.63904
3502,0.54133
3503,0.52551
3504,0.49325
3505,0.52898
3506,0.53028
3507,0.53366
3508,0.61944
3509,0.95338
3510,1.50302
3511,1.41997
3512,1.02018
3513,0.82386
3514,0.66663
3515,0.89143
3516,0.69357
3517,0.61184
3518,0.70622
3519,0.85685
3520,0.70803
3521,0.68263
3522,0.61355
3523,0.63007
3524,0.55873
3525,0.57365
3526,0.52851
3527,0.5647
3528,0.4554
3529,0.56021
3530,0.525
3531,0.5613
3532,0.70174
3533,1.40416
3534,1.29392
3535,0.83479
3536,0.74297
3537,1.34647
3538,1.0097
3539,0.61399
3540,0.58907
3541,0.55303
3542,0.62558
3543,0.59036
3544,0.6127
3545,0.59052
3546,0.67201
3547,1.29438
3548,1.09098
3549,1.32756
3550,0.89327
3551,0.68182
3552,0.5582
3553,0.48841
3554,0.48301
3555,0.49712
3556,0.56601
3557,0.75093
3558,0.75682
3559,0.74565
3560,0.86581
3561,0.6068
3562,0.5344
3563,0.53271
3564,0.52845
3565,0.59422
3566,0.53623
3567,0.56602
3568,0.79036
3569,0.99397
3570,1.01206
3571,0.76177
3572,0.73636
3573,0.61381
3574,0.60069
3575,0.53496
3576,0.51982
3577,0.56379
3578,0.51746
3579,0.58077
3580,0.61415
3581,1.01839
3582,2.19833
3583,1.36503
3584,0.80071
3585,0.78456
3586,0.82411
3587,0.73124
3588,0.7205
3589,0.89169
3590,0.84704
3591,0.89113
3592,0.90049
3593,1.08064
3594,1.24159
3595,1.43286
3596,1.21123
3597,1.24372
3598,1.38908
3599,0.8679
3600,0.65406
3601,0.54844
3602,0.57388
3603,0.52477
3604,0.59902
3605,0.92482
3606,1.91009
3607,1.5319
3608,1.58583
3609,1.41328
3610,1.35265
3611,1.08877
3612,0.73069
