,Centro_de_Alto_Rendimiento_CO_pmm
3562,0.03019
3563,0.03988
3564,0.08136
3565,0.07488
3566,0.17766
3567,0.23109
3568,0.32945
3569,0.59326
3570,0.68316
3571,1.149
3572,0.66465
3573,0.46958
3574,0.48791
3575,0.58359
3576,0.3285
3577,0.16703
3578,0.07453
3579,0.07682
3580,0.04433
3581,0.13351
3582,0.93944
3583,1.50416
3584,0.09635
3585,0.2506
3586,0.2965
3587,0.24429
3588,0.10843
3589,0.17676
3590,0.31987
3591,0.63902
3592,0.7057
3593,0.79096
3594,1.23971
3595,1.31041
3596,1.62582
3597,1.22671
3598,1.41038
3599,0.94586
3600,0.54715
3601,0.24559
3602,0.30904
3603,0.46337
3604,0.47144
3605,0.74335
3606,0.91692
3607,0.71339
3608,0.29905
3609,0.11387
3610,-0.01825
3611,-0.03381
3612,0.12495
3613,0.26528
3614,0.79015
3615,0.54836
3616,0.60189
3617,0.48041
3618,0.43495
3619,0.30052
3620,0.2639
3621,0.33234
3622,0.30734
3623,0.51814
3624,0.72379
3625,0.60924
3626,0.3447
3627,0.34564
3628,0.14453
3629,0.65714
3630,1.32142
3631,1.05282
3632,1.12106
3633,0.93702
3634,0.38832
3635,0.21657
3636,0.23529
3637,0.21786
3638,0.19394
3639,0.16169
3640,0.10545
3641,0.119
3642,0.26348
3643,0.37301
3644,0.32232
3645,0.31591
3646,0.51285
3647,0.56407
3648,0.89695
3649,1.30305
3650,0.87747
3651,0.68121
3652,0.52167
3653,0.65348
3654,1.5205
3655,1.0874
3656,0.82953
3657,0.1881
3658,0.13483
3659,0.19514
3660,0.14234
3661,0.09857
3662,0.20925
3663,0.18593
3664,0.04935
3665,0.08383
3666,0.11406
3667,0.17327
3668,0.19566
3669,0.16111
3670,0.12853
3671,0.15387
3672,0.11811
3673,0.0315
3674,0.11159
3675,-0.01493
3676,0.01471
3677,0.08231
3678,0.1316
3679,0.13632
3680,-0.0317
3681,-0.03816
3682,-0.02309
3683,0.03553
3684,0.04434
3685,0.1393
3686,0.31039
3687,0.34206
3688,0.41518
3689,0.30618
3690,0.06364
3691,0.0319
3692,0.12629
3693,0.44654
3694,0.21955
3695,0.46873
3696,0.26509
3697,0.23347
3698,0.29203
3699,0.16217
3700,0.14661
3701,0.15081
3702,0.21075
3703,0.13484
3704,0.19124
3705,0.17427
3706,0.1511
3707,0.14094
3708,0.13161
3709,0.17733
3710,0.14977
3711,0.14031
3712,0.11582
3713,0.09271
3714,0.06444
3715,0.24286
3716,0.10158
3717,0.19424
3718,0.34551
3719,0.22338
3720,0.44247
3721,0.27892
3722,0.04753
3723,0.06495
3724,0.06593
3725,0.42188
3726,0.79444
3727,1.12797
3728,1.42186
3729,0.30215
3730,0.11846
3731,0.12927
3732,0.37352
3733,0.511835
3734,0.56019
3735,0.30797
3736,0.32669
3737,0.29076
3738,0.2617
3739,0.33334
3740,0.19988
3741,0.39387
3742,0.33324
3743,0.40557
3744,0.19453
3745,0.08506
3746,0.04958
3747,0.07636
3748,0.1014
3749,0.0814
3750,0.09732
3751,0.2159
3752,0.26789
3753,0.22829
3754,0.2477
3755,0.39207
3756,0.33641
3757,0.4507
3758,0.59074
3759,0.49032
3760,0.44056
3761,0.31708
3762,0.34801
3763,0.27433
3764,0.19318
3765,0.13781
3766,0.05036
3767,0.04307
3768,0.12929
3769,0.15521
3770,0.02858
3771,0.01851
3772,0.10087
3773,0.15459
3774,0.57287
3775,0.87055
3776,0.96105
3777,0.25735
3778,0.23888
3779,0.22951
3780,0.29878
3781,0.34899
3782,0.4943
3783,0.5187
3784,0.40695
3785,0.33363
3786,0.28708
3787,0.21107
3788,0.49921
3789,0.16317
3790,0.39163
3791,0.3566
3792,0.18667
3793,0.27322
3794,0.30103
3795,0.33183
3796,0.30966
3797,0.57853
3798,1.07231
3799,1.25211
3800,0.53796
3801,0.20009
3802,0.19624
3803,0.21245
3804,0.20865
3805,0.25258
3806,0.32493
3807,0.4032
3808,0.35562
3809,0.39361
3810,0.3083
3811,0.27587
3812,0.28408
3813,0.34069
3814,0.49597
3815,0.42038
3816,0.21503
3817,0.17227
3818,-0.03406
3819,
3820,-0.01478
3821,0.0288
3822,0.13971
3823,0.06021
3824,0.1266
3825,0.17074
3826,0.11486
3827,0.10565
3828,0.10087
3829,0.20224
3830,0.22245
3831,0.18953
3832,0.11074
3833,0.16789
3834,0.13836
3835,0.14138
3836,0.21561
3837,0.27074
3838,0.3574
3839,0.16931
3840,0.23063
3841,0.13674
3842,0.21314
3843,0.19972
3844,0.1558
3845,0.12936
3846,0.03288
3847,0.00945
3848,0.04006
3849,0.18875
3850,0.05249
3851,0.0522
3852,0.16353
3853,0.302
3854,0.31245
3855,0.32079
3856,0.29921
3857,0.20185
3858,0.16911
3859,0.04574
3860,0.07429
3861,0.15021
3862,0.25494
3863,0.07419
3864,1.06915
3865,1.3777599999999999
3866,0.8109649999999999
3867,0.6567050000000001
3868,0.5974200000000001
3869,0.53798
3870,0.22192
3871,0.22653
3872,0.18848
3873,0.03634
3874,-0.01529
3875,0.04585
3876,0.13233
3877,0.26498
3878,0.25954
3879,0.17715
3880,0.10349
3881,0.03521
3882,0.02115
3883,0.06209
3884,0.11835
3885,0.25625
3886,0.15782
3887,0.04726
3888,0.78778
3889,0.28359999999999996
3890,0.246795
3891,0.2521
3892,0.32685
3893,0.07565
3894,0.89832
3895,0.69345
3896,0.0986
3897,-0.04167
3898,-0.00275
3899,0.03113
3900,0.09041
3901,0.17152
3902,0.23068
3903,0.8283
3904,0.46453
3905,0.74046
3906,0.73922
3907,0.34429
3908,0.27031
3909,0.13901
3910,0.02027
3911,0.02862
3912,-0.00546
3913,0.24765
3914,0.11833
3915,0.07249
3916,0.06562
3917,0.07938
3918,0.52858
3919,1.03912
3920,1.2459
3921,0.15725
3922,0.15414
3923,0.11869
3924,0.08641
3925,0.05118
3926,0.34358
3927,0.31649
3928,0.18368
3929,0.18362
3930,0.21246
3931,0.2485
3932,0.07557
3933,0.14333
3934,0.40626
3935,0.31529
3936,0.02142
3937,0.13586
3938,0.16311
3939,0.09531
3940,0.04874
3941,0.10101
3942,0.60154
3943,1.11144
3944,0.8455
3945,0.44614
3946,0.15283
3947,0.41149
3948,0.43195
3949,0.50207
3950,0.5866
3951,0.64837
3952,0.75004
3953,0.64522
3954,0.64874
3955,0.64375
3956,0.50493
3957,0.47811
3958,0.42793
3959,0.38006
3960,0.26693
3961,0.68995
3962,0.38789
3963,0.31623
3964,0.20883
3965,0.39132
3966,1.07866
3967,1.02485
3968,0.49411
3969,0.55609
3970,0.01871
3971,0.5166550000000001
3972,0.436965
3973,0.5632550000000001
3974,0.52634
3975,0.47407
3976,0.5024299999999999
3977,0.728165
3978,0.783995
3979,0.01586
3980,0.38777
3981,0.50993
3982,0.19063
3983,0.19443
3984,0.3377
3985,0.41734
3986,0.35924
3987,0.40171
3988,0.40104
3989,0.46648
3990,0.62117
3991,0.93521
3992,0.68094
3993,0.31617
3994,0.13528
3995,0.09555
3996,0.0961
3997,0.10961
3998,-0.00981
3999,0.13573
4000,0.13396
4001,0.08165
4002,0.20477
4003,0.21076
4004,0.15362
4005,0.15522
4006,0.2345
4007,0.20833
4008,0.14954
4009,0.20323
4010,0.30215
4011,0.22454
4012,0.10644
4013,0.18111
4014,0.11614
4015,0.29805
4016,0.11378
4017,0.04571
4018,-0.02633
4019,-0.04788
4020,0.05312
4021,0.16984
4022,0.3111
4023,0.28922
4024,0.2266
4025,0.07953
4026,0.13941
4027,0.1155
4028,0.12257
4029,0.03594
4030,0.04023
4031,0.21044
4032,0.34898
4033,0.23146
4034,0.17673
4035,0.09676
4036,0.04451
4037,0.08982
4038,0.37897
4039,0.47348
4040,0.22773
4041,0.13549
4042,0.09194
4043,0.08488
4044,0.12655
4045,0.19824
4046,0.22127
4047,0.19962
4048,0.11988
4049,0.12207
4050,0.33122
4051,0.33737
4052,0.3986
4053,0.34477
4054,0.31554
4055,0.35633
4056,0.21483
4057,0.14887
4058,0.15012
4059,0.16984
4060,0.22357
4061,0.27151
4062,0.52264
4063,0.55752
4064,0.44551
4065,0.35773
4066,0.28737
4067,0.2193
4068,0.2756
4069,0.23523
4070,0.26507
4071,0.31942
4072,0.27785
4073,0.32787
4074,0.43132
4075,0.44903
4076,0.38743
4077,0.38554
4078,0.33467
4079,0.19672
4080,0.19991
4081,0.10614
4082,0.08452
4083,0.09164
4084,0.12884
4085,0.31986
4086,0.82684
4087,0.92499
4088,0.89935
4089,0.36596
4090,0.09189
4091,0.05762
4092,0.08574
4093,0.10889
4094,0.18275
4095,0.27952
4096,0.32571
4097,0.47623
4098,0.44159
4099,0.39677
4100,1.13256
4101,0.73778
4102,0.3215
4103,0.27861
4104,0.34273
4105,0.33224
4106,0.36211
4107,0.36442
4108,0.24711
4109,0.30548
4110,0.70138
4111,0.9822
4112,1.34343
4113,1.03071
4114,0.82162
4115,0.42779
4116,0.21715
4117,0.17176
4118,0.19356
4119,0.27857
4120,0.15509
4121,0.30762
4122,0.30982
4123,0.39869
4124,0.90986
4125,1.21611
4126,0.42174
4127,0.50461
4128,0.26664
4129,0.17365
4130,0.23541
4131,0.15973
4132,0.21975
4133,0.50402
4134,0.49255
4135,0.47534
4136,0.90525
4137,0.30316
4138,0.10705
4139,0.22792
4140,0.18861
4141,0.24691
4142,0.32638
4143,0.18445
4144,0.12474
4145,0.48154
4146,0.92029
4147,0.95973
4148,0.52625
4149,0.67961
4150,0.54224
4151,0.22577
4152,0.24158
4153,0.13874
4154,0.26408
4155,0.49496
4156,0.21059
4157,0.27342
4158,0.42674
4159,0.63711
4160,0.44873
4161,0.15526
4162,0.1358
4163,0.14641
4164,0.19844
4165,0.27295
4166,0.41673
4167,0.36617
4168,0.28648
4169,0.21235
4170,0.21814
4171,0.205
4172,0.19682
4173,0.26032
4174,0.16798
4175,0.11817
4176,0.13746
4177,0.14976
4178,0.14044
4179,0.16997
4180,0.1443
4181,0.22812
4182,0.23052
4183,0.48203
4184,0.16818
4185,0.19558
4186,0.0739
4187,0.11286
4188,0.23817
4189,0.21123
4190,0.11799
4191,0.1617
4192,0.15675
4193,0.12195
4194,0.17996
4195,0.18088
4196,0.16105
4197,0.20178
4198,0.19308
4199,0.10567
4200,0.02053
4201,0.03021
4202,0.02316
4203,0.0224
4204,0.04442
4205,0.12672
4206,0.32206
4207,0.33487
4208,0.22225
4209,0.05281
4210,0.06028
4211,0.08292
4212,0.04578
4213,0.778545
4214,-0.03974
4215,0.03899
4216,0.01039
4217,0.27683
4218,0.28598
4219,0.23811
4220,0.18054
4221,0.12151
4222,0.08941
4223,0.14523
4224,0.21407
4225,0.21679
4226,0.19121
4227,0.16024
4228,0.19374
4229,0.29052
4230,0.75704
4231,1.27582
4232,1.20363
4233,0.6821
4234,0.27792
4235,0.24257
4236,0.25947
4237,0.3841
4238,0.33549
4239,0.27283
4240,0.32406
4241,0.46621
4242,0.41773
4243,0.52337
4244,0.45573
4245,0.64141
4246,0.3136
4247,0.164
4248,0.15209
4249,0.15435
4250,0.09267
4251,0.06832
4252,0.11778
4253,0.21258
4254,0.69628
4255,0.78386
4256,0.48403
4257,0.4711
4258,0.85548
4259,0.77442
4260,0.58417
4261,0.42962
4262,0.22829
4263,0.10873
4264,0.25817
4265,0.62469
4266,0.74013
4267,0.98994
4268,0.19015
4269,0.28717
4270,0.26831
4271,0.21101
4272,0.27704
4273,0.22295
4274,0.12864
4275,0.13215
4276,0.29632
4277,0.2539
4278,0.81457
4279,0.85143
4280,0.8436
4281,0.85106
4282,0.5597
4283,0.27986
4284,0.19177
4285,0.09334
4286,0.15418
4287,0.18058
4288,0.23642
4289,0.34944
4290,0.65554
4291,0.77617
4292,0.51844
4293,0.47999
4294,0.67595
4295,0.46087
4296,0.62531
4297,0.74277
4298,0.74711
4299,0.51482
4300,0.5362
4301,0.64489
4302,1.10116
4303,1.564
4304,0.75011
4305,0.16085
4306,0.06779
4307,0.03029
4308,0.07662
4309,0.28122
4310,0.25246
4311,0.34647
4312,0.29221
4313,0.22739
4314,0.20449
4315,0.27823
4316,0.42309
4317,0.29795
4318,0.21421
4319,0.17344
4320,0.21964
4321,0.22652
4322,0.33495
4323,0.43204
4324,0.36114
4325,0.53216
4326,0.68715
4327,0.8783
4328,0.45566
4329,0.18191
4330,0.06501
4331,0.06402
4332,0.0077
4333,0.10977
4334,0.16925
4335,0.16385
4336,0.25636
4337,0.28578
4338,0.2537
4339,0.37602
4340,0.46588
4341,0.56471
4342,0.67875
4343,0.56571
4344,0.834
4345,0.85298
4346,0.77219
4347,0.64949
4348,0.53024
4349,0.5021
4350,0.37046
4351,0.41094
4352,0.47365
4353,0.40338
4354,0.28754
4355,0.542255
4356,0.554805
4357,0.551095
4358,0.569975
4359,0.6280049999999999
4360,0.11666
4361,0.30937
4362,0.37127
4363,0.39177
4364,0.42452
4365,0.5802
4366,0.44938
4367,0.41029
4368,0.52764
4369,0.58693
4370,0.39158
4371,0.57906
4372,0.48539
4373,0.49405
4374,0.53517
4375,0.55279
4376,0.59752
4377,0.35574
4378,0.29887
4379,0.21648
4380,0.15423
4381,0.12526
4382,0.21349
4383,0.29941
4384,0.30506
4385,0.37213
4386,0.47107
4387,0.56349
4388,0.54694
4389,1.19175
4390,1.22664
4391,1.08543
4392,0.82228
4393,0.63911
4394,0.41574
4395,0.36794
4396,0.38518
4397,0.67416
4398,1.10243
4399,1.13138
4400,0.99014
4401,0.44195
4402,0.81761
4403,0.68986
4404,0.16633
4405,0.25689
4406,0.26492
4407,0.23101
4408,0.36985
4409,0.6338
4410,1.10597
4411,0.89187
4412,0.63368
4413,0.57971
4414,0.85569
4415,0.81736
4416,0.4998
4417,0.55554
4418,0.64185
4419,0.6776
4420,0.45224
4421,0.77108
4422,1.89978
4423,1.57495
4424,0.95782
4425,0.16914
4426,0.14502
4427,0.20598
4428,0.21916
4429,0.21691
4430,0.28412
4431,0.30542
4432,0.32493
4433,0.23633
4434,0.2594
4435,0.40647
4436,0.40615
4437,0.36001
4438,0.46653
4439,0.31687
4440,0.19236
4441,0.03583
4442,0.04985
4443,0.06066
4444,0.16265
4445,0.297
4446,0.2618
4447,0.28473
4448,0.51263
4449,0.23543
4450,0.11168
4451,0.1183
4452,0.09826
4453,0.128
4454,0.24021
4455,0.2915
4456,0.23687
4457,0.12224
4458,0.27023
4459,0.29764
4460,0.19433
4461,0.15234
4462,0.1091
4463,0.11192
4464,0.13101
4465,0.13455
4466,0.17311
4467,0.05475
4468,0.13968
4469,0.23174
4470,0.75406
4471,0.74046
4472,1.56405
4473,0.73055
4474,0.11824
4475,0.20686
4476,0.19513
4477,0.21523
4478,0.28542
4479,0.4749
4480,0.7519
4481,0.75283
4482,0.34942
4483,0.22383
4484,0.24792
4485,0.19808
4486,0.90949
4487,0.46981
4488,0.41574
4489,0.64752
4490,0.40262
4491,0.39822
4492,0.30798
4493,0.49937
4494,0.74163
4495,0.47252
4496,0.45276
4497,0.72057
4498,0.12021
4499,0.01944
4500,0.12647
4501,0.08166
4502,0.10635
4503,0.07745
4504,0.0449
4505,0.14036
4506,0.15615
4507,0.2067
4508,0.17733
4509,0.06452
4510,0.07978
4511,0.11885
4512,0.17343
4513,0.12559
4514,0.05786
4515,0.02878
4516,0.06563
4517,0.10592
4518,0.1982
4519,0.12762
4520,0.05226
4521,1.090945
4522,0.799855
4523,0.84507
4524,0.07036
4525,0.01019
4526,0.01283
4527,0.1296
4528,0.08535
4529,-0.04501
4530,0.05497
4531,0.06109
4532,0.10421
4533,0.00276
4534,0.04598
4535,0.09671
4536,0.27245
4537,0.29603
4538,0.26263
4539,0.20936
4540,0.16372
4541,0.39596
4542,0.74296
4543,0.5162
4544,0.25143
4545,0.14555
4546,0.11644
4547,0.1495
4548,0.17121
4549,0.17506
4550,0.15755
4551,0.1987
4552,0.11309
4553,0.11304
4554,0.3507
4555,0.46121
4556,0.23049
4557,0.17263
4558,0.16607
4559,0.13592
4560,0.1345
4561,0.15979
4562,0.16726
4563,0.18786
4564,0.13379
4565,0.27701
4566,0.70004
4567,1.36377
4568,1.28853
4569,0.61586
4570,0.1826
4571,0.19627
4572,0.17062
4573,0.16634
4574,0.2214
4575,0.32812
4576,0.19802
4577,0.23804
4578,0.20594
4579,0.21315
4580,0.20064
4581,0.1909
4582,0.21168
4583,0.17711
4584,0.17845
4585,0.20641
4586,0.13386
4587,0.14488
4588,0.29477
4589,0.53702
4590,0.37263
4591,0.47044
4592,0.45373
4593,0.58619
4594,0.65085
4595,0.36143
4596,0.25632
4597,0.1567
4598,0.15994
4599,0.20969
4600,0.32772
4601,0.46637
4602,0.41546
4603,0.43703
4604,0.87378
4605,0.77956
4606,0.46009
4607,0.09467
4608,0.078505
4609,0.049190000000000005
4610,0.03548
4611,0.05315
4612,0.061885
4613,0.16750500000000001
4614,0.57697
4615,0.548565
4616,0.21386
4617,0.128295
4618,0.157665
4619,0.166005
4620,0.27503
4621,0.22574
4622,0.233425
4623,0.26785499999999995
4624,0.30192
4625,0.2671
4626,0.26536
4627,0.21249
4628,0.174845
4629,0.16051
4630,0.280495
4631,0.177865
4632,0.167455
4633,0.17194
4634,0.18844
4635,0.203455
4636,0.27734000000000003
4637,0.246475
4638,0.44743
4639,0.566605
4640,0.4511
4641,0.366405
4642,0.234865
4643,0.256765
4644,0.24658
4645,0.2299
4646,0.300365
4647,0.28183
4648,0.239585
4649,0.269505
4650,0.26693500000000003
4651,0.276795
4652,0.364855
4653,0.33575
4654,0.22287
4655,0.12040000000000001
4656,0.20172
4657,0.151995
4658,0.15434
4659,0.12706
4660,0.14782
4661,0.18172
4662,0.4308
4663,0.52345
4664,0.208475
4665,0.148685
4666,0.103025
4667,0.086385
4668,
4669,0.12711
4670,0.199925
4671,0.20715499999999998
4672,0.177075
4673,
4674,
4675,0.17900000000000002
4676,0.351815
4677,0.416915
4678,0.397395
4679,0.29816499999999996
4680,0.315675
4681,0.30801
4682,0.19329500000000002
4683,0.15653
4684,0.1275
4685,0.258385
4686,0.753855
4687,0.62627
4688,0.7015849999999999
4689,0.28385
4690,
4691,
4692,
4693,0.41956000000000004
4694,0.34928499999999996
4695,0.39377
4696,0.37001
4697,0.337345
4698,0.366205
4699,0.55129
4700,0.51515
4701,0.40182
4702,0.48643000000000003
4703,0.48797999999999997
4704,0.478015
4705,0.543075
4706,0.469555
4707,0.323395
4708,0.236275
4709,0.25982
4710,0.540015
4711,1.1671399999999998
4712,1.639475
4713,1.42448
4714,0.49071
4715,0.31212
4716,0.23705
4717,0.25181
4718,0.2433
4719,0.27037
4720,0.24365
4721,0.36941
4722,0.61227
4723,0.8751
4724,0.83107
4725,0.90422
4726,0.42768
4727,0.40229
4728,0.40478
4729,0.29609
4730,0.11162
4731,0.09963
4732,0.09179
4733,0.31251
4734,0.66028
4735,0.84145
4736,0.27536
4737,0.24998
4738,0.22512
4739,0.34151
4740,0.40642
4741,0.38772
4742,0.408
4743,0.39331
4744,0.39843
4745,0.4425
4746,0.49819
4747,0.47156
4748,0.32691
4749,0.38235
4750,0.40753
4751,0.27823
4752,0.2387
4753,0.2192
4754,0.19885
4755,0.225
4756,0.23149
4757,0.27212
4758,0.35048
4759,0.47815
4760,0.41946
4761,0.31668
4762,0.36651
4763,0.3639
4764,0.103195
4765,0.26408
4766,0.17962
4767,0.02735
4768,0.218245
4769,0.22778
4770,0.28218
4771,0.260395
4772,0.248665
4773,0.247365
4774,0.21287
4775,0.23038
4776,0.29908
4777,0.27779
4778,0.30185
4779,0.32164
4780,0.34247
4781,0.54119
4782,1.11234
4783,1.31688
4784,0.68121
4785,0.48056
4786,0.32849
4787,0.33768
4788,0.34026
4789,0.30571
4790,0.25901
4791,0.29946
4792,0.35109
4793,0.49175
4794,0.4663
4795,0.45975
4796,0.42151
4797,0.50755
4798,0.41022
4799,0.35197
4800,0.2827
4801,0.25041
4802,0.2287
4803,0.22215
4804,0.28293
4805,0.27825
4806,0.32384
4807,0.25498
4808,0.24694
4809,0.17612
4810,0.15648
4811,0.16311
4812,0.12859
4813,0.15484
4814,0.17867
4815,0.16871
4816,0.1842
4817,0.17676
4818,0.17309
4819,0.27426
4820,0.38753
4821,0.67646
4822,0.73438
4823,0.48353
4824,0.49744
4825,0.45986
4826,0.32673
4827,0.4669
4828,0.37866
4829,0.46282
4830,0.58766
4831,0.41921
4832,0.2642
4833,0.11288
4834,0.05188
4835,0.04104
4836,0.02881
4837,0.11
4838,0.05087
4839,0.06326
4840,0.033
4841,0.01886
4842,0.07631
4843,0.18073
4844,0.06724
4845,0.01613
4846,0.01647
4847,0.1246
4848,0.24414
4849,0.23195
4850,0.24327
4851,0.24308
4852,0.26502
4853,0.29673
4854,0.47304
4855,0.30801
4856,0.20355
4857,0.2035
4858,0.16788
4859,0.20094
4860,0.18927
4861,0.17413
4862,0.24894
4863,0.20506
4864,0.16468
4865,0.26414
4866,0.32963
4867,0.5188
4868,0.30919
4869,0.25133
4870,0.27902
4871,0.31052
4872,0.28562
4873,0.2828
4874,0.23002
4875,0.24653
4876,0.21415
4877,0.48404
4878,1.46636
4879,2.28621
4880,1.56189
4881,0.74369
4882,0.51526
4883,0.70898
4884,0.38369
4885,0.32206
4886,0.49911
4887,0.52884
4888,0.58125
4889,0.33931
4890,0.33733
4891,0.32723
4892,0.44705
4893,0.54337
4894,0.50225
4895,0.40237
4896,0.2302
4897,0.05054
4898,0.271925
4899,0.286625
4900,0.18445499999999998
4901,0.295315
4902,0.35064
4903,1.01373
4904,0.97229
4905,1.03025
4906,0.44006
4907,-0.03704
4908,0.60846
4909,0.439475
4910,0.43954000000000004
4911,0.38421
4912,0.03897
4913,-0.0385
4914,0.06207
4915,0.20956
4916,0.09009
4917,0.0707
4918,0.11683
4919,0.09029
4920,0.39921
4921,0.47498
4922,0.4633
4923,0.34676
4924,0.41751
4925,0.87085
4926,1.71468
4927,1.4915
4928,1.65893
4929,0.75568
4930,0.32055
4931,0.19251
4932,0.27413
4933,0.25213
4934,0.3147
4935,0.29404
4936,0.3764
4937,0.3521
4938,0.50045
4939,0.42312
4940,0.44471
4941,0.62739
4942,1.00282
4943,0.97579
4944,0.91808
4945,0.73996
4946,0.77004
4947,0.71998
4948,0.63765
4949,0.60604
4950,0.63646
4951,0.53281
4952,0.47211
4953,0.38185
4954,0.28956
4955,0.26259
4956,0.23526
4957,0.31026
4958,0.20838
4959,0.30154
4960,0.26546
4961,0.38756
4962,0.38346
4963,0.39984
4964,0.32607
4965,0.3541
4966,0.42851
4967,0.316
4968,0.36089
4969,0.45829
4970,0.65291
4971,0.5159
4972,0.52513
4973,0.6411
4974,0.95147
4975,0.71678
4976,1.67612
4977,1.1062
4978,0.52058
4979,0.38115
4980,0.32718
4981,0.35041
4982,0.40902
4983,0.54627
4984,0.51867
4985,0.41916
4986,0.47821
4987,0.5397
4988,0.60326
4989,1.14508
4990,0.92648
4991,0.43898
4992,0.34608
4993,0.33032
4994,0.27838
4995,0.34073
4996,0.42687
4997,0.55917
4998,0.6788
4999,0.62897
5000,0.41585
5001,0.44654
5002,0.85688
5003,0.24438
5004,0.41066
5005,0.36348
5006,0.33807
5007,0.2815
5008,0.29011
5009,0.35469
5010,0.46564
5011,0.45323
5012,0.45817
5013,0.55814
5014,0.90684
5015,0.96118
5016,0.19054
5017,0.06178
5018,0.09024
5019,0.14091
5020,0.02869
5021,0.0647
5022,0.1867
5023,0.15532
5024,0.03799
5025,0.4645
5026,0.321345
5027,0.12352
5028,0.06928
5029,0.14682
5030,0.20906
5031,0.21575
5032,0.14932
5033,-0.01091
5034,-0.02286
5035,0.01503
5036,0.10875
5037,0.12995
5038,0.08562
5039,0.16793
5040,0.33951
5041,0.3298
5042,0.38077
5043,0.34077
5044,0.37641
5045,0.44868
5046,0.69945
5047,0.88546
5048,0.96792
5049,0.5411
5050,0.41786
5051,0.35724
5052,0.36075
5053,0.46524
5054,0.60348
5055,0.89644
5056,0.43548
5057,0.5895
5058,0.58681
5059,0.52994
5060,0.41447
5061,0.41168
5062,0.61937
5063,0.3898
5064,0.40797
5065,0.5265
5066,0.57161
5067,0.65777
5068,0.59223
5069,0.69879
5070,1.41976
5071,0.51945
5072,0.33906
5073,0.23276
5074,0.29518
5075,0.42618
5076,0.45883
5077,0.53188
5078,0.69024
5079,1.00422
5080,1.02419
5081,1.08892
5082,0.92176
5083,1.20838
5084,1.94838
5085,2.67189
5086,3.07242
5087,2.48136
5088,0.96085
5089,1.20295
5090,0.99871
5091,0.74033
5092,0.64927
5093,0.56459
5094,2.32982
5095,1.89002
5096,1.16198
5097,0.76334
5098,0.54599
5099,0.4406
5100,0.41425
5101,0.49292
5102,0.39766
5103,0.44905
5104,0.43531
5105,0.4681
5106,0.5848
5107,0.68028
5108,0.86031
5109,0.68435
5110,1.60331
5111,1.10305
5112,0.53409
5113,0.79437
5114,0.7753
5115,0.74487
5116,0.66109
5117,0.61804
5118,0.81986
5119,0.74247
5120,1.29226
5121,0.77382
5122,0.4162
5123,0.3795
5124,0.29519
5125,0.29427
5126,0.29703
5127,0.34028
5128,0.29661
5129,0.49711
5130,0.63452
5131,0.68538
5132,1.35672
5133,0.97397
5134,1.67264
5135,1.93127
5136,1.81049
5137,1.62082
5138,1.44769
5139,1.32452
5140,0.96984
5141,1.12134
5142,1.45616
5143,1.64452
5144,1.23318
5145,0.89207
5146,0.66182
5147,0.46593
5148,0.60303
5149,0.79422
5150,0.84669
5151,0.58403
5152,0.45314
5153,0.46985
5154,0.47826
5155,0.44747
5156,0.44313
5157,0.41403
5158,0.40446
5159,0.377
5160,0.28621
5161,0.3018
5162,0.3112
5163,0.30447
5164,0.30112
5165,0.29402
5166,0.80668
5167,1.26158
5168,0.78382
5169,0.62495
5170,0.81578
5171,0.55773
5172,0.42742
5173,0.4047
5174,0.45082
5175,0.62364
5176,0.55238
5177,0.68466
5178,0.82865
5179,0.95206
5180,1.15931
5181,0.51012
5182,0.50811
5183,0.84236
5184,0.56961
5185,0.3517
5186,0.52786
5187,0.51431
5188,0.34971
5189,0.58993
5190,0.52097
5191,0.56933
5192,0.50423
5193,0.47892
5194,0.20265
5195,0.2005
5196,0.15082
5197,0.23623
5198,0.2927
5199,0.37743
5200,0.46299
5201,0.31229
5202,0.31599
5203,0.33317
5204,0.46519
5205,0.85384
5206,1.78322
5207,0.4968
5208,0.3505
5209,0.26699
5210,0.28027
5211,0.27544
5212,0.28319
5213,0.30634
5214,0.40025
5215,0.44936
5216,0.39302
5217,0.32151
5218,0.32559
5219,0.3383
5220,0.3673
5221,0.37585
5222,0.48318
5223,0.57825
5224,0.44464
5225,0.49499
5226,0.54839
5227,0.51085
5228,0.49246
5229,0.42509
5230,0.50765
5231,0.38252
5232,0.3923
5233,0.44394
5234,0.69118
5235,0.4495
5236,0.39759
5237,0.36509
5238,0.39134
5239,0.33356
5240,0.30807
5241,0.25326
5242,0.30329
5243,0.34751
5244,0.3024
5245,0.2918
5246,0.32804
5247,0.14356
5248,0.50123
5249,0.5324
5250,0.45487
5251,0.43306
5252,0.50068
5253,0.52767
5254,0.40897
5255,0.30233
5256,0.23914
5257,0.2061
5258,0.20862
5259,0.23451
5260,0.2054
5261,0.49706
5262,0.92638
5263,0.84149
5264,0.5315
5265,0.35875
5266,0.29719
5267,0.32543
5268,0.28065
5269,0.22863
5270,0.25009
5271,0.25371
5272,0.3585
5273,0.37575
5274,0.50521
5275,0.56722
5276,0.31964
5277,0.32415
5278,0.36022
5279,0.521415
5280,0.401905
5281,0.28844499999999995
5282,0.21888000000000002
5283,0.255695
5284,0.29352999999999996
5285,0.41246499999999997
5286,0.8312200000000001
5287,0.916015
5288,0.776515
5289,0.61117
5290,
5291,0.25089
5292,0.25476
5293,0.252025
5294,0.21677
5295,0.24584
