,Las_Ferias_CO_pmm
1874,0.77564
1875,0.66716
1876,0.6131
1877,0.84653
1878,1.22777
1879,1.50347
1880,1.34248
1881,1.30535
1882,1.04189
1883,0.669035
1884,0.96146
1885,0.96085
1886,1.24732
1887,1.4003
1888,1.33428
1889,1.6936
1890,1.56193
1891,1.3823
1892,0.99625
1893,1.21127
1894,1.0081
1895,0.86429
1896,0.76056
1897,0.61615
1898,0.64787
1899,0.62678
1900,0.61877
1901,1.0144
1902,1.39777
1903,1.54584
1904,0.88161
1905,0.78815
1906,0.71002
1907,0.74792
1908,0.81495
1909,1.07114
1910,1.22135
1911,1.28795
1912,1.09736
1913,1.23055
1914,1.48239
1915,1.27147
1916,1.27801
1917,0.90214
1918,0.70792
1919,0.63552
1920,0.60491
1921,0.54137
1922,0.48019
1923,0.47735
1924,0.51673
1925,0.77341
1926,1.50761
1927,1.7638
1928,1.41474
1929,1.03948
1930,0.81681
1931,0.77896
1932,0.64129
1933,1.24793
1934,1.21814
1935,1.13104
1936,1.20441
1937,1.51835
1938,1.63435
1939,1.64984
1940,1.39823
1941,1.41991
1942,1.0681
1943,0.87828
1944,0.80073
1945,0.76265
1946,0.64658
1947,0.64296
1948,0.80675
1949,1.01774
1950,1.1969
1951,1.14784
1952,0.98738
1953,0.72962
1954,0.71993
1955,0.82994
1956,1.18468
1957,1.04938
1958,1.0575
1959,1.15694
1960,1.24424
1961,1.20828
1962,1.446
1963,1.63978
1964,1.32986
1965,1.11363
1966,1.31252
1967,1.40636
1968,1.3519
1969,0.8053
1970,0.68966
1971,0.91968
1972,0.74506
1973,0.51315
1974,0.5586
1975,0.61053
1976,0.60373
1977,0.54625
1978,0.64863
1979,0.59917
1980,0.57935
1981,0.5922
1982,0.53597
1983,0.53564
1984,0.57605
1985,0.60561
1986,0.61868
1987,0.62929
1988,0.65675
1989,0.65021
1990,0.62832
1991,0.61986
1992,0.61914
1993,0.59673
1994,0.55096
1995,0.50107
1996,0.50984
1997,0.62915
1998,0.9198
1999,0.80406
2000,0.55092
2001,0.57024
2002,0.53423
2003,0.50792
2004,0.51072
2005,0.73021
2006,0.67018
2007,0.66438
2008,0.8241
2009,1.01645
2010,1.11507
2011,1.06205
2012,1.37903
2013,1.10988
2014,0.94926
2015,0.87349
2016,0.82669
2017,0.73279
2018,0.60236
2019,0.56525
2020,0.70597
2021,0.89238
2022,1.51073
2023,2.01836
2024,0.77475
2025,0.70738
2026,0.66724
2027,0.65396
2028,0.66554
2029,0.83759
2030,0.92601
2031,0.86437
2032,0.94226
2033,1.22739
2034,1.5569
2035,1.34114
2036,1.3217
2037,1.02927
2038,0.79672
2039,0.90834
2040,0.75029
2041,0.71111
2042,0.65453
2043,0.70778
2044,0.8121
2045,1.10772
2046,1.40646
2047,1.09437
2048,0.8963
2049,0.7614
2050,0.82983
2051,0.9436
2052,0.62743
2053,0.8338
2054,0.94137
2055,0.92211
2056,0.95048
2057,1.19436
2058,1.49547
2059,1.3658
2060,1.1101
2061,1.02134
2062,0.95816
2063,1.04858
2064,0.78373
2065,0.62698
2066,0.64029
2067,0.61824
2068,0.70448
2069,1.24589
2070,1.78996
2071,2.35562
2072,1.50751
2073,1.52145
2074,1.57279
2075,1.51649
2076,0.98021
2077,1.20891
2078,1.13023
2079,0.91602
2080,1.06562
2081,1.41242
2082,1.71092
2083,1.54574
2084,1.77927
2085,1.27457
2086,1.03045
2087,0.78908
2088,0.871
2089,0.71908
2090,0.6248
2091,0.61978
2092,0.64326
2093,0.87776
2094,0.90456
2095,0.95466
2096,0.94998
2097,0.8355
2098,0.68208
2099,1.25566
2100,1.01174
2101,1.04106
2102,1.18695
2103,1.38715
2104,1.45515
2105,1.48397
2106,1.83068
2107,1.89906
2108,2.00952
2109,1.62126
2110,1.42814
2111,1.29548
2112,0.79042
2113,0.73458
2114,0.76775
2115,0.6824
2116,0.70327
2117,0.8032
2118,1.13377
2119,1.31458
2120,1.44656
2121,1.17602
2122,0.94274
2123,0.85532
2124,0.97591
2125,1.01438
2126,1.09245
2127,0.94347
2128,0.85769
2129,0.99931
2130,1.29734
2131,1.51893
2132,0.87107
2133,0.80234
2134,0.84906
2135,0.6722
2136,0.57645
2137,0.59324
2138,0.54755
2139,0.51623
2140,0.78336
2141,0.74668
2142,0.60256
2143,0.65327
2144,0.55855
2145,0.5824
2146,0.60243
2147,0.58776
2148,0.61992
2149,0.61417
2150,0.59463
2151,0.50388
2152,0.58772
2153,0.5903
2154,0.64204
2155,0.79825
2156,0.69364
2157,0.61199
2158,0.57653
2159,0.56549
2160,0.50707
2161,0.47099
2162,0.43622
2163,0.45031
2164,0.53255
2165,0.99568
2166,1.59981
2167,2.09278
2168,1.54158
2169,0.86095
2170,0.62405
2171,0.63526
2172,0.68046
2173,1.05149
2174,0.85469
2175,0.89896
2176,1.12977
2177,1.52513
2178,1.68454
2179,1.37995
2180,0.98629
2181,1.08619
2182,0.85348
2183,0.70585
2184,0.75972
2185,0.66702
2186,0.61982
2187,0.55089
2188,0.70126
2189,1.0224
2190,1.53045
2191,1.64617
2192,1.23981
2193,1.62822
2194,1.57507
2195,1.82764
2196,1.19529
2197,1.03315
2198,1.2815
2199,1.02307
2200,1.1283
2201,1.48794
2202,1.65614
2203,2.71316
2204,4.126
2205,4.57933
2206,4.10952
2207,2.7131
2208,1.69842
2209,1.22754
2210,1.17151
2211,0.97303
2212,0.7989
2213,0.84288
2214,1.09473
2215,0.93827
2216,1.08352
2217,1.47419
2218,1.35411
2219,1.17915
2220,1.20183
2221,0.91855
2222,0.78767
2223,1.064185
2224,0.86307
2225,1.18621
2226,1.39786
2227,1.35818
2228,1.1191
2229,1.06954
2230,0.96672
2231,0.76231
2232,0.76278
2233,0.62175
2234,0.5746
2235,0.65316
2236,0.65525
2237,0.83663
2238,1.48621
2239,1.42148
2240,1.07458
2241,1.02926
2242,0.81565
2243,0.82218
2244,0.88314
2245,0.8371
2246,0.72436
2247,0.83459
2248,0.81464
2249,1.1695
2250,1.19689
2251,1.11317
2252,1.04597
2253,0.97632
2254,0.92737
2255,0.72594
2256,0.75188
2257,0.71854
2258,0.51458
2259,0.56003
2260,0.62583
2261,1.04009
2262,1.25967
2263,1.23009
2264,1.36497
2265,1.23266
2266,0.84277
2267,0.67175
2268,0.73284
2269,0.7697
2270,0.81487
2271,0.76033
2272,0.98022
2273,1.20152
2274,1.3508
2275,1.46954
2276,1.25014
2277,1.15471
2278,1.01602
2279,0.93345
2280,0.79445
2281,0.63664
2282,0.57283
2283,0.56798
2284,0.55596
2285,0.73995
2286,1.04239
2287,1.17865
2288,1.30706
2289,1.08396
2290,1.03299
2291,0.79796
2292,0.82132
2293,0.86713
2294,0.91293
2295,0.8831
2296,0.82626
2297,0.98548
2298,1.06459
2299,1.04024
2300,0.98611
2301,0.9981
2302,0.89612
2303,0.72158
2304,0.65059
2305,0.64595
2306,0.60461
2307,0.62198
2308,0.71976
2309,0.8264
2310,0.85273
2311,0.64546
2312,0.57643
2313,0.57989
2314,0.67029
2315,0.62461
2316,0.64102
2317,0.74246
2318,0.70056
2319,0.71246
2320,0.78837
2321,0.94271
2322,0.75016
2323,0.68667
2324,0.67771
2325,0.68955
2326,0.74192
2327,0.62631
2328,0.53679
2329,0.52229
2330,0.51596
2331,0.57801
2332,0.56248
2333,0.78952
2334,1.07894
2335,0.87745
2336,0.77061
2337,0.69923
2338,0.59013
2339,0.54385
2340,0.56577
2341,0.83106
2342,0.80522
2343,0.84704
2344,0.9035
2345,1.41304
2346,1.34495
2347,1.40964
2348,1.49253
2349,0.88582
2350,0.71429
2351,0.68614
2352,0.73974
2353,0.71482
2354,0.64796
2355,0.6158
2356,0.63049
2357,0.80837
2358,1.53484
2359,2.43901
2360,2.08946
2361,1.71632
2362,1.26574
2363,0.86438
2364,0.99937
2365,0.91888
2366,0.98905
2367,1.10278
2368,1.29574
2369,1.45179
2370,1.5555
2371,1.6229
2372,1.73608
2373,1.75729
2374,1.28736
2375,1.18465
2376,1.01976
2377,0.83754
2378,0.77998
2379,0.6798
2380,0.7424
2381,0.9538
2382,1.79303
2383,2.12767
2384,1.48274
2385,1.32345
2386,0.89136
2387,1.17646
2388,1.08528
2389,0.98745
2390,1.15122
2391,1.2752
2392,1.1362
2393,1.20323
2394,1.40956
2395,1.26594
2396,1.32396
2397,1.35423
2398,1.59326
2399,1.82212
2400,1.38344
2401,0.79748
2402,0.76363
2403,0.72371
2404,0.70998
2405,0.95521
2406,1.89579
2407,1.42394
2408,1.06414
2409,1.42996
2410,1.21093
2411,0.72241
2412,1.3949
2413,0.90379
2414,0.86362
2415,0.85699
2416,1.04091
2417,1.18469
2418,1.26344
2419,1.18847
2420,1.01762
2421,1.0136
2422,1.74177
2423,0.93213
2424,1.25293
2425,0.99563
2426,0.8076
2427,0.75632
2428,0.80369
2429,1.05558
2430,1.57737
2431,1.07716
2432,0.99451
2433,0.94047
2434,0.86553
2435,0.94849
2436,1.013
2437,0.80917
2438,0.82577
2439,0.84575
2440,0.8733
2441,0.9752
2442,1.10679
2443,1.08125
2444,1.03998
2445,0.93363
2446,0.8145
2447,0.73201
2448,0.81575
2449,0.73473
2450,0.70236
2451,0.65078
2452,0.68185
2453,0.93536
2454,1.79917
2455,1.099
2456,0.87832
2457,0.74823
2458,0.67662
2459,0.72546
2460,0.65328
2461,0.66565
2462,0.74271
2463,0.7263
2464,0.71557
2465,0.79395
2466,0.87684
2467,0.94161
2468,0.9063
2469,1.08777
2470,0.8275
2471,0.91239
2472,0.98931
2473,1.11132
2474,1.31464
2475,1.11024
2476,0.84505
2477,0.90873
2478,1.31105
2479,1.13862
2480,0.8943
2481,0.7416
2482,0.56595
2483,0.55587
2484,0.5297
2485,0.54423
2486,0.75819
2487,0.85927
2488,1.03039
2489,0.97316
2490,1.19978
2491,1.38317
2492,1.28721
2493,1.41154
2494,0.97003
2495,0.68349
2496,0.59048
2497,0.57587
2498,0.57082
2499,0.59949
2500,0.64823
2501,1.06491
2502,1.57893
2503,1.74577
2504,1.40643
2505,1.11622
2506,0.83406
2507,0.93506
2508,0.80691
2509,0.89207
2510,0.82987
2511,0.89817
2512,1.3346
2513,1.37013
2514,1.86656
2515,1.33755
2516,1.64496
2517,1.57622
2518,1.55156
2519,1.34272
2520,0.85842
2521,0.78915
2522,0.75668
2523,0.8454
2524,0.8056
2525,1.43845
2526,1.95301
2527,1.3609
2528,0.99202
2529,0.54443
2530,0.495895
2531,0.63668
2532,0.67311
2533,0.69885
2534,0.70173
2535,0.63894
2536,0.88312
2537,1.48342
2538,1.51679
2539,1.45323
2540,1.48399
2541,1.16569
2542,0.80818
2543,1.24232
2544,0.90361
2545,0.69655
2546,1.10256
2547,0.99898
2548,1.08862
2549,1.22897
2550,1.36425
2551,1.6057
2552,1.50933
2553,1.18341
2554,1.30143
2555,0.89259
2556,0.98589
2557,1.19063
2558,1.11089
2559,0.99447
2560,1.08835
2561,1.03367
2562,1.18238
2563,1.2502
2564,1.35537
2565,1.16937
2566,1.19732
2567,0.87913
2568,0.92869
2569,0.8764
2570,0.80295
2571,0.82527
2572,0.87562
2573,1.10635
2574,1.00651
2575,0.84966
2576,0.6878
2577,0.68742
2578,0.8417
2579,0.92281
2580,0.87661
2581,0.89453
2582,0.99742
2583,1.02078
2584,0.93646
2585,1.08604
2586,0.94751
2587,1.29688
2588,1.91699
2589,1.89902
2590,2.10896
2591,1.76373
2592,1.5413
2593,1.17204
2594,0.99338
2595,0.86629
2596,0.96341
2597,0.98443
2598,0.88328
2599,0.8004
2600,0.67884
2601,0.5833
2602,0.55122
2603,0.55315
2604,0.54564
2605,0.50557
2606,0.69489
2607,0.72717
2608,0.80967
2609,0.97134
2610,0.92944
2611,1.10644
2612,1.03727
2613,1.22045
2614,1.07635
2615,0.77409
2616,0.69845
2617,0.65038
2618,0.64941
2619,0.57828
2620,0.60278
2621,0.62908
2622,0.70319
2623,0.68848
2624,0.67618
2625,0.6965
2626,0.73528
2627,0.77529
2628,1.03937
2629,1.34506
2630,1.00446
2631,0.79943
2632,0.8694
2633,1.00546
2634,1.19622
2635,1.44275
2636,1.20282
2637,1.40682
2638,1.12018
2639,0.86723
2640,0.76152
2641,0.76271
2642,0.7317
2643,0.79629
2644,0.77236
2645,0.86601
2646,0.83853
2647,0.7551
2648,0.67946
2649,0.67327
2650,0.63366
2651,0.6532
2652,0.89793
2653,1.13098
2654,1.07511
2655,0.78706
2656,0.77172
2657,0.89414
2658,1.01892
2659,0.99078
2660,1.03946
2661,0.96156
2662,0.9176
2663,0.72936
2664,0.62125
2665,0.58857
2666,0.5848
2667,0.58784
2668,0.62905
2669,0.8843
2670,1.32883
2671,1.90617
2672,1.25381
2673,1.13056
2674,1.20276
2675,1.23243
2676,1.32049
2677,1.12603
2678,1.54613
2679,1.65219
2680,1.67528
2681,2.04503
2682,2.36941
2683,1.74408
2684,2.29184
2685,3.07789
2686,2.04857
2687,1.29002
2688,1.38959
2689,0.9453
2690,0.99403
2691,1.13029
2692,1.11529
2693,1.22089
2694,1.46348
2695,1.63767
2696,1.43985
2697,1.41614
2698,1.43052
2699,1.25817
2700,1.07198
2701,1.11488
2702,1.04242
2703,0.92427
2704,1.1444
2705,1.31932
2706,1.66562
2707,1.58221
2708,1.36474
2709,1.41585
2710,1.07962
2711,0.89031
2712,0.77909
2713,0.70991
2714,0.67141
2715,0.60768
2716,0.63515
2717,0.84547
2718,1.31578
2719,1.67358
2720,1.24355
2721,1.21983
2722,0.96429
2723,1.29977
2724,0.89635
2725,0.80044
2726,1.09916
2727,1.28043
2728,1.1287
2729,1.74278
2730,1.97307
2731,1.90803
2732,1.56705
2733,1.53001
2734,1.41589
2735,1.10963
2736,0.93889
2737,0.82044
2738,0.86721
2739,1.0047
2740,1.37136
2741,1.75008
2742,3.09688
2743,1.59657
2744,1.38331
2745,0.90495
2746,0.79578
2747,0.70447
2748,0.62034
2749,0.77807
2750,0.88448
2751,0.68543
2752,0.96963
2753,1.39012
2754,1.3415
2755,1.2061
2756,0.86593
2757,0.82759
2758,0.6918
2759,0.60842
2760,0.59128
2761,0.57303
2762,0.56236
2763,0.55208
2764,0.60254
2765,0.82257
2766,1.17854
2767,1.22556
2768,1.19747
2769,1.30678
2770,0.77241
2771,0.6425
2772,0.63251
2773,0.69508
2774,1.11866
2775,1.48924
2776,1.53924
2777,1.38782
2778,1.37713
2779,1.32447
2780,1.39589
2781,1.40279
2782,0.97868
2783,0.70792
2784,0.71231
2785,0.69612
2786,0.64937
2787,0.67518
2788,0.63864
2789,0.76464
2790,1.43181
2791,1.14757
2792,0.99466
2793,0.81624
2794,0.75278
2795,0.77161
2796,0.74755
2797,0.79247
2798,0.74332
2799,0.73563
2800,0.74334
2801,0.8545
2802,0.93137
2803,0.98551
2804,0.94968
2805,0.85408
2806,0.80115
2807,0.71981
2808,0.61839
2809,0.61507
2810,0.59455
2811,0.63357
2812,0.58247
2813,0.58037
2814,0.66785
2815,0.62397
2816,0.63441
2817,0.61386
2818,0.62568
2819,0.67787
2820,0.67425
2821,0.68063
2822,0.6374
2823,0.71881
2824,0.71139
2825,0.64399
2826,0.77469
2827,0.76104
2828,0.77497
2829,0.7207
2830,0.6277
2831,0.5629
2832,0.56225
2833,0.54216
2834,0.54393
2835,0.51746
2836,0.53947
2837,0.63158
2838,0.82195
2839,1.01453
2840,0.85717
2841,0.73234
2842,0.69997
2843,0.72667
2844,0.71421
2845,0.68345
2846,0.67124
2847,0.66415
2848,1.155885
2849,0.72999
2850,0.82459
2851,0.69669
2852,0.64808
2853,0.52715
2854,0.48985
2855,0.43232
2856,0.45591
2857,0.4061
2858,0.32649
2859,0.34803
2860,0.36626
2861,0.62273
2862,0.71626
2863,0.86528
2864,0.66802
2865,0.49024
2866,0.46181
2867,0.4688
2868,0.46128
2869,0.48577
2870,0.47342
2871,0.48115
2872,0.44324
2873,0.6989
2874,0.93566
2875,0.96473
2876,1.10223
2877,1.50076
2878,0.98955
2879,0.73431
2880,0.65991
2881,0.69285
2882,0.684
2883,0.63342
2884,0.5957
2885,0.66898
2886,0.85196
2887,0.81793
2888,0.48523
2889,0.3659
2890,0.36095
2891,0.40099
2892,0.37573
2893,0.40348
2894,0.38681
2895,0.41164
2896,0.39675
2897,0.50142
2898,0.63439
2899,0.58835
2900,0.55757
2901,0.42153
2902,0.48982
2903,0.47295
2904,0.44557
2905,0.45582
2906,0.4624
2907,0.42732
2908,0.52631
2909,0.73299
2910,1.21939
2911,1.12667
2912,0.71316
2913,0.56085
2914,0.57039
2915,0.59196
2916,0.60584
2917,0.55311
2918,0.64471
2919,0.60503
2920,0.67485
2921,0.79317
2922,0.9761
2923,0.75368
2924,0.65279
2925,0.76857
2926,0.57605
2927,0.47807
2928,0.45319
2929,0.48822
2930,0.5288
2931,0.46795
2932,0.45372
2933,0.74997
2934,1.21048
2935,1.14384
2936,1.08492
2937,0.91168
2938,0.77975
2939,0.65657
2940,0.68715
2941,0.61253
2942,0.79673
2943,0.66898
2944,0.70324
2945,0.82815
2946,0.99277
2947,0.96978
2948,0.87457
2949,1.13442
2950,0.94216
2951,0.6105
2952,0.5259
2953,0.53698
2954,0.5151
2955,0.51702
2956,0.53315
2957,0.71086
2958,0.69106
2959,0.86316
2960,0.79363
2961,0.8503
2962,0.7517
2963,0.687
2964,0.5949
2965,0.53742
2966,0.51849
2967,0.57166
2968,0.61575
2969,0.58622
2970,0.75344
2971,0.87411
2972,0.73041
2973,0.66076
2974,0.57264
2975,0.68296
2976,0.5684
2977,0.48758
2978,0.52589
2979,0.48547
2980,0.40377
2981,0.40603
2982,0.4785
2983,0.42324
2984,0.48449
2985,0.48736
2986,0.52894
2987,0.49391
2988,0.47631
2989,0.48617
2990,0.45519
2991,0.45295
2992,0.47142
2993,0.56446
2994,0.55518
2995,0.54808
2996,0.45856
2997,0.45597
2998,0.4369
2999,0.40178
3000,0.36548
3001,0.36018
3002,0.35763
3003,0.35762
3004,0.39103
3005,0.558
3006,0.85696
3007,0.88647
3008,0.64063
3009,0.56166
3010,0.66178
3011,0.57658
3012,0.51266
3013,0.49837
3014,0.43987
3015,0.47062
3016,0.70647
3017,0.8142
3018,0.99518
3019,0.82897
3020,0.68359
3021,0.5304
3022,0.48814
3023,0.41028
3024,0.38046
3025,0.37878
3026,0.37349
3027,0.3726
3028,0.41049
3029,0.65017
3030,1.10999
3031,1.20306
3032,0.75103
3033,0.58835
3034,0.63195
3035,0.4719
3036,0.51803
3037,0.52667
3038,0.44884
3039,0.51144
3040,0.58208
3041,0.93517
3042,1.29577
3043,1.0897
3044,0.669
3045,0.52151
3046,0.50006
3047,0.47702
3048,0.41968
3049,0.46698
3050,0.58731
3051,0.60122
3052,0.65469
3053,0.82923
3054,0.87894
3055,1.55293
3056,1.34522
3057,1.29413
3058,0.73122
3059,0.61541
3060,0.71382
3061,0.82736
3062,0.91173
3063,0.96802
3064,0.91583
3065,0.99985
3066,1.2054
3067,1.25484
3068,1.21409
3069,1.5302
3070,1.7524
3071,1.16051
3072,0.79596
3073,0.87957
3074,0.7659
3075,0.67823
3076,0.62897
3077,0.83302
3078,1.31088
3079,1.3752
3080,1.28008
3081,0.71178
3082,0.61277
3083,0.519335
3084,1.2066
3085,1.19011
3086,1.05359
3087,0.96018
3088,1.19366
3089,1.1743
3090,0.9753
3091,1.10555
3092,1.17782
3093,0.79575
3094,1.04066
3095,1.20103
3096,1.23503
3097,0.77333
3098,0.69565
3099,0.65193
3100,0.86809
3101,1.25171
3102,1.36086
3103,1.27675
3104,0.96809
3105,1.14729
3106,0.988
3107,1.05573
3108,1.13612
3109,1.27953
3110,0.92155
3111,1.10721
3112,1.14595
3113,1.8481
3114,1.73907
3115,1.60374
3116,1.8373
3117,2.45969
3118,2.64913
3119,2.34333
3120,1.27294
3121,1.11863
3122,1.22818
3123,0.99405
3124,1.07615
3125,1.13889
3126,1.48
3127,1.38822
3128,1.13408
3129,1.06716
3130,0.98888
3131,1.133
3132,1.21563
3133,1.24195
3134,1.33956
3135,1.47312
3136,1.39697
3137,1.4119
3138,1.25356
3139,1.78263
3140,1.76074
3141,1.11351
3142,0.93493
3143,0.80984
3144,0.71563
3145,0.76205
3146,0.69629
3147,0.78563
3148,0.7601
3149,0.76915
3150,0.88165
3151,0.85121
3152,0.79436
3153,0.64201
3154,0.6056
3155,0.65832
3156,0.63655
3157,0.67247
3158,0.65499
3159,0.6112
3160,0.6011
3161,0.67007
3162,0.85365
3163,0.84809
3164,1.06197
3165,1.21647
3166,1.0312
3167,0.94236
3168,0.7071
3169,1.28934
3170,0.96283
3171,0.82773
3172,0.76711
3173,0.94805
3174,1.31317
3175,1.56161
3176,1.27066
3177,0.96036
3178,0.454925
3179,0.17815
3180,0.1669
3181,0.13541
3182,0.17932
3183,0.26644
3184,0.16202
3185,0.28098
3186,0.72014
3187,1.17083
3188,0.50196
3189,0.19809
3190,0.15302
3191,0.14859
3192,0.03316
3193,-0.00643
3194,-0.00651
3195,-0.0184
3196,0.00203
3197,0.18739
3198,0.71462
3199,0.79417
3200,0.42818
3201,0.17109
3202,0.14781
3203,0.19046
3204,0.14363
3205,0.14931
3206,0.21663
3207,0.1307
3208,0.20576
3209,0.35119
3210,0.43523
3211,0.3878
3212,0.2162
3213,0.16725
3214,0.14079
3215,0.13606
3216,0.01923
3217,0.1147
3218,0.0365
3219,0.46475500000000003
3220,-0.02382
3221,0.13004
3222,0.43025
3223,0.69056
3224,0.40709
3225,0.29498
3226,0.24162
3227,0.21214
3228,0.15457
3229,0.28055
3230,0.219
3231,0.15618
3232,0.20603
3233,0.34907
3234,0.48326
3235,0.71933
3236,0.70166
3237,0.77085
3238,0.85593
3239,0.87207
3240,0.48523
3241,0.12051
3242,0.05141
3243,0.07594
3244,0.25661
3245,0.4257
3246,0.81281
3247,1.41701
3248,1.26489
3249,0.93188
3250,0.491845
3251,
3252,0.33152
3253,0.55446
3254,0.79093
3255,0.71913
3256,1.10143
3257,1.53438
3258,2.31192
3259,1.83215
3260,1.57012
3261,1.04128
3262,0.7046
3263,0.48938
3264,0.71785
3265,0.58276
3266,0.37193
3267,0.29917
3268,0.39279
3269,0.55292
3270,0.87776
3271,0.86923
3272,0.58131
3273,0.46745
3274,0.42222
3275,0.45433
3276,0.57267
3277,0.54785
3278,0.56265
3279,0.98964
3280,1.5206
3281,1.73326
3282,2.43846
3283,1.83555
3284,1.37033
3285,1.32107
3286,0.97313
3287,0.98193
3288,1.00193
3289,0.55957
3290,0.58586
3291,0.71924
3292,0.64833
3293,0.68947
3294,0.68171
3295,1.41898
3296,0.85348
3297,0.7118
3298,0.65762
3299,0.73448
3300,0.56909
3301,1.00915
3302,1.34141
3303,1.14616
3304,1.27699
3305,1.25381
3306,1.08824
3307,1.10018
3308,1.29065
3309,1.4515
3310,1.02056
3311,1.06833
3312,0.80747
3313,0.6551
3314,0.63767
3315,0.80353
3316,0.52758
3317,0.41153
3318,0.41929
3319,0.39029
3320,0.52744
3321,0.41005
3322,0.3496
3323,0.37139
3324,0.52979
3325,0.91759
3326,0.77322
3327,0.70468
3328,0.57894
3329,0.79831
3330,0.9844
3331,0.89305
3332,1.06801
3333,1.01799
3334,0.81466
3335,0.59142
3336,0.57718
3337,0.49452
3338,0.41611
3339,0.43477
3340,0.57812
3341,0.96314
3342,1.08387
3343,1.50401
3344,1.32325
3345,0.69207
3346,0.6205
3347,0.47032
3348,0.45063
3349,0.52818
3350,0.46268
3351,0.41947
3352,0.41028
3353,0.55829
3354,0.6988
3355,0.64736
3356,0.60738
3357,0.48299
3358,0.41805
3359,0.3773
3360,0.39132
3361,0.42143
3362,0.42532
3363,0.3561
3364,0.4375
3365,0.63599
3366,1.42659
3367,1.09672
3368,0.80882
3369,0.63702
3370,0.48333
3371,
3372,0.4311
3373,0.4986
3374,0.39503
3375,0.4841
3376,0.50561
3377,0.72622
3378,0.67513
3379,0.81282
3380,0.67657
3381,0.57789
3382,0.40046
3383,0.32632
3384,0.28241
3385,0.26886
3386,0.27106
3387,0.28357
3388,0.50843
3389,0.82296
3390,0.91552
3391,1.02316
3392,1.22134
3393,1.33279
3394,0.63621
3395,0.43279
3396,0.38531
3397,0.37932
3398,0.41852
3399,0.3666
3400,0.66171
3401,0.56358
3402,0.74689
3403,0.68229
3404,0.90822
3405,1.19978
3406,1.18067
3407,0.82948
3408,0.59799
3409,0.52269
3410,0.39309
3411,0.36618
3412,0.65734
3413,0.90462
3414,1.37277
3415,1.38282
3416,1.1654
3417,0.62244
3418,0.87105
3419,0.90099
3420,0.83669
3421,0.88225
3422,1.07297
3423,0.92233
3424,1.06245
3425,1.19999
3426,1.31812
3427,1.41412
3428,1.89004
3429,1.43225
3430,1.35625
3431,1.38066
3432,0.92168
3433,0.43598
3434,0.3677
3435,0.37828
3436,0.32328
3437,0.4604
3438,0.6163
3439,0.96069
3440,0.95007
3441,0.8883
3442,0.79532
3443,0.78079
3444,0.8311
3445,0.93819
3446,1.18849
3447,1.05014
3448,0.84157
3449,1.39813
3450,2.12208
3451,1.20014
3452,1.66613
3453,1.84699
3454,2.37313
3455,2.53882
3456,2.36213
3457,2.11757
3458,2.00685
3459,1.01194
3460,0.80256
3461,1.07077
3462,1.41721
3463,1.33403
3464,1.02681
3465,0.9295
3466,0.65217
3467,0.68824
3468,1.02579
3469,0.96259
3470,0.83535
3471,0.61311
3472,0.74524
3473,1.40467
3474,1.79965
3475,1.83834
3476,1.78859
3477,1.61508
3478,1.61354
3479,1.1028
3480,0.92205
3481,0.69578
3482,0.58815
3483,0.53705
3484,0.46178
3485,0.47843
3486,0.46995
3487,0.50174
3488,0.44237
3489,0.36679
3490,0.35189
3491,0.31794
3492,0.29628
3493,0.30071
3494,0.54199
3495,0.59391
3496,0.71319
3497,0.6924
3498,0.75246
3499,1.03899
3500,1.89771
3501,1.60122
3502,1.21919
3503,0.99252
3504,0.50042
3505,0.50161
3506,0.39095
3507,0.41194
3508,0.57317
3509,0.75314
3510,1.6845
3511,1.3966
3512,0.99858
3513,0.63864
3514,0.63674
3515,0.67673
3516,0.75161
3517,0.89254
3518,1.00046
3519,1.17858
3520,1.45311
3521,1.22225
3522,1.52958
3523,2.15532
3524,1.93096
3525,0.66494
3526,0.41865
3527,0.67965
3528,0.77286
3529,0.48407
3530,0.55604
3531,0.71318
3532,0.71831
3533,1.38103
3534,1.79473
3535,1.73035
3536,1.93916
3537,0.7670950000000001
3538,1.06109
3539,0.97926
3540,0.67845
3541,0.95266
3542,0.58842
3543,1.22513
3544,1.03256
3545,1.43072
3546,1.78864
3547,1.32573
3548,1.2732
3549,1.04365
3550,1.22264
3551,0.86681
3552,0.73229
3553,0.5722
3554,0.39618
3555,0.39731
3556,0.75384
3557,0.96978
3558,1.40776
3559,1.45699
3560,1.59735
3561,0.94815
3562,0.75314
3563,0.54701
3564,0.50121
3565,0.44553
3566,0.49811
3567,0.85589
3568,0.9004
3569,1.07251
3570,1.5666
3571,1.63734
3572,1.62067
3573,1.5139
3574,0.81322
3575,0.67585
3576,0.63509
3577,0.74338
3578,0.57404
3579,0.5792
3580,0.59046
3581,0.78213
3582,2.15625
3583,1.71209
3584,1.15347
3585,0.97014
3586,0.78168
3587,0.8766
3588,1.02987
3589,0.96762
3590,0.98294
3591,0.89668
3592,0.84628
3593,1.05066
3594,1.22093
3595,1.06645
3596,1.13496
3597,0.82777
3598,1.06938
3599,0.93581
3600,0.71205
3601,0.5562
3602,0.32053
3603,0.30763
3604,0.45445
3605,0.71061
3606,1.45069
3607,1.43701
3608,1.39978
3609,0.98277
3610,1.00715
3611,0.77958
3612,0.75604
3613,1.22759
3614,0.89032
3615,1.01949
3616,1.09691
3617,1.22921
3618,1.54654
3619,1.50116
3620,1.48462
3621,1.27749
3622,1.18041
