carvajal21,centro21,kennedy21,ferias21,puentea21,tunal21,usaquen21
2.4784,0.7407,0.5689,1.2616,1.5317,0.868,0.5285
2.0848,0.6726,1.6339,0.9942,1.0552,1.6173,0.5203
1.7845,0.9961,1.5169,1.0713,1.0173,1.1246,0.546
1.5014,0.8267,1.363,0.9857,0.9368,0.9348,0.8348
1.6945,0.9765,0.9601,0.975,0.9955,1.2814,0.512
2.6069,0.9853,1.5345,0.9269,1.2507,1.4345,0.5774
2.5884,0.9519,1.6514,1.0353,1.3386,1.1537,0.3988
2.1935,0.9256,1.7647,1.1239,1.4102,0.6831,0.3221
1.6008,0.7946,0.9045,0.8741,0.921,0.3783,0.2247
2.5549,0.785,0.9582,0.8248,0.769,0.4379,0.1863
3.4657,0.7892,0.8804,0.6801,0.7527,0.4974,0.2381
3.4336,0.5831,0.7055,0.6734,0.7659,0.8609,0.3203
3.0958,0.5383,0.9112,0.8306,1.1813,1.6933,0.6865
3.5523,1.0445,1.0246,0.8668,1.6986,2.4226,0.737
2.5936,1.3479,0.9053,1.0386,1.6982,1.7062,0.9157
1.917,,0.4405,1.2758,1.5172,1.8229,0.8188
1.2578,,0.138,1.0678,1.2566,0.3698,0.8973
0.8633,1.1396,0.2003,1.312,0.836,0.32794,0.5743
1.1225,1.0292,0.0569,1.3108,1.0019,0.3513,1.0792
1.3777,1.0085,0.0387,1.185,0.7316,0.35106,1.3017
1.1589,0.7211,0.2701,1.0567,0.7872,0.43258,1.3079
1.1735,0.7115,0.1641,0.9742,0.8375,0.44205,1.2905
2.1115,0.5572,0.342,1.0551,0.7843,0.38913,0.9103
2.2091,0.6974,0.4288,1.5306,0.8883,0.44148,1.0135
1.9017,1.0129,0.4707,1.2773,1.184,0.46138,1.1975
1.4169,0.8157,0.7189,1.272,0.8356,0.51906,1.0538
2.3474,0.755,0.6414,1.4948,1.0736,0.45074,1.1211
2.7622,1.3223,0.5869,1.5627,1.3095,0.3955,1.1407
2.64,1.6409,0.5711,1.5411,1.2632,0.36849,1.1147
2.1224,1.1728,0.6102,1.3794,1.2361,0.40456,0.9023
2.4224,0.6145,0.5367,0.8746,0.9275,0.40223,0.7808
1.8048,0.3128,0.4061,0.8125,0.6354,0.37332,0.6891
1.0951,0.3,0.483,0.6319,0.5057,0.3217,0.2939
1.229,0.1946,0.5791,0.5696,0.4142,0.29036,0.2652
1.3743,0.1396,0.7571,0.5117,0.316,0.34493,0.2492
1.9511,0.1705,0.7681,0.5273,0.3602,0.4374,0.2801
2.9857,0.2611,1.1086,1.6354,0.8112,0.72265,0.4568
3.492,0.4551,1.3171,1.4305,2.0075,0.91954,1.0754
2.3616,1.1993,0.8674,1.4134,1.7781,0.52469,0.8378
1.4369,1.1739,0.4273,1.6592,1.1319,0.35621,0.9958
1.1426,0.5531,0.8411,1.1824,0.7979,0.3147,0.9882
1.926,0.6965,1.3852,1.0172,1.1945,0.28385,0.7729
1.1235,0.9278,0.55473,1.1644,1.1547,0.32631,0.9129
1.0324,0.6582,0.9278,1.4252,0.4481,0.33835,0.9707
0.525,0.29,1.3723,1.2126,0.3348,0.29938,1.1981
0.5503,0.5786,0.7992,1.0191,0.5537,0.30802,1.0129
0.8136,0.8023,1.0133,1.1192,1.133,0.31517,0.7183
1.3517,0.6702,1.5718,0.9338,1.1238,0.34872,0.7262
1.3998,0.7818,1.4689,0.9169,1.3702,0.67134,0.6202
1.7541,0.9075,1.7501,1.3324,1.9185,0.51243,1.0229
2.0921,0.8868,1.9027,1.2128,1.6683,0.59274,1.2334
2.6925,1.0405,2.6033,1.5043,1.5527,0.50307,1.1965
4.1421,1.9702,2.6241,1.5534,2.2617,0.4296,1.0082
4.1817,1.9931,1.6088,1.4802,2.1677,0.42956,0.7875
4.2717,1.843,1.5444,1.2613,1.8642,0.33362,0.7984
3.287,1.8068,1.778,1.1395,1.565,0.3482,1.0303
2.1111,2.4701,1.7088,0.9948,1.7516,0.29935,1.1176
2.6312,1.3512,1.7327,0.9175,1.6643,0.28218,0.432
5.3125,1.0454,1.5645,0.9404,1.2686,0.27536,0.2607
3.6019,0.9072,1.3526,0.9191,1.2132,0.37511,0.4908
2.8405,0.7184,2.8507,1.1411,1.5556,0.8022,1.0122
3.4396,1.4134,2.6092,1.5534,2.6338,0.63575,1.5693
3.4458,1.3005,2.6141,1.1706,2.2992,0.42487,1.2993
2.2818,0.8433,1.9428,0.8052,1.4927,0.29063,0.5739
1.6547,0.6937,1.3817,0.7755,0.9973,0.32693,0.5227
1.2188,0.6609,1.3753,0.7089,1.0281,0.29252,0.4253
1.2236,0.5347,1.2118,0.5786,0.8483,0.2671,0.353
0.8304,0.3292,1.0878,0.4991,0.9639,0.3751,0.3493
1.2708,0.5423,0.8861,0.5754,1.0299,0.6258,0.3609
1.3558,0.7169,0.8152,0.9758,0.8288,0.5043,0.571
3.0192,1.0257,0.9192,1.322,0.9733,0.5363,0.8614
2.5496,1.1952,0.997,1.0511,1.1297,0.5552,1.0802
1.9552,0.9591,1.5131,1.2085,1.1697,1.3937,0.6626
2.2203,1.5258,3.7411,1.3716,1.747,2.3104,0.4236
2.9862,2.7566,3.5165,1.6023,3.006,1.4151,0.6306
2.7586,1.5815,2.3435,1.6767,3.1585,2.6217,0.8538
2.1342,1.1933,2.0949,1.3843,1.6592,2.1684,0.7833
2.9815,1.4139,2.4262,1.3641,1.8913,1.7849,0.8912
3.1595,1.4616,1.5924,1.5383,2.068,1.9283,0.6775
2.0944,0.9402,1.0958,0.9227,1.2944,0.6879,0.6424
0.7538,0.1775,0.991,0.5059,0.5807,0.1142,0.3829
0.6721,0.171,1.0751,0.5311,0.4439,0.2523,0.2745
0.8527,0.1902,1.043,0.5458,0.326,0.30056,0.2266
1.7202,0.2349,1.3702,0.712,0.3071,0,0.2891
2.4677,0.4132,2.2215,0.8255,0.7231,0.2097,0.6024
2.1154,0.5643,2.6776,0.7665,1.1599,1.9237,0.8141
2.9649,0.5217,1.7219,0.8683,1.4024,1.3021,0.8385
2.4889,0.7518,1.324,1.092,1.0636,0.5994,0.9603
0.9944,0.7573,1.0629,1.1516,0.853,0.3298,1.3263
0.8819,0.5807,1.2012,0.8643,0.9277,0.2065,0.8261
1.0879,0.1011,0.8441,0.4662,0.4053,0,0.2933
1.2086,0.1394,0.8635,0.5167,0.4039,0,0.3097
1.0508,0.2266,0.8207,0.4818,0.4146,0,0.2919
1.3542,0.3514,0.8043,0.5038,0.5855,0,0.279
1.1946,0.4268,0.8377,0.8225,0.5314,0.33188,0.3288
1.2111,0.4091,0.9288,0.5766,0.5541,0.0636,0.6459
1.4742,0.5129,1.5765,0.931,0.7014,0.2342,0.3212
1.4496,0.4133,1.4225,1.0268,0.5702,0.1416,0.2953
1.658,0.6996,1.4279,0.6584,0.8849,0.049,0.4955
1.3067,0.239,1.3678,0.7132,0.849,0.0677,0.5112
1.0429,0.2349,1.1114,0.6016,0.6093,0.0255,0.4221
0.9573,0.2872,1.1241,0.459,0.365,0.35218,0.3449
0.8448,0.2241,1.0352,0.4448,0.3456,0.27595,0.2964
0.7658,0.3118,0.9708,0.3448,0.3587,0,0.2307
0.6282,0.1518,0.7876,0.3386,0.2259,0,0.2765
0.567,0.1452,0.7725,0.332,0.6341,0,0.2591
0.7379,0.1709,0.7071,0.337,0.4746,0.37951,0.2466
0.8237,0.1538,0.7246,0.3424,0.7094,0,0.2205
1.7134,0.1899,1.2943,0.4393,0.3832,0.0262,0.2543
1.8726,0.3691,1.6036,0.6747,0.4697,0.91454,0.2519
1.2628,0.482,1.4146,0.7045,0.5615,0.69758,0.2719
1.1233,0.4204,1.2011,0.4691,0.5202,0.39425,0.2683
1.078,0.3181,0.9855,0.528,0.3383,0,0.248
1.0342,0.1618,0.9951,0.3849,0.3097,0,0.2563
0.7817,0.1489,0.816,0.4415,0.2844,0,0.2665
0.6264,0.2337,0.7663,0.53,0.2902,0.0302,0.2606
0.489,0.2045,0.9459,0.37,0.4312,0.2234,0.3049
0.7728,0.277,0.778,0.4771,0.7147,0.3052,0.47
0.842,0.3238,0.7412,0.3981,0.5107,0.446,0.3297
1.3774,0.5324,0.9094,0.6845,0.6627,0.5045,0.2912
1.2209,0.6493,1.0405,0.8828,0.7746,0.5727,0.299
1.4588,0.8407,1.0607,0.9197,0.901,0.1366,0.3186
1.6343,0.7364,1.0876,0.8116,1.0308,0.83,0.6006
1.483,0.5216,1.1184,0.7573,0.9467,1.0157,0.4424
0.9682,0.7386,1.4582,1.0756,0.9713,1.0842,0.5681
2.2474,0.6861,1.4193,0.8982,1.3425,0.9392,0.5434
3.5259,0.6062,1.0748,0.7679,1.0865,0.646,0.5458
3.6987,0.484,1.0354,0.7269,0.6716,0.4897,0.4854
4.1109,0.4744,0.9461,0.5267,0.5599,0.3038,0.537
2.6053,0.3301,0.8906,0.3723,0.4179,0.2303,0.3531
3.2061,0.1767,0.8159,0.3962,0.301,0.0958,0.4646
3.2244,0.2078,0.8526,0.4059,0.3281,0.0579,0.3528
2.618,0.2688,0.9943,0.4824,0.6782,0.3624,0.5105
1.5546,0.4025,0.9913,0.5122,0.8072,0.6058,0.3248
1.1719,0.4012,1.1859,0.567,1.2355,0.4988,0.3282
0.7904,0.3286,1.0102,0.4535,0.814,0.37,0.2253
0.5842,0.2842,0.8415,0.4286,0.5184,0.3064,0.256
0.5622,0.2534,0.7789,0.5158,0.5835,0.3541,0.2583
0.8157,0.3188,1.0468,0.4742,0.5612,0.5647,0.3631
1.1406,0.3948,0.977,0.6061,0.5359,0.4042,0.4379
1.4937,0.3798,0.8681,0.7219,0.7077,0.3908,0.3826
1.0668,0.3917,0.8833,0.6896,0.6972,0.4542,0.4974
2.5791,0.4843,0.9364,0.7439,0.9387,0.5606,0.6095
3.2907,0.488,0.8224,0.6928,0.5945,0.506,0.6822
2.0996,0.4423,0.9391,0.6579,0.5818,0.3529,0.4741
2.5071,0.6157,1.1875,0.935,0.7226,0.4309,0.6698
2.4915,0.6971,1.4044,0.9243,0.8861,0.7358,0.6871
2.071,0.4862,1.0212,0.9124,0.6366,0.6288,0.5686
1.9367,0.5332,1.55,1.074,0.7237,0.6447,0.7888
1.7809,0.4886,1.5733,1.1322,0.9126,0.5674,0.8366
3.9854,0.4615,1.4167,1.1465,1.1512,0.6393,0.8071
2.1443,0.5411,1.6556,1.0369,0.9424,0.7021,0.5402
2.9098,0.63,1.215,1.135,1.2109,0.5547,0.3472
2.1517,0.639,1.14,0.8163,0.8863,0.3627,0.3149
1.9359,0.6553,1.1424,0.5986,0.7397,0.2844,0.2425
4.0789,0.45,1.2533,1.3042,0.7409,0.3903,0.2834
3.4998,0.3907,1.6845,1.9461,1.5218,1.5776,0.7708
2.8558,0.975,1.5021,2.1049,1.7522,2.2574,1.8089
2.8038,1.0887,1.5203,1.5801,1.3518,1.4091,1.2879
1.7525,0.883,1.1587,0.9586,0.9386,0.9676,1.2332
1.2424,0.7155,1.3321,0.9353,0.9446,0.8697,1.0467
1.1046,0.7289,1.2606,0.7751,1.0454,0.7309,0.7092
1.3118,0.6155,1.0899,0.628,0.9273,0.5026,0.5773
2.1458,0.3588,1.0249,0.505,0.8982,0.3566,0.2844
1.5391,0.6142,1.1964,0.6711,0.8184,0.2477,0.2382
1.8519,0.5021,1.0149,0.8006,0.6835,0.3581,0.264
2.9888,0.3576,1.0057,0.84,0.5544,0.3533,0.4508
2.7277,0.3749,1.1295,0.8522,0.6908,0.3859,0.4793
2.8101,0.8366,1.7123,1.4512,1.2977,0.9139,1.1363
,1.1741,1.3548,2.0558,1.5902,1.8744,1.2271
,1.6067,3.3038,2.4786,2.1563,2.4348,1.2456
,2.2379,4.103,2.1755,2.2727,1.9753,0.7503
,1.4274,3.6387,1.2231,2.7091,0.678,0.5135
,1.04,3.8473,1.3328,2.0227,0.9842,0.4772
,0.9661,2.3973,1.5686,2.0662,0.7732,0.3994
,1.0134,2.7048,1.6999,1.9861,0.5945,0.4186
,1.1431,2.8836,1.1043,2.3006,0.8888,0.2867
,0.8097,2.1263,0.8171,2.1291,0.6252,0.2625
,0.3843,1.3274,0.5237,1.1531,0.7523,0.1905
,0.2493,1.1441,0.5735,0.8096,0.6527,0.2043
,0.4418,1.5549,1.5634,1.1433,1.0806,0.5635
,0.787,2.366,1.2679,2.0584,1.7614,0.8751
,0.6994,2.7197,0.7922,1.6153,1.386,1.8088
,0.3487,1.2935,0.94483,0.7454,0.5824,0.4214
,0.2378,1.1233,0.61562,0.5516,0.2671,0.2357
,0.1759,0.9625,0.6303,0.4338,0.06,0.2437
,0.172,1.0599,0.6238,0.4806,0.0519,0.2308
,0.1442,1.0266,0.6136,0.4752,0.0586,0.2247
,0.1179,1.235,0.592,0.4037,0,0.2446
,0.1368,1.36,0.4878,0.3814,0,0.2102
,0.1387,1.3393,0.4725,0.3942,0.0645,0.1972
,0.1781,1.3789,0.5048,0.4177,0.0205,0.2351
,0.2965,1.6734,0.8416,0.6794,0.1874,0.3307
,0.3347,1.8073,0.9857,0.9374,0.168,0.2723
,0.4423,1.5987,0.844,1.2479,0.1739,0.2719
,0.4793,2.0305,0.9206,0.8093,0.1764,0.3385
,0.7374,2.0358,1.0068,0.6654,0.1674,0.3452
,0.7667,1.8927,0.668,0.6075,0.2178,0.3749
,0.4704,1.3758,0.4977,0.8533,0,0.3168
,0.5697,1.194,0.5047,0.6099,0,0.2086
,0.3913,1.3427,0.4274,0.6524,0,0.2009
,0.2179,1.4691,0.3738,0.5846,0,0.2076
,0.1466,1.2715,0.383,0.434,0,0.186
,0.1746,1.5022,0.3981,0.4262,,0.2055
,0.2643,2.5896,0.5406,0.7222,0.9416,0.2592
,0.7472,3.5138,0.7627,1.2231,0.4576,0.5377
,0.5268,2.4216,0.8044,1.2649,0.0465,0.5121
,0.2737,1.792,0.7172,0.693,0.0605,0.3111
,0.2726,1.6471,0.5649,0.5115,0.1047,0.3039
,0.2516,1.314,0.3961,0.4277,0.0754,0.2745
,0.2213,1.189,0.4143,0.4369,0.0371,0.2686
,0.2253,1.1403,0.4134,0.4218,0.0395,0.2542
,0.1955,1.247,0.4117,0.4119,0.0109,0.2536
,0.1938,1.2294,0.4753,0.4561,0,0.2756
,0.2184,1.3236,0.5321,0.4602,0,0.2842
1.2416,0.2197,1.491,0.4659,0.4779,0,0.2867
1.5934,0.2698,1.7615,0.4108,0.6995,0.0361,0.3063
1.8278,0.3661,2.0116,0.5468,0.6556,0.1793,0.3139
1.8162,0.4381,1.9805,0.6086,0.5891,0.2331,0.3259
1.7318,0.3526,2.0173,0.6362,0.659,0.1109,0.3785
1.5088,0.4225,1.6255,0.5734,0.7384,,0.2667
1.6018,0.5139,1.6191,0.5978,0.7699,,0.2354
0.9915,0.3735,1.2293,0.4217,0.541,,0.2343
0.8382,0.4705,1.1256,0.4183,0.3306,0,0.1505
0.5947,0.5021,1.1043,0.48,0.2609,0,0.161
0.5251,0.2929,1.0436,0.3886,0.2138,0,0.1407
0.7137,0.2544,1.0815,0.3694,0.2353,0,0.1492
1.5627,0.3464,1.5248,0.3596,0.4659,0,0.1558
2.2241,0.6133,2.4447,0.5627,0.8442,0.0485,0.2268
3.0309,0.9163,2.9953,0.7844,1.4024,0.147,0.2288
2.6476,0.5824,2.1372,0.7064,1.1304,0,0.2478
1.9402,0.9006,1.748,0.6848,0.7398,0.0265,0.2817
1.4268,0.2151,0.76309,0.5105,0.5331,0.1395,0.2564
1.2157,0.2281,1.1889,0.4469,0.4154,,0.2689
1.1742,0.2383,1.1568,0.398,0.4254,,0.2402
1.0421,0.1909,1.0811,0.3928,0.3903,,0.2458
0.9375,0.2072,1.1801,0.372,0.3643,0.0506,0.2609
0.9457,0.2101,1.1722,0.4647,0.42682,0.0925,0.2825
1.111,0.1992,1.1877,0.5247,0.37908,0.1338,0.278
1.3418,0.2469,1.3749,0.4799,0.42582,0.1499,0.2778
1.9026,0.2973,1.6595,0.5256,0.61147,0.3079,0.2881
1.8926,0.4061,1.8346,0.5332,0.77139,0.2774,0.2711
1.9804,0.3226,2.0095,0.6895,0.80712,0.2178,0.3072
2.138,0.2521,1.9516,0.5964,0.63596,0.2312,0.2841
1.7566,0.2511,1.6866,0.5872,0.80069,0.2455,0.3158
1.5228,0.3106,1.5927,0.5052,0.78487,0.1275,0.265
1.4056,0.2152,1.3947,0.4453,0.75329,0.108,0.2336
0.9308,0.12,1.2259,0.4209,0.59687,0.0166,0.224
0.6818,0.153,1.0286,0.3878,0.31314,0,0.1996
0.5886,0.1719,0.9663,0.3386,0.2943,0,0.1903
0.7917,0.1539,0.9768,0.3544,0.29316,0,0.2062
1.0205,0.1503,1.1468,0.3544,0.31598,0.22689,0.276
2.1804,0.1988,1.3778,0.4202,0.64012,0.2201,0.2363
2.4086,0.3026,2.05,0.4682,1.04326,0.2717,0.277
2.0481,0.2772,1.7805,0.6765,0.8765,0.226,0.4923
1.5531,0.1895,1.508,0.5954,0.60797,0.2513,0.2855
1.3093,0.1575,1.3962,0.5073,0.50138,0.1905,0.2582
1.2153,0.1686,1.3571,0.4166,0.45752,0.1971,0.2644
1.1082,0.1611,1.3505,0.3917,0.4096,0.1776,0.2299
1.0225,0.1824,1.3634,0.3949,0.44101,0.1839,0.2166
1.0928,0.1952,1.4325,0.3963,0.42918,0.1081,0.2072
1.1699,0.2081,1.4892,0.4804,0.46599,0.1602,0.2167
1.0466,0.1814,1.3514,0.3976,0.42323,0.399,0.2077
1.1517,0.1787,1.1781,0.4541,0.51335,0.3586,0.1978
1.4008,0.1851,1.3901,0.4725,0.47018,0.3683,0.1742
1.5732,0.2472,1.497,0.5228,0.55337,0.4479,0.2539
1.9499,0.2704,1.7968,0.5852,0.66251,0.2927,0.3527
1.7565,0.2524,1.6813,0.4959,0.64303,0.3785,0.265
1.6264,0.1679,1.5901,0.4959,0.55094,0.1635,0.2782
1.459,0.2315,1.3733,0.4759,0.53513,0.1146,0.3406
1.2289,0.2977,1.1066,0.455,0.58138,0.1759,0.3199
0.8527,0.2159,0.9133,0.4137,0.56346,0.0085,0.2385
0.6529,0.2214,0.9654,0.4142,0.39785,0.029,0.2625
0.638,0.2324,0.9638,0.4205,0.46827,0.1462,0.2176
0.7649,0.2029,1.1146,0.4114,0.73551,0.0891,0.2306
0.6844,0.2711,1.0805,0.4513,0.61267,0,0.1845
1.1364,0.2364,1.4733,0.4887,0.68241,0.078,0.2231
1.3548,0.4882,1.8473,0.555,1.26084,0.1811,0.3129
1.2027,0.3891,1.4437,0.4705,0.83828,0.2011,0.2541
1.3762,0.3988,1.3824,0.5481,0.72952,0.1427,0.307
0.7695,0.5246,1.0003,0.6991,0.53647,0.3824,0.3406
1.0148,0.3593,1.1956,0.7181,0.46706,0.0476,0.4675
1.0513,0.236,1.1936,0.4787,0.46029,0.004,0.4988
1.1372,0.3113,1.1448,0.4502,0.41115,0.0083,0.2952
1.0849,0.3462,1.2298,0.4991,0.38693,0.0967,0.2417
1.1743,0.3219,1.2935,0.4972,0.43423,0.0552,0.2304
1.2238,0.3122,1.378,0.575,0.49353,0.0058,0.2257
1.2703,0.2105,1.4106,0.4637,0.49979,0.0678,0.2088
1.1953,0.1659,1.317,0.4403,0.64745,0.2394,0.1791
1.2808,0.1879,1.4619,0.6343,0.91065,0.1158,0.2546
1.3843,0.2168,1.417,0.6573,0.8502,0,0.272
1.1989,0.3993,1.3631,0.5405,0.89428,0.0047,0.1949
1.3391,0.2583,1.5784,0.4719,0.65048,0.0709,0.1919
1.2614,0.2026,1.3261,0.4151,0.57372,0.0063,0.1995
0.8502,0.2031,1.0345,0.4213,0.45123,0,0.1571
0.548,0.2375,0.969,0.3788,0.47895,0,0.1315
0.5111,0.2161,0.9786,0.35,0.42858,0,0.1306
0.5506,0.1505,1.0143,0.3338,0.37581,0,0.1428
0.716,0.1609,0.9737,0.3435,0.37683,0,0.1522
1.0117,0.1758,1.2584,0.4127,0.48635,0,0.1423
1.9673,0.428,2.381,0.4486,0.74506,0.2392,0.2866
2.3501,0.5377,2.8722,0.6147,1.16634,0.1084,0.3631
1.8049,0.4716,1.9432,0.8097,1.42089,0.1344,0.2226
1.4152,0.2332,1.3792,0.8002,1.05004,0,0.2434
1.4995,0.1739,1.314,0.4133,0.4758,0.0377,0.2698
1.17,0.1718,1.165,0.3658,0.4312,0.0122,0.2598
0.8039,0.1934,1.1506,0.3457,0.4401,0.0035,0.47974
0.8156,0.1831,1.0155,0.3482,0.4231,0.0584,0.2479
0.7398,0.2296,1.1198,0.3714,0.3685,0.0303,0.2834
0.9285,0.2072,1.153,0.4188,0.3686,0.0099,0.291
1.0463,0.198,1.3397,0.431,0.4012,0.0281,0.275
1.2177,0.2223,1.4516,0.429,0.5626,0.0369,0.263
1.5802,0.2853,1.8237,0.5876,0.6253,0.2128,0.2486
1.5941,0.3728,1.9227,0.7712,0.7532,0.2529,0.2599
1.8564,0.4207,2.0662,0.6691,0.8253,0.1548,0.2291
1.9983,0.3901,1.892,0.7026,0.8305,0.3159,0.2199
1.6704,0.2855,1.5951,0.5625,0.7207,0.3098,0.2004
1.3162,0.3773,1.4262,0.5049,0.6295,0.1581,0.1825
0.8094,0.3913,1.044,0.3898,0.3975,0.0431,0.182
0.7246,0.4499,1.1811,0.52,0.2804,0,0.1544
0.7913,0.4653,1.169,0.5723,0.2652,0,0.1535
2.6075,0.3229,1.1674,0.6026,0.3252,0,0.2153
3.4007,0.2845,0.9804,0.5073,0.5077,0.16624,0.2404
1.4385,0.2298,1.4163,0.487,0.5812,0.1071,0.2251
2.5618,0.246,2.5416,0.5366,0.7511,0.442,0.322
2.5642,0.6735,2.5052,1.0859,1.0253,0.2458,0.7099
2.2367,0.8906,2.1044,1.2805,0.8632,0.1805,0.6541
1.9335,0.9926,1.9544,0.9506,1.3985,0.7613,0.459
2.0198,0.5296,1.6298,0.8216,1.1464,0.5263,0.3856
0.9375,0.4881,1.3812,0.7301,0.9406,0.0634,0.3947
0.67,0.503,1.1636,0.6355,0.7207,0.0404,0.2826
0.9714,0.2213,1.1294,0.5271,0.6341,0.0745,0.2708
0.9974,0.1475,1.1001,0.4458,0.4573,0,0.2699
0.9775,0.1541,1.0468,0.5151,0.4226,0,0.2631
1.013,0.3037,1.1554,0.6145,0.4985,0,0.2628
1.2993,0.4165,0.9073,0.84,0.5442,0.083,0.2809
1.3966,0.4799,1.0922,0.8595,0.7245,0.522,0.2624
3.069,0.5705,1.3198,1.0736,0.8372,0.7798,0.32
1.8095,0.5903,1.1934,1.0801,0.8022,0.7354,0.8813
1.5003,0.7148,1.4478,1.1082,0.7496,1.566,1.0155
1.995,0.631,1.3027,1.0136,0.8307,1.2028,0.8465
2.7085,0.536,1.1742,0.7908,0.5907,0.5969,0.8318
2.4118,0.4055,0.9269,0.6911,0.4879,0.2054,0.5296
2.1037,0.2875,0.8733,0.543,0.3757,0.2556,0.4073
1.4475,0.324,0.9545,0.5226,0.3822,0.1447,0.3586
3.1702,0.3408,1.1326,0.5369,0.5851,0.1704,0.3522
4.6824,0.2135,1.2333,0.4616,0.7803,0.2808,0.3501
5.3007,0.284,1.4212,0.5345,0.9021,0.6283,0.4273
4.1413,0.5174,1.9003,0.741,1.3387,1.4131,0.6141
4.2695,1.3547,2.303,1.2661,1.9758,2.1652,0.9432
3.0904,1.2073,2.2859,1.2415,2.0457,2.1305,1.0596
2.8232,0.7571,1.7441,0.8559,1.7445,1.1529,0.7731
1.7351,0.7101,1.5192,0.7706,1.4351,0.4263,0.4673
1.3256,0.6065,1.5829,0.5797,0.34786,0.2835,0.5201
1.3893,0.5643,1.3678,0.5925,1.2753,0.2453,0.3933
2.4313,0.4329,1.08,0.5335,1.0513,0.2828,0.3021
1.6995,0.4512,1.0543,0.5452,0.992,0.1418,0.3017
1.4728,0.6506,1.0683,1.0603,0.979,0.1781,0.2961
1.2324,0.6961,0.9993,0.8644,0.733,0,0.347
1.6338,0.6483,0.978,0.9238,0.7349,0.107,0.3003
3.0154,0.6112,1.1766,1.2495,1.0158,0.8708,0.3721
2.2683,1.039,1.6839,1.3813,1.1463,0.2607,0.3675
2.1096,1.237,2.3541,1.4613,1.743,0.3657,0.3356
1.6503,1.1633,2.2928,1.3636,1.8696,0.1897,0.2713
1.7253,1.3489,2.1502,1.3162,1.7692,0.1023,0.2714
1.4193,1.2204,1.5492,1.3345,1.2795,0.0789,0.2384
0.9805,1.0659,1.5718,1.2036,1.0131,0.0216,0.2115
0.794,0.8437,1.511,0.85,0.5863,0,0.1555
1.9833,0.6314,0.9181,0.8234,0.3851,0,0.1569
3.7128,0.6037,0.8677,0.7752,0.3845,0.0647,0.1577
4.375,0.2947,0.9305,0.7057,0.3143,0.0543,0.3567
3.4939,0.2434,1.1367,0.8651,0.541,0.0321,0.241
3.3781,0.4985,2.2617,1.2901,1.2018,0.5246,0.2792
2.3851,0.7941,2.6662,1.2893,1.7671,0.778,0.7329
2.3968,0.5668,2.8755,0.9194,1.1453,0.9793,0.7167
1.6794,0.4508,2.0983,0.8101,0.9463,0.4196,0.5344
0.8602,0.5378,1.2051,0.8955,1.242,0.0704,0.4919
1.1258,0.67,1.1952,0.9115,1.0924,0.0545,0.3713
0.8898,0.2568,1.0032,0.6322,0.4976,0.0573,0.2465
0.8248,0.174,1.0476,0.5101,0.4023,0.0699,0.2645
0.92,0.2161,1.0542,0.8058,0.3905,0.023,0.2437
1.0086,0.371,1.0001,0.9454,0.5066,0.1034,0.2628
1.0818,0.4218,0.836,0.803,0.5541,0.3965,0.4998
1.2645,0.3783,0.8123,0.7753,0.4885,0.4156,0.5243
2.938,0.5059,1.0117,0.9598,0.6594,0.6139,0.5938
2.8369,0.8217,1.6021,1.204,0.9213,0.8045,0.7321
2.0663,0.8207,2.102,1.543,1.0874,0.5097,0.345
1.9844,1.466,1.8043,1.4788,1.2725,0.2696,0.2752
2.3294,1.6323,2.3748,0.8405,1.6572,0.369,0.2303
1.8458,2.0566,2.4434,1.7998,1.1366,0.3011,0.2236
1.4361,2.0489,1.8074,1.821,1.1553,0.1525,0.2156
1.2812,1.4195,1.5345,1.4454,0.7155,0.1089,0.2227
2.4854,1.2252,1.6459,0.8857,0.9217,0.0152,0.3396
0.9695,1.008,1.8626,0.8236,0.913,0,0.3905
1.9202,1.3409,1.7319,0.6556,1.1732,0.04,0.391
2.2347,1.0611,1.6776,1.0221,1.032,0.0807,0.2949
3.7248,0.9276,3.8925,1.3963,1.415,0.4387,0.8078
3.7586,1.154,5.2665,2.3737,2.0927,0.6127,1.6272
2.3055,2.0119,2.6007,1.811,2.44,0.833,1.1178
2.2878,1.0605,2.3735,1.0196,2.3116,1.609,0.5977
2.2703,0.566,1.2474,0.8783,1.3061,1.2885,0.5872
2.0673,0.45749,0.9094,0.74201,1.1618,1.0607,0.5039
1.4809,0.38489,1.2067,0.7896,1.0097,1.0401,0.3314
1.9461,0.49576,0.8537,1.2403,0.9235,0.8169,0.7552
1.4498,0.71,1.0142,1.1053,0.9536,0.8919,0.4404
1.0567,0.4002,1.1253,0.8307,0.7628,0.4969,0.2974
1.329,0.4584,1.3544,0.6965,0.884,0.3224,0.3112
1.4839,0.4311,1.39,1.1555,0.4704,0.282,0.4684
1.9606,0.368,1.6224,1.1875,0.7866,0.619,0.3208
2.0834,0.3196,2.2487,0.6552,0.7899,0.5875,0.2807
2.0551,0.2666,2.6026,0.9379,0.9154,0.7267,0.3282
2.0549,0.5578,2.8658,0.8654,1.2867,0.7192,0.3138
2.1398,1.2054,3.0097,0.7841,1.0666,0.9609,0.2807
1.998,1.2189,2.5798,1.0016,1.003,0.6248,0.2885
1.7223,1.4974,2.4804,1.096,0.7783,0.7129,0.2236
1.2894,1.5174,2.4446,0.8225,1.5215,0.7437,0.198
1.0183,1.2223,2.7485,0.5569,1.5542,0.3745,0.2837
