,Usaquen_CO_pmm
3533,0.21116
3534,0.52341
3535,0.63081
3536,0.56423
3537,0.63778
3538,0.42318
3539,0.26095
3540,0.2292
3541,0.25971
3542,0.2503
3543,0.26677
3544,0.2893
3545,0.32891
3546,0.3674
3547,0.87868
3548,1.08624
3549,0.7255
3550,0.23427
3551,0.20278
3552,0.13588
3553,0.16277
3554,0.10387
3555,0.14361
3556,0.09469
3557,0.17528
3558,0.32856
3559,0.35536
3560,0.18795
3561,0.19203
3562,0.18241
3563,0.2104
3564,0.20016
3565,0.22465
3566,0.20446
3567,0.24573
3568,0.20955
3569,0.24172
3570,0.24137
3571,0.23693
3572,0.26723
3573,0.29119
3574,0.24792
3575,0.2437
3576,0.18978
3577,0.15217
3578,0.16491
3579,0.12151
3580,0.15017
3581,0.21974
3582,0.29548
3583,0.35053
3584,0.30063
3585,0.2502
3586,0.26178
3587,0.22154
3588,0.27368
3589,0.28333
3590,0.19813
3591,0.20595
3592,0.57938
3593,0.31222
3594,0.22702
3595,0.27744
3596,0.19949
3597,0.1915
3598,0.24939
3599,0.17049
3600,0.19691
3601,0.41301
3602,0.12922
3603,0.08865
3604,0.15676
3605,0.16957
3606,0.38391
3607,0.31027
3608,0.24657
3609,0.25735
3610,0.20887
3611,0.23844
3612,0.21155
3613,0.20216
3614,0.2094
3615,0.20879
3616,0.2179
3617,0.19362
3618,0.16118
3619,0.26828
3620,0.37158
3621,0.15216
3622,0.18544
3623,0.19866
3624,0.12675
3625,0.13926
3626,0.11444
3627,0.14039
3628,0.10895
3629,0.2269
3630,0.41102
3631,0.26744
3632,0.4249
3633,0.4492
3634,0.30894
3635,0.1904
3636,0.21068
3637,0.29037
3638,0.22421
3639,0.17558
3640,0.24798
3641,0.23843
3642,0.3041
3643,0.28267
3644,0.40442
3645,0.38278
3646,0.35378
3647,0.43376
3648,0.48643
3649,0.67426
3650,0.50324
3651,0.36604
3652,0.34089
3653,0.56607
3654,1.01682
3655,1.29287
3656,0.58524
3657,0.16239
3658,0.17859
3659,0.17772
3660,0.13171
3661,0.17035
3662,0.16916
3663,0.18852
3664,0.17314
3665,0.12675
3666,0.14353
3667,0.19212
3668,0.36128
3669,0.22543
3670,0.31457
3671,0.25712
3672,0.12888
3673,0.20284
3674,0.15076
3675,0.10169
3676,0.13189
3677,0.16168
3678,0.24807
3679,0.20081
3680,0.12943
3681,0.12713
3682,0.11479
3683,0.12166
3684,0.12976
3685,0.15238
3686,0.12841
3687,0.11808
3688,0.11804
3689,0.1305
3690,0.15784
3691,0.11656
3692,0.2392
3693,0.35344
3694,0.18343
3695,0.22999
3696,0.20709
3697,0.20686
3698,0.16943
3699,0.12646
3700,0.11885
3701,0.19353
3702,0.22923
3703,0.23262
3704,0.19101
3705,0.20599
3706,0.20922
3707,0.118
3708,0.14159
3709,0.12586
3710,0.13216
3711,0.10267
3712,0.10726
3713,0.1305
3714,0.10414
3715,0.17178
3716,0.16416
3717,0.11218
3718,0.08308
3719,0.06679
3720,0.04188
3721,0.04619
3722,0.04551
3723,0.05101
3724,0.06598
3725,0.14941
3726,0.26454
3727,0.24162
3728,0.21864
3729,0.1962
3730,0.1947
3731,0.17737
3732,0.16052
3733,0.18013
3734,0.19631
3735,0.16037
3736,0.18172
3737,0.19926
3738,0.20084
3739,0.19374
3740,0.2305
3741,0.28369
3742,0.37943
3743,0.09354
3744,0.09091
3745,0.08095
3746,0.07786
3747,0.0665
3748,0.09337
3749,0.14155
3750,0.34182
3751,0.22422
3752,0.17208
3753,0.20668
3754,0.21205
3755,0.25231
3756,0.17716
3757,0.15323
3758,0.24984
3759,0.18022
3760,0.19044
3761,0.20355
3762,0.23388
3763,0.20471
3764,0.15969
3765,0.13925
3766,0.14669
3767,0.1182
3768,0.24299
3769,0.11159
3770,0.1154
3771,0.12231
3772,0.20184
3773,0.58112
3774,1.09075
3775,0.65649
3776,0.33589
3777,0.25218
3778,0.22222
3779,0.18192
3780,0.2011
3781,0.25887
3782,0.2041
3783,0.18155
3784,0.22229
3785,0.20386
3786,0.2705
3787,0.24816
3788,0.25921
3789,0.31178
3790,0.18217
3791,0.18935
3792,0.11984
3793,0.10985
3794,0.10134
3795,0.11687
3796,0.13843
3797,0.14063
3798,0.32686
3799,0.65728
3800,0.3463
3801,0.627205
3802,0.5253099999999999
3803,0.5367649999999999
3804,0.55696
3805,0.17741
3806,0.99308
3807,0.28745
3808,0.3349
3809,0.24705
3810,0.30086
3811,0.31306
3812,0.35109
3813,0.2639
3814,0.26925
3815,0.21435
3816,0.24719
3817,0.15306
3818,0.09006
3819,0.09971
3820,0.10001
3821,0.08379
3822,0.15944
3823,0.12497
3824,0.14149
3825,0.16586
3826,0.16242
3827,0.18625
3828,0.17714
3829,0.23095
3830,0.18347
3831,0.22084
3832,0.1693
3833,0.20715
3834,0.21744
3835,0.16609
3836,0.16328
3837,0.15065
3838,0.15351
3839,0.16176
3840,0.10923
3841,0.12659
3842,0.15055
3843,0.15475
3844,0.15744
3845,0.15456
3846,0.12286
3847,0.10281
3848,0.11042
3849,0.09898
3850,0.12698
3851,0.14205
3852,0.13624
3853,0.158
3854,0.16027
3855,0.11989
3856,0.11669
3857,0.17426
3858,0.19687
3859,0.18664
3860,0.24894
3861,0.20624
3862,0.13355
3863,0.16988
3864,0.12474
3865,0.10357
3866,0.10933
3867,0.06513
3868,0.06873
3869,0.16465
3870,0.26293
3871,0.11915
3872,0.10983
3873,0.12049
3874,0.13275
3875,0.1198
3876,0.14287
3877,0.11675
3878,0.1372
3879,0.14742
3880,0.1262
3881,0.22957
3882,0.17865
3883,0.17552
3884,0.17316
3885,0.18968
3886,0.12039
3887,0.13101
3888,0.11327
3889,0.09347
3890,0.08274
3891,0.08283
3892,0.12561
3893,0.2999
3894,0.43971
3895,0.20195
3896,0.14981
3897,0.16299
3898,0.1728
3899,0.13471
3900,0.16564
3901,0.19439
3902,0.24128
3903,0.19726
3904,0.16116
3905,0.27842
3906,0.30655
3907,0.22538
3908,0.365
3909,0.16796
3910,0.28519
3911,0.12951
3912,0.16272
3913,0.17575
3914,0.14708
3915,0.10264
3916,0.14958
3917,0.16237
3918,0.30643
3919,0.29055
3920,0.28552
3921,0.23641
3922,0.20688
3923,0.19345
3924,0.19578
3925,0.19283
3926,0.22189
3927,0.2543
3928,0.26084
3929,0.23456
3930,0.20343
3931,0.19101
3932,0.23315
3933,0.22147
3934,0.1947
3935,0.10468
3936,0.13084
3937,0.1556
3938,0.15637
3939,0.156
3940,0.21525
3941,0.24403
3942,0.33931
3943,0.81449
3944,0.42218
3945,0.23974
3946,0.16751
3947,0.20001
3948,0.22092
3949,0.17599
3950,0.16316
3951,0.20552
3952,0.19584
3953,0.19415
3954,0.1988
3955,0.20116
3956,0.17249
3957,0.15611
3958,0.12854
3959,0.10651
3960,0.11166
3961,0.10181
3962,0.09634
3963,0.08039
3964,0.09442
3965,0.23319
3966,0.57326
3967,0.40796
3968,0.35366
3969,0.72571
3970,0.33185
3971,0.21723
3972,0.22506
3973,0.23031
3974,0.19678
3975,0.1916
3976,0.21475
3977,0.22835
3978,0.30594
3979,0.27468
3980,0.21915
3981,0.21815
3982,0.20729
3983,0.30102
3984,0.25667
3985,0.34791
3986,0.33948
3987,0.29548
3988,0.29951
3989,0.22881
3990,0.29869
3991,0.22334
3992,0.18726
3993,0.20437
3994,0.20615
3995,0.21624
3996,0.27246
3997,0.21899
3998,0.20203
3999,0.18803
4000,0.15949
4001,0.19113
4002,0.17907
4003,0.21995
4004,0.20924
4005,0.20539
4006,0.15906
4007,0.25911
4008,0.27693
4009,0.18098
4010,0.0972
4011,0.11533
4012,0.11608
4013,0.15977
4014,0.14517
4015,0.16526
4016,0.19394
4017,0.21998
4018,0.21235
4019,0.25771
4020,0.23708
4021,0.24383
4022,0.1613
4023,0.19126
4024,0.18169
4025,0.17561
4026,0.17699
4027,0.18076
4028,0.15345
4029,0.14055
4030,0.14612
4031,0.11973
4032,0.13999
4033,0.12503
4034,0.10001
4035,0.11974
4036,0.12461
4037,0.15222
4038,0.221
4039,0.22737
4040,0.26549
4041,0.21582
4042,0.26009
4043,0.26137
4044,0.18194
4045,0.20193
4046,0.24604
4047,0.21824
4048,0.21014
4049,0.22407
4050,0.18511
4051,0.24244
4052,0.21617
4053,0.15137
4054,0.1422
4055,0.12026
4056,0.14075
4057,0.11589
4058,0.09645
4059,0.09904
4060,0.08997
4061,0.13212
4062,0.25912
4063,0.21477
4064,0.19078
4065,0.25269
4066,0.21789
4067,0.195
4068,0.20777
4069,0.22805
4070,0.18251
4071,0.20621
4072,0.22447
4073,0.2431
4074,0.2052
4075,0.30761
4076,0.24953
4077,0.17173
4078,0.13415
4079,0.12595
4080,0.1601
4081,0.1183
4082,0.11975
4083,0.12716
4084,0.09414
4085,0.22252
4086,0.53711
4087,0.44541
4088,0.27459
4089,0.22333
4090,0.24006
4091,0.24502
4092,0.22812
4093,0.22087
4094,0.19637
4095,0.28113
4096,0.27107
4097,0.46686
4098,0.2411
4099,0.23554
4100,0.22535
4101,0.17296
4102,0.12446
4103,0.13057
4104,0.12249
4105,0.10364
4106,0.09373
4107,0.18664
4108,0.21559
4109,0.45072
4110,0.85767
4111,0.35713
4112,0.25215
4113,0.71123
4114,0.88802
4115,0.30941
4116,0.23778
4117,0.24056
4118,0.2384
4119,0.2695
4120,0.23828
4121,0.21177
4122,0.18818
4123,0.29272
4124,0.295
4125,0.29935
4126,0.23942
4127,0.16114
4128,0.18547
4129,0.14905
4130,0.10234
4131,0.08831
4132,0.12261
4133,0.19983
4134,0.2335
4135,0.2078
4136,0.23712
4137,0.26761
4138,0.16776
4139,0.20198
4140,0.16958
4141,0.22671
4142,0.21394
4143,0.20145
4144,0.20894
4145,0.2162
4146,0.22279
4147,0.25745
4148,0.28839
4149,0.4164
4150,0.24171
4151,0.13901
4152,0.16569
4153,0.13816
4154,0.12673
4155,0.12524
4156,0.10847
4157,0.17191
4158,0.35736
4159,0.32571
4160,0.157
4161,0.11434
4162,0.15311
4163,0.17226
4164,0.15781
4165,0.13551
4166,0.14327
4167,0.12518
4168,0.12442
4169,0.13754
4170,0.21508
4171,0.17023
4172,0.15775
4173,0.16646
4174,0.13166
4175,0.14033
4176,0.11005
4177,0.13739
4178,0.17676
4179,0.12521
4180,0.08461
4181,0.07738
4182,0.28016
4183,0.18053
4184,0.15567
4185,0.18172
4186,0.11557
4187,0.14565
4188,0.18236
4189,0.18074
4190,0.12975
4191,0.13718
4192,0.1351
4193,0.15537
4194,0.16172
4195,0.17124
4196,0.17023
4197,0.14813
4198,0.14592
4199,0.1037
4200,0.09592
4201,0.0879
4202,0.0882
4203,0.07228
4204,0.08427
4205,0.13167
4206,0.20795
4207,0.31294
4208,0.24254
4209,0.21212
4210,0.15638
4211,0.15008
4212,0.10584
4213,0.11556
4214,0.15529
4215,0.13426
4216,0.14538
4217,0.1827
4218,0.15786
4219,0.14665
4220,0.09474
4221,0.09462
4222,0.11921
4223,0.0625
4224,0.06188
4225,0.05354
4226,0.04566
4227,0.06532
4228,0.06396
4229,0.10487
4230,0.1533
4231,0.18507
4232,0.27774
4233,0.23192
4234,0.18954
4235,0.14935
4236,0.19329
4237,0.1559
4238,0.1039
4239,0.22437
4240,0.19682
4241,0.1181
4242,0.1866
4243,0.34833
4244,0.48614
4245,0.11824
4246,0.07372
4247,0.03991
4248,0.07154
4249,0.02739
4250,0.04494
4251,0.04775
4252,0.05911
4253,0.21601
4254,0.35238
4255,0.49474
4256,0.53712
4257,0.44834
4258,0.37805
4259,0.29477
4260,0.18138
4261,0.10994
4262,0.13964
4263,0.13725
4264,0.16068
4265,0.19045
4266,0.18473
4267,0.24328
4268,0.2072
4269,0.28927
4270,0.1075
4271,0.14899
4272,0.06707
4273,0.09058
4274,0.08435
4275,0.04503
4276,0.09453
4277,0.36121
4278,0.60545
4279,0.7587
4280,0.60314
4281,0.16586
4282,0.11856
4283,0.2558
4284,0.16085
4285,0.11205
4286,0.19979
4287,0.14701
4288,0.09915
4289,0.14218
4290,0.23926
4291,0.52544
4292,0.5074
4293,0.31025
4294,0.42328
4295,0.11873
4296,0.1557
4297,0.12194
4298,0.10527
4299,0.04693
4300,0.04927
4301,0.45825
4302,1.06544
4303,0.64645
4304,0.19342
4305,0.13867
4306,0.20377
4307,0.15008
4308,0.11107
4309,0.10534
4310,0.10363
4311,0.10305
4312,0.08275
4313,0.08504
4314,0.11507
4315,0.23175
4316,0.39751
4317,0.46987
4318,0.30313
4319,0.14988
4320,0.05488
4321,0.18413
4322,0.10915
4323,0.04933
4324,0.04546
4325,0.07037
4326,0.17713
4327,0.32853
4328,0.1549
4329,0.06063
4330,0.03381
4331,0.07126
4332,0.08754
4333,0.08809
4334,0.13521
4335,0.05794
4336,0.17519
4337,0.1492
4338,0.10326
4339,0.14039
4340,0.18887
4341,0.36764
4342,0.35182
4343,0.38313
4344,0.10667
4345,0.12026
4346,0.21424
4347,0.32226
4348,0.38841
4349,0.2404
4350,0.29992
4351,0.32292
4352,0.28535
4353,0.31185
4354,0.24774
4355,0.05612
4356,0.09021
4357,0.10016
4358,0.08222
4359,0.06027
4360,0.09058
4361,0.11673
4362,0.12575
4363,0.27658
4364,0.2864
4365,0.31786
4366,0.17192
4367,0.1285
4368,0.03328
4369,0.01162
4370,0.01339
4371,-0.00686
4372,0.05766
4373,0.30813
4374,0.35637
4375,0.46046
4376,0.54426
4377,0.36735
4378,0.24423
4379,0.19158
4380,0.25827
4381,0.33898
4382,0.117
4383,0.19398
4384,0.25311
4385,0.16462
4386,0.13234
4387,0.12415
4388,0.11076
4389,0.07061
4390,0.06476
4391,0.06451
4392,0.02143
4393,0.07677
4394,0.09866
4395,0.07733
4396,0.05039
4397,0.12382
4398,0.20089
4399,0.33515
4400,0.2276
4401,0.17735
4402,0.13627
4403,0.1134
4404,0.14673
4405,0.08289
4406,0.39573
4407,0.32396
4408,0.26242
4409,0.17928
4410,0.17613
4411,0.28445
4412,0.13275
4413,0.15609
4414,0.07132
4415,0.04913
4416,0.0454
4417,0.025
4418,0.02402
4419,-0.0081
4420,0.00741
4421,0.15807
4422,0.14143
4423,0.21679
4424,0.12238
4425,0.10777
4426,0.13418
4427,0.14548
4428,0.80846
4429,0.13337
4430,0.09805
4431,0.13113
4432,0.0828
4433,0.15873
4434,0.0853
4435,0.05829
4436,0.08615
4437,0.04661
4438,0.13005
4439,0.05725
4440,0.04702
4441,0.04376
4442,0.04287
4443,0.02316
4444,-0.009
4445,0.12093
4446,0.30354
4447,0.28343
4448,0.17399
4449,0.16575
4450,0.15176
4451,0.10207
4452,0.16392
4453,0.15212
4454,0.13253
4455,0.15021
4456,0.10639
4457,0.10522
4458,0.16562
4459,0.11017
4460,0.07311
4461,0.07316
4462,0.03464
4463,0.00974
4464,0.00831
4465,-0.00688
4466,-0.01076
4467,-0.0281
4468,-0.00321
4469,0.1065
4470,0.13417
4471,0.18574
4472,0.20643
4473,0.12451
4474,0.09917
4475,0.11241
4476,0.08751
4477,0.08794
4478,0.07198
4479,0.09998
4480,0.11493
4481,0.12248
4482,0.11748
4483,0.13967
4484,0.08939
4485,0.08292
4486,0.11157
4487,0.07636
4488,0.09349
4489,0.07486
4490,0.13394
4491,0.11783
4492,0.08235
4493,0.13297
4494,0.29624
4495,0.38638
4496,0.21774
4497,0.13446
4498,0.05426
4499,0.0553
4500,0.06357
4501,0.05354
4502,0.04634
4503,0.07232
4504,0.00405
4505,0.04922
4506,0.07723
4507,0.0551
4508,0.10965
4509,0.01554
4510,0.02449
4511,0.04661
4512,0.164835
4513,0.146135
4514,0.142875
4515,0.130195
4516,0.14844000000000002
4517,0.24456499999999998
4518,0.410825
4519,0.474285
4520,0.45894999999999997
4521,0.36652500000000005
4522,0.234235
4523,0.22081499999999998
4524,0.21218
4525,0.21978000000000003
4526,0.21017000000000002
4527,0.20618000000000003
4528,0.196975
4529,0.211325
4530,0.245185
4531,0.202915
4532,0.208185
4533,0.22017
4534,0.18499000000000002
4535,0.20942
4536,0.230865
4537,0.23649
4538,0.12186999999999999
4539,0.12062500000000001
4540,0.166295
4541,0.24823499999999998
4542,0.384035
4543,0.338525
4544,0.314725
4545,0.23818
4546,0.23589
4547,0.206205
4548,0.25382499999999997
4549,
4550,0.26305
4551,0.26095999999999997
4552,0.24394500000000002
4553,0.24628499999999998
4554,0.24462
4555,0.30989
4556,0.320965
4557,0.212125
4558,0.22214499999999998
4559,0.19766499999999998
4560,0.16649
4561,0.17554
4562,0.17413
4563,0.163555
4564,0.16491
4565,0.189515
4566,0.25229
4567,0.27236499999999997
4568,0.25467
4569,0.25369
4570,0.26044999999999996
4571,0.23447
4572,0.27576
4573,0.24762
4574,0.22608
4575,0.228665
4576,0.22653
4577,0.232475
4578,0.24266
4579,0.26175
4580,0.23732
4581,0.23515000000000003
4582,0.24247000000000002
4583,0.21027
4584,0.145535
4585,0.16074
4586,0.133365
4587,0.123365
4588,0.13287
4589,0.21358
4590,0.348615
4591,0.383295
4592,0.29936
4593,0.2917
4594,0.22567
4595,0.18343500000000001
4596,0.18789
4597,0.19663
4598,0.192635
4599,0.17717
4600,0.17474
4601,0.1929
4602,0.201915
4603,0.21058
4604,0.22446
4605,0.20421
4606,0.191515
4607,0.172475
4608,0.14530500000000002
4609,0.12673
4610,0.139385
4611,0.161315
4612,0.157055
4613,0.21486
4614,0.6146550000000001
4615,0.454515
4616,0.318855
4617,0.26405
4618,0.234745
4619,0.199605
4620,0.23127999999999999
4621,0.20927
4622,0.235165
4623,0.229935
4624,0.21817999999999999
4625,0.20882
4626,0.24064000000000002
4627,0.22747
4628,0.212015
4629,0.221525
4630,0.16871
4631,0.17462
4632,0.17568499999999998
4633,0.21331
4634,0.21862
4635,0.190535
4636,0.180285
4637,0.21713500000000002
4638,0.29155
4639,0.34379000000000004
4640,0.278875
4641,0.254945
4642,0.27908
4643,0.22327000000000002
4644,0.2369
4645,0.266285
4646,0.266475
4647,0.231935
4648,0.22486499999999998
4649,0.24291000000000001
4650,0.32599999999999996
4651,0.346205
4652,0.256545
4653,0.27985000000000004
4654,0.26786
4655,0.25509000000000004
4656,0.199615
4657,0.175645
4658,0.18214
4659,0.17930000000000001
4660,0.263185
4661,0.32821
4662,0.392735
4663,0.311575
4664,0.267235
4665,0.270255
4666,0.27538
4667,0.24677000000000002
4668,0.25672
4669,0.262995
4670,0.21854
4671,0.214095
4672,0.22984500000000002
4673,0.240535
4674,0.24847999999999998
4675,0.30405
4676,0.40385000000000004
4677,0.385545
4678,0.364635
4679,0.30694
4680,0.218745
4681,0.17317
4682,0.150155
4683,0.14872
4684,0.17735499999999998
4685,0.34202
4686,0.38600500000000004
4687,0.345055
4688,0.32016
4689,0.252475
4690,0.23221
4691,0.23634
4692,0.235245
4693,0.21870499999999998
4694,0.218995
4695,0.23554
4696,0.21659
4697,0.23365999999999998
4698,0.238295
4699,0.25951
4700,0.249465
4701,0.26353499999999996
4702,0.37063
4703,0.19145
4704,0.19078
4705,0.20346
4706,0.253195
4707,0.22539
4708,0.240025
4709,0.35906499999999997
4710,0.456415
4711,0.73511
4712,0.96677
4713,0.36164
4714,0.29697
4715,
4716,0.23574
4717,0.27987
4718,0.29068
4719,0.24687
4720,0.269175
4721,0.32987500000000003
4722,0.315825
4723,0.310965
4724,0.34798
4725,0.31798000000000004
4726,0.254415
4727,0.20863
4728,0.194395
4729,0.23531000000000002
4730,0.20984999999999998
4731,0.21637
4732,0.27959
4733,0.46640499999999996
4734,0.495195
4735,0.350775
4736,0.29000499999999996
4737,0.25767
4738,0.28503999999999996
4739,0.280725
4740,0.28713500000000003
4741,0.25154
4742,0.24256500000000003
4743,0.2576
4744,0.26971500000000004
4745,0.289145
4746,0.267475
4747,0.29817499999999997
4748,0.301525
4749,0.270995
4750,0.212825
4751,0.1994
4752,0.19289
4753,0.18789499999999998
4754,0.175895
4755,0.19449
4756,0.21867499999999998
4757,0.24561500000000003
4758,0.253565
4759,0.271865
4760,0.316305
4761,0.260985
4762,0.244965
4763,0.262095
4764,0.28856499999999996
4765,0.26436499999999996
4766,0.267665
4767,0.262765
4768,0.265745
4769,0.282315
4770,0.260815
4771,0.307265
4772,0.294565
4773,0.27393
4774,0.2565
4775,0.24048999999999998
4776,0.21058
4777,0.213675
4778,0.231675
4779,0.22805
4780,0.22989
4781,0.327025
4782,0.439295
4783,0.556345
4784,0.36346
4785,0.330855
4786,0.32767
4787,0.334045
4788,0.34419500000000003
4789,0.340325
4790,0.369305
4791,0.32513000000000003
4792,0.32606
4793,0.33353
4794,0.34589000000000003
4795,0.359065
4796,0.35898
4797,0.29686500000000005
4798,0.304645
4799,0.296665
4800,0.227055
4801,0.2174
4802,0.217015
4803,0.217915
4804,0.24176999999999998
4805,0.271445
4806,0.28846499999999997
4807,0.28719
4808,0.25327
4809,0.253075
4810,0.267315
4811,0.28503
4812,0.286065
4813,0.2971
4814,0.27315500000000004
4815,0.286285
4816,0.2824
4817,0.29141
4818,0.32264499999999996
4819,0.309735
4820,0.34669
4821,0.257395
4822,0.258815
4823,0.26687500000000003
4824,0.262235
4825,0.274695
4826,0.31174999999999997
4827,0.272295
4828,0.28269
4829,0.30739
4830,0.357515
4831,0.37460499999999997
4832,0.36308
4833,0.350945
4834,0.312125
4835,0.32184
4836,0.34540000000000004
4837,0.355945
4838,0.36694000000000004
4839,0.31279
4840,0.32299500000000003
4841,0.350985
4842,0.378805
4843,0.36451
4844,0.37000500000000003
4845,0.32713000000000003
4846,0.28867
4847,0.28443
4848,0.263525
4849,0.276875
4850,0.258305
4851,0.27590000000000003
4852,0.28296
4853,0.41039000000000003
4854,0.65706
4855,0.6579999999999999
4856,0.57718
4857,0.70911
4858,0.605985
4859,0.41346
4860,0.38271
4861,0.366595
4862,0.3786
4863,0.356225
4864,0.366645
4865,0.372385
4866,0.39891
4867,0.460425
4868,0.44036
4869,0.463035
4870,0.49343499999999996
4871,0.331015
4872,0.333145
4873,0.316695
4874,0.291105
4875,0.280675
4876,0.291845
4877,0.421515
4878,0.662585
4879,0.786475
4880,0.8925449999999999
4881,0.5361849999999999
4882,0.40588500000000005
4883,0.353475
4884,0.35875999999999997
4885,0.3417
4886,0.33111
4887,0.24252
4888,0.22478
4889,0.24067
4890,0.22026
4891,0.2155
4892,0.27397
4893,0.24196
4894,0.18184
4895,0.10707
4896,0.08925
4897,0.10614
4898,0.09175
4899,0.06206
4900,0.05358
4901,0.18702
4902,0.52331
4903,0.81247
4904,0.48977
4905,0.22504
4906,0.20344
4907,0.16883
4908,0.20457
4909,0.1901
4910,0.18291
4911,0.17884
4912,0.16778
4913,0.14207
4914,0.1745
4915,0.14885
4916,0.12733
4917,0.07779
4918,0.04055
4919,0.03737
4920,0.02939
4921,0.04047
4922,0.03336
4923,0.0262
4924,0.04848
4925,0.41507
4926,1.59875
4927,0.83178
4928,0.322
4929,0.17945
4930,0.14031
4931,0.13417
4932,0.15219
4933,0.12556
4934,0.1383
4935,0.14051
4936,0.13864
4937,0.16811
4938,0.13928
4939,0.1625
4940,0.17473
4941,0.41211
4942,0.163
4943,0.08302
4944,0.05596
4945,0.07105
4946,0.06314
4947,0.03531
4948,0.05886
4949,0.05461
4950,0.15234
4951,0.20113
4952,0.22292
4953,0.17361
4954,0.19583
4955,0.19881
4956,0.12403
4957,0.14741
4958,0.13448
4959,0.17659
4960,0.13638
4961,0.20824
4962,0.15351
4963,0.17963
4964,0.15742
4965,0.15921
4966,0.15054
4967,0.06323
4968,0.08043
4969,0.05629
4970,0.07344
4971,0.09329
4972,0.05621
4973,0.05956
4974,0.2806
4975,0.24603
4976,0.17632
4977,0.2176
4978,0.18832
4979,0.18687
4980,0.17047
4981,0.12587
4982,0.15043
4983,0.12695
4984,0.12305
4985,0.14244
4986,0.12054
4987,0.13437
4988,0.17034
4989,0.17026
4990,0.26242
4991,0.24474
4992,0.23324
4993,0.12264
4994,0.07868
4995,0.22408
4996,0.17987
4997,0.27023
4998,0.2724
4999,0.38425
5000,0.19479
5001,0.14397
5002,0.15246
5003,0.15595
5004,0.17849
5005,0.14238
5006,0.11843
5007,0.1088
5008,0.09808
5009,0.10821
5010,0.14715
5011,0.14829
5012,0.20547
5013,0.25397
5014,0.26418
5015,0.12589
5016,0.14047
5017,0.13044
5018,0.08892
5019,0.07466
5020,0.10085
5021,0.19897
5022,0.18584
5023,0.14998
5024,0.11282
5025,0.05623
5026,0.04566
5027,0.04387
5028,0.02989
5029,0.04513
5030,0.06199
5031,0.05328
5032,0.06782
5033,0.11691
5034,0.14911
5035,0.11172
5036,0.16881
5037,0.17571
5038,0.06489
5039,0.05911
5040,0.04587
5041,0.01973
5042,0.02404
5043,0.05801
5044,0.02837
5045,0.16038
5046,0.2458
5047,0.45577
5048,0.2043
5049,0.24619
5050,0.21358
5051,0.21577
5052,0.12479
5053,0.10643
5054,0.12963
5055,0.14916
5056,0.12992
5057,0.14552
5058,0.14552
5059,0.15324
5060,0.28162
5061,0.2017
5062,0.2174
5063,0.13224
5064,0.14104
5065,0.14279
5066,0.05627
5067,0.09171
5068,0.19182
5069,0.25115
5070,0.28169
5071,0.18241
5072,0.19074
5073,0.21474
5074,0.22981
5075,0.31793
5076,0.24412
5077,0.21584
5078,0.19529
5079,0.27442
5080,0.18663
5081,0.17337
5082,0.219
5083,0.8034
5084,0.61019
5085,0.1355
5086,0.13181
5087,0.08349
5088,0.08766
5089,0.16907
5090,0.16002
5091,0.1032
5092,0.05361
5093,0.14725
5094,0.34941
5095,0.2314
5096,0.18677
5097,0.17027
5098,0.18819
5099,0.15892
5100,0.15023
5101,0.18109
5102,0.1651
5103,0.15937
5104,0.1432
5105,0.27646
5106,0.38029
5107,0.5731
5108,0.56353
5109,0.52897
5110,0.36028
5111,0.20093
5112,0.14104
5113,0.12393
5114,0.13693
5115,0.13819
5116,0.14389
5117,0.25733
5118,0.55074
5119,0.41852
5120,0.26722
5121,0.24858
5122,0.22072
5123,0.20989
5124,0.21369
5125,0.1725
5126,0.19854
5127,0.14396
5128,0.17584
5129,0.1668
5130,0.21213
5131,0.17762
5132,0.2959
5133,0.23998
5134,0.12233
5135,0.08289
5136,0.09029
5137,0.12539
5138,0.05991
5139,0.03744
5140,0.12048
5141,0.09501
5142,0.25709
5143,0.75524
5144,0.27738
5145,0.17104
5146,0.18113
5147,0.14552
5148,0.13012
5149,0.1506
5150,0.10786
5151,0.15926
5152,0.10735
5153,0.17079
5154,0.11104
5155,0.10044
5156,0.1383
5157,0.12242
5158,0.11393
5159,0.05003
5160,0.04258
5161,0.06194
5162,0.03428
5163,0.04585
5164,0.05328
5165,0.10454
5166,0.1585
5167,0.2018
5168,0.21814
5169,0.15478
5170,0.1333
5171,0.10535
5172,0.0917
5173,0.13231
5174,0.06989
5175,0.2506
5176,0.35948
5177,0.36836
5178,0.33311
5179,0.14927
5180,0.10459
5181,0.13242
5182,0.14666
5183,0.16314
5184,0.10971
5185,0.04156
5186,0.0896
5187,0.11473
5188,0.06069
5189,0.09232
5190,0.21629
5191,0.38943
5192,0.22084
5193,0.05945
5194,0.06585
5195,0.06079
5196,0.0511
5197,0.07497
5198,0.06342
5199,0.03332
5200,0.03808
5201,0.07428
5202,0.04591
5203,0.03375
5204,0.06595
5205,0.09274
5206,0.04117
5207,0.04203
5208,0.03147
5209,-0.01438
5210,0.00719
5211,-0.01732
5212,0.00884
5213,0.01715
5214,0.20181
5215,0.21489
5216,0.12543
5217,0.094
5218,0.08436
5219,0.12088
5220,0.12389
5221,0.14122
5222,0.07176
5223,0.11103
5224,0.10086
5225,0.1416
5226,0.21637
5227,0.16587
5228,0.09331
5229,0.10275
5230,0.10442
5231,0.05578
5232,0.00694
5233,-0.01282
5234,0.00694
5235,-0.00744
5236,0.01724
