,Centro_de_Alto_Rendimiento_CO_pmm
3627,0.74399
3628,0.68128
3629,0.81447
3630,1.14756
3631,1.56524
3632,1.37741
3633,1.22326
3634,1.41492
3635,1.3773
3636,1.00949
3637,1.22162
3638,1.0015
3639,1.47278
3640,1.40136
3641,1.62952
3642,2.14924
3643,2.6456
3644,3.54242
3645,3.3281
3646,3.58567
3647,2.62761
3648,2.40528
3649,1.67723
3650,1.32707
3651,1.19924
3652,1.19163
3653,1.24244
3654,1.31021
3655,1.11184
3656,1.31501
3657,0.87599
3658,0.50139
3659,0.47109
3660,0.50613
3661,0.5693
3662,0.7311
3663,0.91233
3664,0.85354
3665,0.6616
3666,0.64049
3667,0.63189
3668,0.97813
3669,0.91631
3670,0.60278
3671,0.70982
3672,0.68523
3673,0.83623
3674,0.83813
3675,0.73975
3676,0.60071
3677,0.55818
3678,0.58048
3679,0.47934
3680,0.50883
3681,0.46528
3682,0.40425
3683,0.39029
3684,0.43415
3685,0.38248
3686,0.41894
3687,0.40298
3688,0.41629
3689,0.46268
3690,0.43593
3691,0.71102
3692,1.035
3693,1.10155
3694,1.12051
3695,1.08042
3696,1.32637
3697,1.40767
3698,1.33125
3699,1.06383
3700,0.87504
3701,0.92962
3702,1.23519
3703,0.87757
3704,0.86981
3705,0.55579
3706,0.68058
3707,0.43626
3708,0.36336
3709,0.39046
3710,0.43335
3711,0.47993
3712,0.51655
3713,0.44264
3714,0.54925
3715,0.50124
3716,0.90221
3717,0.8134
3718,0.551
3719,0.61715
3720,0.7328
3721,0.61311
3722,0.6157
3723,0.59836
3724,0.63878
3725,0.86454
3726,1.55503
3727,2.05906
3728,1.43206
3729,0.70494
3730,0.65119
3731,0.65684
3732,0.67799
3733,0.82097
3734,0.88198
3735,0.94941
3736,0.94596
3737,0.87082
3738,0.92811
3739,0.47336999999999996
3740,0.19933
3741,0.36264
3742,0.76195
3743,0.26308
3744,0.20022
3745,0.20628
3746,0.25566
3747,0.2614
3748,0.24246
3749,0.37155
3750,0.90325
3751,1.54293
3752,1.15637
3753,1.03038
3754,1.01748
3755,0.268185
3756,0.252955
3757,0.10882
3758,0.04149
3759,0.1175
3760,0.32123
3761,0.25769
3762,-0.0074
3763,0.09898
3764,0.90876
3765,0.67244
3766,1.29116
3767,0.177635
3768,0.18689499999999998
3769,0.148855
3770,0.08959
3771,0.075205
3772,0.123385
3773,0.160045
3774,0.402685
3775,0.5291750000000001
3776,0.568375
3777,0.24427500000000002
3778,0.22734
3779,0.20110499999999998
3780,0.23859
3781,0.255145
3782,0.336
3783,0.34385000000000004
3784,0.291025
3785,0.441865
3786,0.44084
3787,0.352985
3788,0.486155
3789,0.179035
3790,0.280665
3791,0.33009999999999995
3792,0.239285
3793,0.21066000000000001
3794,0.22296500000000002
3795,0.253715
3796,0.25133
3797,0.42066499999999996
3798,0.828155
3799,0.877305
3800,0.57168
3801,0.378745
3802,0.33082
3803,0.293775
3804,0.435775
3805,0.49569
3806,0.44196500000000005
3807,0.5379
3808,0.6382099999999999
3809,0.5671550000000001
3810,0.49045
3811,0.635985
3812,0.55539
3813,0.658595
3814,0.7406349999999999
3815,0.68614
3816,0.570315
3817,0.483435
3818,0.37547
3819,
3820,0.28415999999999997
3821,0.28355
3822,0.592105
3823,0.7040550000000001
3824,
3825,
3826,0.62723
3827,0.567425
3828,0.554685
3829,0.46166999999999997
3830,0.46697500000000003
3831,0.373365
3832,0.40407000000000004
3833,0.590395
3834,0.47703
3835,0.44819
3836,0.768955
3837,0.95582
3838,0.7651
3839,0.391905
3840,0.27171500000000004
3841,0.21837
3842,0.20387
3843,0.16966
3844,0.16315000000000002
3845,0.19523000000000001
3846,0.24399
3847,0.604375
3848,0.60698
3849,0.370925
3850,0.374495
3851,0.49
3852,0.41086500000000004
3853,0.99607
3854,0.7379
3855,0.65974
3856,0.64063
3857,0.62129
3858,1.26772
3859,1.09831
3860,0.52709
3861,0.33357
3862,0.41796
3863,0.39465
3864,0.3315
3865,0.28542
3866,0.27073
3867,0.26801
3868,0.28764
3869,0.35756
3870,1.19645
3871,0.73673
3872,0.71916
3873,0.41902
3874,0.40472
3875,0.44814
3876,0.55637
3877,0.58366
3878,0.60605
3879,0.74689
3880,0.68171
3881,0.6515
3882,0.56038
3883,0.59248
3884,0.87752
3885,0.75169
3886,0.58129
3887,0.6203
3888,0.63536
3889,0.3897
3890,0.32259
3891,0.314
3892,0.4188
3893,0.48607
3894,1.01658
3895,1.24
3896,1.00082
3897,0.6388
3898,0.67821
3899,0.71376
3900,0.45517
3901,0.37951
3902,0.47735
3903,0.48158
3904,0.51996
3905,0.52853
3906,0.59402
3907,0.78762
3908,1.28636
3909,1.87659
3910,2.02683
3911,1.94245
3912,1.33979
3913,0.74043
3914,0.58977
3915,0.46501
3916,0.3644
3917,0.40585
3918,0.51791
3919,1.2109
3920,1.43193
3921,1.33236
3922,0.998
3923,1.05131
3924,1.04096
3925,1.31226
3926,1.17926
3927,1.14886
3928,0.75245
3929,0.68267
3930,0.73462
3931,0.78836
3932,0.66715
3933,0.69603
3934,0.92728
3935,1.12668
3936,1.41864
3937,1.03647
3938,0.60913
3939,0.55093
3940,0.57004
3941,0.71908
3942,1.48508
3943,1.21966
3944,0.77816
3945,0.50756
3946,0.38966
3947,0.40215
3948,0.44915
3949,0.48865
3950,0.58039
3951,0.70078
3952,0.63028
3953,0.54533
3954,0.58482
3955,0.48403
3956,0.44558
3957,0.55124
3958,0.71149
3959,1.03917
3960,1.38063
3961,0.71699
3962,0.26818
3963,0.39717
3964,0.56036
3965,0.37872
3966,0.5163
3967,0.81025
3968,0.44814
3969,0.19293
3970,0.34473
3971,0.41781
3972,0.51513
3973,0.51231
3974,0.55058
3975,0.59054
3976,0.62996
3977,0.61973
3978,0.39389
3979,0.25204
3980,0.20948
3981,0.22189
3982,0.21774
3983,0.18358
3984,0.19994
3985,0.19459
3986,0.09861
3987,0.0837
3988,0.07082
3989,0.14179
3990,0.31686
3991,0.40774
3992,0.25823
3993,0.24247
3994,0.23271
3995,0.30698
3996,0.3669
3997,0.4047
3998,0.53848
3999,0.46268
4000,0.43299
4001,0.39494
4002,0.34972
4003,0.34224
4004,0.24328
4005,0.22542
4006,0.1856
4007,0.21862
4008,0.72157
4009,1.80844
4010,0.57007
4011,0.26059
4012,0.19636
4013,0.42783
4014,0.82633
4015,0.95353
4016,1.08709
4017,0.159155
4018,0.112635
4019,0.08671
4020,0.13921
4021,0.37449
4022,0.33202
4023,0.16478
4024,0.22315000000000002
4025,0.174665
4026,0.252755
4027,0.15009
4028,0.3251
4029,0.29923
4030,0.2839
4031,0.14918
4032,0.18177
4033,0.18251
4034,0.1704
4035,0.19088
4036,0.18067
4037,0.25051
4038,0.30314
4039,0.28722
4040,0.3331
4041,0.34808
4042,0.27654
4043,0.32646
4044,0.36149
4045,0.40645
4046,0.42807
4047,0.4941
4048,0.53308
4049,0.45843
4050,0.34321
4051,0.21594
4052,0.33911
4053,0.25233
4054,0.57692
4055,0.47781
4056,0.37204
4057,0.38751
4058,0.2726
4059,0.23764
4060,0.26083
4061,0.33237
4062,0.61895
4063,0.84284
4064,0.69868
4065,0.61725
4066,0.41694
4067,0.38389
4068,0.39442
4069,0.54847
4070,1.32258
4071,1.20615
4072,1.16051
4073,0.85336
4074,0.69786
4075,0.84391
4076,0.83726
4077,0.85049
4078,0.88235
4079,0.45607
4080,0.13596
4081,0.10652
4082,0.19883
4083,0.08052
4084,0.08251
4085,0.10578
4086,0.11813
4087,0.1806
4088,0.27826
4089,0.15819
4090,0.73156
4091,0.87849
4092,0.82587
4093,0.9449
4094,0.85568
4095,0.82196
4096,0.77498
4097,0.8895
4098,1.06052
4099,1.01584
4100,0.91225
4101,0.74645
4102,0.71277
4103,0.64313
4104,0.80721
4105,0.89281
4106,0.86899
4107,0.7995
4108,0.71569
4109,0.73909
4110,0.93373
4111,1.00141
4112,1.08755
4113,0.96411
4114,0.94762
4115,0.90828
4116,0.89146
4117,0.95054
4118,1.00689
4119,0.96089
4120,0.92405
4121,1.05315
4122,1.3494
4123,1.10586
4124,1.08373
4125,1.06799
4126,0.99989
4127,0.81985
4128,0.7633
4129,0.82547
4130,0.73371
4131,0.806
4132,0.98966
4133,0.84078
4134,0.96575
4135,1.08089
4136,0.93959
4137,0.92203
4138,0.87904
4139,0.77509
4140,0.79322
4141,0.87829
4142,0.85713
4143,0.90815
4144,0.8316
4145,0.8438
4146,0.86497
4147,0.92756
4148,1.05452
4149,1.06508
4150,1.27856
4151,1.181
4152,1.02724
4153,0.80065
4154,0.69783
4155,0.67788
4156,0.67387
4157,0.66682
4158,0.71384
4159,0.76691
4160,0.74942
4161,0.66845
4162,0.70042
4163,0.76029
4164,0.83334
4165,0.94199
4166,0.97558
4167,0.9081
4168,0.79794
4169,0.69029
4170,0.72844
4171,0.76842
4172,0.89651
4173,0.84396
4174,0.84616
4175,0.73164
4176,0.81749
4177,0.79546
4178,0.74854
4179,0.70475
4180,0.64515
4181,0.59246
4182,0.69212
4183,1.01318
4184,0.92809
4185,0.75796
4186,0.76074
4187,0.73223
4188,0.75226
4189,0.80968
4190,0.73686
4191,0.74378
4192,0.73568
4193,0.72248
4194,0.84804
4195,0.86816
4196,0.76601
4197,0.79024
4198,0.82393
4199,0.6766
4200,0.71587
4201,0.67463
4202,0.59062
4203,0.59946
4204,0.5712
4205,0.70939
4206,1.22266
4207,1.84424
4208,1.64348
4209,1.20283
4210,0.8547
4211,0.68686
4212,0.94574
4213,0.84709
4214,0.75489
4215,0.98992
4216,1.06385
4217,1.25081
4218,1.28537
4219,1.11446
4220,1.2032
4221,1.60611
4222,1.79992
4223,1.45436
4224,1.2266
4225,1.13894
4226,0.91479
4227,0.69835
4228,0.63485
4229,0.74757
4230,0.71683
4231,0.7534
4232,0.62761
4233,0.56966
4234,0.5924
4235,0.63978
4236,0.70721
4237,0.87072
4238,1.00665
4239,1.00158
4240,0.87727
4241,0.76116
4242,0.60152
4243,0.6023
4244,0.62868
4245,0.67328
4246,0.62785
4247,0.65352
4248,0.75933
4249,0.58419
4250,0.55824
4251,0.54784
4252,0.52035
4253,0.57799
4254,0.92556
4255,1.14922
4256,0.79454
4257,0.66652
4258,0.60628
4259,0.62757
4260,0.76655
4261,0.79283
4262,0.87707
4263,0.9669
4264,0.9687
4265,1.00513
4266,0.94232
4267,0.82894
4268,0.71607
4269,0.78937
4270,0.61675
4271,0.67833
4272,0.79847
4273,0.82121
4274,0.77404
4275,0.71083
4276,0.76337
4277,0.82305
4278,1.25995
4279,1.20489
4280,1.24169
4281,0.93305
4282,1.14123
4283,0.24997999999999998
4284,1.46474
4285,0.86578
4286,0.56143
4287,0.60729
4288,0.66296
4289,0.79294
4290,0.82938
4291,0.75879
4292,0.70438
4293,0.77618
4294,0.83459
4295,0.90747
4296,1.00323
4297,0.93873
4298,0.89194
4299,0.87419
4300,0.94146
4301,1.09555
4302,1.25401
4303,1.50364
4304,1.58642
4305,1.26937
4306,0.97079
4307,0.94496
4308,1.00337
4309,0.85665
4310,0.81212
4311,0.74756
4312,0.76062
4313,0.74571
4314,0.74972
4315,0.72346
4316,0.87747
4317,0.83303
4318,0.80781
4319,0.79312
4320,0.98582
4321,1.1528
4322,1.01042
4323,0.93467
4324,0.89364
4325,0.88158
4326,0.93788
4327,1.04478
4328,0.95388
4329,0.80904
4330,0.82212
4331,0.86103
4332,0.6933
4333,0.56805
4334,0.53233
4335,0.57002
4336,0.47108
4337,0.50875
4338,0.63487
4339,0.75736
4340,0.87938
4341,0.95437
4342,0.85642
4343,0.91284
4344,1.02513
4345,0.99993
4346,1.02746
4347,0.85515
4348,0.86584
4349,0.86185
4350,0.96256
4351,1.06693
4352,0.94397
4353,0.96948
4354,0.90961
4355,0.84721
4356,0.85701
4357,0.81049
4358,0.84715
4359,0.94541
4360,0.98813
4361,1.07967
4362,1.09578
4363,1.01919
4364,1.10532
4365,1.14673
4366,1.25081
4367,1.2812
4368,1.28569
4369,1.19442
4370,1.27457
4371,1.4215
4372,1.47596
4373,1.26115
4374,1.32883
4375,1.84613
4376,1.95731
4377,1.81603
4378,1.49437
4379,1.53909
4380,1.52447
4381,1.52624
4382,1.8578
4383,1.26924
4384,1.05345
4385,1.0216
4386,1.06134
4387,1.0654
4388,1.04176
4389,1.10732
4390,1.11778
4391,1.05474
4392,0.96406
4393,0.90326
4394,0.93372
4395,0.93532
4396,0.8887
4397,0.91932
4398,1.04925
4399,1.21265
4400,1.41277
4401,1.38205
4402,0.96822
4403,0.78007
4404,0.75801
4405,0.78723
4406,0.86788
4407,0.90274
4408,0.98578
4409,1.0185
4410,1.00121
4411,1.05791
4412,1.12163
4413,1.11638
4414,1.04174
4415,1.11022
4416,1.03944
4417,0.92756
4418,0.83041
4419,0.73231
4420,0.69002
4421,0.81632
4422,0.96725
4423,1.44924
4424,1.41242
4425,0.18652000000000002
4426,0.15186
4427,2.51609
4428,2.70325
4429,2.11217
4430,2.04989
4431,1.93997
4432,1.62218
4433,1.34738
4434,1.14686
4435,1.59082
4436,2.28684
4437,2.46961
4438,2.65602
4439,2.5261
4440,2.79497
4441,1.68949
4442,1.05431
4443,1.08821
4444,0.97987
4445,0.97792
4446,1.51771
4447,2.18073
4448,2.09118
4449,1.41474
4450,1.16822
4451,1.03151
4452,1.23278
4453,1.28643
4454,1.3397
4455,1.22038
4456,1.16496
4457,1.15775
4458,1.17346
4459,1.21532
4460,1.15843
4461,1.82534
4462,2.15722
4463,1.28323
4464,0.99239
4465,1.00006
4466,1.00567
4467,0.93294
4468,1.01074
4469,1.00357
4470,1.23695
4471,1.26685
4472,1.10246
4473,0.67171
4474,0.6703
4475,0.69893
4476,0.71645
4477,0.84227
4478,0.9943
4479,1.12235
4480,1.208
4481,1.03181
4482,0.82796
4483,0.79584
4484,0.77476
4485,0.76967
4486,0.87021
4487,0.72419
4488,0.74694
4489,0.68852
4490,0.70118
4491,0.80338
4492,0.75832
4493,0.72737
4494,0.8348
4495,0.78849
4496,0.71554
4497,0.65982
4498,0.71361
4499,0.71165
4500,0.83805
4501,1.02647
4502,1.06397
4503,1.08989
4504,1.10847
4505,0.88485
4506,0.85618
4507,0.8453
4508,0.84051
4509,0.8656
4510,0.8468
4511,0.81942
4512,0.86219
4513,0.7017
4514,0.67435
4515,0.68628
4516,0.65579
4517,0.78671
4518,1.20452
4519,2.48936
4520,3.2564
4521,1.70499
4522,0.97731
4523,1.33474
4524,0.75546
4525,0.81854
4526,0.97852
4527,1.03727
4528,1.03712
4529,1.03722
4530,1.20912
4531,1.21172
4532,1.46645
4533,1.68389
4534,1.686
4535,1.16393
4536,1.40813
4537,1.32036
4538,1.06983
4539,0.9061
4540,0.94633
4541,0.91344
4542,2.35843
4543,2.92868
4544,2.90426
4545,1.71342
4546,1.25708
4547,
4548,0.394
4549,0.21603
4550,0.17741
4551,0.16412
4552,0.06214
4553,0.02862
4554,0.07153
4555,0.06691
4556,0.16738
4557,0.04177
4558,0.41903500000000005
4559,0.39291000000000004
4560,-0.00119
4561,-0.0047
4562,-0.02285
4563,0.07766
4564,0.13899
4565,0.24763
4566,0.6319
4567,0.57173
4568,0.41795
4569,0.24655
4570,0.14151
4571,0.16816
4572,0.10914
4573,0.14622
4574,0.16145
4575,0.23386
4576,0.18896
4577,0.22451
4578,0.32867
4579,0.23645
4580,0.21939
4581,0.30086
4582,0.33497
4583,0.24305
4584,0.25992
4585,0.14037
4586,0.17891
4587,0.23991
4588,0.18002
4589,0.46513
4590,0.91744
4591,0.93805
4592,0.99364
4593,0.76528
4594,0.76968
4595,0.48843
4596,0.46848
4597,0.40576
4598,0.49061
4599,0.49083
4600,0.612
4601,0.53986
4602,0.81201
4603,0.83416
4604,0.27516
4605,0.24105
4606,0.20188
4607,0.05654
4608,0.06431
4609,0.02258
4610,0.00516
4611,0.0385
4612,0.02717
4613,0.18191
4614,0.70174
4615,0.85363
4616,0.21452
4617,0.04709
4618,0.09233
4619,0.09341
4620,0.31006
4621,0.25718
4622,0.27155
4623,0.34511
4624,0.40504
4625,0.2968
4626,0.21622
4627,0.17238
4628,0.20289
4629,0.20402
4630,0.43469
4631,0.24053
4632,0.24001
4633,0.25318
4634,0.28838
4635,0.31131
4636,0.42968
4637,0.30105
4638,0.58556
4639,0.89131
4640,0.6812
4641,0.57741
4642,0.27953
4643,0.30573
4644,0.23256
4645,0.229
4646,0.33173
4647,0.37946
4648,0.29177
4649,0.24591
4650,0.26847
4651,0.27499
4652,0.25831
4653,0.2761
4654,0.22414
4655,0.0795
4656,0.09724
4657,0.08249
4658,0.02588
4659,-0.00428
4660,0.02564
4661,0.04494
4662,0.2922
4663,0.4842
4664,0.08725
4665,-0.00603
4666,-0.00075
4667,-0.00833
4668,
4669,0.04382
4670,0.16845
4671,0.19301
4672,0.11355
4673,
4674,
4675,-0.0107
4676,0.06343
4677,0.02603
4678,-0.01301
4679,0.04553
4680,0.14495
4681,0.12182
4682,0.03499
4683,0.01386
4684,0.0097
4685,0.08947
4686,0.48241
4687,0.57244
4688,0.51977
4689,0.3818
4690,
4691,1.28088
4692,1.16972
4693,0.64912
4694,0.54587
4695,0.54884
4696,0.47642
4697,0.39239
4698,0.43951
4699,0.87218
4700,0.7678
4701,0.55764
4702,0.77986
4703,0.76366
4704,0.64763
4705,0.56045
4706,0.58831
4707,0.44069
4708,0.31125
4709,0.26854
4710,0.64513
4711,1.45318
4712,2.04825
4713,2.02716
4714,2.14066
4715,1.1121
4716,0.41246
4717,0.18613
4718,0.09077
4719,0.0115
4720,0.04429
4721,0.15149
4722,0.25831
4723,0.30839
4724,0.32274
4725,0.2942
4726,0.13809
4727,0.42822
4728,0.72056
4729,0.40862
4730,0.32436
4731,0.23534
4732,0.18474
4733,0.23226
4734,0.93656
4735,1.82582
4736,1.23242
4737,0.68925
4738,0.42281
4739,0.26724
4740,0.21175
4741,0.27065
4742,0.26572
4743,0.25291
4744,0.22156
4745,0.21472
4746,0.2977
4747,0.44017
4748,0.50908
4749,0.52099
4750,0.43144
4751,0.274
4752,0.26484
4753,0.18466
4754,0.30919
4755,0.14372
4756,0.1154
4757,0.20516
4758,0.36863
4759,0.36242
4760,0.27944
4761,0.24376
4762,0.24272
4763,0.1804
4764,0.08299
4765,0.11202
4766,0.20981
4767,0.25228
4768,0.31919
4769,0.31496
4770,0.44546
4771,0.40699
4772,0.27903
4773,0.25663
4774,0.32294
4775,0.23286
4776,0.23651
4777,0.12194
4778,0.11994
4779,0.08581
4780,0.08781
4781,0.11205
4782,0.52922
4783,0.46423
4784,0.32883
4785,0.17186
4786,0.73857
4787,0.24175
4788,0.09084
4789,-0.02115
4790,-0.02374
4791,0.04
4792,0.12273
4793,0.20997
4794,0.30527
4795,0.32756
4796,0.34687
4797,0.26191
4798,0.1634
4799,0.15251
4800,0.13528
4801,0.14744
4802,0.11674
4803,0.18012
4804,0.16603
4805,0.22049
4806,0.36755
4807,0.29811
4808,0.24331
4809,0.26279
4810,0.17909
4811,0.11918
4812,0.12675
4813,0.04153
4814,0.11694
4815,0.06975
4816,0.10369
4817,0.16137
4818,0.20394
4819,0.27764
4820,0.27889
4821,0.22489
4822,0.34928
4823,0.19466
4824,0.17891
4825,0.2255
4826,0.20545
4827,0.16357
4828,0.15549
4829,0.14172
4830,0.19002
4831,0.21507
4832,0.12916
4833,0.04611
4834,-0.02628
4835,-0.04956
4836,-0.00295
4837,0.06177
4838,0.04343
4839,0.00246
4840,-0.02571
4841,0.15348
4842,0.03466
4843,0.09514
4844,0.15512
4845,0.29609
4846,0.39039
4847,0.17781
4848,0.33767
4849,0.31392
4850,0.23437
4851,0.21878
4852,0.21316
4853,0.26315
4854,0.69487
4855,1.17848
4856,1.14521
4857,1.3129
4858,0.76623
4859,0.59042
4860,0.31645
4861,0.1274
4862,0.12914
4863,0.18072
4864,0.19367
4865,0.1885
4866,0.19067
4867,0.3047
4868,0.65616
4869,0.5123
4870,0.29872
4871,0.36355
4872,0.28268
4873,0.23741
4874,0.17311
4875,0.16797
4876,0.16825
4877,0.18534
4878,0.40695
4879,0.65146
4880,1.10078
4881,0.59826
4882,0.20416
4883,0.11394
4884,0.01441
4885,-0.02389
4886,0.02511
4887,0.15727
4888,0.14048
4889,0.26886
4890,0.34634
4891,0.43376
4892,0.42256
4893,0.30352
4894,0.09225
4895,0.09722
4896,0.14863
4897,0.11541
4898,0.09025
4899,0.12085
4900,0.11431
4901,0.24873
4902,0.48559
4903,0.61286
4904,0.72461
4905,0.44347
4906,0.33971
4907,1.07827
4908,0.93352
4909,0.45265
4910,0.43168
4911,0.37462
4912,0.32599
4913,0.35313
4914,0.53695
4915,0.44052
4916,0.44717
4917,0.28367
4918,0.24477
4919,0.10504
4920,0.09274
4921,0.04473
4922,0.03922
4923,0.04538
4924,0.04204
4925,0.2721
4926,0.93106
4927,1.59207
4928,1.15954
4929,0.34467
4930,0.1363
4931,0.07818
4932,0.05927
4933,0.08364
4934,0.08368
4935,0.08717
4936,0.23915
4937,0.21323
4938,0.26546
4939,0.24593
4940,0.33572
4941,0.2779
4942,0.18631
4943,0.27493
4944,0.45631
4945,0.35615
4946,0.22623
4947,0.2343
4948,0.23176
4949,0.31749
4950,0.63436
4951,1.22099
4952,0.90062
4953,0.54048
4954,0.43232
4955,0.30717
4956,0.41482
4957,0.50847
4958,0.49902
4959,0.47158
4960,0.3822
4961,0.40099
4962,0.49005
4963,0.56675
4964,0.52741
4965,0.4935
4966,0.51764
4967,0.45077
4968,0.34613
4969,0.21664
4970,0.17753
4971,0.1064
4972,0.14553
4973,0.40848
4974,0.48398
4975,0.41818
4976,0.22698
4977,0.105
4978,0.05955
4979,0.12828
4980,0.13544
4981,0.11965
4982,0.13734
4983,0.19792
4984,0.18757
4985,0.22872
4986,0.24358
4987,0.25138
4988,0.20511
4989,0.18616
4990,0.3106
4991,0.29291
4992,0.3296
4993,0.34249
4994,0.20553
4995,0.16304
4996,0.10528
4997,0.12139
4998,0.19491
4999,0.34602
5000,0.37377
5001,0.52708
5002,0.68679
5003,0.47365
5004,0.17316
5005,0.14362
5006,0.13117
5007,0.16965
5008,0.09707
5009,0.07037
5010,0.04975
5011,0.08706
5012,0.09669
5013,0.10623
5014,0.13302
5015,0.04653
5016,0.02946
5017,0.01635
5018,0.01381
5019,0.02503
5020,0.03536
5021,0.1655
5022,1.20083
5023,1.38331
5024,1.12686
5025,0.6895
5026,0.35419
5027,0.63341
5028,0.29904
5029,0.27008
5030,0.24499
5031,0.21728
5032,0.18819
5033,0.26656
5034,0.33835
5035,0.36848
5036,0.42673
5037,0.49865
5038,0.39151
5039,0.39478
5040,0.78411
5041,0.86104
5042,0.69242
5043,0.55531
5044,0.49136
5045,0.56404
5046,0.82791
5047,1.07666
5048,0.93016
5049,0.82302
5050,0.62464
5051,0.5458
5052,0.57025
5053,0.58688
5054,0.60942
5055,0.61909
5056,0.61067
5057,0.58171
5058,0.55567
5059,0.58322
5060,0.52361
5061,0.53255
5062,0.51017
5063,0.34039
5064,0.32952
5065,0.34258
5066,0.32648
5067,0.26618
5068,0.23005
5069,0.377
5070,0.80211
5071,0.97978
5072,0.69505
5073,0.4388
5074,0.3284
5075,0.28284
5076,0.43365
5077,0.4105
5078,0.50887
5079,0.4864
5080,0.49435
5081,0.51659
5082,0.63298
5083,0.5443
5084,0.61003
5085,0.63671
5086,0.63252
5087,0.39895
5088,0.42355
5089,0.42094
5090,0.3629
5091,0.3757
5092,0.39011
5093,0.33268
5094,0.74115
5095,0.68842
5096,0.4193
5097,0.33241
5098,0.3849
5099,0.41758
5100,0.35306
5101,0.31378
5102,0.43724
5103,0.49606
5104,0.49855
5105,0.47724
5106,0.60939
5107,0.831
5108,0.88002
5109,1.00033
5110,1.13122
5111,0.6978
5112,0.5685
5113,0.38475
5114,0.30035
5115,0.314
5116,0.24839
5117,0.32145
5118,0.52935
5119,0.97159
5120,1.26522
5121,0.61355
5122,0.40569
5123,0.2655
5124,0.19975
5125,0.2397
5126,0.34097
5127,0.29917
5128,0.29219
5129,0.37788
5130,0.81343
5131,0.75599
5132,0.58662
5133,0.37317
5134,0.47283
5135,0.42867
5136,0.31329
5137,0.43537
5138,0.65791
5139,0.56348
5140,0.47198
5141,0.51003
5142,1.01207
5143,1.37956
5144,1.28399
5145,1.32996
5146,0.49032
5147,0.29443
5148,0.19597
5149,0.23826
5150,0.3352
5151,0.24357
5152,0.20622
5153,0.20988
5154,0.21696
5155,0.17932
5156,0.17701
5157,0.16251
5158,0.28251
5159,0.23449
5160,0.2676
5161,0.34271
5162,0.45253
5163,0.41109
5164,0.60006
5165,0.62699
5166,0.7942
5167,0.82759
5168,0.62857
5169,0.54387
5170,0.43371
5171,0.39904
5172,0.38223
5173,0.41654
5174,0.34253
5175,0.25452
5176,0.32043
5177,0.26648
5178,0.35386
5179,0.38567
5180,0.36022
5181,0.37818
5182,0.35261
5183,0.21335
5184,0.2061
5185,0.12008
5186,0.07408
5187,0.11901
5188,0.12056
5189,0.16547
5190,0.44813
5191,0.39149
5192,0.3489
5193,0.27214
5194,0.25176
5195,0.24319
5196,0.21107
5197,0.22996
5198,0.30623
5199,0.34105
5200,0.2941
5201,0.30948
5202,0.26098
5203,0.26318
5204,0.24374
5205,0.24767
5206,0.2483
5207,0.18815
5208,0.23189
5209,0.32331
5210,0.32986
5211,0.2152
5212,0.18804
5213,0.24052
5214,0.42373
5215,0.50116
5216,0.40527
5217,0.41567
5218,0.37954
5219,0.34683
5220,0.3702
5221,0.37662
5222,0.40858
5223,0.30677
5224,0.33113
5225,0.36168
5226,0.37183
5227,0.39126
5228,0.40317
5229,0.32742
5230,0.38012
5231,0.28479
5232,0.3168
5233,0.33609
5234,0.28151
5235,0.2584
5236,0.43301
5237,0.54936
5238,0.51949
5239,0.42165
5240,0.40582
5241,0.36376
5242,0.31057
5243,0.2844
5244,0.27967
5245,0.29385
5246,0.31374
5247,0.3334
5248,0.33601
5249,0.39319
5250,0.37402
5251,0.28223
5252,0.31966
5253,0.30221
5254,0.31381
5255,0.2966
5256,0.32092
5257,0.27856
5258,0.28445
5259,0.3232
5260,0.35183
5261,0.43849
5262,0.67005
5263,1.49352
5264,1.82807
5265,1.60505
5266,0.70678
5267,0.665
5268,0.89665
5269,0.357815
5270,3.33411
5271,0.75753
5272,0.46403
5273,0.44995
5274,0.6653
5275,0.81954
5276,0.77884
5277,0.73244
5278,0.67854
5279,0.40573
5280,0.50321
5281,0.27629
5282,0.20896
5283,0.26549
5284,0.26576
5285,0.26923
5286,0.69774
5287,0.76183
5288,0.40363
5289,0.28224
5290,0.24796
5291,0.23908
5292,0.22262
5293,0.24665
5294,0.18544
5295,0.22278
5296,0.21682
5297,0.27138
5298,0.39431
5299,0.43776
5300,0.43499
5301,0.31707
5302,0.23312
5303,0.31886
5304,0.36659
5305,0.40372
5306,0.23671
5307,0.29951
5308,0.33142
5309,0.55748
5310,0.8392
5311,0.76244
5312,1.83319
5313,0.74103
5314,0.31098
5315,0.26841
5316,0.23357
5317,0.24077
5318,0.31556
5319,0.30102
5320,0.31257
5321,0.26486
5322,0.29837
5323,0.32649
5324,0.29512
5325,0.27461
5326,0.24608
5327,0.10953
5328,0.15588
5329,0.06402
5330,0.07385
5331,0.16401
5332,0.25134
5333,0.27394
5334,0.2148
5335,0.52324
5336,0.44741
5337,0.35305
5338,0.165
5339,0.13919
5340,0.11671
5341,0.04252
5342,0.00437
5343,0.03292
5344,0.06553
5345,0.04623
5346,0.08042
5347,0.11091
5348,0.09573
5349,0.12846
5350,0.12742
5351,-0.00025
5352,0.01701
5353,0.07339
5354,0.14123
5355,0.07481
5356,-0.04047
5357,-0.02256
5358,0.23191
5359,0.37931
5360,0.14819
5361,0.05525
5362,0.02095
5363,-0.03335
