,Kennedy_CO_pmm
3616,0.56184
3617,0.66018
3618,0.80046
3619,0.77627
3620,1.00907
3621,0.86475
3622,0.76985
3623,0.58172
3624,0.61535
3625,0.58289
3626,0.53297
3627,0.58077
3628,0.71618
3629,0.95585
3630,1.01377
3631,0.87924
3632,0.74001
3633,0.76405
3634,0.62572
3635,0.52628
3636,0.68747
3637,0.69304
3638,0.88571
3639,1.46099
3640,1.13076
3641,0.72693
3642,0.94397
3643,1.53428
3644,2.11985
3645,1.74021
3646,1.18074
3647,1.28973
3648,1.10013
3649,0.88263
3650,0.4221
3651,0.37071
3652,0.69912
3653,1.09866
3654,1.43266
3655,1.27684
3656,0.83439
3657,0.64843
3658,0.56057
3659,0.46343
3660,0.55133
3661,0.45901
3662,0.42656
3663,0.51619
3664,0.52797
3665,0.35743
3666,0.49307
3667,0.55599
3668,0.75009
3669,1.08572
3670,0.85345
3671,0.66641
3672,0.45902
3673,0.38222
3674,0.3872
3675,0.31504
3676,0.39063
3677,0.45161
3678,0.492
3679,0.52994
3680,0.54768
3681,0.57738
3682,0.51244
3683,0.49628
3684,0.48152
3685,0.47683
3686,0.52624
3687,0.52718
3688,0.5177
3689,0.71181
3690,0.93789
3691,1.01022
3692,1.3215
3693,1.64036
3694,1.31156
3695,0.97523
3696,0.48145
3697,0.63811
3698,0.42665
3699,0.55405
3700,1.22675
3701,1.82273
3702,2.36683
3703,2.06285
3704,0.86335
3705,0.69508
3706,0.61692
3707,0.59393
3708,0.58972
3709,0.56047
3710,0.59625
3711,0.59369
3712,0.62419
3713,0.84698
3714,1.15663
3715,1.20422
3716,0.99535
3717,0.6965
3718,0.66122
3719,0.49322
3720,0.33745
3721,0.30053
3722,0.39983
3723,0.46784
3724,0.51557
3725,0.87539
3726,1.19629
3727,1.54351
3728,1.07884
3729,0.69424
3730,0.64632
3731,0.51158
3732,0.55785
3733,0.54896
3734,0.54655
3735,0.61633
3736,0.66659
3737,0.83903
3738,1.23393
3739,1.37771
3740,1.24783
3741,1.0027
3742,0.89842
3743,0.56208
3744,0.34444
3745,0.43823
3746,0.50583
3747,0.48036
3748,0.74612
3749,1.97461
3750,2.19769
3751,1.65611
3752,1.25744
3753,0.97678
3754,0.69523
3755,0.70309
3756,0.77564
3757,0.81967
3758,0.91678
3759,0.93527
3760,0.91899
3761,1.48471
3762,1.18537
3763,1.74397
3764,1.72459
3765,0.86335
3766,0.9737
3767,0.84613
3768,0.46245
3769,0.38293
3770,0.36922
3771,0.44435
3772,0.67447
3773,1.11001
3774,2.14163
3775,1.18514
3776,1.22674
3777,0.82646
3778,0.65336
3779,0.89995
3780,0.47971
3781,0.5611
3782,0.48283
3783,0.63616
3784,0.64328
3785,0.44745
3786,0.56912
3787,0.64895
3788,1.13883
3789,0.86916
3790,0.62038
3791,0.57058
3792,0.5494
3793,0.66891
3794,0.42112
3795,0.84904
3796,0.97779
3797,0.81907
3798,1.02668
3799,1.19937
3800,1.23862
3801,0.86771
3802,0.69014
3803,0.63984
3804,0.59693
3805,0.78826
3806,0.68701
3807,0.73605
3808,0.85778
3809,0.95801
3810,1.26834
3811,1.14203
3812,0.94735
3813,0.83198
3814,0.85836
3815,0.68968
3816,0.50663
3817,0.64503
3818,0.6091
3819,0.49707
3820,0.4379
3821,0.55152
3822,0.98398
3823,0.76813
3824,0.65159
3825,0.57286
3826,0.59143
3827,0.69266
3828,0.64711
3829,0.64279
3830,0.66841
3831,0.57242
3832,0.61439
3833,0.68086
3834,0.89859
3835,0.86234
3836,0.83163
3837,0.73572
3838,0.5171
3839,0.46396
3840,0.39603
3841,0.35519
3842,0.33558
3843,0.38104
3844,0.39174
3845,0.55986
3846,0.71678
3847,0.74963
3848,0.8768
3849,0.75452
3850,0.80771
3851,0.64946
3852,0.63452
3853,0.62373
3854,0.71557
3855,0.73047
3856,0.77847
3857,0.93817
3858,1.56338
3859,1.70462
3860,1.28081
3861,1.34177
3862,0.99931
3863,0.71984
3864,0.39163
3865,0.38848
3866,0.456
3867,0.49893
3868,0.63307
3869,1.18112
3870,1.58593
3871,1.61827
3872,0.79498
3873,0.67765
3874,0.6536
3875,0.58394
3876,0.74995
3877,0.67305
3878,0.59539
3879,0.69965
3880,0.95201
3881,1.25548
3882,1.52589
3883,1.43482
3884,1.36252
3885,1.25465
3886,0.92492
3887,0.76269
3888,0.57164
3889,0.40668
3890,0.38784
3891,0.53873
3892,0.58139
3893,1.16378
3894,1.10779
3895,0.93563
3896,0.79034
3897,0.86522
3898,0.82936
3899,0.72353
3900,0.60282
3901,0.72374
3902,0.67733
3903,0.62961
3904,0.73689
3905,1.03184
3906,1.3912
3907,1.48978
3908,1.24413
3909,1.09094
3910,0.99434
3911,0.74077
3912,0.58156
3913,0.57789
3914,0.55777
3915,0.614
3916,0.62959
3917,0.91152
3918,1.48473
3919,1.65071
3920,0.8794
3921,0.7541
3922,0.75538
3923,0.69919
3924,0.59068
3925,0.63998
3926,0.54396
3927,0.54424
3928,0.90438
3929,1.00499
3930,1.34602
3931,1.59192
3932,1.4135
3933,1.28644
3934,1.67448
3935,0.72906
3936,0.53211
3937,0.69103
3938,0.50302
3939,0.67375
3940,0.72804
3941,1.16634
3942,1.39321
3943,1.33302
3944,1.04812
3945,1.05265
3946,0.90028
3947,0.71876
3948,0.75233
3949,0.72958
3950,0.7256
3951,0.71753
3952,0.79063
3953,1.0001
3954,1.28069
3955,1.34897
3956,1.38451
3957,1.54992
3958,1.55383
3959,1.36268
3960,1.00917
3961,0.77141
3962,0.83935
3963,0.86565
3964,0.82753
3965,1.55772
3966,2.18523
3967,1.42566
3968,1.10111
3969,0.64503
3970,0.74394
3971,0.80956
3972,0.7871
3973,0.72421
3974,0.68285
3975,0.68479
3976,0.95256
3977,1.05078
3978,0.91596
3979,0.95078
3980,1.13252
3981,0.92772
3982,0.99604
3983,0.70566
3984,0.4683
3985,0.48012
3986,0.48051
3987,0.54529
3988,0.46822
3989,0.77815
3990,0.98134
3991,0.91341
3992,0.62219
3993,0.62075
3994,0.65158
3995,0.62626
3996,0.61851
3997,0.70437
3998,0.6307
3999,0.60269
4000,0.61476
4001,0.79051
4002,0.91769
4003,0.85316
4004,0.73675
4005,0.70486
4006,0.66543
4007,0.50212
4008,0.35984
4009,0.30703
4010,0.34465
4011,0.427
4012,0.67858
4013,1.16148
4014,1.90821
4015,1.22135
4016,0.89252
4017,0.55736
4018,0.55398
4019,0.5477
4020,0.55863
4021,0.53415
4022,0.51789
4023,0.50412
4024,0.61326
4025,0.88551
4026,0.90137
4027,1.00069
4028,0.76646
4029,0.77594
4030,0.81885
4031,0.48308
4032,0.38728
4033,0.33425
4034,0.35232
4035,0.40638
4036,0.4803
4037,1.02934
4038,1.59289
4039,1.16024
4040,0.90866
4041,0.85951
4042,0.74372
4043,0.75709
4044,0.76428
4045,0.67186
4046,0.73772
4047,0.62841
4048,0.71447
4049,0.87986
4050,1.23595
4051,1.38135
4052,1.22207
4053,1.28881
4054,1.17296
4055,0.68491
4056,0.72811
4057,0.36391
4058,0.35731
4059,0.40081
4060,0.60393
4061,1.30411
4062,1.51783
4063,1.24119
4064,0.97347
4065,0.72297
4066,0.961885
4067,0.59363
4068,0.56156
4069,0.57701
4070,0.60926
4071,0.69041
4072,0.81012
4073,0.93533
4074,1.12468
4075,1.24578
4076,0.95785
4077,0.98887
4078,1.20949
4079,0.84485
4080,0.54001
4081,0.42708
4082,0.44625
4083,0.47312
4084,0.66584
4085,1.32383
4086,1.86209
4087,1.47462
4088,0.83355
4089,0.69754
4090,0.61589
4091,0.57732
4092,0.61136
4093,0.59266
4094,0.63466
4095,0.64402
4096,0.70805
4097,1.15034
4098,1.33016
4099,1.28887
4100,1.13169
4101,0.99584
4102,0.85199
4103,0.69091
4104,0.43468
4105,0.37741
4106,0.37932
4107,0.42683
4108,0.56879
4109,1.21725
4110,1.58548
4111,1.62425
4112,0.85902
4113,0.79918
4114,0.71739
4115,0.62339
4116,0.59905
4117,0.65978
4118,0.6982
4119,0.68141
4120,0.79371
4121,0.98992
4122,1.47428
4123,1.3006
4124,1.08409
4125,1.00977
4126,1.0105
4127,0.92053
4128,0.57548
4129,0.49021
4130,0.62075
4131,0.57394
4132,0.73211
4133,1.01812
4134,1.34573
4135,1.3435
4136,1.00114
4137,1.00829
4138,0.81049
4139,0.67589
4140,0.79808
4141,0.85525
4142,0.79855
4143,0.88635
4144,0.75022
4145,0.92856
4146,0.9602
4147,0.87874
4148,0.89338
4149,1.02554
4150,1.19408
4151,1.01014
4152,0.56366
4153,0.57042
4154,0.55664
4155,0.57504
4156,0.80749
4157,0.89733
4158,1.0597
4159,0.8975
4160,0.64002
4161,0.60069
4162,0.52654
4163,0.52289
4164,0.59419
4165,0.56904
4166,0.52633
4167,0.4412
4168,0.49016
4169,0.57883
4170,0.65115
4171,0.56965
4172,0.80734
4173,0.90295
4174,0.80538
4175,0.54204
4176,0.46075
4177,0.44768
4178,0.50662
4179,0.62079
4180,0.58142
4181,1.01898
4182,0.89373
4183,0.80661
4184,0.71753
4185,0.57036
4186,0.52819
4187,0.59475
4188,0.55601
4189,0.58732
4190,0.58197
4191,0.69128
4192,0.74269
4193,0.86836
4194,0.80514
4195,0.65581
4196,0.6325
4197,0.87514
4198,0.79406
4199,0.67619
4200,0.57677
4201,0.54597
4202,0.48401
4203,0.47643
4204,0.69848
4205,1.33676
4206,2.06911
4207,1.96742
4208,1.04196
4209,0.90135
4210,0.79037
4211,0.93323
4212,0.78542
4213,0.68927
4214,0.64402
4215,0.65136
4216,0.51312
4217,0.59898
4218,0.7551
4219,0.66161
4220,1.02498
4221,1.96962
4222,1.90808
4223,1.69131
4224,1.49435
4225,1.50585
4226,1.43912
4227,1.41341
4228,1.58907
4229,2.93877
4230,3.6167
4231,1.6534
4232,0.83725
4233,0.81416
4234,0.71566
4235,0.72796
4236,0.837415
4237,0.61198
4238,0.6319
4239,0.62401
4240,0.76
4241,0.88158
4242,1.01715
4243,1.22468
4244,1.1704
4245,1.05495
4246,0.83049
4247,0.65253
4248,0.59672
4249,0.63867
4250,0.64945
4251,0.63459
4252,0.87934
4253,1.55495
4254,2.22529
4255,1.81678
4256,0.79798
4257,0.70766
4258,0.63036
4259,0.58805
4260,0.60062
4261,0.62784
4262,0.59447
4263,0.58639
4264,0.73327
4265,0.90646
4266,1.32486
4267,1.26301
4268,0.97818
4269,0.83486
4270,0.91503
4271,0.71333
4272,0.63001
4273,0.52611
4274,0.43251
4275,0.36412
4276,0.58591
4277,0.9542
4278,1.46271
4279,1.38258
4280,0.90377
4281,0.77942
4282,1.01613
4283,0.75761
4284,0.61162
4285,0.67784
4286,0.66883
4287,0.88704
4288,0.98506
4289,1.3173
4290,1.5334
4291,1.22979
4292,1.24167
4293,1.45588
4294,1.59538
4295,1.0205
4296,0.73104
4297,0.71372
4298,0.55497
4299,0.52511
4300,0.73784
4301,0.88942
4302,1.10839
4303,0.82062
4304,0.92921
4305,0.80765
4306,0.75926
4307,0.74164
4308,0.82306
4309,0.86528
4310,0.79508
4311,0.85017
4312,0.95996
4313,1.19231
4314,1.23443
4315,1.67779
4316,1.81877
4317,1.44971
4318,1.02877
4319,0.76254
4320,0.71461
4321,0.5366
4322,0.58461
4323,0.75557
4324,0.78795
4325,0.76243
4326,0.83768
4327,0.71662
4328,0.65653
4329,0.79989
4330,0.64368
4331,0.55986
4332,0.5582
4333,0.60523
4334,0.47529
4335,0.4675
4336,0.66519
4337,0.92836
4338,1.11963
4339,0.91503
4340,0.85549
4341,0.8263
4342,0.90635
4343,0.83495
4344,0.59572
4345,0.49988
4346,0.52009
4347,0.50748
4348,0.53984
4349,0.70919
4350,0.87985
4351,0.60838
4352,0.65282
4353,0.66991
4354,0.6888
4355,0.56435
4356,0.58123
4357,0.59442
4358,0.66191
4359,0.66226
4360,0.67051
4361,0.75882
4362,0.67866
4363,0.59388
4364,0.82306
4365,1.10452
4366,1.22024
4367,0.85928
4368,0.64098
4369,0.8909
4370,0.82027
4371,0.8079
4372,0.74696
4373,1.04998
4374,1.755
4375,2.04
4376,1.40337
4377,1.22124
4378,1.11609
4379,1.05461
4380,0.81477
4381,0.83876
4382,0.56845
4383,0.67829
4384,0.8185
4385,1.37012
4386,1.92373
4387,1.61109
4388,1.72291
4389,1.4755
4390,1.36268
4391,0.9323
4392,0.66414
4393,0.53939
4394,0.41163
4395,0.47232
4396,0.92198
4397,1.65695
4398,1.74074
4399,1.17576
4400,1.02185
4401,1.16396
4402,0.66737
4403,0.61922
4404,0.64204
4405,0.77729
4406,0.75111
4407,0.74337
4408,0.9014
4409,1.03023
4410,1.2489
4411,1.35919
4412,1.12638
4413,1.04203
4414,1.0988
4415,0.89942
4416,0.77792
4417,0.58668
4418,0.51097
4419,0.76389
4420,1.119
4421,1.46474
4422,2.13998
4423,1.84923
4424,1.09954
4425,0.71392
4426,0.55609
4427,0.59105
4428,0.55989
4429,0.59621
4430,0.60869
4431,0.66619
4432,0.68438
4433,0.88131
4434,1.22175
4435,1.26195
4436,1.19869
4437,1.07434
4438,0.90803
4439,0.97268
4440,0.76617
4441,0.60994
4442,0.48945
4443,0.56104
4444,0.87279
4445,1.38405
4446,1.80886
4447,2.37563
4448,1.66566
4449,0.81364
4450,0.65762
4451,0.71084
4452,0.73343
4453,0.60256
4454,0.87538
4455,0.85902
4456,0.78747
4457,1.01806
4458,1.50425
4459,1.60816
4460,1.3664
4461,1.25759
4462,1.14589
4463,1.09169
4464,1.12533
4465,0.85735
4466,0.74992
4467,1.22187
4468,1.44248
4469,1.10799
4470,1.4984
4471,1.38186
4472,0.8035
4473,0.75932
4474,0.65016
4475,0.64604
4476,0.63775
4477,0.70013
4478,0.68738
4479,0.6402
4480,0.75283
4481,0.90331
4482,1.07633
4483,1.23649
4484,1.39424
4485,1.2797
4486,1.10609
4487,0.88832
4488,0.56384
4489,0.53209
4490,0.41988
4491,0.44867
4492,0.44067
4493,0.62898
4494,0.86905
4495,0.65207
4496,0.5954
4497,0.51749
4498,0.53665
4499,0.52156
4500,0.50724
4501,0.50665
4502,0.55543
4503,0.54159
4504,0.55171
4505,0.71812
4506,0.84655
4507,0.79643
4508,0.75845
4509,0.74761
4510,0.81275
4511,0.46678
4512,0.3474
4513,0.31855
4514,0.36294
4515,0.36302
4516,0.58323
4517,1.16664
4518,1.59761
4519,1.53982
4520,0.76139
4521,
4522,0.58539
4523,0.61142
4524,0.60421
4525,0.58242
4526,0.59459
4527,0.60098
4528,0.69618
4529,0.85656
4530,1.28902
4531,1.42509
4532,0.99954
4533,0.84376
4534,0.58458
4535,0.81657
4536,0.58606
4537,0.5317
4538,0.56477
4539,0.51225
4540,0.53853
4541,0.98674
4542,1.47245
4543,1.85629
4544,1.217
4545,0.79487
4546,0.60418
4547,0.60936
4548,0.60546
4549,0.5967
4550,0.67114
4551,0.651
4552,0.75997
4553,0.81804
4554,0.95745
4555,0.95388
4556,0.93874
4557,0.84162
4558,0.80067
4559,0.58177
4560,0.47872
4561,0.40545
4562,0.41367
4563,0.40914
4564,0.49151
4565,1.11813
4566,1.76016
4567,1.15591
4568,0.70666
4569,0.65412
4570,0.60479
4571,0.5513
4572,0.63942
4573,0.66061
4574,0.6228
4575,0.61364
4576,0.70675
4577,0.94133
4578,1.29708
4579,1.04624
4580,0.85897
4581,0.93928
4582,0.82328
4583,0.74822
4584,0.47576
4585,0.44732
4586,0.46535
4587,0.48308
4588,0.59525
4589,1.2021
4590,1.5002
4591,1.01185
4592,0.91435
4593,1.04307
4594,0.68519
4595,0.64636
4596,0.62775
4597,0.73657
4598,0.63483
4599,0.69987
4600,0.55844
4601,0.60692
4602,1.24791
4603,1.41402
4604,1.12055
4605,0.9303
4606,0.89438
4607,0.66181
4608,0.35175
4609,0.36895
4610,0.35913
4611,0.36179
4612,0.47407
4613,0.77634
4614,1.14674
4615,1.53186
4616,1.40291
4617,0.73835
4618,0.67978
4619,0.67627
4620,0.7391
4621,0.68253
4622,0.68428
4623,0.70248
4624,0.72983
4625,1.09135
4626,1.21996
4627,1.16747
4628,1.07565
4629,1.25181
4630,1.13998
4631,1.03536
4632,0.80036
4633,0.62902
4634,0.59266
4635,0.69392
4636,0.89401
4637,1.3058
4638,0.91686
4639,1.14856
4640,1.08881
4641,0.90385
4642,0.73483
4643,0.69564
4644,0.6313
4645,0.75663
4646,0.76517
4647,0.75187
4648,0.73681
4649,0.94783
4650,1.09893
4651,1.23903
4652,1.01959
4653,1.25165
4654,0.98717
4655,0.72738
4656,0.49069
4657,0.449
4658,0.45653
4659,0.46602
4660,0.48297
4661,0.69118
4662,0.90616
4663,0.8242
4664,0.74703
4665,0.74847
4666,0.59238
4667,0.60584
4668,0.61851
4669,0.55114
4670,0.60854
4671,0.63604
4672,0.6225
4673,0.73252
4674,0.73495
4675,0.75954
4676,0.79241
4677,0.83888
4678,0.65989
4679,0.48945
4680,0.45431
4681,0.41047
4682,0.34351
4683,0.44514
4684,0.76586
4685,1.0988
4686,1.53445
4687,1.47929
4688,1.22228
4689,1.00868
4690,0.70171
4691,0.61476
4692,0.596
4693,0.63165
4694,0.62958
4695,0.61459
4696,0.70118
4697,1.05148
4698,1.14624
4699,1.42861
4700,1.31153
4701,1.30859
4702,1.16115
4703,0.88215
4704,0.72326
4705,0.69907
4706,0.60837
4707,0.56152
4708,0.96038
4709,1.55896
4710,1.6119
4711,2.31649
4712,1.42162
4713,1.02978
4714,0.620835
4715,0.73149
4716,0.77822
4717,0.69652
4718,0.74857
4719,0.72793
4720,0.7721
4721,1.09746
4722,1.33923
4723,1.27492
4724,1.20556
4725,1.32605
4726,0.99617
4727,0.72787
4728,0.60491
4729,0.63295
4730,0.58272
4731,0.66276
4732,0.99052
4733,1.6023
4734,2.26692
4735,2.79986
4736,1.50135
4737,0.65664
4738,0.73725
4739,0.67501
4740,0.64176
4741,0.61456
4742,0.64218
4743,0.65249
4744,0.75063
4745,0.94999
4746,1.21213
4747,1.29261
4748,1.24863
4749,1.07668
4750,0.93981
4751,0.75432
4752,0.50015
4753,0.42287
4754,0.39702
4755,0.40933
4756,0.69506
4757,1.33014
4758,1.50293
4759,1.53212
4760,1.15336
4761,0.81307
4762,0.76577
4763,0.71303
4764,0.66009
4765,0.63079
4766,0.65686
4767,0.68108
4768,0.74467
4769,0.94937
4770,1.19073
4771,1.27752
4772,0.96837
4773,0.86615
4774,0.87837
4775,0.61744
4776,0.42711
4777,0.39779
4778,0.48715
4779,0.58467
4780,0.84614
4781,1.47048
4782,1.75809
4783,1.41649
4784,0.90786
4785,0.72271
4786,0.68427
4787,0.60897
4788,0.62906
4789,0.63027
4790,0.63223
4791,0.69549
4792,0.75472
4793,1.02874
4794,1.23349
4795,1.33673
4796,1.16227
4797,1.08618
4798,0.9546
4799,0.73032
4800,0.55991
4801,0.46986
4802,0.45633
4803,0.45369
4804,0.56313
4805,0.77561
4806,0.81629
4807,0.97523
4808,0.81365
4809,0.7604
4810,0.66752
4811,0.59698
4812,0.56464
4813,0.6421
4814,0.6875
4815,0.70932
4816,0.74175
4817,0.83338
4818,0.87903
4819,0.90783
4820,0.9704
4821,0.95034
4822,0.72536
4823,0.81185
4824,0.7134
4825,0.61499
4826,0.50997
4827,0.51146
4828,0.57461
4829,0.65791
4830,0.87541
4831,0.85201
4832,0.63389
4833,0.6131
4834,0.59009
4835,0.62089
4836,0.55011
4837,0.54093
4838,0.62939
4839,0.56022
4840,0.56669
4841,0.69551
4842,0.72947
4843,0.72279
4844,0.81364
4845,0.82359
4846,0.6711
4847,0.54791
4848,0.41522
4849,0.39772
4850,0.42852
4851,0.43368
4852,0.55256
4853,0.8457
4854,1.17157
4855,1.19365
4856,1.04212
4857,1.00414
4858,0.67045
4859,0.63747
4860,0.641
4861,0.58904
4862,0.5931
4863,0.63396
4864,0.78155
4865,0.99929
4866,1.42175
4867,1.34697
4868,1.12547
4869,1.02371
4870,0.85614
4871,0.62062
4872,0.47389
4873,0.44217
4874,0.46608
4875,0.44708
4876,0.51439
4877,0.73422
4878,0.88595
4879,1.30251
4880,0.99198
4881,0.89444
4882,
4883,0.88462
4884,0.85909
4885,0.74919
4886,0.69834
4887,0.81967
4888,0.75965
4889,1.12273
4890,1.05739
4891,1.31365
4892,1.35378
4893,1.48136
4894,0.97267
4895,0.66514
4896,0.48092
4897,0.44189
4898,0.46475
4899,0.52169
4900,0.73802
4901,1.02369
4902,1.4961
4903,1.71368
4904,1.19524
4905,0.89771
4906,0.99468
4907,0.88568
4908,0.79042
4909,0.72827
4910,0.78248
4911,0.76675
4912,0.78228
4913,1.17493
4914,1.36214
4915,1.22527
4916,1.33768
4917,0.97798
4918,0.85061
4919,0.81149
4920,0.56847
4921,0.56234
4922,0.67807
4923,0.83555
4924,0.82979
4925,1.12119
4926,1.78826
4927,2.56621
4928,1.95161
4929,0.79124
4930,0.6685
4931,0.59894
4932,0.70643
4933,0.72158
4934,0.52049
4935,0.62879
4936,0.85085
4937,0.97886
4938,1.13377
4939,1.18859
4940,1.24621
4941,1.16379
4942,0.95943
4943,0.87655
4944,0.63205
4945,0.51965
4946,0.47296
4947,0.57315
4948,0.88206
4949,1.52309
4950,1.74205
4951,1.48897
4952,1.22379
4953,0.92371
4954,0.77672
4955,0.79691
4956,0.81814
4957,0.85846
4958,0.68862
4959,0.67875
4960,0.72712
4961,0.86062
4962,1.15295
4963,1.28916
4964,0.73811
4965,0.83746
4966,0.93711
4967,0.76569
4968,0.69926
4969,0.56428
4970,0.5558
4971,0.60056
4972,0.67608
4973,0.96631
4974,1.03944
4975,1.18873
4976,1.17272
4977,0.86993
4978,0.82826
4979,0.73625
4980,0.76584
4981,0.9409
4982,0.88621
4983,0.7764
4984,0.93985
4985,1.1215
4986,1.07058
4987,1.27117
4988,1.05661
4989,0.91445
4990,0.82458
4991,0.61998
4992,0.54965
4993,0.62125
4994,0.66738
4995,0.65175
4996,0.81005
4997,0.73161
4998,1.02003
4999,0.67934
5000,0.75396
5001,0.86315
5002,0.67532
5003,0.68579
5004,0.64081
5005,0.6485
5006,0.63134
5007,0.60585
5008,0.61953
5009,0.72384
5010,0.82838
5011,1.01744
5012,1.37393
5013,1.08784
5014,0.71851
5015,0.523
5016,0.47262
5017,0.43654
5018,0.57062
5019,0.56017
5020,0.77482
5021,1.67632
5022,1.69317
5023,1.40218
5024,1.04302
5025,0.84664
5026,0.70196
5027,0.7098
5028,0.67212
5029,0.69745
5030,0.70269
5031,0.69829
5032,0.83343
5033,1.09115
5034,1.29683
5035,1.50936
5036,1.37967
5037,1.2881
5038,1.1453
5039,1.06819
5040,0.72085
5041,0.58438
5042,0.69972
5043,0.68594
5044,1.19025
5045,1.05351
5046,2.78591
5047,1.58198
5048,1.07638
5049,0.92918
5050,0.83009
5051,0.69348
5052,0.68478
5053,0.64543
5054,0.63249
5055,0.70257
5056,0.78657
5057,0.90286
5058,1.1082
5059,1.13957
5060,1.09237
5061,1.25766
5062,1.15478
5063,0.92696
5064,0.60332
5065,0.60582
5066,0.5382
5067,0.48228
5068,0.63088
5069,0.98767
5070,1.50503
5071,1.45889
5072,0.95327
5073,
5074,0.70901
5075,0.69286
5076,0.6779
5077,0.61113
5078,0.70837
5079,0.70187
5080,0.7813
5081,0.9797
5082,1.3326
5083,1.22128
5084,1.16485
5085,1.2015
5086,1.1094
5087,0.98027
5088,0.63309
5089,0.49462
5090,0.43227
5091,0.52439
5092,0.72193
5093,1.77886
5094,2.82445
5095,2.03005
5096,1.41141
5097,0.78427
5098,0.73881
5099,0.73783
5100,0.76309
5101,0.70402
5102,0.76126
5103,0.68102
5104,0.83255
5105,1.1551
5106,1.21708
5107,1.22233
5108,1.12137
5109,0.94034
5110,0.9324
5111,0.67971
5112,0.60922
5113,0.47264
5114,0.40797
5115,0.50265
5116,0.58095
5117,0.78518
5118,1.81179
5119,2.11314
5120,1.59292
5121,0.79979
5122,0.67352
5123,0.7226
5124,0.72414
5125,0.70362
5126,0.70437
5127,0.77848
5128,0.80589
5129,0.98681
5130,1.11306
5131,1.42129
5132,1.37987
5133,0.99832
5134,1.10948
5135,0.79941
5136,0.76611
5137,0.62144
5138,0.55781
5139,0.65613
5140,0.95851
5141,1.11565
5142,1.20799
5143,1.43862
5144,0.95609
5145,1.05483
5146,0.76504
5147,0.79953
5148,0.8497
5149,0.7766
5150,0.75118
5151,0.81725
5152,0.87486
5153,0.90207
5154,1.18209
5155,1.16899
5156,1.15384
5157,1.10193
5158,0.90807
5159,0.77104
5160,0.56575
5161,0.5158
5162,0.56396
5163,0.64708
5164,0.61341
5165,0.86459
5166,1.3562
5167,1.17871
5168,1.20341
5169,0.84754
5170,0.73294
5171,0.74216
5172,0.71966
5173,0.69775
5174,0.65391
5175,0.70884
5176,0.73068
5177,0.84955
5178,0.97745
5179,1.05067
5180,0.93746
5181,1.05718
5182,0.80832
5183,0.63744
5184,0.45552
5185,0.44367
5186,0.49379
5187,0.55541
5188,0.62257
5189,0.86989
5190,1.69008
5191,1.38069
5192,1.00879
5193,0.84995
5194,0.80738
5195,0.74877
5196,0.73082
5197,0.8579
5198,0.84507
5199,0.85049
5200,0.98336
5201,1.14323
5202,1.51005
5203,1.39556
5204,1.17988
5205,1.17084
5206,0.96399
5207,0.64464
5208,0.51653
5209,0.51033
5210,0.52779
5211,0.57022
5212,0.71618
5213,1.18113
5214,1.60897
5215,1.35142
5216,1.01174
5217,0.86735
5218,0.77534
5219,0.78661
5220,0.77327
5221,0.72227
5222,0.68559
5223,0.6959
5224,0.82165
5225,1.05612
5226,1.40463
5227,1.41993
5228,1.03053
5229,1.00882
5230,0.97342
5231,0.91989
5232,0.67771
5233,0.61753
5234,0.63727
5235,0.65856
5236,0.69583
5237,0.74672
5238,1.07454
5239,1.03985
5240,0.77779
5241,0.70632
5242,0.63925
5243,0.68921
5244,0.65032
5245,0.66604
5246,0.68683
5247,0.70259
5248,0.71104
5249,0.76488
5250,0.82646
5251,0.99366
5252,0.90767
5253,0.84042
5254,0.72575
5255,0.61593
5256,0.50864
5257,0.47701
5258,0.56486
5259,0.57714
5260,0.78077
5261,0.98185
5262,1.03969
5263,1.5882
5264,1.32417
5265,1.16275
5266,0.91768
5267,0.78058
5268,0.77346
5269,1.38897
5270,0.81909
5271,0.79152
5272,0.9764
5273,1.22069
5274,1.514
5275,1.6328
5276,1.42312
5277,1.08449
5278,1.20472
5279,0.90232
5280,0.58754
5281,0.62236
5282,0.62375
5283,0.63442
5284,0.69445
5285,1.53096
5286,1.72559
5287,1.30089
5288,0.91892
5289,0.90847
5290,0.84589
5291,0.71455
5292,0.67345
5293,0.7081
5294,0.65177
5295,0.70546
5296,0.78954
5297,1.04322
5298,1.27617
5299,1.45172
5300,1.42978
5301,1.14711
5302,0.97058
5303,0.66643
5304,0.70268
5305,0.65116
5306,0.60042
5307,0.73066
5308,0.8109
5309,1.41354
5310,1.51089
5311,1.86967
5312,1.41804
5313,1.15042
5314,0.87702
5315,0.81267
5316,0.92698
5317,0.90258
5318,0.7872
5319,0.90218
5320,0.91516
5321,1.07436
5322,1.20909
5323,1.10191
5324,1.09578
5325,0.97669
5326,0.92333
5327,0.88956
5328,0.58495
5329,0.55261
5330,0.55983
5331,0.5135
5332,0.49228
5333,0.89802
5334,1.31777
5335,0.99783
5336,0.85812
5337,0.77837
5338,0.78518
5339,0.70187
5340,0.64601
5341,0.67112
5342,0.70403
5343,0.64303
5344,0.69122
5345,0.8596
5346,1.02024
5347,0.9719
5348,0.88307
5349,0.85426
5350,0.68824
5351,0.64833
5352,0.4992
5353,0.40487
5354,0.59012
5355,0.55957
5356,0.62383
5357,1.28843
5358,1.87953
5359,1.41634
5360,0.86132
5361,0.75946
5362,0.64287
5363,0.72039
5364,
5365,0.72908
5366,0.73396
5367,0.82385
