,Puente_Aranda_CO_pmm
3643,1.0164
3644,1.3303
3645,0.9748
3646,1.0011
3647,0.7135
3648,0.5598
3649,0.6612
3650,0.5807
3651,0.5023
3652,0.7809
3653,1.1071
3654,2.4944
3655,3.1563
3656,2.6482
3657,1.7328
3658,1.0465
3659,0.4633
3660,0.4653
3661,0.6529
3662,0.5608
3663,0.4823
3664,0.5535
3665,0.7147
3666,1.3878
3667,2.9108
3668,2.6936
3669,1.5878
3670,1.5456
3671,0.8309
3672,1.3335
3673,0.9711
3674,0.5439
3675,0.6416
3676,0.6951
3677,1.0293
3678,2.2374
3679,1.3523
3680,0.7408
3681,1.0566
3682,0.7937
3683,0.5039
3684,0.5746
3685,0.7321
3686,0.4991
3687,0.713
3688,0.79
3689,1.0491
3690,1.6314
3691,1.6493
3692,1.2524
3693,1.1989
3694,0.8107
3695,0.5643
3696,0.5217
3697,0.4541
3698,0.5348
3699,0.599
3700,0.6341
3701,1.1533
3702,1.8021
3703,1.759
3704,1.2631
3705,1.0408
3706,0.7033
3707,0.5601
3708,0.7305
3709,0.7623
3710,0.6361
3711,0.6574
3712,0.6713
3713,0.7744
3714,0.9195
3715,1.1663
3716,1.5274
3717,1.0581
3718,0.976
3719,0.7908
3720,0.49
3721,0.6268
3722,0.7158
3723,0.9186
3724,0.6654
3725,1.0235
3726,1.4515
3727,1.2963
3728,0.8675
3729,0.6135
3730,0.5704
3731,0.5813
3732,0.5922
3733,0.6815
3734,0.4842
3735,0.571
3736,0.81
3737,0.8912
3738,0.9137
3739,1.2412
3740,1.3106
3741,1.0803
3742,1.0716
3743,0.9616
3744,0.6804
3745,0.4593
3746,0.4059
3747,0.5541
3748,0.5816
3749,0.8308
3750,1.0375
3751,1.2112
3752,0.87
3753,0.6891
3754,0.5484
3755,0.4503
3756,0.3777
3757,0.3627
3758,0.3897
3759,0.4971
3760,0.5026
3761,0.4745
3762,0.6256
3763,0.7416
3764,0.7061
3765,0.6915
3766,0.9681
3767,1.0693
3768,0.866
3769,0.5971
3770,0.4531
3771,0.5533
3772,0.4559
3773,0.7462
3774,0.8076
3775,0.7438
3776,0.558
3777,0.49
3778,0.5396
3779,0.3675
3780,0.4255
3781,0.3902
3782,0.409
3783,0.3837
3784,0.4535
3785,0.5801
3786,0.629
3787,0.7112
3788,1.3184
3789,0.879
3790,0.9273
3791,0.4217
3792,0.4631
3793,0.6015
3794,0.6955
3795,0.4123
3796,0.388
3797,0.6792
3798,1.0905
3799,1.4332
3800,1.0991
3801,1.1726
3802,0.30042
3803,0.7901
3804,1.0255
3805,0.9352
3806,0.7446
3807,0.9068
3808,1.2341
3809,1.5317
3810,1.0552
3811,1.0173
3812,0.9368
3813,0.9955
3814,1.2507
3815,1.3386
3816,1.4102
3817,0.921
3818,0.769
3819,0.7527
3820,0.7659
3821,1.1813
3822,1.6986
3823,1.6982
3824,1.5172
3825,1.2566
3826,0.836
3827,1.0019
3828,0.7316
3829,0.7872
3830,0.8375
3831,0.7843
3832,0.8883
3833,1.184
3834,0.8356
3835,1.0736
3836,1.3095
3837,1.2632
3838,1.2361
3839,0.9275
3840,0.6354
3841,0.5057
3842,0.4142
3843,0.316
3844,0.3602
3845,0.8112
3846,2.0075
3847,1.7781
3848,1.1319
3849,0.7979
3850,1.1945
3851,1.1547
3852,0.4481
3853,0.3348
3854,0.5537
3855,1.133
3856,1.1238
3857,1.3702
3858,1.9185
3859,1.6683
3860,1.5527
3861,2.2617
3862,2.1677
3863,1.8642
3864,1.565
3865,1.7516
3866,1.6643
3867,1.2686
3868,1.2132
3869,1.5556
3870,2.6338
3871,2.2992
3872,1.4927
3873,0.9973
3874,1.0281
3875,0.8483
3876,0.9639
3877,1.0299
3878,0.8288
3879,0.9733
3880,1.1297
3881,1.1697
3882,1.747
3883,3.006
3884,3.1585
3885,1.6592
3886,1.8913
3887,2.068
3888,1.2944
3889,0.5807
3890,0.4439
3891,0.326
3892,0.3071
3893,0.7231
3894,1.1599
3895,1.4024
3896,1.0636
3897,0.853
3898,0.9277
3899,0.4053
3900,0.4039
3901,0.4146
3902,0.5855
3903,0.5314
3904,0.5541
3905,0.7014
3906,0.5702
3907,0.8849
3908,0.849
3909,0.6093
3910,0.365
3911,0.3456
3912,0.3587
3913,0.2259
3914,0.6341
3915,0.4746
3916,0.7094
3917,0.3832
3918,0.4697
3919,0.5615
3920,0.5202
3921,0.3383
3922,0.3097
3923,0.2844
3924,0.2902
3925,0.4312
3926,0.7147
3927,0.5107
3928,0.6627
3929,0.7746
3930,0.901
3931,1.0308
3932,0.9467
3933,0.9713
3934,1.3425
3935,1.0865
3936,0.6716
3937,0.5599
3938,0.4179
3939,0.301
3940,0.3281
3941,0.6782
3942,0.8072
3943,1.2355
3944,0.814
3945,0.5184
3946,0.5835
3947,0.5612
3948,0.5359
3949,0.7077
3950,0.6972
3951,0.9387
3952,0.5945
3953,0.5818
3954,0.7226
3955,0.8861
3956,0.6366
3957,0.7237
3958,0.9126
3959,1.1512
3960,0.9424
3961,1.2109
3962,0.8863
3963,0.7397
3964,0.7409
3965,1.5218
3966,1.7522
3967,1.3518
3968,0.9386
3969,0.9446
3970,1.0454
3971,0.9273
3972,0.8982
3973,0.8184
3974,0.6835
3975,0.5544
3976,0.6908
3977,1.2977
3978,1.5902
3979,2.1563
3980,2.2727
3981,2.7091
3982,2.0227
3983,2.0662
3984,1.9861
3985,2.3006
3986,2.1291
3987,1.1531
3988,0.8096
3989,1.1433
3990,2.0584
3991,1.6153
3992,0.7454
3993,0.5516
3994,0.4338
3995,0.4806
3996,0.4752
3997,0.4037
3998,0.3814
3999,0.3942
4000,0.4177
4001,0.6794
4002,0.9374
4003,1.2479
4004,0.8093
4005,0.6654
4006,0.6075
4007,0.8533
4008,0.6099
4009,0.6524
4010,0.5846
4011,0.434
4012,0.4262
4013,0.7222
4014,1.2231
4015,1.2649
4016,0.693
4017,0.5115
4018,0.4277
4019,0.4369
4020,0.4218
4021,0.4119
4022,0.4561
4023,0.4602
4024,0.4779
4025,0.6995
4026,0.6556
4027,0.5891
4028,0.659
4029,0.7384
4030,0.7699
4031,0.541
4032,0.3306
4033,0.2609
4034,0.2138
4035,0.2353
4036,0.4659
4037,0.8442
4038,1.4024
4039,1.1304
4040,0.7398
4041,0.5331
4042,0.4154
4043,0.4254
4044,0.3903
4045,0.3643
4046,0.426815
4047,0.379075
4048,0.42581500000000005
4049,0.611465
4050,0.77139
4051,0.807115
4052,0.635955
4053,0.80069
4054,0.7848649999999999
4055,0.753285
4056,0.59687
4057,0.31314
4058,0.294295
4059,0.29316
4060,0.315975
4061,0.640115
4062,1.0432549999999998
4063,0.876495
4064,0.60797
4065,0.5013799999999999
4066,0.457515
4067,0.40959999999999996
4068,0.441005
4069,0.42918
4070,0.46599
4071,0.42322499999999996
4072,0.51335
4073,0.470175
4074,0.5533699999999999
4075,0.662505
4076,0.64303
4077,0.550935
4078,0.535125
4079,0.581375
4080,0.5634600000000001
4081,0.39785000000000004
4082,0.46827
4083,0.735505
4084,0.61267
4085,0.68241
4086,1.26084
4087,0.83828
4088,0.72952
4089,0.53647
4090,0.46706000000000003
4091,0.46029
4092,0.41115
4093,0.386925
4094,0.43423
4095,0.493525
4096,0.49979
4097,0.6474500000000001
4098,0.91065
4099,0.8502000000000001
4100,0.89428
4101,0.6504749999999999
4102,0.573715
4103,0.451225
4104,0.478945
4105,0.42857500000000004
4106,0.37581
4107,0.376825
4108,0.486345
4109,0.7450600000000001
4110,1.1663350000000001
4111,1.42089
4112,1.0500349999999998
4113,0.4758
4114,0.4312
4115,0.4401
4116,0.4231
4117,0.3685
4118,0.3686
4119,0.4012
4120,0.5626
4121,0.6253
4122,0.7532
4123,0.8253
4124,0.8305
4125,0.7207
4126,0.6295
4127,0.3975
4128,0.2804
4129,0.2652
4130,0.3252
4131,0.5077
4132,0.5812
4133,0.7511
4134,1.0253
4135,0.8632
4136,1.3985
4137,1.1464
4138,0.9406
4139,0.7207
4140,0.6341
4141,0.4573
4142,0.4226
4143,0.4985
4144,0.5442
4145,0.7245
4146,0.8372
4147,0.8022
4148,0.7496
4149,0.8307
4150,0.5907
4151,0.4879
4152,0.3757
4153,0.3822
4154,0.5851
4155,0.7803
4156,0.9021
4157,1.3387
4158,1.9758
4159,2.0457
4160,1.7445
4161,1.4351
4162,0.347855
4163,1.2753
4164,1.0513
4165,0.992
4166,0.979
4167,0.733
4168,0.7349
4169,1.0158
4170,1.1463
4171,1.743
4172,1.8696
4173,1.7692
4174,1.2795
4175,1.0131
4176,0.5863
4177,0.3851
4178,0.3845
4179,0.3143
4180,0.541
4181,1.2018
4182,1.7671
4183,1.1453
4184,0.9463
4185,1.242
4186,1.0924
4187,0.4976
4188,0.4023
4189,0.3905
4190,0.5066
4191,0.5541
4192,0.4885
4193,0.6594
4194,0.9213
4195,1.0874
4196,1.2725
4197,1.6572
4198,1.1366
4199,1.1553
4200,0.7155
4201,0.9217
4202,0.913
4203,1.1732
4204,1.032
4205,1.415
4206,2.0927
4207,2.44
4208,2.3116
4209,1.3061
4210,1.1618
4211,1.0097
4212,0.9235
4213,0.9536
4214,0.7628
4215,0.884
4216,0.4704
4217,0.7866
4218,0.7899
4219,0.9154
4220,1.2867
4221,1.0666
4222,1.003
4223,0.7783
4224,1.5215
4225,1.5542
4226,1.4976
4227,1.299
4228,1.3448
4229,2.2063
4230,2.4571
4231,2.3991
4232,2.7357
4233,1.6453
4234,1.1246
4235,1.1483
4236,1.1538
4237,1.0839
4238,1.0803
4239,0.7752
4240,0.6741
4241,0.7868
4242,1.2405
4243,1.1007
4244,1.0291
4245,1.2795
4246,0.7696
4247,0.7866
4248,0.7692
4249,0.9361
4250,0.659
4251,0.4422
4252,0.4427
4253,0.9916
4254,1.5646
4255,1.4186
4256,1.3576
4257,1.1247
4258,0.7327
4259,0.6421
4260,0.4374
4261,0.4733
4262,0.4696
4263,0.5188
4264,0.6468
4265,0.7505
4266,0.7332
4267,1.1447
4268,1.6009
4269,1.3807
4270,1.3443
4271,1.3578
4272,1.1646
4273,0.9178
4274,0.7146
4275,0.7938
4276,0.9785
4277,1.3565
4278,1.395
4279,1.8345
4280,1.7067
4281,0.9284
4282,0.6715
4283,0.6132
4284,0.5384
4285,0.6632
4286,0.5787
4287,0.5075
4288,0.5737
4289,0.6951
4290,0.8885
4291,0.7082
4292,0.53
4293,0.5554
4294,0.6303
4295,0.5367
4296,0.4721
4297,0.5516
4298,0.2655
4299,0.2709
4300,0.4018
4301,1.0268
4302,1.4588
4303,0.8808
4304,0.7376
4305,0.5314
4306,0.4905
4307,0.4436
4308,0.4781
4309,0.467
4310,0.5085
4311,0.5663
4312,0.5889
4313,0.6773
4314,0.7343
4315,0.7816
4316,0.5745
4317,0.5266
4318,0.433
4319,0.3277
4320,0.2535
4321,0.2707
4322,0.3023
4323,0.2552
4324,0.2722
4325,0.5979
4326,0.9167
4327,0.8273
4328,0.662
4329,0.5551
4330,0.4644
4331,0.4545
4332,0.4664
4333,0.4538
4334,0.5023
4335,0.4922
4336,0.5955
4337,0.7467
4338,0.6913
4339,0.6799
4340,0.5958
4341,0.6464
4342,0.5745
4343,0.507
4344,0.382
4345,0.3683
4346,0.4677
4347,0.499
4348,0.6388
4349,1.0288
4350,1.2404
4351,1.1466
4352,0.61537
4353,0.8503
4354,0.5556
4355,0.4963
4356,0.5184
4357,0.5632
4358,0.5486
4359,0.6383
4360,0.647
4361,0.8217
4362,1.045
4363,0.9203
4364,0.9494
4365,0.8262
4366,0.7345
4367,0.7357
4368,0.7432
4369,0.6994
4370,0.6041
4371,0.8152
4372,0.9047
4373,1.267
4374,1.7692
4375,1.5633
4376,1.2644
4377,1.1567
4378,1.1531
4379,0.853
4380,0.6858
4381,0.7027
4382,0.8097
4383,0.7748
4384,0.787
4385,0.7823
4386,1.0314
4387,0.9577
4388,0.8435
4389,0.9348
4390,0.8615
4391,0.533
4392,0.4384
4393,0.3815
4394,0.3748
4395,0.344
4396,0.4577
4397,0.769
4398,0.9418
4399,0.7385
4400,0.6004
4401,0.5262
4402,0.4354
4403,0.4259
4404,0.4247
4405,0.4379
4406,0.472
4407,0.4586
4408,0.4994
4409,0.5337
4410,0.5076
4411,0.6489
4412,0.5857
4413,0.6254
4414,0.4075
4415,0.4048
4416,0.3811
4417,0.3194
4418,0.2988
4419,0.2647
4420,0.2972
4421,0.5206
4422,0.6707
4423,0.5366
4424,0.489
4425,0.361
4426,0.3508
4427,0.3777
4428,0.4071
4429,0.4083
4430,0.4304
4431,0.4806
4432,0.4907
4433,0.4815
4434,0.5659
4435,0.5595
4436,0.583
4437,0.4683
4438,0.5253
4439,0.4214
4440,0.3308
4441,0.3165
4442,0.3398
4443,0.3067
4444,0.3701
4445,0.522
4446,0.5905
4447,0.7054
4448,0.6494
4449,0.4615
4450,0.4013
4451,0.4062
4452,0.4709
4453,0.4683
4454,0.5669
4455,0.6529
4456,0.5847
4457,0.5703
4458,0.7409
4459,0.9353
4460,0.9791
4461,1.05
4462,0.6977
4463,0.4673
4464,0.6826
4465,0.4414
4466,0.3546
4467,0.3467
4468,0.4013
4469,1.0586
4470,1.8657
4471,2.2156
4472,1.5001
4473,0.8012
4474,0.631
4475,0.5525
4476,0.5611
4477,0.5651
4478,0.5887
4479,0.5859
4480,0.6691
4481,0.7115
4482,0.7554
4483,0.6605
4484,0.5401
4485,0.6081
4486,0.6354
4487,0.4942
4488,0.3846
4489,0.3719
4490,0.424
4491,0.5733
4492,0.7815
4493,1.2402
4494,1.4456
4495,1.7456
4496,1.0458
4497,0.6517
4498,0.5483
4499,0.5605
4500,0.5539
4501,0.5834
4502,0.6098
4503,0.6308
4504,0.6973
4505,0.8413
4506,0.793
4507,0.7691
4508,0.7458
4509,0.5139
4510,0.4798
4511,0.45
4512,0.4173
4513,0.3906
4514,0.525
4515,0.4813
4516,0.4942
4517,0.9999
4518,1.2916
4519,1.4773
4520,1.3336
4521,1.2742
4522,1.4136
4523,1.2003
4524,0.7759
4525,0.7778
4526,0.7048
4527,0.8004
4528,0.7215
4529,0.9171
4530,1.0739
4531,0.9768
4532,0.8847
4533,0.7353
4534,0.6832
4535,0.553
4536,0.5932
4537,0.5949
4538,0.5675
4539,0.6201
4540,0.7722
4541,1.4362
4542,1.9316
4543,1.7356
4544,1.4904
4545,1.5219
4546,1.1506
4547,0.7932
4548,0.6566
4549,0.6101
4550,0.6299
4551,0.8314
4552,0.9515
4553,0.974
4554,0.9201
4555,1.1063
4556,1.1093
4557,1.0643
4558,1.1462
4559,0.9184
4560,0.973
4561,0.8533
4562,0.6753
4563,0.6558
4564,0.6054
4565,0.47316
4566,0.8422
4567,1.0135
4568,0.9841
4569,0.7304
4570,0.696
4571,0.5508
4572,0.5647
4573,0.5448
4574,0.5309
4575,0.6047
4576,0.575
4577,0.6757
4578,0.7481
4579,0.8775
4580,0.7137
4581,0.745
4582,0.6102
4583,0.4881
4584,0.4061
4585,0.4665
4586,0.5046
4587,0.4691
4588,0.4773
4589,0.7433
4590,0.9171
4591,0.7779
4592,0.4932
4593,0.4049
4594,0.4484
4595,0.474
4596,0.4781
4597,0.5557
4598,0.55
4599,0.548
4600,0.6764
4601,0.6789
4602,0.7082
4603,0.7724
4604,0.5939
4605,0.5807
4606,0.4251
4607,0.3508
4608,0.3439
4609,0.3185
4610,0.3206
4611,0.3228
4612,0.3974
4613,0.7046
4614,1.1614
4615,1.406
4616,0.8606
4617,0.6202
4618,0.35873
4619,0.528
4620,0.579
4621,0.5483
4622,0.5564
4623,0.5283
4624,0.6348
4625,0.6548
4626,0.7749
4627,0.5725
4628,0.5536
4629,0.3867
4630,0.3251
4631,0.2436
4632,0.3243
4633,0.2875
4634,0.2548
4635,0.3097
4636,0.3049
4637,0.5968
4638,0.6078
4639,0.6681
4640,0.679
4641,0.5291
4642,0.5242
4643,0.5371
4644,0.5131
4645,0.5753
4646,0.6524
4647,0.6429
4648,0.5609
4649,0.6694
4650,0.727
4651,0.9217
4652,0.7999
4653,0.4817
4654,0.3274
4655,0.2849
4656,0.4416
4657,0.5111
4658,0.3401
4659,0.5558
4660,0.8631
4661,0.9146
4662,1.1138
4663,1.3644
4664,1.1049
4665,0.6989
4666,0.6122
4667,0.5549
4668,0.5918
4669,0.545
4670,0.4735
4671,0.5913
4672,0.5911
4673,0.7949
4674,0.9625
4675,1.0191
4676,1.0146
4677,0.8373
4678,1.033
4679,1.0606
4680,0.8413
4681,0.7139
4682,0.6394
4683,0.5916
4684,0.5807
4685,1.1021
4686,1.3238
4687,2.3364
4688,1.3125
4689,0.8367
4690,0.6066
4691,0.4872
4692,0.506
4693,0.4577
4694,0.4496
4695,0.5367
4696,0.5131
4697,0.7248
4698,0.8641
4699,0.872
4700,0.9106
4701,0.8354
4702,0.6871
4703,0.5976
4704,0.4868
4705,0.4257
4706,0.512
4707,0.4307
4708,0.4261
4709,0.5787
4710,0.9099
4711,1.4387
4712,1.4115
4713,1.1332
4714,0.5938
4715,0.4992
4716,0.5626
4717,0.5798
4718,0.5327
4719,0.5826
4720,0.6575
4721,0.876
4722,0.6617
4723,0.5723
4724,0.7023
4725,0.7105
4726,0.4186
4727,0.3034
4728,0.3246
4729,0.2851
4730,0.2389
4731,0.4385
4732,0.2933
4733,0.4135
4734,0.7169
4735,0.5424
4736,0.4491
4737,0.4676
4738,0.4932
4739,0.5228
4740,0.4917
4741,0.6047
4742,0.566
4743,0.6684
4744,0.6337
4745,0.5842
4746,0.6587
4747,0.6614
4748,0.4974
4749,0.373
4750,0.3469
4751,0.2683
4752,0.2691
4753,0.2515
4754,0.2452
4755,0.2301
4756,0.4036
4757,0.5366
4758,0.3838
4759,0.2932
4760,0.3488
4761,0.3376
4762,0.3751
4763,0.4209
4764,0.4411
4765,0.4633
4766,0.4803
4767,0.4709
4768,0.4819
4769,0.4677
4770,0.4423
4771,0.536
4772,0.5596
4773,0.5984
4774,0.4532
4775,0.2951
4776,0.2668
4777,0.2265
4778,0.2364
4779,0.2447
4780,0.2872
4781,0.4746
4782,0.9509
4783,0.9023
4784,0.8684
4785,0.6481
4786,0.5126
4787,0.5025
4788,0.5178
4789,0.482
4790,0.4813
4791,0.4719
4792,0.5527
4793,0.5729
4794,0.6155
4795,0.6738
4796,0.5607
4797,0.4438
4798,0.3943
4799,0.3691
4800,0.3
4801,0.2852
4802,0.2951
4803,0.296
4804,0.3136
4805,0.439
4806,0.5631
4807,0.4819
4808,0.3704
4809,0.3466
4810,0.3561
4811,0.3218
4812,0.3657
4813,0.3909
4814,0.3599
4815,0.3751
4816,0.4229
4817,0.407
4818,0.4733
4819,0.4961
4820,0.4521
4821,0.4259
4822,0.4055
4823,0.408
4824,0.3573
4825,0.2989
4826,0.2886
4827,0.3558
4828,0.4188
4829,0.5708
4830,1.087
4831,1.1267
4832,0.7946
4833,0.7722
4834,0.5629
4835,0.5311
4836,0.5149
4837,0.5137
4838,0.4985
4839,0.6321
4840,0.6306
4841,0.9247
4842,1.0276
4843,0.9871
4844,0.7851
4845,0.5897
4846,0.5662
4847,0.4708
4848,0.6075
4849,0.6483
4850,0.4793
4851,0.3776
4852,0.5488
4853,0.8961
4854,1.2593
4855,1.6512
4856,1.1795
4857,0.7716
4858,0.267405
4859,0.27163
4860,0.5287
4861,0.6235
4862,0.5758
4863,0.5631
4864,0.6099
4865,0.7702
4866,0.998
4867,1.0055
4868,1.0231
4869,0.8012
4870,1.0578
4871,1.1862
4872,0.8047
4873,0.7222
4874,0.5876
4875,0.5653
4876,0.5949
4877,0.8821
4878,1.2735
4879,1.402
4880,1.0978
4881,0.8218
4882,0.6136
4883,0.5671
4884,0.6003
4885,0.567
4886,0.6597
4887,0.5783
4888,0.5527
4889,0.8121
4890,1.0454
4891,1.2122
4892,1.1853
4893,1.0525
4894,4.2483
4895,5.547
4896,6.4486
4897,2.0171
4898,1.7402
4899,1.358
4900,6.8588
4901,9.7306
4902,2.4069
4903,1.8462
4904,6.4003
4905,6.0773
4906,4.5341
4907,1.6106
4908,0.8572
4909,0.9363
4910,0.7188
4911,0.7332
4912,0.9318
4913,0.9125
4914,1.1636
4915,2.9224
4916,8.1098
4917,11.2509
4918,8.4447
4919,2.2736
4920,4.5306
4921,1.7303
4922,1.2056
4923,2.6253
4924,0.9322
4925,1.0286
4926,3.4782
4927,10.3887
4928,3.8698
4929,1.6867
4930,1.1589
4931,4.3723
4932,2.4358
4933,3.7819
4934,1.3205
4935,0.7693
4936,0.6456
4937,0.6319
4938,2.3375
4939,1.1458
4940,1.1281
4941,1.4434
4942,2.0096
4943,6.0223
4944,2.1147
4945,1.3284
4946,3.2122
4947,2.8254
4948,5.1681
4949,3.9762
4950,6.7215
4951,2.9343
4952,2.4874
4953,2.321
4954,1.4456
4955,0.7135
4956,0.5415
4957,0.5603
4958,0.5954
4959,2.4791
4960,1.9058
4961,5.7643
4962,3.3209
4963,3.4756
4964,5.0413
4965,9.0375
4966,6.0564
4967,1.7013
4968,1.73
4969,9.7111
4970,5.2015
4971,2.9831
4972,4.7559
4973,7.8824
4974,1.9305
4975,1.1754
4976,0.7477100000000001
4977,0.489785
4978,0.39603
4979,0.7534
4980,0.6778
4981,0.5484
4982,0.5355
4983,0.6281
4984,0.8169
4985,0.8365
4986,1.0487
4987,1.0071
4988,1.0274
4989,1.0708
4990,0.8793
4991,0.7131
4992,1.221
4993,0.7853
4994,4.5633
4995,2.3907
4996,5.198
4997,5.9008
4998,5.3627
4999,4.4596
5000,2.0166
5001,0.8719
5002,0.6498
5003,2.1682
5004,2.5692
5005,5.0413
5006,1.2322
5007,0.7393
5008,0.7197
5009,0.9705
5010,0.8408
5011,0.6004
5012,3.2808
5013,4.1628
5014,1.2222
5015,0.6258
5016,0.379
5017,0.3641
5018,0.3463
5019,0.3668
5020,0.3574
5021,0.5047
5022,0.9544
5023,0.9697
5024,0.7368
5025,0.6585
5026,4.634
5027,1.1011
5028,0.7062
5029,0.5898
5030,0.5398
5031,0.5556
5032,0.5721
5033,0.7115
5034,0.7732
5035,0.7933
5036,0.7984
5037,0.6698
5038,0.5158
5039,0.5223
5040,0.4957
5041,0.3959
5042,0.3543
5043,1.2726
5044,0.688
5045,0.8287
5046,0.8168
5047,0.9032
5048,0.61
5049,0.5967
5050,0.4914
5051,0.5133
5052,0.5603
5053,0.5207
5054,0.615
5055,0.5702
5056,0.6664
5057,0.8401
5058,0.787
5059,0.928
5060,0.9495
5061,1.0363
5062,1.6366
5063,0.7849
5064,0.5643
5065,0.5598
5066,0.655
5067,6.2673
5068,3.5938
5069,2.3343
5070,4.9114
5071,9.3158
5072,2.9898
5073,1.0346
5074,0.6055
5075,0.496
5076,0.5318
5077,0.5768
5078,0.5978
5079,0.63
5080,0.6135
5081,0.6852
5082,0.7005
5083,0.8306
5084,0.9362
5085,0.8345
5086,0.7383
5087,0.722
5088,0.5932
5089,0.4743
5090,0.4533
5091,0.4132
5092,0.3873
5093,0.4292
5094,0.4715
5095,0.4216
5096,0.4189
5097,0.4354
5098,0.4557
5099,0.4364
5100,0.4573
5101,0.4839
5102,0.4724
5103,0.4742
5104,0.5113
5105,0.5684
5106,0.6067
5107,0.5267
5108,0.5851
5109,0.6836
5110,0.5703
5111,0.5477
5112,0.4117
5113,0.3595
5114,0.3354
5115,0.361
5116,0.3742
5117,0.4864
5118,0.9142
5119,0.9651
5120,0.7232
5121,0.6223
5122,0.5802
5123,0.5787
5124,0.5563
5125,0.5773
5126,0.6241
5127,0.6225
5128,0.56
5129,0.7037
5130,0.8085
5131,0.6981
5132,0.6101
5133,0.5494
5134,0.539
5135,0.4254
5136,0.3945
5137,0.3959
5138,0.4273
5139,0.5633
5140,0.4806
5141,0.6694
5142,0.7924
5143,0.8182
5144,0.744
5145,0.7535
5146,0.473
5147,0.5095
5148,0.4783
5149,0.4047
5150,0.4001
5151,0.4855
5152,0.6545
5153,0.9644
5154,0.95
5155,0.9462
5156,0.5484
5157,0.402
5158,0.3653
5159,0.2844
5160,0.2552
5161,0.2267
5162,0.1667
5163,0.1908
5164,0.2222
5165,0.7445
5166,1.1763
5167,1.2979
5168,0.6022
5169,0.4752
5170,0.3927
5171,0.4234
5172,0.435
5173,0.4449
5174,0.4566
5175,0.3866
5176,0.4631
5177,0.8637
5178,1.1108
5179,0.9458
5180,1.0372
5181,0.7598
5182,0.4979
5183,0.3074
5184,0.2693
5185,0.194
5186,0.1784
5187,0.2378
5188,0.2913
5189,0.9619
5190,1.8878
5191,1.7508
5192,0.6833
5193,0.4431
5194,0.3674
5195,0.4079
5196,0.3892
5197,0.397
5198,0.3872
5199,0.4022
5200,0.4815
5201,0.5728
5202,0.8185
5203,0.7341
5204,0.7213
5205,0.638
5206,0.4876
5207,0.3527
5208,0.4427
5209,0.2996
5210,0.2233
5211,0.2516
5212,0.3697
5213,0.6562
5214,1.2417
5215,1.8326
5216,1.1093
5217,0.5379
5218,0.3982
5219,0.4432
5220,0.3986
5221,0.4234
5222,0.4494
5223,0.4585
5224,0.4904
5225,0.7444
5226,0.98
5227,1.0629
5228,1.3054
5229,1.3639
5230,0.9778
5231,0.7713
5232,0.8026
5233,0.8323
5234,0.7306
5235,0.6299
5236,0.6494
5237,0.7537
5238,1.1911
5239,1.3485
5240,1.1471
5241,0.933
5242,0.4838
5243,0.4208
5244,0.3655
5245,0.407
5246,0.4249
5247,0.4051
5248,0.4765
5249,0.5728
5250,0.8433
5251,1.1895
5252,1.1408
5253,0.8047
5254,0.8666
5255,1.3793
5256,0.9627
5257,1.0748
5258,0.8145
5259,0.806
5260,0.7367
5261,0.7732
5262,1.1359
5263,1.2055
5264,0.8354
5265,0.5973
5266,0.478
5267,0.4921
5268,0.686
5269,0.4779
5270,0.3942
5271,0.4593
5272,0.4087
5273,0.6565
5274,0.6814
5275,0.7947
5276,0.9604
5277,0.7024
5278,0.9463
5279,0.9881
5280,0.6604
5281,0.5356
5282,0.3886
5283,0.4691
5284,0.6421
5285,1.1605
5286,1.3462
5287,1.786
5288,1.8391
5289,0.8744
5290,0.449
5291,0.3521
5292,0.3667
5293,0.4166
5294,0.3933
5295,0.4498
5296,0.5055
5297,0.7235
5298,1.0479
5299,1.331
5300,0.779
5301,0.6988
5302,0.5114
5303,0.366
5304,0.3247
5305,0.3012
5306,0.3655
5307,0.2776
5308,0.2923
5309,0.6467
5310,1.3089
5311,1.5147
5312,1.2805
5313,0.6506
5314,0.4137
5315,0.375
5316,0.3772
5317,0.3735
5318,0.3704
5319,0.3992
5320,0.3766
5321,0.5121
5322,0.6421
5323,0.6752
5324,0.6717
5325,0.4998
5326,0.3358
5327,0.3513
5328,0.2282
5329,0.1987
5330,0.1822
5331,0.2491
5332,0.2787
5333,0.3756
5334,0.5951
5335,0.8162
5336,0.5216
5337,0.32118
5338,0.5102
5339,0.4352
5340,0.3222
5341,0.3293
5342,0.338
5343,0.3653
5344,0.4383
5345,0.5792
5346,0.7419
5347,0.5786
5348,0.6883
5349,0.5611
5350,0.5272
5351,0.6649
5352,0.6911
5353,0.4098
5354,0.3005
5355,0.286
5356,0.4403
5357,0.9331
5358,1.4047
5359,1.2325
5360,0.934
5361,0.4485
5362,0.4421
5363,0.499
5364,0.407
5365,0.4286
5366,0.4287
5367,0.8354
5368,0.5922
5369,0.8601
5370,1.1901
5371,1.25
5372,1.6976
5373,1.203
5374,1.4
5375,0.9629
5376,0.4918
5377,0.5293
5378,0.1869
5379,0.192
5380,0.2659
5381,0.4265
5382,0.9244
5383,1.2088
5384,0.9553
5385,0.6613
5386,0.5476
5387,0.4707
5388,0.417
5389,0.4284
5390,0.5947
5391,0.5048
5392,0.4266
5393,0.5893
5394,1.0882
5395,1.1657
5396,1.2119
5397,1.34
5398,1.2546
5399,0.8027
5400,0.6101
5401,0.4838
