Carvajal19,Centro19,Kennedy19,Ferias19,PuenteA19,Tunal19,Usaquen19
1.50592,0.18616,0.91445,0.56471,0.39395,1.29163,0.39872
1.25523,0.3106,0.82458,0.54661,0.36281,1.16354,0.37982
0.90766,0.29291,0.61998,0.60196,2.01727,1.09678,0.37694
0.60713,0.3296,0.54965,0.55834,0.82292,1.02857,0.36666
0.53,0.34249,0.62125,0.56454,0.5809,1.03922,0.28855
0.65519,0.20553,0.66738,0.49556,0.65891,1.13886,0.28882
0.69326,0.16304,0.65175,0.49239,1.45876,1.14084,0.32888
0.78693,0.10528,0.81005,0.46508,1.60075,1.20655,0.32136
1.05504,0.12139,0.73161,0.44966,1.11277,1.11764,0.32795
1.48095,0.19491,1.02003,0.52649,0.40703,1.12009,0.38309
0.95932,0.34602,0.67934,0.56086,0.25685,1.25291,0.42684
0.73621,0.37377,0.75396,0.63983,1.83995,1.25662,0.34694
0.83876,0.52708,0.86315,0.75254,1.36034,1.05642,0.46553
0.94064,0.68679,0.67532,0.80896,0.25152,1.05739,0.50744
0.80438,0.47365,0.68579,0.77652,0.19857,1.13776,0.37101
0.62818,0.17316,0.64081,0.40142,0.14788,1.10752,0.32829
0.68186,0.14362,0.6485,0.39829,0.15397,1.09536,0.35683
0.8111,0.13117,0.63134,0.38737,0.17086,1.07414,0.33917
0.72492,0.16965,0.60585,0.3927,0.14927,1.04058,0.34944
0.72294,0.09707,0.61953,0.43231,0.18301,1.07024,0.32423
0.89425,0.07037,0.72384,0.52645,0.19004,1.06601,0.31294
1.25643,0.04975,0.82838,0.5354,0.22765,1.08211,0.38052
1.41361,0.08706,1.01744,0.57936,0.28503,1.1538,0.32685
1.38406,0.09669,1.37393,0.59059,0.27568,1.11638,0.37418
1.37904,0.10623,1.08784,0.47781,0.25633,1.10489,0.35646
1.10077,0.13302,0.71851,0.45314,0.2611,1.06642,0.32453
0.60353,0.04653,0.523,0.39937,0.13285,1.00792,0.32398
0.47959,0.02946,0.47262,0.38711,0.22354,0.99152,0.31153
0.35752,0.01635,0.43654,0.40401,0.12559,0.99144,0.3095
0.41138,0.01381,0.57062,0.38536,0.45578,1.00998,0.33563
0.45273,0.02503,0.56017,0.39056,0.3994,1.02482,0.31374
1.02773,0.03536,0.77482,0.39823,0.16135,1.04822,0.29572
1.75145,0.1655,1.67632,0.57839,0.38635,1.14004,0.34663
2.80787,1.20083,1.69317,0.76846,0.92296,1.17204,0.44584
1.24719,1.38331,1.40218,0.86547,1.01909,1.3413,0.45412
0.94428,1.12686,1.04302,0.6947,0.81318,1.18725,0.44518
1.1388,0.6895,0.84664,0.60603,0.23417,1.09441,0.41236
1.09741,0.35419,0.70196,0.73915,0.19631,1.06966,0.40689
0.98889,0.63341,0.7098,0.50665,0.19653,1.08513,0.41379
0.8592,0.29904,0.67212,0.45448,0.20568,1.08968,0.41046
0.80334,0.27008,0.69745,0.51571,0.21963,1.13075,0.41481
0.93433,0.24499,0.70269,0.54109,0.24837,1.10543,0.425
0.96091,0.21728,0.69829,0.50304,0.20407,1.0414,0.44748
1.09685,0.18819,0.83343,0.49485,0.23713,1.06276,0.40312
1.72719,0.26656,1.09115,0.7736,0.3734,1.21939,0.43971
2.29733,0.33835,1.29683,0.88835,0.49262,1.41992,0.43768
1.88201,0.36848,1.50936,0.8086,0.5899,1.56205,0.4309
1.89051,0.42673,1.37967,0.79422,0.56485,1.60291,0.41829
1.84629,0.49865,1.2881,0.78485,0.49835,1.56579,0.3987
1.22645,0.39151,1.1453,0.56349,0.34448,1.24633,0.3936
0.99643,0.39478,1.06819,0.51144,0.25029,1.16273,0.39439
0.59717,0.78411,0.72085,0.7129,0.86368,1.17803,0.40833
0.56048,0.86104,0.58438,0.54657,1.41316,1.0823,0.39208
0.42276,0.69242,0.69972,0.47708,2.0863,1.06275,0.35315
0.57501,0.55531,0.68594,0.43847,3.94055,1.08136,0.37586
0.9468,0.49136,1.19025,0.48959,3.89412,1.35305,0.36844
1.28344,0.56404,1.05351,0.62466,4.14784,1.52225,0.41871
2.52769,0.82791,2.78591,0.96455,0.65329,1.31472,0.47248
2.04666,1.07666,1.58198,0.98988,1.23286,1.29381,0.47692
1.44951,0.93016,1.07638,0.83261,0.37626,1.17859,0.51229
1.12303,0.82302,0.92918,0.65301,0.27656,1.22032,0.48294
1.05933,0.62464,0.83009,0.51687,0.23762,1.21591,0.44665
1.07251,0.5458,0.69348,0.50136,0.22593,1.18838,0.43503
0.70736,0.57025,0.68478,0.43579,0.23207,1.18427,0.42799
0.77403,0.58688,0.64543,0.51983,0.22253,1.17194,0.41583
0.89491,0.60942,0.63249,0.56276,0.235,1.17218,0.45679
0.85832,0.61909,0.70257,0.44841,0.20931,1.17708,0.41181
0.98807,0.61067,0.78657,0.42906,0.18992,1.13913,0.43528
1.43512,0.58171,0.90286,0.55553,0.33106,1.16414,0.55513
1.61108,0.55567,1.1082,0.84165,0.42698,1.26669,0.46343
1.75926,0.58322,1.13957,0.78729,0.44237,1.28382,0.52159
1.6387,0.52361,1.09237,0.65891,0.39687,1.27353,0.56197
1.67807,0.53255,1.25766,0.57664,0.42081,1.29262,0.50997
1.34339,0.51017,1.15478,0.5158,0.39024,1.31747,0.44237
0.84863,0.34039,0.92696,0.53126,0.24645,1.16903,0.41071
0.66386,0.32952,0.60332,0.46871,0.1268,1.14223,0.38139
0.47798,0.34258,0.60582,0.44277,0.08655,1.11024,0.35516
0.43344,0.32648,0.5382,0.51295,0.08983,1.09129,0.34179
0.46012,0.26618,0.48228,0.43198,0.1661,1.10593,0.34709
1.01798,0.23005,0.63088,0.4996,0.10651,1.09002,0.35987
1.70161,0.377,0.98767,0.80389,0.32705,1.20616,0.41584
2.10698,0.80211,1.50503,0.87855,0.53835,1.36942,0.56333
1.67387,0.97978,1.45889,0.87071,0.54511,1.34649,0.49524
1.18602,0.69505,0.95327,0.71548,0.34683,1.33151,0.45734
1.0331,0.4388,,0.53203,0.25082,1.25247,0.42378
0.9219,0.3284,0.70901,0.4804,0.18999,1.23826,0.43865
0.75049,0.28284,0.69286,0.45731,0.20096,1.20846,0.46181
1.23585,0.43365,0.6779,0.43786,0.17702,1.20776,0.43412
0.69244,0.4105,0.61113,0.48151,0.18807,1.15723,0.45443
0.67854,0.50887,0.70837,0.4728,0.19464,1.23063,0.46832
0.85207,0.4864,0.70187,0.45338,0.24116,1.18641,0.46042
0.86844,0.49435,0.7813,0.58905,0.26414,1.16437,0.4536
1.08593,0.51659,0.9797,0.68503,0.39153,1.27145,0.44311
1.9724,0.63298,1.3326,0.7718,0.50011,1.28837,0.4542
1.34462,0.5443,1.22128,0.82142,0.45525,1.44121,0.47563
1.68531,0.61003,1.16485,0.82026,0.48401,1.3425,0.50612
1.63533,0.63671,1.2015,0.76057,0.47468,1.52199,0.50088
1.47696,0.63252,1.1094,0.64604,0.34659,1.54278,0.48535
1.10459,0.39895,0.98027,0.64499,2.45259,1.39293,0.46156
0.61217,0.42355,0.63309,0.67358,0.20427,1.11205,0.41068
0.42158,0.42094,0.49462,0.54311,5.34995,1.22787,0.41999
0.26315,0.3629,0.43227,0.53406,0.19254,1.27339,0.43352
0.48336,0.3757,0.52439,0.51962,0.19936,1.28714,0.41523
0.7468,0.39011,0.72193,0.58472,2.10953,1.24956,0.44269
1.7915,0.33268,1.77886,0.89526,2.74179,1.54578,0.48132
2.69899,0.74115,2.82445,1.28893,1.06782,1.46585,0.69292
1.70536,0.68842,2.03005,0.95583,3.71546,1.34174,0.81236
1.48708,0.4193,1.41141,0.77384,0.31754,1.27473,0.60656
1.20019,0.33241,0.78427,0.62274,0.24257,1.21997,0.51682
1.06051,0.3849,0.73881,0.60186,0.53874,1.18745,0.48424
0.87699,0.41758,0.73783,0.5578,0.22103,1.20426,0.52054
0.81809,0.35306,0.76309,0.57559,0.2526,1.21336,0.49757
0.63124,0.31378,0.70402,0.60041,0.21727,1.21813,0.47559
0.8427,0.43724,0.76126,0.6123,0.30995,1.16155,0.45836
0.78014,0.49606,0.68102,0.59043,0.23635,1.15585,0.46173
1.02015,0.49855,0.83255,0.7979,0.25176,1.19249,0.4536
1.55391,0.47724,1.1551,0.53943,0.45625,1.2172,0.51262
2.00409,0.60939,1.21708,0.98193,0.70115,1.35481,0.47122
1.81975,0.831,1.22233,1.19165,0.54469,1.4881,0.54324
1.81007,0.88002,1.12137,1.05869,0.55367,1.44783,0.57037
1.58081,1.00033,0.94034,1.10464,0.62425,1.4359,0.49745
1.40974,1.13122,0.9324,0.91699,0.39716,1.31088,0.46196
0.55804,0.6978,0.67971,0.72937,0.55049,1.3826,0.48336
0.63319,0.5685,0.60922,0.59455,2.15249,1.25154,0.56603
0.34101,0.38475,0.47264,0.49983,0.14201,1.22932,0.57458
0.21249,0.30035,0.40797,0.45594,0.09564,1.27669,0.52045
0.53537,0.314,0.50265,0.47592,0.1768,1.30734,0.52303
0.33123,0.24839,0.58095,0.46612,0.22296,1.34615,0.44228
1.57867,0.32145,0.78518,0.62254,0.49935,1.67857,0.64325
4.11647,0.52935,1.81179,0.96428,0.95896,1.95049,0.64824
2.31929,0.97159,2.11314,1.07487,0.83471,1.68955,0.66007
1.76336,1.26522,1.59292,2.10352,0.47143,1.32125,1.36586
0.91127,0.61355,0.79979,0.87389,0.42262,1.22571,0.59917
1.0034,0.40569,0.67352,0.64051,0.24771,0.51729,0.47481
0.87776,0.2655,0.7226,0.46398,0.2396,0.26514,0.34793
0.85128,0.19975,0.72414,0.43623,0.18417,0.30556,0.38671
0.78637,0.2397,0.70362,0.44629,0.17542,0.32255,0.37369
0.87174,0.34097,0.70437,0.49062,0.19285,0.30791,0.33559
0.96044,0.29917,0.77848,0.4326,0.19333,0.27172,0.35232
1.22146,0.29219,0.80589,0.58644,0.27687,0.33526,0.37515
1.5027,0.37788,0.98681,0.96878,0.35227,0.46757,0.38316
1.60134,0.81343,1.11306,0.98322,0.35474,0.62212,0.37494
1.75751,0.75599,1.42129,0.57576,0.29943,0.74847,0.37457
1.74555,0.58662,1.37987,0.62117,0.43095,0.66749,0.40993
1.41269,0.37317,0.99832,0.60772,0.7283,0.63496,0.43856
1.35751,0.47283,1.10948,0.60008,0.49036,0.4423,0.31888
0.87056,0.42867,0.79941,0.35663,0.27527,0.41423,0.31121
0.80719,0.31329,0.76611,1.14904,0.17721,0.35807,0.30999
0.60466,0.43537,0.62144,0.85717,0.16398,0.35062,0.33574
0.43872,0.65791,0.55781,0.66365,0.42504,0.35321,0.31279
0.60646,0.56348,0.65613,0.48602,0.4069,0.35017,0.3055
0.94465,0.47198,0.95851,0.53289,0.35544,0.37143,0.2809
1.74943,0.51003,1.11565,0.82529,0.82704,0.4342,0.29632
1.43853,1.01207,1.20799,0.71102,1.02338,1.35623,0.45025
1.33287,1.37956,1.43862,0.67192,1.14273,1.48908,0.56716
1.27516,1.28399,0.95609,0.96806,1.06305,0.65434,0.42003
1.33353,1.32996,1.05483,1.3473,0.30394,0.55673,0.6371
1.13991,0.49032,0.76504,0.54089,0.22514,0.49244,0.39186
1.08621,0.29443,0.79953,0.46706,0.21531,0.45384,0.3814
1.00579,0.19597,0.8497,0.52558,0.26657,0.4601,0.37564
0.90259,0.23826,0.7766,0.53623,0.30835,0.45717,0.34651
0.94303,0.3352,0.75118,0.52688,0.27806,0.48139,0.32603
1.01857,0.24357,0.81725,0.53214,0.24046,0.54957,0.31068
1.19474,0.20622,0.87486,0.46005,0.2651,0.59496,0.3085
1.05724,0.20988,0.90207,0.39194,0.27692,0.6238,0.31548
1.25531,0.21696,1.18209,0.45529,0.37777,0.65885,0.33801
1.40281,0.17932,1.16899,0.40448,0.33432,0.56245,0.33492
1.48232,0.17701,1.15384,0.48815,0.28996,0.63255,0.33562
1.37519,0.16251,1.10193,0.44575,0.27717,0.63894,0.32801
1.14294,0.28251,0.90807,0.40627,0.22124,0.48918,0.30782
0.90508,0.23449,0.77104,0.3837,0.16176,0.43864,0.31236
0.71878,0.2676,0.56575,0.32094,0.1257,0.40838,0.31597
0.58097,0.34271,0.5158,0.34799,0.21813,0.36314,0.31727
0.44515,0.45253,0.56396,0.38988,0.19345,0.41202,0.28968
0.60481,0.41109,0.64708,0.30273,0.26029,0.44109,0.31523
0.59372,0.60006,0.61341,0.30863,0.32827,0.43865,0.33837
0.63355,0.62699,0.86459,0.51755,0.31552,0.60532,0.36607
1.32484,0.7942,1.3562,0.57951,0.43348,0.90471,0.37735
1.20313,0.82759,1.17871,0.84727,0.63853,0.67409,0.45098
0.96507,0.62857,1.20341,0.54909,0.34473,0.56968,0.46343
0.74332,0.54387,0.84754,0.56272,0.18559,0.51983,0.43371
0.64211,0.43371,0.73294,0.51507,0.15797,0.53026,0.40579
0.64711,0.39904,0.74216,0.52844,0.17223,0.53572,0.42455
0.66939,0.38223,0.71966,0.56126,0.18806,0.54788,0.44838
0.77361,0.41654,0.69775,0.50354,0.20731,0.53447,0.4424
0.66323,0.34253,0.65391,0.42223,0.17743,0.519,0.36045
0.57893,0.25452,0.70884,0.40745,0.22097,0.54001,0.37298
0.8416,0.32043,0.73068,0.43609,0.19804,0.47106,0.35824
0.92112,0.26648,0.84955,0.43343,0.22435,0.51316,0.40262
1.08073,0.35386,0.97745,0.44025,0.31988,0.60154,0.40312
1.24779,0.38567,1.05067,0.55355,0.23096,0.55693,0.40069
1.0762,0.36022,0.93746,0.53575,0.21716,0.62926,0.37893
1.21926,0.37818,1.05718,0.43917,0.25693,0.51687,0.37047
0.92713,0.35261,0.80832,0.40949,0.24722,0.4966,0.35438
0.61643,0.21335,0.63744,0.33889,0.19896,0.43417,0.32819
0.39006,0.2061,0.45552,0.41576,0.10929,0.39348,0.33605
0.29172,0.12008,0.44367,0.35741,0.12285,0.39286,0.31732
0.37126,0.07408,0.49379,0.30154,0.09806,0.38543,0.3144
0.51571,0.11901,0.55541,0.29621,0.08061,0.39643,0.34969
0.98631,0.12056,0.62257,0.32452,0.14789,0.43186,0.36038
0.83531,0.16547,0.86989,0.66526,0.47238,0.54155,0.43211
1.95714,0.44813,1.69008,0.77691,0.56319,0.84588,0.49291
1.91548,0.39149,1.38069,0.78132,0.46524,0.68432,0.47341
1.56067,0.3489,1.00879,0.70837,0.31994,0.66525,0.52108
1.20935,0.27214,0.84995,0.55023,0.2339,0.53528,0.49072
1.09375,0.25176,0.80738,0.4736,0.27314,0.55874,0.46966
0.92983,0.24319,0.74877,0.48058,0.28229,0.54382,0.46523
0.84661,0.21107,0.73082,0.52051,0.22735,0.5614,0.45966
1.02095,0.22996,0.8579,0.50189,0.32754,0.53791,0.46076
1.08534,0.30623,0.84507,0.51244,0.31414,0.50109,0.45263
1.01445,0.34105,0.85049,0.50082,0.29426,0.48678,0.51869
1.09901,0.2941,0.98336,0.49547,0.29332,0.50156,0.4735
1.58163,0.30948,1.14323,0.66931,0.41528,0.53357,0.46992
1.99237,0.26098,1.51005,0.8573,0.62893,0.58838,0.48568
1.64434,0.26318,1.39556,0.78475,0.60172,0.77148,0.47633
1.29685,0.24374,1.17988,0.74466,0.52901,0.6139,0.50552
1.38185,0.24767,1.17084,0.57451,0.41801,0.54945,0.43237
1.07892,0.2483,0.96399,0.46925,0.33433,0.51638,0.41286
0.64182,0.18815,0.64464,0.33917,0.1985,0.47743,0.35348
0.5518,0.23189,0.51653,0.34533,0.17885,0.45663,0.36882
0.44387,0.32331,0.51033,0.32982,0.12894,0.39928,0.38658
0.48146,0.32986,0.52779,0.32154,0.1225,0.40132,0.3915
0.39272,0.2152,0.57022,0.32129,0.10795,0.38637,0.39229
0.76112,0.18804,0.71618,0.34267,0.10824,0.40694,0.36718
1.72203,0.24052,1.18113,0.43237,0.24093,0.48992,0.38526
2.21937,0.42373,1.60897,0.57734,0.37604,0.59861,0.44273
1.5226,0.50116,1.35142,0.68079,0.47205,0.61043,0.44106
1.40366,0.40527,1.01174,0.75455,0.30334,0.59562,0.41515
1.26784,0.41567,0.86735,0.56593,0.25682,0.54853,0.45762
1.14856,0.37954,0.77534,0.54883,0.26069,0.51689,0.44111
1.00491,0.34683,0.78661,0.53563,0.22471,0.55908,0.46411
0.96669,0.3702,0.77327,0.52653,0.21896,0.52814,0.44624
1.00155,0.37662,0.72227,0.45254,0.23666,0.52088,0.42726
0.91698,0.40858,0.68559,0.48816,0.21059,0.48402,0.44092
0.84245,0.30677,0.6959,0.53002,0.2031,0.49857,0.45014
1.10118,0.33113,0.82165,0.47478,0.23649,0.47855,0.47073
1.40452,0.36168,1.05612,0.56156,0.29373,0.54909,0.48303
1.96021,0.37183,1.40463,0.61764,0.37344,0.69102,0.47319
1.85473,0.39126,1.41993,0.55633,0.32779,0.74563,0.46929
1.45464,0.40317,1.03053,0.65915,0.32164,0.66568,0.44327
1.40413,0.32742,1.00882,0.58174,0.24256,0.60965,0.43543
1.4909,0.38012,0.97342,0.6279,0.26752,0.57883,0.37901
0.97941,0.28479,0.91989,0.51872,0.17429,0.52585,0.36443
0.78298,0.3168,0.67771,0.43017,0.14412,0.70571,0.40389
0.5572,0.33609,0.61753,0.33895,0.18728,0.53108,0.38131
0.53978,0.28151,0.63727,0.3578,0.16961,0.43684,0.37549
0.69622,0.2584,0.65856,0.36408,0.12098,0.42845,0.37241
0.9206,0.43301,0.69583,0.3396,0.16576,0.42619,0.3517
1.22654,0.54936,0.74672,0.45853,0.24069,0.52792,0.38789
1.49913,0.51949,1.07454,0.44834,0.64218,0.56595,0.42009
1.13614,0.42165,1.03985,0.43336,0.29232,0.46586,0.4188
0.87309,0.40582,0.77779,0.42459,0.19565,0.43948,0.38452
0.81994,0.36376,0.70632,0.408,0.13938,0.50589,0.4099
0.71346,0.31057,0.63925,0.38335,0.13537,0.5239,0.39564
0.69497,0.2844,0.68921,0.32835,0.09996,0.44212,0.38163
0.68183,0.27967,0.65032,0.31845,0.14706,0.46227,0.40268
0.71066,0.29385,0.66604,0.34354,0.14007,0.41884,0.41483
0.89976,0.31374,0.68683,0.36207,0.14523,0.53407,0.39029
0.9674,0.3334,0.70259,0.40922,0.17436,0.50534,0.45615
0.88717,0.33601,0.71104,0.41943,0.17924,0.52342,0.43083
0.89969,0.39319,0.76488,0.41993,0.18238,0.55848,0.38568
1.1394,0.37402,0.82646,0.39937,0.23134,0.66298,0.41088
1.46165,0.28223,0.99366,0.44111,0.22173,0.63942,0.40313
1.23703,0.31966,0.90767,0.45605,0.18612,0.57128,0.39498
1.18983,0.30221,0.84042,0.3782,0.18618,0.52573,0.39898
0.94769,0.31381,0.72575,0.39513,0.19329,0.44131,0.39544
0.68816,0.2966,0.61593,0.33518,0.17982,0.42267,0.39975
0.48988,0.32092,0.50864,0.39811,0.1341,0.39006,0.39042
0.42921,0.27856,0.47701,0.34959,0.13312,0.38343,0.36463
0.44202,0.28445,0.56486,0.33763,0.06053,0.4038,0.37064
0.55905,0.3232,0.57714,0.3652,0.12656,0.47736,0.40952
1.25539,0.35183,0.78077,0.36943,0.21656,0.49301,0.40773
1.10299,0.43849,0.98185,0.62689,0.39795,0.74542,0.47979
1.24098,0.67005,1.03969,0.82359,0.6634,1.05774,0.56258
1.99874,1.49352,1.5882,1.40969,1.07769,0.89152,0.65328
1.69939,1.82807,1.32417,1.21256,1.10373,0.62225,0.59642
1.21376,1.60505,1.16275,0.86208,0.85186,0.4899,0.5317
1.13443,0.70678,0.91768,0.59221,0.40484,0.53331,0.49964
1.04856,0.665,0.78058,0.57611,0.28546,0.55114,0.53027
1.10605,0.89665,0.77346,0.46293,0.2187,0.50782,0.47881
0.91412,0.35782,1.38897,0.44911,0.44577,0.48883,0.47271
1.06446,3.33411,0.81909,0.37703,0.21217,0.49385,0.48141
0.97296,0.75753,0.79152,0.41622,0.1792,0.45491,0.47467
1.29604,0.46403,0.9764,0.51953,0.2127,0.52543,0.42632
1.51373,0.44995,1.22069,0.6928,0.37053,0.64076,0.48791
1.58638,0.6653,1.514,0.70045,0.3714,0.7482,0.49254
1.82283,0.81954,1.6328,0.88019,0.51653,0.74781,0.67589
1.58069,0.77884,1.42312,0.7972,0.42758,0.86775,0.50516
1.68927,0.73244,1.08449,0.64471,0.41859,0.64618,0.61605
1.65034,0.67854,1.20472,0.48053,0.38522,0.7513,0.44359
1.03022,0.40573,0.90232,0.37618,0.19614,0.4504,0.41891
0.55395,0.50321,0.58754,0.35823,0.38273,0.40213,0.39488
0.51733,0.27629,0.62236,0.30808,0.24138,0.39035,0.37076
0.57014,0.20896,0.62375,0.3061,0.13088,0.37751,0.36545
0.522,0.26549,0.63442,0.29811,0.13646,0.37025,0.3944
0.80301,0.26576,0.69445,0.3061,0.10434,0.43059,0.3708
1.51857,0.26923,1.53096,0.42858,0.26913,0.49721,0.49044
2.40556,0.69774,1.72559,0.78624,0.62456,0.65718,0.58703
1.69086,0.76183,1.30089,0.93159,0.53116,0.77443,0.50818
1.44442,0.40363,0.91892,0.6934,0.29506,0.46727,0.50865
1.33457,0.28224,0.90847,0.53912,0.22887,0.53093,0.48452
1.19383,0.24796,0.84589,0.42361,0.18087,,0.36284
0.87861,0.23908,0.71455,0.45013,0.20495,,0.38549
0.97633,0.22262,0.67345,0.69622,0.15889,0.42722,0.4453
0.89538,0.24665,0.7081,0.10849,0.16507,0.431,0.47599
0.94089,0.18544,0.65177,0.17461,0.17105,0.41481,0.47043
0.9326,0.22278,0.70546,0.12422,0.17161,0.3201,0.45361
0.98471,0.21682,0.78954,0.15359,0.19014,0.32599,0.44729
1.25114,0.27138,1.04322,0.26101,0.29346,0.39305,0.46812
1.93001,0.39431,1.27617,0.34742,0.41563,0.52359,0.49515
2.29117,0.43776,1.45172,0.31272,0.40711,0.72912,0.52611
1.77957,0.43499,1.42978,0.41342,0.44958,0.47861,0.73045
1.62285,0.31707,1.14711,0.44704,0.32323,0.47789,0.56212
1.72519,0.23312,0.97058,0.38893,0.41323,0.50817,0.51594
1.04966,0.31886,0.66643,0.29371,0.39028,0.39553,0.48736
0.83327,0.36659,0.70268,0.20106,0.31835,0.3805,0.47177
0.76229,0.40372,0.65116,0.21906,0.23203,0.37688,0.48241
0.60132,0.23671,0.60042,0.17978,0.1615,0.48689,0.44492
0.72983,0.29951,0.73066,0.18679,0.23779,0.53205,0.44267
1.00162,0.33142,0.8109,0.15172,0.36933,0.73062,0.44458
1.5077,0.55748,1.41354,0.39704,0.67954,1.13145,0.46076
1.68133,0.8392,1.51089,0.4342,1.03546,1.45806,0.6192
1.78209,0.76244,1.86967,0.42592,0.74122,1.8889,0.61988
1.75165,1.83319,1.41804,0.37928,0.54502,0.73766,0.50345
1.5682,0.74103,1.15042,0.22683,0.31465,0.70217,0.5094
0.99451,0.31098,0.87702,0.22175,0.17564,0.49705,0.49759
1.0736,0.26841,0.81267,0.23844,0.20195,0.45488,0.50055
1.13982,0.23357,0.92698,0.31639,0.20883,0.4683,0.4734
1.18039,0.24077,0.90258,0.30711,0.19777,0.48074,0.49657
1.06336,0.31556,0.7872,0.2272,0.16763,0.42397,0.46018
1.08807,0.30102,0.90218,0.22179,0.19199,0.49613,0.45621
1.12267,0.31257,0.91516,0.25218,0.19737,0.5259,0.48678
1.44964,0.26486,1.07436,0.33881,0.22814,0.63042,0.46229
1.76838,0.29837,1.20909,0.3474,0.2743,0.55918,0.50625
1.52939,0.32649,1.10191,0.29394,0.26545,0.50529,0.51472
1.30087,0.29512,1.09578,0.32535,0.25137,0.45101,0.49775
1.21369,0.27461,0.97669,0.19351,0.23603,0.43746,0.46763
1.13331,0.24608,0.92333,0.23571,0.21786,0.37474,0.51344
0.79699,0.10953,0.88956,0.16765,0.16528,0.33951,0.46166
0.54996,0.15588,0.58495,0.09475,0.08998,0.34402,0.43309
0.47058,0.06402,0.55261,0.1473,0.06728,0.31439,0.41404
0.50776,0.07385,0.55983,0.11931,0.07151,0.32415,0.40789
0.51981,0.16401,0.5135,0.19139,0.08623,0.29629,0.40628
0.48057,0.25134,0.49228,0.10758,0.04406,0.30261,0.41872
0.71905,0.27394,0.89802,0.12297,0.12678,0.35596,0.47248
1.28824,0.2148,1.31777,0.25414,0.19019,0.47016,0.54856
0.93401,0.52324,0.99783,0.24814,0.16224,0.54786,0.54121
0.88138,0.44741,0.85812,0.3259,0.15627,0.54271,0.5428
0.85965,0.35305,0.77837,0.47156,0.15847,0.50587,0.50588
0.70294,0.165,0.78518,0.20624,0.14916,0.46048,0.53754
0.67529,0.13919,0.70187,0.22926,0.11469,0.45964,0.49588
0.64466,0.11671,0.64601,0.28662,0.10879,0.3992,0.507
0.676,0.04252,0.67112,0.21882,0.09966,0.39596,0.51442
0.73281,0.00437,0.70403,0.18614,0.08332,0.40155,0.53825
0.72048,0.03292,0.64303,0.13991,0.08457,0.36584,0.60512
0.7235,0.06553,0.69122,0.18056,0.09153,0.45884,0.49636
0.83184,0.04623,0.8596,0.21473,0.11801,0.51193,0.46789
1.1918,0.08042,1.02024,0.2085,0.15868,0.69861,0.48906
1.11959,0.11091,0.9719,0.28785,0.17691,0.6225,0.50117
1.16096,0.09573,0.88307,0.24839,0.19172,0.47933,0.5418
1.16357,0.12846,0.85426,0.28857,0.13434,0.48185,0.50585
0.99008,0.12742,0.68824,0.32881,0.10991,0.39966,0.50274
0.65808,-0.00025,0.64833,0.13193,0.10019,0.32552,0.44873
0.44242,0.01701,0.4992,0.10222,0.04636,0.30306,0.41251
0.39749,0.07339,0.40487,0.15221,0.06786,0.28723,0.41601
0.22415,0.14123,0.59012,0.07653,0.0779,0.2956,0.43418
0.40948,0.07481,0.55957,0.11205,0.09583,0.30055,0.43054
0.87418,-0.04047,0.62383,0.11279,0.06102,0.3247,0.43249
1.83717,-0.02256,1.28843,0.25866,0.23987,0.4243,0.43742
2.43936,0.23191,1.87953,0.54851,0.57283,0.55276,0.62957
1.99537,0.37931,1.41634,0.55362,0.37801,0.57819,0.59868
1.11255,0.14819,0.86132,0.42811,0.22664,0.45838,0.56298
0.82544,0.05525,0.75946,0.28368,0.18942,0.4635,0.51265
0.85981,0.02095,0.64287,0.21187,0.14394,0.44331,0.51932
0.92532,-0.03335,0.72039,0.18303,0.14358,0.37892,0.497
0.81997,-5.00E-05,,0.13137,0.11738,0.31534,0.51794
0.79629,0.01603,0.72908,0.15531,0.13045,0.35685,0.53448
0.82264,0.02026,0.73396,0.13967,0.1485,0.39919,0.49011
0.86448,0.01773,0.82385,0.18685,0.16575,0.33049,0.54658
0.93969,0.17806,0.80504,0.14823,0.1721,0.38214,0.49918
1.35008,0.07745,1.09221,0.34375,0.34605,0.53443,0.54499
1.60973,0.13445,1.3552,0.39875,0.4117,0.59969,0.53301
1.77523,0.21202,1.18589,0.64623,0.46724,0.52039,0.58418
1.5985,0.36982,1.2073,0.52414,0.43126,0.63974,0.64402
1.64367,0.80308,1.39824,0.87096,0.36941,0.57779,0.77657
1.31839,0.86319,1.13962,0.64234,0.32671,0.53036,0.56014
0.74604,0.36339,0.81217,0.6087,0.1715,0.61032,0.5751
0.54356,0.31869,0.65075,0.45582,0.10963,0.46107,0.4884
0.41269,0.34451,0.57386,0.38233,0.16383,0.43924,0.48119
0.35605,0.30647,0.50584,0.2434,0.15316,0.45888,0.53843
0.416,0.2526,0.6676,0.14672,0.21955,0.38088,0.48333
0.94385,0.1431,0.72259,0.23239,0.19245,0.40716,0.4708
2.34381,0.32711,1.15873,0.41849,0.68689,0.51391,0.54165
2.68382,0.70425,2.22384,0.69762,0.60322,0.90743,0.92507
1.78292,0.85247,1.75368,0.72874,1.25913,0.68279,1.06689
1.62809,0.8569,1.11653,0.61289,0.77291,0.56534,1.06535
1.34234,1.11309,0.90829,0.56659,0.3079,0.49022,0.77859
1.10453,0.21271,0.92311,0.30612,0.25803,0.48419,0.6582
0.90704,0.04376,0.81679,0.33728,0.25087,0.52789,0.6408
