Tiempo;Carvajal19;Centro19;Kennedy19;Ferias19;PuenteA19;Tunal19;Usaquen19
23-07-2019 19:00;2.10812;0.34634;1.05739;0.76741;2.15721;1.21665;0.57297
23-07-2019 20:00;1.55378;0.43376;1.31365;0.81857;0.77377;1.35275;0.59956
23-07-2019 21:00;0.99383;0.42256;1.35378;0.81656;0.78231;1.94026;0.63397
23-07-2019 22:00;1.45888;0.30352;1.48136;0.57581;0.29698;1.24319;0.65252
23-07-2019 23:00;0.94013;0.09225;0.97267;0.53954;0.34182;1.10574;0.52916
23-07-2019 ;0.68;0.09722;0.66514;0.3807;0.15501;0.96326;0.37653
24-07-2019 01:00;0.36976;0.14863;0.48092;0.34826;0.17132;0.93869;0.37813
24-07-2019 02:00;0.31515;0.11541;0.44189;0.32923;0.19679;0.90859;0.35566
24-07-2019 03:00;0.3416;0.09025;0.46475;0.32771;0.10264;0.95158;0.34367
24-07-2019 04:00;0.45026;0.12085;0.52169;0.3409;3.48768;0.92882;0.3196
24-07-2019 05:00;0.82525;0.11431;0.73802;0.35516;4.33759;1.04477;0.3361
24-07-2019 06:00;1.40929;0.24873;1.02369;0.5874;4.1242;1.2117;0.62231
24-07-2019 07:00;1.14663;0.48559;1.4961;0.8185;3.59969;1.82426;0.8404
24-07-2019 08:00;1.86378;0.61286;1.71368;1.26665;3.23142;1.67892;0.7204
24-07-2019 09:00;1.30123;0.72461;1.19524;0.90569;3.22171;1.81788;0.5972
24-07-2019 10:00;1.18482;0.44347;0.89771;0.59676;0.51354;1.54311;0.46934
24-07-2019 11:00;0.97484;0.33971;0.99468;0.50123;;1.11326;0.45855
24-07-2019 12:00;0.79892;1.07827;0.88568;0.52919;0.41324;1.11739;0.25873
24-07-2019 13:00;0.92227;0.93352;0.79042;0.49855;0.37519;1.1134;0.23977
24-07-2019 14:00;1.04915;0.45265;0.72827;0.46598;0.32608;1.08048;0.26594
24-07-2019 15:00;0.9857;0.43168;0.78248;0.38816;0.37125;1.0943;0.23391
24-07-2019 16:00;1.02573;0.37462;0.76675;0.42251;0.36113;1.1146;0.29607
24-07-2019 17:00;0.77204;0.32599;0.78228;0.52206;0.35761;1.16166;0.30387
24-07-2019 18:00;1.41477;0.35313;1.17493;0.61826;0.43307;1.27882;0.32312
24-07-2019 19:00;2.13205;0.53695;1.36214;0.76141;0.60788;1.29411;0.40785
24-07-2019 20:00;1.89646;0.44052;1.22527;0.51749;0.49708;1.2618;0.37892
24-07-2019 21:00;1.8744;0.44717;1.33768;0.55709;0.37962;1.57221;0.36353
24-07-2019 22:00;1.2668;0.28367;0.97798;0.48331;0.31041;1.35369;0.30925
24-07-2019 23:00;1.37368;0.24477;0.85061;0.51528;0.34698;1.1226;0.29498
24-07-2019 ;0.56505;0.10504;0.81149;0.39995;0.29626;1.1212;0.27766
25-07-2019 01:00;0.40754;0.09274;0.56847;0.37432;0.28669;0.97653;0.25686
25-07-2019 02:00;0.56994;0.04473;0.56234;0.30682;;1.01591;0.17932
25-07-2019 03:00;0.34253;0.03922;0.67807;0.3183;;0.93953;0.17447
25-07-2019 04:00;0.59339;0.04538;0.83555;0.29993;;0.96112;0.18512
25-07-2019 05:00;1.25898;0.04204;0.82979;0.38671;0.61069;1.09549;0.3225
25-07-2019 06:00;2.01891;0.2721;1.12119;0.73182;1.77173;1.60476;0.52095
25-07-2019 07:00;1.89681;0.93106;1.78826;1.16697;2.87282;1.80858;1.04255
25-07-2019 08:00;2.4836;1.59207;2.56621;1.22244;3.4904;2.273;0.40036
25-07-2019 09:00;1.39958;1.15954;1.95161;0.55814;2.71721;1.08917;0.29499
25-07-2019 10:00;0.84238;0.34467;0.79124;0.4613;0.63004;1.06731;0.27087
25-07-2019 11:00;0.84561;0.1363;0.6685;0.41922;0.52825;1.02598;0.24636
25-07-2019 12:00;0.81921;0.07818;0.59894;0.36631;0.26558;0.98065;0.25053
25-07-2019 13:00;0.84241;0.05927;0.70643;0.41424;0.27058;0.97936;0.24002
25-07-2019 14:00;0.69532;0.08364;0.72158;0.41094;0.27444;1.1322;0.25365
25-07-2019 15:00;0.52051;0.08368;0.52049;0.44659;0.33332;1.18417;0.25704
25-07-2019 16:00;0.67004;0.08717;0.62879;0.41248;0.41164;1.27679;0.26366
25-07-2019 17:00;1.14104;0.23915;0.85085;0.46443;0.42411;1.17915;0.29913
25-07-2019 18:00;1.49098;0.21323;0.97886;0.56108;0.50821;1.12835;0.34675
25-07-2019 19:00;1.71477;0.26546;1.13377;0.70521;0.7647;1.28319;0.33738
25-07-2019 20:00;1.68959;0.24593;1.18859;0.70202;0.66725;1.29607;0.29728
25-07-2019 21:00;1.28885;0.33572;1.24621;0.6836;1.46536;1.39001;0.30478
25-07-2019 22:00;1.58197;0.2779;1.16379;0.70552;0.52381;1.29962;0.28648
25-07-2019 23:00;1.1553;0.18631;0.95943;0.75882;0.29377;1.119;0.3498
25-07-2019 ;0.84368;0.27493;0.87655;0.58346;0.64856;1.05907;0.46012
26-07-2019 01:00;0.51257;0.45631;0.63205;0.53972;0.28645;0.97152;0.25315
26-07-2019 02:00;0.39111;0.35615;0.51965;0.54851;0.16879;0.96342;0.22873
26-07-2019 03:00;0.42449;0.22623;0.47296;0.40672;0.23336;0.9416;0.2269
26-07-2019 04:00;0.37788;0.2343;0.57315;0.42363;;0.96029;0.20844
26-07-2019 05:00;0.93665;0.23176;0.88206;0.38642;;0.99647;0.23739
26-07-2019 06:00;1.69789;0.31749;1.52309;0.53624;0.41116;1.04096;0.24527
26-07-2019 07:00;2.24715;0.63436;1.74205;0.80664;0.70081;1.15123;0.39703
26-07-2019 08:00;2.08954;1.22099;1.48897;1.03024;0.82418;1.25517;0.35028
26-07-2019 09:00;1.47027;0.90062;1.22379;0.73673;0.46876;1.16837;0.35817
26-07-2019 10:00;1.18195;0.54048;0.92371;0.54573;0.34634;1.14142;0.37964
26-07-2019 11:00;1.04663;0.43232;0.77672;0.49301;0.29331;1.13341;0.36145
26-07-2019 12:00;0.903;0.30717;0.79691;0.46328;0.28712;1.08047;0.41442
26-07-2019 13:00;0.93279;0.41482;0.81814;0.50136;0.29538;1.1005;0.38319
26-07-2019 14:00;0.80673;0.50847;0.85846;0.51929;0.35714;1.09748;0.36302
26-07-2019 15:00;0.77263;0.49902;0.68862;0.51989;0.28735;1.10538;0.321
26-07-2019 16:00;0.85326;0.47158;0.67875;0.50199;0.31048;1.06467;0.32147
26-07-2019 17:00;1.04344;0.3822;0.72712;0.60351;0.33436;1.1187;0.34188
26-07-2019 18:00;1.28342;0.40099;0.86062;0.62694;0.32815;1.09258;0.36317
26-07-2019 19:00;1.58648;0.49005;1.15295;0.94082;0.45;1.15833;0.43859
26-07-2019 20:00;1.62494;0.56675;1.28916;0.79567;0.64948;1.24418;0.51565
26-07-2019 21:00;0.97186;0.52741;0.73811;0.66252;0.96218;1.37752;0.43273
26-07-2019 22:00;0.77931;0.4935;0.83746;0.67785;0.62986;1.82078;0.41473
26-07-2019 23:00;0.86306;0.51764;0.93711;0.62631;2.0211;1.57444;0.40921
26-07-2019 ;1.21466;0.45077;0.76569;0.56563;2.29589;1.15702;0.33587
27-07-2019 01:00;0.79584;0.34613;0.69926;0.56442;2.12961;1.05126;0.38684
27-07-2019 02:00;0.58849;0.21664;0.56428;0.46079;;1.21097;0.3363
27-07-2019 03:00;0.58721;0.17753;0.5558;0.46393;0.5629;1.01018;0.2861
27-07-2019 04:00;0.66542;0.1064;0.60056;0.47598;0.31551;1.00811;0.29528
27-07-2019 05:00;0.85446;0.14553;0.67608;0.44284;;0.99765;0.25972
27-07-2019 06:00;1.27608;0.40848;0.96631;0.47558;0.5333;1.43656;0.40021
27-07-2019 07:00;1.74198;0.48398;1.03944;0.78683;1.69369;1.13594;0.32247
27-07-2019 08:00;1.90538;0.41818;1.18873;0.77044;0.81094;1.13465;0.34052
27-07-2019 09:00;1.48269;0.22698;1.17272;0.55595;0.54373;1.13289;0.37746
27-07-2019 10:00;1.11194;0.105;0.86993;0.47699;0.29624;1.09965;0.33557
27-07-2019 11:00;1.09231;0.05955;0.82826;0.46362;0.29505;1.16608;0.34003
27-07-2019 12:00;1.02265;0.12828;0.73625;0.49636;0.27891;1.20388;0.3365
27-07-2019 13:00;1.12388;0.13544;0.76584;0.49529;0.32138;1.15209;0.31785
27-07-2019 14:00;0.88629;0.11965;0.9409;0.47694;0.29787;1.20928;0.31556
27-07-2019 15:00;1.01392;0.13734;0.88621;0.47014;0.38765;1.21091;0.32075
27-07-2019 16:00;1.10617;0.19792;0.7764;0.50042;0.38928;1.19074;0.3243
27-07-2019 17:00;1.18612;0.18757;0.93985;0.48553;0.37076;1.24405;0.29551
27-07-2019 18:00;1.44166;0.22872;1.1215;0.5406;0.38616;1.27397;0.30673
27-07-2019 19:00;1.71507;0.24358;1.07058;0.5581;0.43809;1.30938;0.35939
27-07-2019 20:00;1.70738;0.25138;1.27117;0.66082;0.44587;1.76004;0.40075
27-07-2019 21:00;1.65331;0.20511;1.05661;0.58005;0.24663;1.42091;0.35937
27-07-2019 22:00;1.50592;0.18616;0.91445;0.56471;0.39395;1.29163;0.39872
27-07-2019 23:00;1.25523;0.3106;0.82458;0.54661;0.36281;1.16354;0.37982
27-07-2019 ;0.90766;0.29291;0.61998;0.60196;2.01727;1.09678;0.37694
28-07-2019 01:00;0.60713;0.3296;0.54965;0.55834;;1.02857;0.36666
28-07-2019 02:00;0.53;0.34249;0.62125;0.56454;;1.03922;0.28855
28-07-2019 03:00;0.65519;0.20553;0.66738;0.49556;0.65891;1.13886;0.28882
28-07-2019 04:00;0.69326;0.16304;0.65175;0.49239;;1.14084;0.32888
28-07-2019 05:00;0.78693;0.10528;0.81005;0.46508;1.60075;1.20655;0.32136
28-07-2019 06:00;1.05504;0.12139;0.73161;0.44966;1.11277;1.11764;0.32795
28-07-2019 07:00;1.48095;0.19491;1.02003;0.52649;0.40703;1.12009;0.38309
28-07-2019 08:00;0.95932;0.34602;0.67934;0.56086;0.25685;1.25291;0.42684
28-07-2019 09:00;0.73621;0.37377;0.75396;0.63983;1.83995;1.25662;0.34694
28-07-2019 10:00;0.83876;0.52708;0.86315;0.75254;1.36034;1.05642;0.46553
28-07-2019 11:00;0.94064;0.68679;0.67532;0.80896;0.25152;1.05739;0.50744
28-07-2019 12:00;0.80438;0.47365;0.68579;0.77652;0.19857;1.13776;0.37101
28-07-2019 13:00;0.62818;0.17316;0.64081;0.40142;0.14788;1.10752;0.32829
28-07-2019 14:00;0.68186;0.14362;0.6485;0.39829;0.15397;1.09536;0.35683
28-07-2019 15:00;0.8111;0.13117;0.63134;0.38737;0.17086;1.07414;0.33917
28-07-2019 16:00;0.72492;0.16965;0.60585;0.3927;0.14927;1.04058;0.34944
28-07-2019 17:00;0.72294;0.09707;0.61953;0.43231;0.18301;1.07024;0.32423
28-07-2019 18:00;0.89425;0.07037;0.72384;0.52645;0.19004;1.06601;0.31294
28-07-2019 19:00;1.25643;0.04975;0.82838;0.5354;0.22765;1.08211;0.38052
28-07-2019 20:00;1.41361;0.08706;1.01744;0.57936;0.28503;1.1538;0.32685
28-07-2019 21:00;1.38406;0.09669;1.37393;0.59059;0.27568;1.11638;0.37418
28-07-2019 22:00;1.37904;0.10623;1.08784;0.47781;0.25633;1.10489;0.35646
28-07-2019 23:00;1.10077;0.13302;0.71851;0.45314;0.2611;1.06642;0.32453
28-07-2019 ;0.60353;0.04653;0.523;0.39937;0.13285;1.00792;0.32398
29-07-2019 01:00;0.47959;0.02946;0.47262;0.38711;0.22354;0.99152;0.31153
29-07-2019 02:00;0.35752;0.01635;0.43654;0.40401;0.12559;0.99144;0.3095
29-07-2019 03:00;0.41138;0.01381;0.57062;0.38536;;1.00998;0.33563
29-07-2019 04:00;0.45273;0.02503;0.56017;0.39056;;1.02482;0.31374
29-07-2019 05:00;1.02773;0.03536;0.77482;0.39823;0.16135;1.04822;0.29572
29-07-2019 06:00;1.75145;0.1655;1.67632;0.57839;0.38635;1.14004;0.34663
29-07-2019 07:00;2.80787;1.20083;1.69317;0.76846;0.92296;1.17204;0.44584
29-07-2019 08:00;1.24719;1.38331;1.40218;0.86547;1.01909;1.3413;0.45412
29-07-2019 09:00;0.94428;1.12686;1.04302;0.6947;0.81318;1.18725;0.44518
29-07-2019 10:00;1.1388;0.6895;0.84664;0.60603;0.23417;1.09441;0.41236
29-07-2019 11:00;1.09741;0.35419;0.70196;0.73915;0.19631;1.06966;0.40689
29-07-2019 12:00;0.98889;0.63341;0.7098;0.50665;0.19653;1.08513;0.41379
29-07-2019 13:00;0.8592;0.29904;0.67212;0.45448;0.20568;1.08968;0.41046
29-07-2019 14:00;0.80334;0.27008;0.69745;0.51571;0.21963;1.13075;0.41481
29-07-2019 15:00;0.93433;0.24499;0.70269;0.54109;0.24837;1.10543;0.425
29-07-2019 16:00;0.96091;0.21728;0.69829;0.50304;0.20407;1.0414;0.44748
29-07-2019 17:00;1.09685;0.18819;0.83343;0.49485;0.23713;1.06276;0.40312
29-07-2019 18:00;1.72719;0.26656;1.09115;0.7736;0.3734;1.21939;0.43971
29-07-2019 19:00;2.29733;0.33835;1.29683;0.88835;0.49262;1.41992;0.43768
29-07-2019 20:00;1.88201;0.36848;1.50936;0.8086;0.5899;1.56205;0.4309
29-07-2019 21:00;1.89051;0.42673;1.37967;0.79422;0.56485;1.60291;0.41829
29-07-2019 22:00;1.84629;0.49865;1.2881;0.78485;0.49835;1.56579;0.3987
29-07-2019 23:00;1.22645;0.39151;1.1453;0.56349;0.34448;1.24633;0.3936
29-07-2019 ;0.99643;0.39478;1.06819;0.51144;0.25029;1.16273;0.39439
30-07-2019 01:00;0.59717;0.78411;0.72085;0.7129;0.86368;1.17803;0.40833
30-07-2019 02:00;0.56048;0.86104;0.58438;0.54657;1.41316;1.0823;0.39208
30-07-2019 03:00;0.42276;0.69242;0.69972;0.47708;2.0863;1.06275;0.35315
30-07-2019 04:00;0.57501;0.55531;0.68594;0.43847;3.94055;1.08136;0.37586
30-07-2019 05:00;0.9468;0.49136;1.19025;0.48959;3.89412;1.35305;0.36844
30-07-2019 06:00;1.28344;0.56404;1.05351;0.62466;4.14784;1.52225;0.41871
30-07-2019 07:00;2.52769;0.82791;2.78591;0.96455;0.65329;1.31472;0.47248
30-07-2019 08:00;2.04666;1.07666;1.58198;0.98988;1.23286;1.29381;0.47692
30-07-2019 09:00;1.44951;0.93016;1.07638;0.83261;0.37626;1.17859;0.51229
30-07-2019 10:00;1.12303;0.82302;0.92918;0.65301;0.27656;1.22032;0.48294
30-07-2019 11:00;1.05933;0.62464;0.83009;0.51687;0.23762;1.21591;0.44665
30-07-2019 12:00;1.07251;0.5458;0.69348;0.50136;0.22593;1.18838;0.43503
30-07-2019 13:00;0.70736;0.57025;0.68478;0.43579;0.23207;1.18427;0.42799
30-07-2019 14:00;0.77403;0.58688;0.64543;0.51983;0.22253;1.17194;0.41583
30-07-2019 15:00;0.89491;0.60942;0.63249;0.56276;0.235;1.17218;0.45679
30-07-2019 16:00;0.85832;0.61909;0.70257;0.44841;0.20931;1.17708;0.41181
30-07-2019 17:00;0.98807;0.61067;0.78657;0.42906;0.18992;1.13913;0.43528
30-07-2019 18:00;1.43512;0.58171;0.90286;0.55553;0.33106;1.16414;0.55513
30-07-2019 19:00;1.61108;0.55567;1.1082;0.84165;0.42698;1.26669;0.46343
30-07-2019 20:00;1.75926;0.58322;1.13957;0.78729;0.44237;1.28382;0.52159
30-07-2019 21:00;1.6387;0.52361;1.09237;0.65891;0.39687;1.27353;0.56197
30-07-2019 22:00;1.67807;0.53255;1.25766;0.57664;0.42081;1.29262;0.50997
30-07-2019 23:00;1.34339;0.51017;1.15478;0.5158;0.39024;1.31747;0.44237
30-07-2019 ;0.84863;0.34039;0.92696;0.53126;0.24645;1.16903;0.41071
31-07-2019 01:00;0.66386;0.32952;0.60332;0.46871;0.1268;1.14223;0.38139
31-07-2019 02:00;0.47798;0.34258;0.60582;0.44277;0.08655;1.11024;0.35516
31-07-2019 03:00;0.43344;0.32648;0.5382;0.51295;0.08983;1.09129;0.34179
31-07-2019 04:00;0.46012;0.26618;0.48228;0.43198;0.1661;1.10593;0.34709
31-07-2019 05:00;1.01798;0.23005;0.63088;0.4996;0.10651;1.09002;0.35987
31-07-2019 06:00;1.70161;0.377;0.98767;0.80389;0.32705;1.20616;0.41584
31-07-2019 07:00;2.10698;0.80211;1.50503;0.87855;0.53835;1.36942;0.56333
31-07-2019 08:00;1.67387;0.97978;1.45889;0.87071;0.54511;1.34649;0.49524
31-07-2019 09:00;1.18602;0.69505;0.95327;0.71548;0.34683;1.33151;0.45734
31-07-2019 10:00;1.0331;0.4388;;0.53203;0.25082;1.25247;0.42378
31-07-2019 11:00;0.9219;0.3284;0.70901;0.4804;0.18999;1.23826;0.43865
31-07-2019 12:00;0.75049;;0.69286;0.45731;0.20096;1.20846;0.46181
31-07-2019 13:00;;0.43365;0.6779;0.43786;0.17702;1.20776;0.43412
31-07-2019 14:00;0.69244;0.4105;0.61113;0.48151;0.18807;1.15723;0.45443
31-07-2019 15:00;0.67854;0.50887;0.70837;0.4728;0.19464;1.23063;0.46832
31-07-2019 16:00;0.85207;0.4864;0.70187;0.45338;0.24116;1.18641;0.46042
31-07-2019 17:00;0.86844;0.49435;0.7813;0.58905;0.26414;1.16437;0.4536
31-07-2019 18:00;1.08593;0.51659;0.9797;0.68503;0.39153;1.27145;0.44311
31-07-2019 19:00;1.9724;0.63298;1.3326;0.7718;0.50011;1.28837;0.4542
31-07-2019 20:00;1.34462;0.5443;1.22128;0.82142;0.45525;1.44121;0.47563
31-07-2019 21:00;1.68531;0.61003;1.16485;0.82026;0.48401;1.3425;0.50612
31-07-2019 22:00;1.63533;0.63671;1.2015;0.76057;0.47468;1.52199;0.50088
31-07-2019 23:00;1.47696;0.63252;1.1094;0.64604;0.34659;1.54278;0.48535
31-07-2019 ;1.10459;0.39895;0.98027;0.64499;2.45259;1.39293;0.46156
01-08-2019 01:00;0.61217;0.42355;0.63309;0.67358;0.20427;1.11205;0.41068
01-08-2019 02:00;0.42158;0.42094;0.49462;0.54311;5.34995;1.22787;0.41999
01-08-2019 03:00;0.26315;0.3629;0.43227;0.53406;0.19254;1.27339;0.43352
01-08-2019 04:00;0.48336;0.3757;0.52439;0.51962;0.19936;1.28714;0.41523
01-08-2019 05:00;0.7468;0.39011;0.72193;0.58472;2.10953;1.24956;0.44269
01-08-2019 06:00;1.7915;0.33268;1.77886;0.89526;2.74179;1.54578;0.48132
01-08-2019 07:00;2.69899;0.74115;2.82445;1.28893;1.06782;1.46585;0.69292
01-08-2019 08:00;1.70536;0.68842;2.03005;0.95583;3.71546;1.34174;0.81236
01-08-2019 09:00;1.48708;0.4193;1.41141;0.77384;0.31754;1.27473;0.60656
01-08-2019 10:00;1.20019;0.33241;0.78427;0.62274;0.24257;1.21997;0.51682
01-08-2019 11:00;1.06051;0.3849;0.73881;0.60186;0.53874;1.18745;0.48424
01-08-2019 12:00;0.87699;0.41758;0.73783;0.5578;0.22103;1.20426;0.52054
01-08-2019 13:00;0.81809;0.35306;0.76309;0.57559;0.2526;1.21336;0.49757
01-08-2019 14:00;0.63124;0.31378;0.70402;;0.21727;1.21813;0.47559
01-08-2019 15:00;0.8427;0.43724;0.76126;;0.30995;1.16155;0.45836
01-08-2019 16:00;0.78014;0.49606;0.68102;;0.23635;1.15585;0.46173
01-08-2019 17:00;1.02015;0.49855;0.83255;0.7979;0.25176;1.19249;0.4536
01-08-2019 18:00;1.55391;0.47724;1.1551;0.53943;0.45625;1.2172;0.51262
01-08-2019 19:00;2.00409;0.60939;1.21708;0.98193;0.70115;1.35481;0.47122
01-08-2019 20:00;1.81975;0.831;1.22233;1.19165;0.54469;1.4881;0.54324
01-08-2019 21:00;1.81007;0.88002;1.12137;1.05869;0.55367;1.44783;0.57037
01-08-2019 22:00;1.58081;1.00033;0.94034;1.10464;0.62425;1.4359;0.49745
01-08-2019 23:00;1.40974;1.13122;0.9324;0.91699;0.39716;1.31088;0.46196
01-08-2019 ;0.55804;0.6978;0.67971;0.72937;0.55049;1.3826;0.48336
02-08-2019 01:00;0.63319;0.5685;0.60922;0.59455;2.15249;1.25154;0.56603
02-08-2019 02:00;0.34101;0.38475;0.47264;0.49983;0.14201;1.22932;0.57458
02-08-2019 03:00;0.21249;0.30035;0.40797;0.45594;0.09564;1.27669;0.52045
02-08-2019 04:00;0.53537;0.314;0.50265;0.47592;0.1768;1.30734;0.52303
02-08-2019 05:00;0.33123;0.24839;0.58095;0.46612;0.22296;1.34615;0.44228
02-08-2019 06:00;1.57867;0.32145;0.78518;0.62254;0.49935;1.67857;0.64325
02-08-2019 07:00;4.11647;0.52935;1.81179;0.96428;0.95896;1.95049;0.64824
02-08-2019 08:00;2.31929;0.97159;2.11314;1.07487;0.83471;1.68955;0.66007
02-08-2019 09:00;1.76336;1.26522;1.59292;2.10352;0.47143;1.32125;1.36586
02-08-2019 10:00;0.91127;0.61355;0.79979;0.87389;0.42262;1.22571;0.59917
02-08-2019 11:00;1.0034;0.40569;0.67352;0.64051;0.24771;0.51729;0.47481
02-08-2019 12:00;0.87776;0.2655;0.7226;0.46398;0.2396;0.26514;0.34793
02-08-2019 13:00;0.85128;0.19975;0.72414;0.43623;0.18417;0.30556;0.38671
02-08-2019 14:00;0.78637;0.2397;0.70362;0.44629;0.17542;0.32255;0.37369
02-08-2019 15:00;0.87174;0.34097;0.70437;0.49062;0.19285;0.30791;0.33559
02-08-2019 16:00;0.96044;0.29917;0.77848;0.4326;0.19333;0.27172;0.35232
02-08-2019 17:00;1.22146;0.29219;0.80589;0.58644;0.27687;0.33526;0.37515
02-08-2019 18:00;1.5027;0.37788;0.98681;0.96878;0.35227;0.46757;0.38316
02-08-2019 19:00;1.60134;0.81343;1.11306;0.98322;0.35474;0.62212;0.37494
02-08-2019 20:00;1.75751;0.75599;1.42129;0.57576;0.29943;0.74847;0.37457
02-08-2019 21:00;1.74555;0.58662;1.37987;0.62117;0.43095;0.66749;0.40993
02-08-2019 22:00;1.41269;0.37317;0.99832;0.60772;0.7283;0.63496;0.43856
02-08-2019 23:00;1.35751;0.47283;1.10948;0.60008;0.49036;0.4423;0.31888
02-08-2019 ;0.87056;0.42867;0.79941;0.35663;0.27527;0.41423;0.31121
03-08-2019 01:00;0.80719;0.31329;0.76611;1.14904;0.17721;0.35807;0.30999
03-08-2019 02:00;0.60466;0.43537;0.62144;0.85717;0.16398;0.35062;0.33574
03-08-2019 03:00;0.43872;0.65791;0.55781;0.66365;0.42504;0.35321;0.31279
03-08-2019 04:00;0.60646;0.56348;0.65613;0.48602;0.4069;0.35017;0.3055
03-08-2019 05:00;0.94465;0.47198;0.95851;0.53289;0.35544;0.37143;0.2809
03-08-2019 06:00;1.74943;0.51003;1.11565;0.82529;0.82704;0.4342;0.29632
03-08-2019 07:00;1.43853;1.01207;1.20799;0.71102;1.02338;1.35623;0.45025
03-08-2019 08:00;1.33287;1.37956;1.43862;0.67192;1.14273;1.48908;0.56716
03-08-2019 09:00;1.27516;1.28399;0.95609;0.96806;1.06305;0.65434;0.42003
03-08-2019 10:00;1.33353;1.32996;1.05483;1.3473;0.30394;0.55673;0.6371
03-08-2019 11:00;1.13991;0.49032;0.76504;0.54089;0.22514;0.49244;0.39186
03-08-2019 12:00;1.08621;0.29443;0.79953;0.46706;0.21531;0.45384;0.3814
03-08-2019 13:00;1.00579;0.19597;0.8497;0.52558;0.26657;0.4601;0.37564
03-08-2019 14:00;0.90259;0.23826;0.7766;0.53623;0.30835;0.45717;0.34651
03-08-2019 15:00;0.94303;0.3352;0.75118;0.52688;0.27806;0.48139;0.32603
03-08-2019 16:00;1.01857;0.24357;0.81725;0.53214;0.24046;0.54957;0.31068
03-08-2019 17:00;1.19474;0.20622;0.87486;0.46005;0.2651;0.59496;0.3085
03-08-2019 18:00;1.05724;0.20988;0.90207;0.39194;0.27692;0.6238;0.31548
03-08-2019 19:00;1.25531;0.21696;1.18209;0.45529;0.37777;0.65885;0.33801
03-08-2019 20:00;1.40281;0.17932;1.16899;0.40448;0.33432;0.56245;0.33492
03-08-2019 21:00;1.48232;0.17701;1.15384;0.48815;0.28996;0.63255;0.33562
03-08-2019 22:00;1.37519;0.16251;1.10193;0.44575;0.27717;0.63894;0.32801
03-08-2019 23:00;1.14294;0.28251;0.90807;0.40627;0.22124;0.48918;0.30782
03-08-2019 ;0.90508;0.23449;0.77104;0.3837;0.16176;0.43864;0.31236
04-08-2019 01:00;0.71878;0.2676;0.56575;0.32094;0.1257;0.40838;0.31597
04-08-2019 02:00;0.58097;0.34271;0.5158;0.34799;0.21813;0.36314;0.31727
04-08-2019 03:00;0.44515;0.45253;0.56396;0.38988;0.19345;0.41202;0.28968
04-08-2019 04:00;0.60481;0.41109;0.64708;0.30273;0.26029;0.44109;0.31523
04-08-2019 05:00;0.59372;0.60006;0.61341;0.30863;0.32827;0.43865;0.33837
04-08-2019 06:00;0.63355;0.62699;0.86459;0.51755;0.31552;0.60532;0.36607
04-08-2019 07:00;1.32484;0.7942;1.3562;0.57951;0.43348;0.90471;0.37735
04-08-2019 08:00;1.20313;0.82759;1.17871;0.84727;0.63853;0.67409;0.45098
04-08-2019 09:00;0.96507;0.62857;1.20341;0.54909;0.34473;0.56968;0.46343
04-08-2019 10:00;0.74332;0.54387;0.84754;0.56272;0.18559;0.51983;0.43371
04-08-2019 11:00;0.64211;0.43371;0.73294;0.51507;0.15797;0.53026;0.40579
04-08-2019 12:00;0.64711;0.39904;0.74216;0.52844;0.17223;0.53572;0.42455
04-08-2019 13:00;0.66939;0.38223;0.71966;0.56126;0.18806;0.54788;0.44838
04-08-2019 14:00;0.77361;0.41654;0.69775;0.50354;0.20731;0.53447;0.4424
04-08-2019 15:00;0.66323;0.34253;0.65391;0.42223;0.17743;0.519;0.36045
04-08-2019 16:00;0.57893;0.25452;0.70884;0.40745;0.22097;0.54001;0.37298
04-08-2019 17:00;0.8416;0.32043;0.73068;0.43609;0.19804;0.47106;0.35824
04-08-2019 18:00;0.92112;0.26648;0.84955;0.43343;0.22435;0.51316;0.40262
04-08-2019 19:00;1.08073;0.35386;0.97745;0.44025;0.31988;0.60154;0.40312
04-08-2019 20:00;1.24779;0.38567;1.05067;0.55355;0.23096;0.55693;0.40069
04-08-2019 21:00;1.0762;0.36022;0.93746;0.53575;0.21716;0.62926;0.37893
04-08-2019 22:00;1.21926;0.37818;1.05718;0.43917;0.25693;0.51687;0.37047
04-08-2019 23:00;0.92713;0.35261;0.80832;0.40949;0.24722;0.4966;0.35438
04-08-2019 ;0.61643;0.21335;0.63744;0.33889;0.19896;0.43417;0.32819
05-08-2019 01:00;0.39006;0.2061;0.45552;0.41576;0.10929;0.39348;0.33605
05-08-2019 02:00;0.29172;0.12008;0.44367;0.35741;0.12285;0.39286;0.31732
05-08-2019 03:00;0.37126;0.07408;0.49379;0.30154;0.09806;0.38543;0.3144
05-08-2019 04:00;0.51571;0.11901;0.55541;0.29621;0.08061;0.39643;0.34969
05-08-2019 05:00;0.98631;0.12056;0.62257;0.32452;0.14789;0.43186;0.36038
05-08-2019 06:00;0.83531;0.16547;0.86989;0.66526;0.47238;0.54155;0.43211
05-08-2019 07:00;1.95714;0.44813;1.69008;0.77691;0.56319;0.84588;0.49291
05-08-2019 08:00;1.91548;0.39149;1.38069;0.78132;0.46524;0.68432;0.47341
05-08-2019 09:00;1.56067;0.3489;1.00879;0.70837;0.31994;0.66525;0.52108
05-08-2019 10:00;1.20935;0.27214;0.84995;0.55023;0.2339;0.53528;0.49072
05-08-2019 11:00;1.09375;0.25176;0.80738;0.4736;0.27314;0.55874;0.46966
