,Centro_de_Alto_Rendimiento_CO_pmm
3653,0.4841
3654,1.3248
3655,0.9158
3656,0.5506
3657,0.7591
3658,0.31811
3659,0.333115
3660,0.324235
3661,0.4977
3662,0.3943
3663,0.3099
3664,0.3522
3665,0.7614
3666,0.9013
3667,1.9542
3668,3.1676
3669,3.4727
3670,2.5637
3671,2.0027
3672,1.7785
3673,1.5644
3674,1.3132
3675,1.0106
3676,0.9355
3677,0.7175
3678,1.1624
3679,1.7941
3680,0.988
3681,0.5811
3682,0.234
3683,0.3111
3684,0.158
3685,0.2109
3686,0.2489
3687,0.3248
3688,0.5203
3689,0.5718
3690,1.094
3691,1.5896
3692,1.0433
3693,0.2459
3694,0.3858
3695,0.1694
3696,0.5846
3697,0.6725
3698,0.8326
3699,0.4719
3700,0.347
3701,0.7018
3702,1.0457
3703,1.3102
3704,0.9076
3705,0.561
3706,0.2181
3707,0.1797
3708,0.2468
3709,0.2936
3710,0.2562
3711,0.2314
3712,0.3281
3713,0.3456
3714,0.5538
3715,0.6362
3716,0.6223
3717,0.339
3718,0.2283
3719,0.1699
3720,0.3371
3721,0.3667
3722,0.2627
3723,0.2464
3724,0.1916
3725,0.2762
3726,0.6478
3727,0.4766
3728,0.3366
3729,0.3303
3730,0.359
3731,0.2618
3732,0.2121
3733,0.2027
3734,0.2384
3735,0.227
3736,0.5647
3737,0.6009
3738,0.7209
3739,0.6134
3740,1.0458
3741,1.3949
3742,1.3883
3743,1.495
3744,0.6051
3745,0.6209
3746,0.4701
3747,0.2889
3748,0.3325
3749,0.3959
3750,0.5875
3751,0.5331
3752,0.4512
3753,0.2754
3754,0.2543
3755,0.1443
3756,0.1695
3757,0.1126
3758,0.1053
3759,0.1768
3760,0.2019
3761,0.1983
3762,0.3506
3763,0.1939
3764,0.191
3765,0.1486
3766,0.2324
3767,0.3122
3768,0.2445
3769,0.1425
3770,0.1506
3771,0.1319
3772,0.1459
3773,0.1655
3774,0.2325
3775,0.1878
3776,0.1757
3777,0.2312
3778,0.2158
3779,0.1727
3780,0.1784
3781,0.1613
3782,0.1777
3783,0.169
3784,0.1751
3785,0.5501
3786,0.5946
3787,0.4949
3788,0.4731
3789,0.1949
3790,0.1697
3791,0.3036
3792,0.2919
3793,0.1481
3794,0.1449
3795,0.1756
3796,0.193
3797,0.2628
3798,0.584
3799,0.5025
3800,0.6054
3801,0.5574
3802,0.4654
3803,0.3751
3804,0.6629
3805,0.7388
3806,0.559
3807,0.6726
3808,0.9208
3809,0.7407
3810,0.6726
3811,0.9961
3812,0.8267
3813,0.9765
3814,0.9853
3815,0.9519
3816,0.9256
3817,0.7946
3818,0.785
3819,0.7892
3820,0.5831
3821,0.5383
3822,1.0445
3823,1.3479
3824,
3825,
3826,1.1396
3827,1.0292
3828,1.0085
3829,0.7211
3830,0.7115
3831,0.5572
3832,0.6974
3833,1.0129
3834,0.8157
3835,0.755
3836,1.3223
3837,1.6409
3838,1.1728
3839,0.6145
3840,0.3128
3841,0.3
3842,0.1946
3843,0.1396
3844,0.1705
3845,0.2611
3846,0.4551
3847,1.1993
3848,1.1739
3849,0.5531
3850,0.6965
3851,0.9278
3852,0.6582
3853,0.29
3854,0.5786
3855,0.8023
3856,0.6702
3857,0.7818
3858,0.9075
3859,0.8868
3860,1.0405
3861,1.9702
3862,1.9931
3863,1.843
3864,1.8068
3865,2.4701
3866,1.3512
3867,1.0454
3868,0.9072
3869,0.7184
3870,1.4134
3871,1.3005
3872,0.8433
3873,0.6937
3874,0.6609
3875,0.5347
3876,0.3292
3877,0.5423
3878,0.7169
3879,1.0257
3880,1.1952
3881,0.9591
3882,1.5258
3883,2.7566
3884,1.5815
3885,1.1933
3886,1.4139
3887,1.4616
3888,0.9402
3889,0.1775
3890,0.171
3891,0.1902
3892,0.2349
3893,0.4132
3894,0.5643
3895,0.5217
3896,0.7518
3897,0.7573
3898,0.5807
3899,0.1011
3900,0.1394
3901,0.2266
3902,0.3514
3903,0.4268
3904,0.4091
3905,0.5129
3906,0.4133
3907,0.6996
3908,0.239
3909,0.2349
3910,0.2872
3911,0.2241
3912,0.3118
3913,0.1518
3914,0.1452
3915,0.1709
3916,0.1538
3917,0.1899
3918,0.3691
3919,0.482
3920,0.4204
3921,0.3181
3922,0.1618
3923,0.1489
3924,0.2337
3925,0.2045
3926,0.277
3927,0.3238
3928,0.5324
3929,0.6493
3930,0.8407
3931,0.7364
3932,0.5216
3933,0.7386
3934,0.6861
3935,0.6062
3936,0.484
3937,0.4744
3938,0.3301
3939,0.1767
3940,0.2078
3941,0.2688
3942,0.4025
3943,0.4012
3944,0.3286
3945,0.2842
3946,0.2534
3947,0.3188
3948,0.3948
3949,0.3798
3950,0.3917
3951,0.4843
3952,0.488
3953,0.4423
3954,0.6157
3955,0.6971
3956,0.4862
3957,0.5332
3958,0.4886
3959,0.4615
3960,0.5411
3961,0.63
3962,0.639
3963,0.6553
3964,0.45
3965,0.3907
3966,0.975
3967,1.0887
3968,0.883
3969,0.7155
3970,0.7289
3971,0.6155
3972,0.3588
3973,0.6142
3974,0.5021
3975,0.3576
3976,0.3749
3977,0.8366
3978,1.1741
3979,1.6067
3980,2.2379
3981,1.4274
3982,1.04
3983,0.9661
3984,1.0134
3985,1.1431
3986,0.8097
3987,0.3843
3988,0.2493
3989,0.4418
3990,0.787
3991,0.6994
3992,0.3487
3993,0.2378
3994,0.1759
3995,0.172
3996,0.1442
3997,0.1179
3998,0.1368
3999,0.1387
4000,0.1781
4001,0.2965
4002,0.3347
4003,0.4423
4004,0.4793
4005,0.7374
4006,0.7667
4007,0.4704
4008,0.5697
4009,0.3913
4010,0.2179
4011,0.1466
4012,0.1746
4013,0.2643
4014,0.7472
4015,0.5268
4016,0.2737
4017,0.2726
4018,0.2516
4019,0.2213
4020,0.2253
4021,0.1955
4022,0.1938
4023,0.2184
4024,0.2197
4025,0.2698
4026,0.3661
4027,0.4381
4028,0.3526
4029,0.4225
4030,0.5139
4031,0.3735
4032,0.4705
4033,0.5021
4034,0.2929
4035,0.2544
4036,0.3464
4037,0.6133
4038,0.9163
4039,0.5824
4040,0.9006
4041,0.2151
4042,0.2281
4043,0.2383
4044,0.1909
4045,0.2072
4046,0.2101
4047,0.1992
4048,0.2469
4049,0.2973
4050,0.4061
4051,0.3226
4052,0.2521
4053,0.2511
4054,0.3106
4055,0.2152
4056,0.12
4057,0.153
4058,0.1719
4059,0.1539
4060,0.1503
4061,0.1988
4062,0.3026
4063,0.2772
4064,0.1895
4065,0.1575
4066,0.1686
4067,0.1611
4068,0.1824
4069,0.1952
4070,0.2081
4071,0.1814
4072,0.1787
4073,0.1851
4074,0.2472
4075,0.2704
4076,0.2524
4077,0.1679
4078,0.2315
4079,0.2977
4080,0.2159
4081,0.2214
4082,0.2324
4083,0.2029
4084,0.2711
4085,0.2364
4086,0.4882
4087,0.3891
4088,0.3988
4089,0.5246
4090,0.3593
4091,0.236
4092,0.3113
4093,0.3462
4094,0.3219
4095,0.3122
4096,0.2105
4097,0.1659
4098,0.1879
4099,0.2168
4100,0.3993
4101,0.2583
4102,0.2026
4103,0.2031
4104,0.2375
4105,0.2161
4106,0.1505
4107,0.1609
4108,0.1758
4109,0.428
4110,0.5377
4111,0.4716
4112,0.2332
4113,0.1739
4114,0.1718
4115,0.1934
4116,0.1831
4117,0.2296
4118,0.2072
4119,0.198
4120,0.2223
4121,0.2853
4122,0.3728
4123,0.4207
4124,0.3901
4125,0.2855
4126,0.3773
4127,0.3913
4128,0.4499
4129,0.4653
4130,0.3229
4131,0.2845
4132,0.2298
4133,0.246
4134,0.6735
4135,0.8906
4136,0.9926
4137,0.5296
4138,0.4881
4139,0.503
4140,0.2213
4141,0.1475
4142,0.1541
4143,0.3037
4144,0.4165
4145,0.4799
4146,0.5705
4147,0.5903
4148,0.7148
4149,0.631
4150,0.536
4151,0.4055
4152,0.2875
4153,0.324
4154,0.3408
4155,0.2135
4156,0.284
4157,0.5174
4158,1.3547
4159,1.2073
4160,0.7571
4161,0.7101
4162,0.6065
4163,0.5643
4164,0.4329
4165,0.4512
4166,0.6506
4167,0.6961
4168,0.6483
4169,0.6112
4170,1.039
4171,1.237
4172,1.1633
4173,1.3489
4174,1.2204
4175,1.0659
4176,0.8437
4177,0.6314
4178,0.6037
4179,0.2947
4180,0.2434
4181,0.4985
4182,0.7941
4183,0.5668
4184,0.4508
4185,0.5378
4186,0.67
4187,0.2568
4188,0.174
4189,0.2161
4190,0.371
4191,0.4218
4192,0.3783
4193,0.5059
4194,0.8217
4195,0.8207
4196,1.466
4197,1.6323
4198,2.0566
4199,2.0489
4200,1.4195
4201,1.2252
4202,1.008
4203,1.3409
4204,1.0611
4205,0.9276
4206,1.154
4207,2.0119
4208,1.0605
4209,0.566
4210,0.45749
4211,0.38489
4212,0.49576000000000003
4213,0.71
4214,0.4002
4215,0.4584
4216,0.4311
4217,0.368
4218,0.3196
4219,0.2666
4220,0.5578
4221,1.2054
4222,1.2189
4223,1.4974
4224,1.5174
4225,1.2223
4226,1.0921
4227,1.0552
4228,0.8603
4229,0.8915
4230,1.8603
4231,2.0737
4232,1.7017
4233,1.3204
4234,0.7922
4235,0.7958
4236,0.5008
4237,0.4927
4238,0.166
4239,0.4835
4240,0.4581
4241,0.3042
4242,0.3118
4243,0.6503
4244,0.7863
4245,0.5774
4246,0.6626
4247,0.8328
4248,0.6883
4249,0.6364
4250,0.5072
4251,0.4374
4252,0.289
4253,0.2894
4254,0.6585
4255,0.5995
4256,0.5503
4257,0.3633
4258,0.2749
4259,0.1843
4260,0.1074
4261,0.1207
4262,0.1081
4263,0.1487
4264,0.336
4265,0.3791
4266,0.4692
4267,0.552
4268,1.219
4269,1.6783
4270,1.6398
4271,1.6137
4272,1.2891
4273,0.7908
4274,0.6813
4275,0.5768
4276,0.5887
4277,0.5857
4278,0.436
4279,0.4627
4280,0.4372
4281,0.1709
4282,0.1998
4283,0.2201
4284,0.178
4285,0.2573
4286,0.2833
4287,0.2146
4288,0.1848
4289,0.262
4290,0.2523
4291,0.2682
4292,0.1866
4293,0.1438
4294,0.1318
4295,0.1698
4296,0.1419
4297,0.1641
4298,0.0839
4299,0.1036
4300,0.1122
4301,0.1706
4302,0.3717
4303,0.2874
4304,0.2678
4305,0.1715
4306,0.1355
4307,0.1729
4308,0.2071
4309,0.1452
4310,0.2225
4311,0.204
4312,0.1946
4313,0.2859
4314,0.3069
4315,0.2373
4316,0.1706
4317,0.1419
4318,0.1407
4319,0.0951
4320,0.1143
4321,0.104
4322,0.0816
4323,0.0854
4324,0.093
4325,0.1278
4326,0.2826
4327,0.4052
4328,0.4249
4329,0.495475
4330,0.1822
4331,0.1693
4332,0.1737
4333,0.2106
4334,0.2069
4335,0.2716
4336,0.3217
4337,0.3996
4338,0.3067
4339,0.2602
4340,0.218
4341,0.154
4342,0.1934
4343,0.2633
4344,0.2623
4345,0.3643
4346,0.3925
4347,0.3163
4348,0.2533
4349,0.355
4350,1.0624
4351,1.1154
4352,0.961
4353,0.6321
4354,0.3097
4355,0.2373
4356,0.2526
4357,0.2917
4358,0.2928
4359,0.3106
4360,0.3009
4361,0.5092
4362,0.4677
4363,0.3772
4364,0.3441
4365,0.5157
4366,0.7131
4367,0.699
4368,0.7539
4369,0.8266
4370,0.9269
4371,0.6822
4372,0.4642
4373,0.5154
4374,1.242
4375,1.1187
4376,1.2389
4377,0.9557
4378,0.8906
4379,0.6489
4380,0.4315
4381,0.4602
4382,0.3412
4383,0.3961
4384,0.5055
4385,0.3743
4386,0.4183
4387,0.6955
4388,0.8888
4389,0.4908
4390,0.2734
4391,0.3188
4392,0.253
4393,0.2046
4394,0.2765
4395,0.2423
4396,0.1244
4397,0.1965
4398,0.386
4399,0.6068
4400,0.3539
4401,0.1598
4402,0.1609
4403,0.1722
4404,0.1871
4405,0.2096
4406,0.1772
4407,0.1785
4408,0.2113
4409,0.1988
4410,0.1913
4411,0.1707
4412,0.1756
4413,0.1858
4414,0.1688
4415,0.1693
4416,0.1681
4417,0.1265
4418,0.1563
4419,0.2117
4420,0.3054
4421,0.392
4422,0.4807
4423,0.4212
4424,0.3648
4425,0.2039
4426,0.1587
4427,0.1291
4428,0.1387
4429,0.1389
4430,0.1453
4431,0.1555
4432,0.1447
4433,0.1667
4434,0.1687
4435,0.2119
4436,0.205
4437,0.1944
4438,0.206
4439,0.3077
4440,0.2787
4441,0.1821
4442,0.1622
4443,0.1898
4444,0.1954
4445,0.2701
4446,0.4605
4447,0.4184
4448,0.4331
4449,0.3481
4450,0.1595
4451,0.1737
4452,0.1648
4453,0.1667
4454,0.1703
4455,0.2616
4456,0.3784
4457,0.3911
4458,0.4979
4459,0.5746
4460,0.7987
4461,0.4855
4462,0.1729
4463,0.5164
4464,0.5944
4465,0.3174
4466,0.1372
4467,0.1883
4468,0.3832
4469,0.5217
4470,1.5734
4471,1.8825
4472,0.9609
4473,0.4337
4474,0.2967
4475,0.2691
4476,0.2811
4477,0.2632
4478,0.2187
4479,0.2495
4480,0.2958
4481,0.3007
4482,0.4031
4483,0.337
4484,0.3333
4485,0.2518
4486,0.2235
4487,0.237
4488,0.2723
4489,0.2534
4490,0.2882
4491,0.1817
4492,0.2437
4493,0.504
4494,1.0767
4495,0.7466
4496,0.4364
4497,0.2716
4498,0.2657
4499,0.3114
4500,0.294
4501,0.2526
4502,0.2473
4503,0.2411
4504,0.2798
4505,0.3301
4506,0.3623
4507,0.3174
4508,0.2619
4509,0.2279
4510,0.22
4511,0.1828
4512,0.1689
4513,0.2568
4514,0.1626
4515,0.162
4516,0.1816
4517,0.2347
4518,0.444
4519,0.6516
4520,0.5662
4521,0.4769
4522,0.6224
4523,0.3554
4524,0.2977
4525,0.3209
4526,0.2648
4527,0.2191
4528,0.2103
4529,0.3447
4530,0.3577
4531,0.4388
4532,0.2716
4533,0.2633
4534,0.2702
4535,0.3654
4536,0.2892
4537,0.2084
4538,0.1981
4539,0.2076
4540,0.303
4541,0.3797
4542,0.8507
4543,1.1256
4544,0.7189
4545,0.7241
4546,0.7477
4547,
4548,0.2384
4549,0.2593
4550,0.2735
4551,0.3347
4552,0.3042
4553,0.3435
4554,0.3361
4555,0.3692
4556,0.6142
4557,0.5365
4558,0.672
4559,0.6499
4560,0.3955
4561,0.2216
4562,0.256
4563,0.2029
4564,0.1392
4565,0.2109
4566,0.3744
4567,0.4706
4568,0.4834
4569,0.4274
4570,0.2192
4571,0.2053
4572,0.2025
4573,0.2073
4574,0.214
4575,0.2199
4576,0.2313
4577,0.2811
4578,0.2533
4579,0.2713
4580,0.2383
4581,0.2292
4582,0.2231
4583,0.1699
4584,0.2397
4585,0.1953
4586,0.175
4587,0.1658
4588,0.1628
4589,0.1938
4590,0.4184
4591,0.4505
4592,0.2282
4593,0.1762
4594,0.1728
4595,0.1618
4596,0.1642
4597,0.1532
4598,0.1622
4599,0.1675
4600,0.137
4601,0.173
4602,0.2063
4603,0.2055
4604,0.1996
4605,0.1741
4606,0.1571
4607,0.1328
4608,0.0927
4609,0.0758
4610,0.0658
4611,0.0678
4612,0.0966
4613,0.1531
4614,0.4522
4615,0.2435
4616,0.2132
4617,0.2095
4618,0.223
4619,0.2386
4620,0.24
4621,0.1943
4622,0.1953
4623,0.1906
4624,0.1988
4625,0.2374
4626,0.3145
4627,0.2526
4628,0.1468
4629,0.117
4630,0.1263
4631,0.1152
4632,0.0949
4633,0.0907
4634,0.0885
4635,0.0956
4636,0.125
4637,0.1919
4638,0.3093
4639,0.2419
4640,0.221
4641,0.1554
4642,0.1902
4643,0.2078
4644,0.2606
4645,0.2308
4646,0.269
4647,0.1842
4648,0.1874
4649,0.2931
4650,0.2654
4651,0.2786
4652,0.4714
4653,0.3954
4654,0.2216
4655,0.1613
4656,0.3062
4657,0.2215
4658,0.2828
4659,0.2584
4660,0.27
4661,0.3185
4662,0.5694
4663,0.5627
4664,0.3297
4665,0.3034
4666,0.2068
4667,0.1811
4668,0.2168
4669,0.2104
4670,0.2314
4671,0.2213
4672,0.2406
4673,0.2984
4674,0.4014
4675,0.3687
4676,0.6402
4677,0.8078
4678,0.8078
4679,0.5508
4680,0.4864
4681,0.4942
4682,0.3516
4683,0.2992
4684,0.2453
4685,0.4273
4686,1.0253
4687,0.6801
4688,0.8834
4689,0.1859
4690,0.1711
4691,
4692,
4693,0.19
4694,0.1527
4695,0.2387
4696,0.2636
4697,0.2823
4698,0.2929
4699,0.2304
4700,0.2625
4701,0.246
4702,0.193
4703,0.2123
4704,0.3084
4705,0.5257
4706,0.3508
4707,0.2061
4708,0.1613
4709,0.2511
4710,0.4349
4711,0.8811
4712,1.2307
4713,0.8218
4714,0.3778
4715,0.215
4716,0.2869
4717,0.2614
4718,0.2271
4719,0.2239
4720,0.2581
4721,0.3364
4722,0.2889
4723,0.326
4724,0.3196
4725,0.3307
4726,0.1921
4727,0.1989
4728,0.1792
4729,0.1425
4730,0.1868
4731,0.2142
4732,0.1625
4733,0.2134
4734,0.3588
4735,0.3505
4736,0.2285
4737,0.1949
4738,0.1967
4739,0.211
4740,0.2432
4741,0.2281
4742,0.2415
4743,0.2262
4744,0.2443
4745,0.2902
4746,0.3319
4747,0.2582
4748,0.1903
4749,0.1803
4750,0.1825
4751,0.1415
4752,0.0509
4753,0.0605
4754,0.0791
4755,0.0653
4756,0.0951
4757,0.1046
4758,0.2068
4759,0.0992
4760,0.084
4761,0.094
4762,0.0848
4763,0.1046
4764,0.1234
4765,0.1229
4766,0.1112
4767,0.1648
4768,0.1173
4769,0.1406
4770,0.1189
4771,0.1138
4772,0.2183
4773,0.2381
4774,0.1028
4775,0.0698
4776,0.059
4777,0.0644
4778,0.0559
4779,0.0582
4780,0.0653
4781,0.0984
4782,0.3301
4783,0.2906
4784,0.2178
4785,0.1928
4786,0.1811
4787,0.2284
4788,0.2516
4789,0.1878
4790,0.1643
4791,0.2233
4792,0.2558
4793,0.3695
4794,0.27
4795,0.2784
4796,0.1821
4797,0.1937
4798,0.2015
4799,0.1976
4800,0.2
4801,0.143
4802,0.1004
4803,0.0856
4804,0.1046
4805,0.1418
4806,0.1782
4807,0.1452
4808,0.1207
4809,0.1288
4810,0.12
4811,0.1264
4812,0.1728
4813,0.1568
4814,0.1561
4815,0.1375
4816,0.1371
4817,0.1507
4818,0.1672
4819,0.1339
4820,0.1304
4821,0.1209
4822,0.1058
4823,0.1022
4824,0.1011
4825,0.0991
4826,0.094
4827,0.148
4828,0.1419
4829,0.2692
4830,0.6606
4831,0.7845
4832,0.9912
4833,0.6873
4834,0.0128
4835,0.2502
4836,0.2458
4837,0.2789
4838,0.3258
4839,0.3499
4840,0.2929
4841,0.2881
4842,0.3191
4843,0.3549
4844,0.2636
4845,0.3058
4846,0.3664
4847,0.3674
4848,0.3701
4849,0.4408
4850,0.4679
4851,0.3433
4852,0.2928
4853,0.3336
4854,0.7565
4855,0.9877
4856,0.8731
4857,0.6017
4858,0.3762
4859,0.293
4860,0.3168
4861,0.3628
4862,0.3371
4863,0.2852
4864,0.2668
4865,0.3124
4866,0.4863
4867,0.526
4868,0.3411
4869,0.6105
4870,0.6566
4871,0.6064
4872,0.3902
4873,0.3214
4874,0.2427
4875,0.1929
4876,0.2274
4877,0.3591
4878,1.1189
4879,1.234
4880,1.1874
4881,0.5611
4882,0.2695
4883,0.2818
4884,0.2166
4885,0.3386
4886,0.2869
4887,0.2513
4888,0.2575
4889,0.4263
4890,0.3934
4891,0.2906
4892,0.5138
4893,0.5352
4894,0.5015
4895,0.5538
4896,0.4515
4897,0.5557
4898,0.4536
4899,0.4524
4900,0.2546
4901,0.3419
4902,0.5958
4903,1.2394
4904,0.8452
4905,0.2841
4906,0.2711
4907,0.3669
4908,0.2834
4909,0.4263
4910,0.4474
4911,0.3938
4912,0.6217
4913,0.5226
4914,0.5222
4915,0.8326
4916,0.8942
4917,1.0084
4918,1.1692
4919,1.2023
4920,1.3434
4921,1.3123
4922,1.3868
4923,1.0438
4924,0.9385
4925,0.7969
4926,0.8198
4927,0.9522
4928,0.7073
4929,0.5791
4930,0.7414
4931,0.486
4932,0.4435
4933,0.533
4934,0.3903
4935,0.298
4936,0.4376
4937,0.334
4938,0.4678
4939,0.6345
4940,1.1026
4941,1.5543
4942,1.5419
4943,1.4713
4944,1.1249
4945,0.8645
4946,0.7992
4947,0.637
4948,0.5715
4949,0.8109
4950,1.5476
4951,1.1167
4952,1.3667
4953,0.461165
4954,0.9668
4955,0.2687
4956,0.18
4957,0.2246
4958,0.3329
4959,0.4505
4960,0.7973
4961,0.6344
4962,0.6724
4963,0.7555
4964,1.341
4965,1.4409
4966,0.7743
4967,0.3781
4968,0.4765
4969,0.6097
4970,0.3851
4971,0.1884
4972,0.19
4973,0.2203
4974,0.3442
4975,0.3522
4976,0.5197
4977,0.3425
4978,0.3268
4979,0.2989
4980,0.2128
4981,0.1913
4982,0.2234
4983,0.2443
4984,0.2726
4985,0.2288
4986,0.4378
4987,1.1799
4988,0.9807
4989,0.8626
4990,1.0421
4991,0.9855
4992,0.615
4993,0.4792
4994,0.3501
4995,0.2052
4996,0.2212
4997,0.3281
4998,0.8588
4999,1.0628
5000,1.1211
5001,0.794
5002,0.6951
5003,0.689
5004,0.4716
5005,0.3307
5006,0.1686
5007,0.2648
5008,0.2487
5009,0.3544
5010,0.2258
5011,0.4429
5012,0.6246
5013,1.0091
5014,1.3185
5015,0.8769
5016,0.222
5017,0.1616
5018,0.1533
5019,0.1203
5020,0.0852
5021,0.1021
5022,0.1621
5023,0.3256
5024,0.3232
5025,0.2395
5026,0.2885
5027,0.4145
5028,0.185
5029,0.2195
5030,0.1832
5031,0.1791
5032,0.2049
5033,0.2367
5034,0.3132
5035,0.2876
5036,0.167
5037,0.0979
5038,0.1147
5039,0.096
5040,0.2443
5041,0.2071
5042,0.2058
5043,0.2417
5044,0.2714
5045,0.3788
5046,0.4101
5047,0.4621
5048,0.2932
5049,0.2637
5050,0.3484
5051,0.2677
5052,0.2231
5053,0.25
5054,0.2629
5055,0.291
5056,0.3404
5057,0.4591
5058,0.4329
5059,0.6008
5060,0.7799
5061,0.9895
5062,1.1464
5063,1.1903
5064,0.8628
5065,0.7373
5066,0.6146
5067,0.3228
5068,0.2784
5069,0.3499
5070,0.796
5071,0.566
5072,0.4574
5073,0.2027
5074,0.1351
5075,0.1395
5076,0.1292
5077,0.2225
5078,0.2043
5079,0.2307
5080,0.1955
5081,0.2359
5082,0.2046
5083,0.1837
5084,0.1757
5085,0.2972
5086,0.4222
5087,0.3461
5088,0.3182
5089,0.2646
5090,0.2578
5091,0.1134
5092,0.1064
5093,0.0996
5094,0.1193
5095,0.1142
5096,0.1573
5097,0.1735
5098,0.1129
5099,0.1529
5100,0.1261
5101,0.1431
5102,0.1506
5103,0.1474
5104,0.123
5105,0.1363
5106,0.1332
5107,0.1358
5108,0.1717
5109,0.2108
5110,0.2326
5111,0.2499
5112,0.1896
5113,0.1895
5114,0.161
5115,0.1246
5116,0.1269
5117,0.1888
5118,0.4775
5119,0.4744
5120,0.3502
5121,0.313
5122,0.410945
5123,0.25
5124,0.2713
5125,0.2465
5126,0.3387
5127,0.2713
5128,0.2935
5129,0.3314
5130,0.4704
5131,0.3582
5132,0.3096
5133,0.2453
5134,0.2379
5135,0.218
5136,0.217
5137,0.2465
5138,0.2824
5139,0.2523
5140,0.206
5141,0.2351
5142,0.3499
5143,1.0296
5144,0.6902
5145,1.3567
5146,0.3124
5147,0.6183
5148,0.3528
5149,0.3229
5150,0.3265
5151,0.4507
5152,0.5865
5153,0.7278
5154,0.675
5155,0.8954
5156,0.4143
5157,0.3259
5158,0.2804
5159,0.2653
5160,0.2481
5161,0.1878
5162,0.2251
5163,0.263
5164,0.2655
5165,0.3635
5166,1.2267
5167,1.2955
5168,0.7151
5169,0.52
5170,0.3444
5171,0.3056
5172,0.2958
5173,0.3393
5174,0.305
5175,0.3175
5176,0.3661
5177,0.6777
5178,0.9261
5179,0.8344
5180,0.7076
5181,0.476
5182,0.2914
5183,0.272
5184,0.2652
5185,0.2025
5186,0.2885
5187,0.2312
5188,0.2415
5189,0.4664
5190,1.2263
5191,0.7192
5192,0.3788
5193,0.2902
5194,0.2803
5195,0.2681
5196,0.2989
5197,0.3237
5198,0.2977
5199,0.287
5200,0.3269
5201,0.4033
5202,0.5886
5203,0.4892
5204,0.4914
5205,0.4199
5206,0.467
5207,0.3447
5208,0.3245
5209,0.2679
5210,0.3189
5211,0.3566
5212,0.3679
5213,0.4361
5214,1.2265
5215,1.303
5216,1.2798
5217,0.4022
5218,0.2872
5219,0.296
5220,0.2741
5221,0.351
5222,0.2954
5223,0.287
5224,0.3575
5225,0.4951
5226,1.0039
5227,1.1406
5228,1.1189
5229,0.8866
5230,1.0403
5231,1.05
5232,1.0581
5233,0.8799
5234,0.5204
5235,0.4437
5236,0.4241
5237,0.4603
5238,0.6885
5239,0.7787
5240,0.8206
5241,0.7196
5242,0.4587
5243,0.2634
5244,0.2484
5245,0.2926
5246,0.2944
5247,0.3799
5248,0.463
5249,0.4396
5250,0.6257
5251,0.944
5252,0.9889
5253,0.9937
5254,0.8344
5255,0.8477
5256,1.002
5257,1.0123
5258,0.95
5259,0.8227
5260,0.8594
5261,0.5003
5262,0.7981
5263,1.1432
5264,0.6147
5265,0.4472
5266,0.3685
5267,0.3139
5268,0.5324
5269,0.487
5270,0.4779
5271,0.3564
5272,0.4207
5273,0.4602
5274,0.3788
5275,0.4661
5276,0.7719
5277,0.8117
5278,0.9672
5279,0.6371
5280,0.3006
5281,0.3006
5282,0.2288
5283,0.2459
5284,0.3213
5285,0.5557
5286,0.9647
5287,1.0702
5288,1.1494
5289,0.9401
5290,
5291,0.2627
5292,0.2869
5293,0.2574
5294,0.2481
5295,0.2689
5296,0.3459
5297,0.7091
5298,0.7718
5299,0.6782
5300,0.5621
5301,1.1737
5302,0.8623
5303,0.3144
5304,0.3495
5305,0.2603
5306,0.3332
5307,0.2474
5308,0.2425
5309,0.2669
5310,0.7018
5311,1.4904
5312,0.8912
5313,0.7176
5314,0.2234
5315,0.2062
5316,0.2142
5317,0.2721
5318,0.27
5319,0.2949
5320,0.3274
5321,0.338
5322,0.3607
5323,0.4345
5324,0.3908
5325,0.3086
5326,0.2068
5327,0.18
5328,0.163
5329,0.1202
5330,0.0872
5331,0.1138
5332,0.1031
5333,0.1384
5334,0.3115
5335,0.4683
5336,0.6156
5337,0.1922
5338,0.1686
5339,0.1778
5340,0.1615
5341,0.1997
5342,0.1548
5343,0.1541
5344,0.2043
5345,0.2385
5346,0.3475
5347,0.3014
5348,0.537
5349,0.518
5350,0.5609
5351,0.6257
5352,0.3418
5353,0.1488
5354,0.1187
5355,0.1052
5356,0.1194
5357,0.3026
5358,0.6557
5359,0.7783
5360,0.2544
5361,0.1426
5362,0.2201
5363,0.2117
5364,0.2816
5365,0.2158
5366,0.2067
5367,0.1982
5368,0.4303
5369,0.6873
5370,0.9337
5371,0.849
5372,1.1424
5373,0.9534
5374,1.0808
5375,0.7397
5376,0.4313
5377,0.5843
5378,0.2321
5379,0.1628
5380,0.1671
5381,0.2733
5382,0.8058
5383,0.9875
5384,0.5483
5385,0.6358
5386,0.7101
5387,0.3186
5388,0.2425
5389,0.2786
5390,0.289
5391,0.2367
5392,0.2126
5393,0.2805
5394,0.4393
5395,0.5686
5396,1.2736
5397,0.9713
5398,1.0163
5399,1.2246
5400,0.9058
5401,0.5925
5402,0.5419
5403,0.5486
5404,0.5992
5405,0.9087
5406,1.0054
5407,1.2925
5408,0.8382
5409,0.3196
5410,0.22
5411,0.2419
5412,0.4562
5413,0.4542
5414,0.3836
5415,0.576
5416,0.6458
5417,0.9605
5418,1.034
5419,0.912
5420,1.1489
5421,1.0981
5422,0.8392
5423,0.9478
