,Usaquen_CO_pmm
3666,0.6941
3667,0.5722
3668,0.4484
3669,0.3868
3670,0.5382
3671,0.5828
3672,0.7689
3673,0.6897
3674,0.2191
3675,0.1689
3676,0.1869
3677,0.4082
3678,0.5101
3679,0.3991
3680,0.304
3681,0.2926
3682,0.2777
3683,0.2877
3684,0.2661
3685,0.2547
3686,0.2387
3687,0.2958
3688,0.4166
3689,0.3035
3690,0.2754
3691,0.2494
3692,0.2636
3693,0.2827
3694,0.2236
3695,0.2303
3696,0.19
3697,0.2287
3698,0.1932
3699,0.1851
3700,0.2668
3701,0.2501
3702,0.4473
3703,0.4717
3704,0.3725
3705,0.2932
3706,0.3027
3707,0.2562
3708,0.2722
3709,0.2561
3710,0.2628
3711,0.2934
3712,0.3114
3713,0.3238
3714,0.331
3715,0.397
3716,0.3503
3717,0.2794
3718,0.2397
3719,0.2295
3720,0.1907
3721,0.2052
3722,0.2075
3723,0.1785
3724,0.2264
3725,0.2664
3726,0.2975
3727,0.3043
3728,0.3047
3729,0.3462
3730,0.3423
3731,0.2517
3732,0.2677
3733,0.3022
3734,0.2551
3735,0.2391
3736,0.2472
3737,0.273
3738,0.2819
3739,0.3342
3740,0.2795
3741,0.2732
3742,0.2621
3743,0.2496
3744,0.1475
3745,0.1887
3746,0.1679
3747,0.1628
3748,0.1526
3749,0.2363
3750,0.2202
3751,0.1922
3752,0.1858
3753,0.1651
3754,0.1889
3755,0.2257
3756,0.2183
3757,0.2076
3758,0.2069
3759,0.1937
3760,0.212
3761,0.2162
3762,0.2197
3763,0.2479
3764,0.2211
3765,0.2735
3766,0.2462
3767,0.2326
3768,0.1398
3769,0.1465
3770,0.1391
3771,0.1412
3772,0.1276
3773,0.1514
3774,0.172
3775,0.1808
3776,0.1863
3777,0.2226
3778,0.1971
3779,0.1832
3780,0.1863
3781,0.1901
3782,0.1806
3783,0.1672
3784,0.163
3785,0.1959
3786,0.2494
3787,0.2441
3788,0.2179
3789,0.1955
3790,0.1732
3791,0.1567
3792,0.1568
3793,0.1685
3794,0.1804
3795,0.1783
3796,0.1762
3797,0.272
3798,0.4074
3799,0.5673
3800,0.5657
3801,0.6009
3802,0.4236
3803,0.4727
3804,0.5273
3805,0.9558
3806,0.733
3807,0.7605
3808,0.66
3809,0.5285
3810,0.5203
3811,0.546
3812,0.8348
3813,0.512
3814,0.5774
3815,0.3988
3816,0.3221
3817,0.2247
3818,0.1863
3819,0.2381
3820,0.3203
3821,0.6865
3822,0.737
3823,0.9157
3824,0.8188
3825,0.8973
3826,0.5743
3827,1.0792
3828,1.3017
3829,1.3079
3830,1.2905
3831,0.9103
3832,1.0135
3833,1.1975
3834,1.0538
3835,1.1211
3836,1.1407
3837,1.1147
3838,0.9023
3839,0.7808
3840,0.6891
3841,0.2939
3842,0.2652
3843,0.2492
3844,0.2801
3845,0.4568
3846,1.0754
3847,0.8378
3848,0.9958
3849,0.9882
3850,0.7729
3851,0.9129
3852,0.9707
3853,1.1981
3854,1.0129
3855,0.7183
3856,0.7262
3857,0.6202
3858,1.0229
3859,1.2334
3860,1.1965
3861,1.0082
3862,0.7875
3863,0.7984
3864,1.0303
3865,1.1176
3866,0.432
3867,0.2607
3868,0.4908
3869,1.0122
3870,1.5693
3871,1.2993
3872,0.5739
3873,0.5227
3874,0.4253
3875,0.353
3876,0.3493
3877,0.3609
3878,0.571
3879,0.8614
3880,1.0802
3881,0.6626
3882,0.4236
3883,0.6306
3884,0.8538
3885,0.7833
3886,0.8912
3887,0.6775
3888,0.6424
3889,0.3829
3890,0.2745
3891,0.2266
3892,0.2891
3893,0.6024
3894,0.8141
3895,0.8385
3896,0.9603
3897,1.3263
3898,0.8261
3899,0.2933
3900,0.3097
3901,0.2919
3902,0.279
3903,0.3288
3904,0.6459
3905,0.3212
3906,0.2953
3907,0.4955
3908,0.5112
3909,0.4221
3910,0.3449
3911,0.2964
3912,0.2307
3913,0.2765
3914,0.2591
3915,0.2466
3916,0.2205
3917,0.2543
3918,0.2519
3919,0.2719
3920,0.2683
3921,0.248
3922,0.2563
3923,0.2665
3924,0.2606
3925,0.3049
3926,0.47
3927,0.3297
3928,0.2912
3929,0.299
3930,0.3186
3931,0.6006
3932,0.4424
3933,0.5681
3934,0.5434
3935,0.5458
3936,0.4854
3937,0.537
3938,0.3531
3939,0.4646
3940,0.3528
3941,0.5105
3942,0.3248
3943,0.3282
3944,0.2253
3945,0.256
3946,0.2583
3947,0.3631
3948,0.4379
3949,0.3826
3950,0.4974
3951,0.6095
3952,0.6822
3953,0.4741
3954,0.6698
3955,0.6871
3956,0.5686
3957,0.7888
3958,0.8366
3959,0.8071
3960,0.5402
3961,0.3472
3962,0.3149
3963,0.2425
3964,0.2834
3965,0.7708
3966,1.8089
3967,1.2879
3968,1.2332
3969,1.0467
3970,0.7092
3971,0.5773
3972,0.2844
3973,0.2382
3974,0.264
3975,0.4508
3976,0.4793
3977,1.1363
3978,1.2271
3979,1.2456
3980,0.7503
3981,0.5135
3982,0.4772
3983,0.3994
3984,0.4186
3985,0.2867
3986,0.2625
3987,0.1905
3988,0.2043
3989,0.5635
3990,0.8751
3991,1.8088
3992,0.4214
3993,0.2357
3994,0.2437
3995,0.2308
3996,0.2247
3997,0.2446
3998,0.2102
3999,0.1972
4000,0.2351
4001,0.3307
4002,0.2723
4003,0.2719
4004,0.3385
4005,0.3452
4006,0.3749
4007,0.3168
4008,0.2086
4009,0.2009
4010,0.2076
4011,0.186
4012,0.2055
4013,0.2592
4014,0.5377
4015,0.5121
4016,0.3111
4017,0.3039
4018,0.2745
4019,0.2686
4020,0.2542
4021,0.2536
4022,0.2756
4023,0.2842
4024,0.2867
4025,0.3063
4026,0.3139
4027,0.3259
4028,0.3785
4029,0.2667
4030,0.2354
4031,0.2343
4032,0.1505
4033,0.161
4034,0.1407
4035,0.1492
4036,0.1558
4037,0.2268
4038,0.2288
4039,0.2478
4040,0.2817
4041,0.2564
4042,0.2689
4043,0.2402
4044,0.2458
4045,0.2609
4046,0.2825
4047,0.278
4048,0.2778
4049,0.2881
4050,0.2711
4051,0.3072
4052,0.2841
4053,0.3158
4054,0.265
4055,0.2336
4056,0.224
4057,0.1996
4058,0.1903
4059,0.2062
4060,0.276
4061,0.2363
4062,0.277
4063,0.4923
4064,0.2855
4065,0.2582
4066,0.2644
4067,0.2299
4068,0.2166
4069,0.2072
4070,0.2167
4071,0.2077
4072,0.1978
4073,0.1742
4074,0.2539
4075,0.3527
4076,0.265
4077,0.2782
4078,0.3406
4079,0.3199
4080,0.2385
4081,0.2625
4082,0.2176
4083,0.2306
4084,0.1845
4085,0.2231
4086,0.3129
4087,0.2541
4088,0.307
4089,0.3406
4090,0.4675
4091,0.4988
4092,0.2952
4093,0.2417
4094,0.2304
4095,0.2257
4096,0.2088
4097,0.1791
4098,0.2546
4099,0.272
4100,0.1949
4101,0.1919
4102,0.1995
4103,0.1571
4104,0.1315
4105,0.1306
4106,0.1428
4107,0.1522
4108,0.1423
4109,0.2866
4110,0.3631
4111,0.2226
4112,0.2434
4113,0.2698
4114,0.2598
4115,0.479735
4116,0.2479
4117,0.2834
4118,0.291
4119,0.275
4120,0.263
4121,0.2486
4122,0.2599
4123,0.2291
4124,0.2199
4125,0.2004
4126,0.1825
4127,0.182
4128,0.1544
4129,0.1535
4130,0.2153
4131,0.2404
4132,0.2251
4133,0.322
4134,0.7099
4135,0.6541
4136,0.459
4137,0.3856
4138,0.3947
4139,0.2826
4140,0.2708
4141,0.2699
4142,0.2631
4143,0.2628
4144,0.2809
4145,0.2624
4146,0.32
4147,0.8813
4148,1.0155
4149,0.8465
4150,0.8318
4151,0.5296
4152,0.4073
4153,0.3586
4154,0.3522
4155,0.3501
4156,0.4273
4157,0.6141
4158,0.9432
4159,1.0596
4160,0.7731
4161,0.4673
4162,0.5201
4163,0.3933
4164,0.3021
4165,0.3017
4166,0.2961
4167,0.347
4168,0.3003
4169,0.3721
4170,0.3675
4171,0.3356
4172,0.2713
4173,0.2714
4174,0.2384
4175,0.2115
4176,0.1555
4177,0.1569
4178,0.1577
4179,0.3567
4180,0.241
4181,0.2792
4182,0.7329
4183,0.7167
4184,0.5344
4185,0.4919
4186,0.3713
4187,0.2465
4188,0.2645
4189,0.2437
4190,0.2628
4191,0.4998
4192,0.5243
4193,0.5938
4194,0.7321
4195,0.345
4196,0.2752
4197,0.2303
4198,0.2236
4199,0.2156
4200,0.2227
4201,0.3396
4202,0.3905
4203,0.391
4204,0.2949
4205,0.8078
4206,1.6272
4207,1.1178
4208,0.5977
4209,0.5872
4210,0.5039
4211,0.3314
4212,0.7552
4213,0.4404
4214,0.2974
4215,0.3112
4216,0.4684
4217,0.3208
4218,0.2807
4219,0.3282
4220,0.3138
4221,0.2807
4222,0.2885
4223,0.2236
4224,0.198
4225,0.2837
4226,0.2616
4227,0.3536
4228,0.3696
4229,0.7362
4230,1.401
4231,0.9599
4232,1.002
4233,0.9965
4234,0.8362
4235,0.498
4236,0.2739
4237,0.2636
4238,0.2622
4239,0.2236
4240,0.2355
4241,0.2363
4242,0.2196
4243,0.4447
4244,0.8624
4245,1.2106
4246,1.1404
4247,0.9336
4248,0.7535
4249,0.6836
4250,0.7088
4251,0.789
4252,0.7552
4253,0.9039
4254,1.2375
4255,0.7664
4256,0.6248
4257,0.3749
4258,0.2859
4259,0.2462
4260,0.2414
4261,0.2519
4262,0.2522
4263,0.246
4264,0.26
4265,0.2842
4266,0.6706
4267,0.6443
4268,0.7331
4269,0.3663
4270,0.292
4271,0.2897
4272,0.2083
4273,0.1954
4274,0.1682
4275,0.1622
4276,0.1807
4277,0.2513
4278,0.3666
4279,0.5797
4280,0.3387
4281,0.246
4282,0.2683
4283,0.2689
4284,0.2489
4285,0.2413
4286,0.2433
4287,0.2198
4288,0.235
4289,0.2837
4290,0.2922
4291,0.2475
4292,0.2289
4293,0.2423
4294,0.2298
4295,0.2413
4296,0.1984
4297,0.1887
4298,0.1865
4299,0.1869
4300,0.1897
4301,0.2634
4302,0.3173
4303,0.349
4304,0.2791
4305,0.2829
4306,0.251
4307,0.2701
4308,0.2673
4309,0.2686
4310,0.2784
4311,0.294
4312,0.2747
4313,0.2732
4314,0.2582
4315,0.3021
4316,0.2701
4317,0.2746
4318,0.2243
4319,0.2064
4320,0.1399
4321,0.1356
4322,0.1346
4323,0.1334
4324,0.1282
4325,0.1541
4326,0.2426
4327,0.2297
4328,0.3056
4329,0.2422
4330,0.2144
4331,0.2449
4332,0.2388
4333,0.2399
4334,0.2647
4335,0.2463
4336,0.2419
4337,0.299
4338,0.2724
4339,0.2197
4340,0.229
4341,0.195
4342,0.1859
4343,0.1818
4344,0.1679
4345,0.1745
4346,0.1708
4347,0.1775
4348,0.1818
4349,0.2605
4350,0.3022
4351,0.7242
4352,0.8865
4353,0.2715
4354,0.2826
4355,0.2463
4356,0.2891
4357,0.282
4358,0.2521
4359,0.2596
4360,0.2841
4361,0.2828
4362,0.2743
4363,0.2681
4364,0.2502
4365,0.2316
4366,0.2069
4367,0.2398
4368,0.5578
4369,0.7497
4370,0.6959
4371,0.6423
4372,0.3496
4373,0.2377
4374,0.7731
4375,0.9102
4376,0.8397
4377,0.8759
4378,0.833
4379,0.412
4380,0.4871
4381,0.747
4382,0.4116
4383,0.3148
4384,0.3096
4385,0.296
4386,0.3051
4387,0.2837
4388,0.2552
4389,0.2876
4390,0.2952
4391,0.2314
4392,0.2229
4393,0.24
4394,0.2274
4395,0.2064
4396,0.2051
4397,0.2498
4398,0.2491
4399,0.3133
4400,0.2521
4401,0.2559
4402,0.2541
4403,0.2705
4404,0.2655
4405,0.2495
4406,0.2642
4407,0.2629
4408,0.2717
4409,0.2722
4410,0.2674
4411,0.262
4412,0.2815
4413,0.2553
4414,0.2391
4415,0.2181
4416,0.2024
4417,0.1967
4418,0.1916
4419,0.1972
4420,0.1971
4421,0.2048
4422,0.2299
4423,0.327
4424,0.2402
4425,0.2313
4426,0.2362
4427,0.2622
4428,0.2849
4429,0.2857
4430,0.2805
4431,0.2952
4432,0.2727
4433,0.2892
4434,0.3044
4435,0.2646
4436,0.2652
4437,0.2535
4438,0.2312
4439,0.2316
4440,0.1726
4441,0.213
4442,0.2373
4443,0.237
4444,0.2665
4445,0.3007
4446,0.4102
4447,0.3893
4448,0.2642
4449,0.2328
4450,0.243
4451,0.2386
4452,0.2657
4453,0.2698
4454,0.2684
4455,0.2869
4456,0.3784
4457,0.5341
4458,0.6208
4459,0.7282
4460,0.5785
4461,0.2849
4462,0.2579
4463,0.2386
4464,0.1785
4465,0.1692
4466,0.1696
4467,0.1673
4468,0.1755
4469,0.239
4470,0.2755
4471,0.3195
4472,0.3382
4473,0.2579
4474,0.2883
4475,0.2787
4476,0.2924
4477,0.2768
4478,0.2676
4479,0.2642
4480,0.2679
4481,0.3014
4482,0.3068
4483,0.3338
4484,0.2742
4485,0.2624
4486,0.2833
4487,0.2666
4488,0.2318
4489,0.2239
4490,0.2115
4491,0.224
4492,0.2492
4493,0.4756
4494,0.4151
4495,0.6268
4496,0.3761
4497,0.3421
4498,0.2947
4499,0.3214
4500,0.3158
4501,0.3322
4502,0.2827
4503,0.2612
4504,0.2963
4505,0.3428
4506,0.3392
4507,0.4258
4508,0.3853
4509,0.2722
4510,0.2771
4511,0.2227
4512,0.241
4513,0.2302
4514,0.2196
4515,0.2287
4516,0.2268
4517,0.3434
4518,0.6288
4519,0.7762
4520,0.7273
4521,0.5993
4522,0.3524
4523,0.2914
4524,0.3028
4525,0.3017
4526,0.2906
4527,0.2866
4528,0.2777
4529,0.3043
4530,0.3535
4531,0.3048
4532,0.2641
4533,0.3294
4534,0.3153
4535,0.2834
4536,0.2313
4537,0.1977
4538,0.2105
4539,0.1965
4540,0.21
4541,0.32
4542,0.6014
4543,0.466
4544,0.4961
4545,0.3448
4546,0.3275
4547,0.2778
4548,0.2875
4549,
4550,0.3019
4551,0.3142
4552,0.3129
4553,0.3055
4554,0.32
4555,0.337
4556,0.401
4557,0.274
4558,0.2834
4559,0.2324
4560,0.2202
4561,0.2164
4562,0.2203
4563,0.2272
4564,0.2271
4565,0.2331
4566,0.3129
4567,0.3125
4568,0.3092
4569,0.3083
4570,0.3172
4571,0.2863
4572,0.3034
4573,0.2941
4574,0.289
4575,0.2776
4576,0.2864
4577,0.2892
4578,0.3218
4579,0.3437
4580,0.2984
4581,0.3194
4582,0.27
4583,0.2787
4584,0.1672
4585,0.1907
4586,0.1679
4587,0.1432
4588,0.1392
4589,0.214
4590,0.2654
4591,0.2402
4592,0.1789
4593,0.1596
4594,0.1719
4595,0.1745
4596,0.2013
4597,0.2041
4598,0.1854
4599,0.1808
4600,0.1726
4601,0.1997
4602,0.2154
4603,0.2321
4604,0.2246
4605,0.217
4606,0.21
4607,0.1904
4608,0.16
4609,0.1543
4610,0.1509
4611,0.1547
4612,0.1728
4613,0.2684
4614,0.4358
4615,0.4287
4616,0.3569
4617,0.3072
4618,0.2449
4619,0.2044
4620,0.2243
4621,0.2343
4622,0.254
4623,0.2528
4624,0.2616
4625,0.2369
4626,0.2943
4627,0.2554
4628,0.2363
4629,0.2136
4630,0.1787
4631,0.1868
4632,0.1719
4633,0.1822
4634,0.1607
4635,0.1607
4636,0.1738
4637,0.2179
4638,0.2399
4639,0.2695
4640,0.2476
4641,0.2718
4642,0.2853
4643,0.2756
4644,0.2577
4645,0.3117
4646,0.3292
4647,0.2811
4648,0.254
4649,0.3035
4650,0.4322
4651,0.4031
4652,0.2634
4653,0.2923
4654,0.3068
4655,0.2857
4656,0.2118
4657,0.1818
4658,0.182
4659,0.2008
4660,0.3013
4661,0.5042
4662,0.4778
4663,0.3215
4664,0.3574
4665,0.3564
4666,0.3667
4667,0.3133
4668,0.3123
4669,0.3487
4670,0.2984
4671,0.2766
4672,0.3154
4673,0.3219
4674,0.2849
4675,0.2437
4676,0.3679
4677,0.4916
4678,0.498
4679,0.4266
4680,0.2758
4681,0.198
4682,0.1829
4683,0.1732
4684,0.1979
4685,0.4179
4686,0.4
4687,0.3678
4688,0.3538
4689,0.2422
4690,0.2383
4691,0.2486
4692,0.2509
4693,0.2399
4694,0.2171
4695,0.2751
4696,0.2484
4697,0.2522
4698,0.251
4699,0.298
4700,0.3035
4701,0.2228
4702,0.266
4703,0.1869
4704,0.1355
4705,0.2015
4706,0.1989
4707,0.1825
4708,0.1417
4709,0.1576
4710,0.2213
4711,0.3226
4712,0.3893
4713,0.2297
4714,0.2308
4715,
4716,0.2318
4717,0.2771
4718,0.2689
4719,0.2685
4720,0.2689
4721,0.3131
4722,0.3098
4723,0.3276
4724,0.4078
4725,0.328
4726,0.2244
4727,0.2396
4728,0.2136
4729,0.2034
4730,0.191
4731,0.1596
4732,0.1698
4733,0.2344
4734,0.2692
4735,0.3674
4736,0.2965
4737,0.2629
4738,0.2819
4739,0.2995
4740,0.2875
4741,0.2499
4742,0.2174
4743,0.2391
4744,0.2687
4745,0.3054
4746,0.2761
4747,0.2685
4748,0.2774
4749,0.2089
4750,0.1851
4751,0.1613
4752,0.1549
4753,0.1661
4754,0.1643
4755,0.1766
4756,0.1846
4757,0.2028
4758,0.1913
4759,0.209
4760,0.2196
4761,0.1968
4762,0.1969
4763,0.2311
4764,0.2719
4765,0.237
4766,0.24
4767,0.2464
4768,0.2396
4769,0.2476
4770,0.2135
4771,0.2693
4772,0.2362
4773,0.2143
4774,0.1981
4775,0.1806
4776,0.1731
4777,0.1775
4778,0.179
4779,0.184
4780,0.1849
4781,0.2102
4782,0.3019
4783,0.3838
4784,0.2922
4785,0.3042
4786,0.3127
4787,0.3152
4788,0.3415
4789,0.3394
4790,0.3695
4791,0.3183
4792,0.303
4793,0.3036
4794,0.2926
4795,0.2856
4796,0.2755
4797,0.2553
4798,0.248
4799,0.2394
4800,0.1726
4801,0.1653
4802,0.1778
4803,0.1824
4804,0.172
4805,0.2001
4806,0.2269
4807,0.2725
4808,0.213
4809,0.2023
4810,0.2134
4811,0.2152
4812,0.221
4813,0.2432
4814,0.2252
4815,0.2267
4816,0.2252
4817,0.2398
4818,0.2547
4819,0.248
4820,0.2733
4821,0.2236
4822,0.1872
4823,0.1806
4824,0.172
4825,0.1882
4826,0.1754
4827,0.179
4828,0.1969
4829,0.2291
4830,0.3091
4831,0.3663
4832,0.3724
4833,0.3751
4834,0.2995
4835,0.2751
4836,0.2994
4837,0.323
4838,0.3784
4839,0.3113
4840,0.3172
4841,0.3427
4842,0.3913
4843,0.348
4844,0.2985
4845,0.2566
4846,0.2377
4847,0.2197
4848,0.2073
4849,0.2082
4850,0.211
4851,0.2096
4852,0.2396
4853,0.4204
4854,0.5763
4855,0.3559
4856,0.3166
4857,0.3792
4858,0.3427
4859,0.3298
4860,0.3258
4861,0.3401
4862,0.3361
4863,0.3084
4864,0.3332
4865,0.3168
4866,0.4008
4867,0.4249
4868,0.3384
4869,0.4461
4870,0.5194
4871,0.3071
4872,0.305
4873,0.309
4874,0.2544
4875,0.2215
4876,0.197
4877,0.2744
4878,0.3688
4879,0.7068
4880,1.0465
4881,0.5678
4882,0.3118
4883,0.2807
4884,0.3271
4885,0.2992
4886,0.2776
4887,0.2871
4888,0.2846
4889,0.3241
4890,0.2801
4891,0.3329
4892,0.3502
4893,0.4239
4894,0.2467
4895,0.3081
4896,0.2441
4897,0.2815
4898,0.3171
4899,0.2606
4900,0.21
4901,0.3137
4902,0.3827
4903,0.3134
4904,0.2492
4905,0.2525
4906,0.3236
4907,0.2833
4908,0.2891
4909,0.296
4910,0.4996
4911,0.5635
4912,0.5762
4913,0.58
4914,0.5502
4915,0.6726
4916,0.8831
4917,0.8407
4918,0.8024
4919,0.6755
4920,0.5145
4921,0.2784
4922,0.532
4923,0.4522
4924,0.3951
4925,0.4223
4926,0.5906
4927,0.5508
4928,0.3927
4929,0.5171
4930,0.6552
4931,0.4593
4932,0.5321
4933,0.5362
4934,0.5851
4935,0.535
4936,0.5432
4937,0.5836
4938,0.677
4939,0.7842
4940,0.4391
4941,0.3494
4942,0.5479
4943,1.0744
4944,1.2332
4945,0.692
4946,0.4732
4947,0.6091
4948,0.4103
4949,0.3864
4950,0.8651
4951,0.9606
4952,0.3842
4953,0.6528
4954,0.3482
4955,0.253
4956,0.2131
4957,0.2366
4958,0.2521
4959,0.2678
4960,0.49
4961,0.5192
4962,0.6542
4963,0.5525
4964,0.4585
4965,0.3629
4966,0.1918
4967,0.2121
4968,0.1607
4969,0.1583
4970,0.1578
4971,0.1317
4972,0.1468
4973,0.2411
4974,0.2928
4975,0.2403
4976,0.2797
4977,0.2421
4978,0.2416
4979,0.1941
4980,0.2257
4981,0.2168
4982,0.206
4983,0.2004
4984,0.2531
4985,0.2325
4986,0.2211
4987,0.2335
4988,0.2736
4989,0.2738
4990,0.2998
4991,0.1773
4992,0.5006
4993,0.5193
4994,0.3075
4995,0.3215
4996,0.3404
4997,0.5991
4998,0.4182
4999,0.3924
5000,0.3071
5001,0.2688
5002,0.8344
5003,0.4032
5004,0.279
5005,0.2761
5006,0.2566
5007,0.2453
5008,0.2746
5009,0.2873
5010,0.264
5011,0.2605
5012,0.222
5013,0.2093
5014,0.1966
5015,0.2037
5016,0.1906
5017,0.1889
5018,0.188
5019,0.1841
5020,0.1839
5021,0.2072
5022,0.3772
5023,0.3509
5024,0.3171
5025,0.3717
5026,0.22627499999999998
5027,0.3277
5028,0.2962
5029,0.22997
5030,0.2997
5031,0.3165
5032,0.3164
5033,0.2959
5034,0.3052
5035,0.3132
5036,0.2953
5037,0.2628
5038,0.2434
5039,0.2278
5040,0.165
5041,0.1698
5042,0.1569
5043,0.1568
5044,0.1584
5045,0.2453
5046,0.2465
5047,0.2566
5048,0.2556
5049,0.257
5050,0.2531
5051,0.2274
5052,0.2489
5053,0.2691
5054,0.256
5055,0.229
5056,0.2463
5057,0.2392
5058,0.2555
5059,0.4131
5060,0.4723
5061,0.3749
5062,0.2392
5063,0.2283
5064,0.1822
5065,0.2031
5066,0.2267
5067,0.1902
5068,0.1872
5069,0.2589
5070,0.3026
5071,0.4615
5072,0.2896
5073,0.2307
5074,0.2238
5075,0.2384
5076,0.2777
5077,0.235
5078,0.2317
5079,0.2569
5080,0.2332
5081,0.2344
5082,0.2459
5083,0.2527
5084,0.2706
5085,0.2448
5086,0.2468
5087,0.2642
5088,0.2417
5089,0.2346
5090,0.2234
5091,0.2229
5092,0.1994
5093,0.2021
5094,0.2038
5095,0.1978
5096,0.2051
5097,0.2078
5098,0.2166
5099,0.2149
5100,0.2396
5101,0.2346
5102,0.2281
5103,0.2198
5104,0.2246
5105,0.237
5106,0.2211
5107,0.2988
5108,0.2415
5109,0.2496
5110,0.2878
5111,0.2109
5112,0.19
5113,0.1833
5114,0.1898
5115,0.1893
5116,0.1871
5117,0.1988
5118,0.2402
5119,0.2519
5120,0.282
5121,0.2722
5122,0.2796
5123,0.2784
5124,0.2908
5125,0.3034
5126,0.3136
5127,0.323
5128,0.2968
5129,0.2943
5130,0.3063
5131,0.317
5132,0.2744
5133,0.2682
5134,0.2667
5135,0.255
5136,0.2466
5137,0.2566
5138,0.2676
5139,0.2578
5140,0.257
5141,0.2849
5142,0.355
5143,0.3897
5144,0.3726
5145,0.4217
5146,0.3577
5147,0.3851
5148,0.4215
5149,0.4049
5150,0.3853
5151,0.3688
5152,0.4351
5153,0.4386
5154,0.3895
5155,0.3717
5156,0.3697
5157,0.3394
5158,0.3286
5159,0.2639
5160,0.1712
5161,0.163
5162,0.1593
5163,0.1618
5164,0.1811
5165,0.2777
5166,0.6045
5167,0.451
5168,1.1275
5169,0.2809
5170,0.2544
5171,0.28
5172,0.2796
5173,0.2643
5174,0.2633
5175,0.2831
5176,0.2835
5177,0.2702
5178,0.3243
5179,0.3871
5180,0.2588
5181,0.2488
5182,0.2217
5183,0.1881
5184,0.2245
5185,0.225
5186,0.2273
5187,0.236
5188,0.2514
5189,0.2824
5190,0.3382
5191,0.3766
5192,0.3687
5193,0.3953
5194,0.267755
5195,0.2847
5196,0.3188
5197,0.3314
5198,0.3941
5199,0.3612
5200,0.357
5201,0.4064
5202,0.4455
5203,0.4677
5204,0.398
5205,0.3416
5206,0.3217
5207,0.3114
5208,0.2067
5209,0.2081
5210,0.2062
5211,0.2006
5212,0.2074
5213,0.2846
5214,0.2911
5215,0.3363
5216,0.3172
5217,0.2773
5218,0.3003
5219,0.2981
5220,0.2905
5221,0.3071
5222,0.3123
5223,0.3046
5224,0.2887
5225,0.2953
5226,0.3045
5227,0.7831
5228,1.4269
5229,1.4843
5230,0.8102
5231,0.2524
5232,0.466
5233,0.541
5234,0.5351
5235,0.4803
5236,0.3802
5237,0.3161
5238,0.4251
5239,0.5729
5240,0.6026
5241,0.4857
5242,0.2964
5243,0.3199
5244,0.3218
5245,0.3366
5246,0.3433
5247,0.3194
5248,0.3943
5249,0.3583
5250,0.5338
5251,0.7548
5252,0.9321
5253,0.8672
5254,0.807
5255,0.9068
5256,0.663
5257,0.4649
5258,0.4195
5259,0.4698
5260,0.5449
5261,0.7168
5262,0.9108
5263,0.795
5264,0.6195
5265,0.695
5266,0.5152
5267,0.4558
5268,0.4269
5269,0.4572
5270,0.5969
5271,0.6241
5272,0.5055
5273,0.7083
5274,0.4133
5275,0.5421
5276,0.7923
5277,0.9987
5278,0.5059
5279,0.4432
5280,0.3095
5281,0.3217
5282,0.3099
5283,0.301
5284,0.4084
5285,0.8582
5286,1.0529
5287,0.8563
5288,0.4738
5289,0.3546
5290,0.3469
5291,0.3719
5292,0.3711
5293,0.3852
5294,0.3157
5295,0.4099
5296,0.3802
5297,0.349
5298,0.3744
5299,0.3572
5300,0.4626
5301,0.3332
5302,0.3086
5303,0.2912
5304,0.2697
5305,0.4912
5306,0.4816
5307,0.2714
5308,0.2708
5309,0.3652
5310,0.6349
5311,0.8547
5312,0.9046
5313,0.4025
5314,0.3893
5315,0.3562
5316,0.27097499999999997
5317,0.3394
5318,0.3446
5319,0.3306
5320,0.3531
5321,0.335
5322,0.3607
5323,0.3769
5324,0.3705
5325,0.3756
5326,0.2786
5327,0.2552
5328,0.1965
5329,0.1862
5330,0.1915
5331,0.1921
5332,0.1965
5333,0.2319
5334,0.2939
5335,0.3162
5336,0.3478
5337,0.3082
5338,0.3092
5339,0.3492
5340,0.3067
5341,0.3297
5342,0.3148
5343,0.2761
5344,0.3053
5345,0.3082
5346,0.3063
5347,0.4757
5348,0.5614
5349,0.3773
5350,0.426
5351,0.4102
5352,0.2521
5353,0.2339
5354,0.2267
5355,0.2316
5356,0.2344
5357,0.3038
5358,0.4142
5359,0.4247
5360,0.3341
5361,0.4048
5362,0.2819
5363,0.282
5364,0.2692
5365,0.2846
5366,0.279
5367,0.2695
5368,0.2692
5369,0.3413
5370,0.3313
5371,0.3226
5372,0.3233
5373,0.4623
5374,0.9237
5375,0.2757
5376,0.3104
5377,0.3533
5378,0.1933
5379,0.183
5380,0.2011
5381,0.254
5382,0.2695
5383,0.3648
5384,0.3479
5385,0.3575
5386,0.2881
5387,0.2845
5388,0.3
5389,0.3164
5390,0.343
5391,0.3373
5392,0.2915
5393,0.2812
5394,0.4146
5395,0.4635
5396,0.6127
5397,0.3107
5398,0.2579
5399,0.3391
5400,0.2502
5401,0.5913
5402,0.4229
5403,0.199
5404,0.3048
5405,0.303
5406,0.6455
5407,0.8196
5408,0.3648
5409,0.239
5410,0.2301
5411,0.4313
5412,0.5532
5413,0.7418
5414,0.6863
5415,0.6817
5416,0.4009
5417,0.431
5418,0.5351
5419,0.3113
5420,0.2586
5421,0.4013
5422,0.5849
5423,0.644
5424,0.4615
5425,0.5539
5426,0.4278
5427,0.6546
5428,0.5432
5429,0.3109
5430,0.3628
5431,0.3946
5432,0.389
5433,0.3852
5434,0.4886
5435,0.5607
