,Kennedy_CO_pmm
3636,0.808735
3637,0.77152
3638,0.837855
3639,1.125495
3640,0.93538
3641,0.9384649999999999
3642,1.111985
3643,1.46714
3644,1.474925
3645,1.295105
3646,0.97537
3647,1.094865
3648,1.035065
3649,1.011315
3650,0.76605
3651,0.6753549999999999
3652,0.98456
3653,1.33933
3654,1.5063300000000002
3655,1.48342
3656,1.342195
3657,0.6792149999999999
3658,0.585285
3659,0.5667150000000001
3660,0.580665
3661,0.529505
3662,0.53328
3663,0.613095
3664,0.7139850000000001
3665,0.7237150000000001
3666,0.711535
3667,0.8479949999999999
3668,0.9350450000000001
3669,1.1178599999999999
3670,0.876725
3671,0.653205
3672,0.46451
3673,0.35111000000000003
3674,0.41359999999999997
3675,0.37251999999999996
3676,0.420315
3677,0.535805
3678,0.7010000000000001
3679,0.78497
3680,0.5838399999999999
3681,0.5986899999999999
3682,0.52122
3683,0.51314
3684,0.53576
3685,0.523415
3686,0.54312
3687,0.50359
3688,0.53885
3689,0.685905
3690,0.888945
3691,0.8551099999999999
3692,1.0507499999999999
3693,1.25518
3694,1.2107800000000002
3695,0.877615
3696,0.450725
3697,0.5040549999999999
3698,0.41832499999999995
3699,0.49202500000000005
3700,0.853375
3701,1.186365
3702,1.5134150000000002
3703,1.356425
3704,0.656675
3705,0.58754
3706,0.5734600000000001
3707,0.576965
3708,0.8672
3709,0.633
3710,0.4937
3711,0.5193
3712,0.4464
3713,0.9277
3714,1.6409
3715,1.6141
3716,1.5141
3717,1.2315
3718,0.8593
3719,0.7108
3720,0.5507
3721,0.6477
3722,1.3063
3723,1.2544
3724,1.3445
3725,1.9846
3726,2.3334
3727,1.6476
3728,0.6804
3729,0.1971
3730,0.2781
3731,0.0902
3732,0.4037
3733,0.609
3734,0.5862
3735,0.6574
3736,0.4616
3737,0.4257
3738,0.4369
3739,0.5307
3740,0.3935
3741,0.7326
3742,0.6918
3743,0.7208
3744,0.64
3745,0.5715
3746,0.579
3747,0.5462
3748,0.6066
3749,0.6436
3750,0.7977
3751,1.0335
3752,0.3643
3753,0.0612
3754,0.2152
3755,0.217
3756,0.2398
3757,0.2736
3758,0.5529
3759,0.4605
3760,0.5377
3761,0.5723
3762,0.1716
3763,0.5136
3764,0.3256
3765,0.4088
3766,0.6407
3767,0.4709
3768,0.7877
3769,0.6865
3770,0.6707
3771,0.5279
3772,0.7184
3773,0.6698
3774,0.7708
3775,0.4767
3776,0.4007
3777,0.1152
3778,0.7461
3779,0.166
3780,0.0447
3781,0.2074
3782,0.3215
3783,0.2767
3784,0.4084
3785,0.3988
3786,0.4451
3787,0.4371
3788,0.6605
3789,0.5549
3790,0.581
3791,0.545
3792,0.4862
3793,0.4449
3794,0.6189
3795,0.7399
3796,0.8691
3797,1.1764
3798,1.0514
3799,0.6619
3800,0.4038
3801,0.3414
3802,0.346
3803,0.1358
3804,0.1468
3805,0.2022
3806,0.151
3807,0.1972
3808,0.5956
3809,0.5689
3810,1.6339
3811,1.5169
3812,1.363
3813,0.9601
3814,1.5345
3815,1.6514
3816,1.7647
3817,0.9045
3818,0.9582
3819,0.8804
3820,0.7055
3821,0.9112
3822,1.0246
3823,0.9053
3824,0.4405
3825,0.138
3826,0.2003
3827,0.0569
3828,0.0387
3829,0.2701
3830,0.1641
3831,0.342
3832,0.4288
3833,0.4707
3834,0.7189
3835,0.6414
3836,0.5869
3837,0.5711
3838,0.6102
3839,0.5367
3840,0.4061
3841,0.483
3842,0.5791
3843,0.7571
3844,0.7681
3845,1.1086
3846,1.3171
3847,0.8674
3848,0.4273
3849,0.8411
3850,1.3852
3851,0.5547300000000001
3852,0.9278
3853,1.3723
3854,0.7992
3855,1.0133
3856,1.5718
3857,1.4689
3858,1.7501
3859,1.9027
3860,2.6033
3861,2.6241
3862,1.6088
3863,1.5444
3864,1.778
3865,1.7088
3866,1.7327
3867,1.5645
3868,1.3526
3869,2.8507
3870,2.6092
3871,2.6141
3872,1.9428
3873,1.3817
3874,1.3753
3875,1.2118
3876,1.0878
3877,0.8861
3878,0.8152
3879,0.9192
3880,0.997
3881,1.5131
3882,3.7411
3883,3.5165
3884,2.3435
3885,2.0949
3886,2.4262
3887,1.5924
3888,1.0958
3889,0.991
3890,1.0751
3891,1.043
3892,1.3702
3893,2.2215
3894,2.6776
3895,1.7219
3896,1.324
3897,1.0629
3898,1.2012
3899,0.8441
3900,0.8635
3901,0.8207
3902,0.8043
3903,0.8377
3904,0.9288
3905,1.5765
3906,1.4225
3907,1.4279
3908,1.3678
3909,1.1114
3910,1.1241
3911,1.0352
3912,0.9708
3913,0.7876
3914,0.7725
3915,0.7071
3916,0.7246
3917,1.2943
3918,1.6036
3919,1.4146
3920,1.2011
3921,0.9855
3922,0.9951
3923,0.816
3924,0.7663
3925,0.9459
3926,0.778
3927,0.7412
3928,0.9094
3929,1.0405
3930,1.0607
3931,1.0876
3932,1.1184
3933,1.4582
3934,1.4193
3935,1.0748
3936,1.0354
3937,0.9461
3938,0.8906
3939,0.8159
3940,0.8526
3941,0.9943
3942,0.9913
3943,1.1859
3944,1.0102
3945,0.8415
3946,0.7789
3947,1.0468
3948,0.977
3949,0.8681
3950,0.8833
3951,0.9364
3952,0.8224
3953,0.9391
3954,1.1875
3955,1.4044
3956,1.0212
3957,1.55
3958,1.5733
3959,1.4167
3960,1.6556
3961,1.215
3962,1.14
3963,1.1424
3964,1.2533
3965,1.6845
3966,1.5021
3967,1.5203
3968,1.1587
3969,1.3321
3970,1.2606
3971,1.0899
3972,1.0249
3973,1.1964
3974,1.0149
3975,1.0057
3976,1.1295
3977,1.7123
3978,1.3548
3979,3.3038
3980,4.103
3981,3.6387
3982,3.8473
3983,2.3973
3984,2.7048
3985,2.8836
3986,2.1263
3987,1.3274
3988,1.1441
3989,1.5549
3990,2.366
3991,2.7197
3992,1.2935
3993,1.1233
3994,0.9625
3995,1.0599
3996,1.0266
3997,1.235
3998,1.36
3999,1.3393
4000,1.3789
4001,1.6734
4002,1.8073
4003,1.5987
4004,2.0305
4005,2.0358
4006,1.8927
4007,1.3758
4008,1.194
4009,1.3427
4010,1.4691
4011,1.2715
4012,1.5022
4013,2.5896
4014,3.5138
4015,2.4216
4016,1.792
4017,1.6471
4018,1.314
4019,1.189
4020,1.1403
4021,1.247
4022,1.2294
4023,1.3236
4024,1.491
4025,1.7615
4026,2.0116
4027,1.9805
4028,2.0173
4029,1.6255
4030,1.6191
4031,1.2293
4032,1.1256
4033,1.1043
4034,1.0436
4035,1.0815
4036,1.5248
4037,2.4447
4038,2.9953
4039,2.1372
4040,1.748
4041,0.76309
4042,1.1889
4043,1.1568
4044,1.0811
4045,1.1801
4046,1.1722
4047,1.1877
4048,1.3749
4049,1.6595
4050,1.8346
4051,2.0095
4052,1.9516
4053,1.6866
4054,1.5927
4055,1.3947
4056,1.2259
4057,1.0286
4058,0.9663
4059,0.9768
4060,1.1468
4061,1.3778
4062,2.05
4063,1.7805
4064,1.508
4065,1.3962
4066,1.3571
4067,1.3505
4068,1.3634
4069,1.4325
4070,1.4892
4071,1.3514
4072,1.1781
4073,1.3901
4074,1.497
4075,1.7968
4076,1.6813
4077,1.5901
4078,1.3733
4079,1.1066
4080,0.9133
4081,0.9654
4082,0.9638
4083,1.1146
4084,1.0805
4085,1.4733
4086,1.8473
4087,1.4437
4088,1.3824
4089,1.0003
4090,1.1956
4091,1.1936
4092,1.1448
4093,1.2298
4094,1.2935
4095,1.378
4096,1.4106
4097,1.317
4098,1.4619
4099,1.417
4100,1.3631
4101,1.5784
4102,1.3261
4103,1.0345
4104,0.969
4105,0.9786
4106,1.0143
4107,0.9737
4108,1.2584
4109,2.381
4110,2.8722
4111,1.9432
4112,1.3792
4113,1.314
4114,1.165
4115,1.1506
4116,1.0155
4117,1.1198
4118,1.153
4119,1.3397
4120,1.4516
4121,1.8237
4122,1.9227
4123,2.0662
4124,1.892
4125,1.5951
4126,1.4262
4127,1.044
4128,1.1811
4129,1.169
4130,1.1674
4131,0.9804
4132,1.4163
4133,2.5416
4134,2.5052
4135,2.1044
4136,1.9544
4137,1.6298
4138,1.3812
4139,1.1636
4140,1.1294
4141,1.1001
4142,1.0468
4143,1.1554
4144,0.9073
4145,1.0922
4146,1.3198
4147,1.1934
4148,1.4478
4149,1.3027
4150,1.1742
4151,0.9269
4152,0.8733
4153,0.9545
4154,1.1326
4155,1.2333
4156,1.4212
4157,1.9003
4158,2.303
4159,2.2859
4160,1.7441
4161,1.5192
4162,1.5829
4163,1.3678
4164,1.08
4165,1.0543
4166,1.0683
4167,0.9993
4168,0.978
4169,1.1766
4170,1.6839
4171,2.3541
4172,2.2928
4173,2.1502
4174,1.5492
4175,1.5718
4176,1.511
4177,0.9181
4178,0.8677
4179,0.9305
4180,1.1367
4181,2.2617
4182,2.6662
4183,2.8755
4184,2.0983
4185,1.2051
4186,1.1952
4187,1.0032
4188,1.0476
4189,1.0542
4190,1.0001
4191,0.836
4192,0.8123
4193,1.0117
4194,1.6021
4195,2.102
4196,1.8043
4197,2.3748
4198,2.4434
4199,1.8074
4200,1.5345
4201,1.6459
4202,1.8626
4203,1.7319
4204,1.6776
4205,3.8925
4206,5.2665
4207,2.6007
4208,2.3735
4209,1.2474
4210,0.9094
4211,1.2067
4212,0.8537
4213,1.0142
4214,1.1253
4215,1.3544
4216,1.39
4217,1.6224
4218,2.2487
4219,2.6026
4220,2.8658
4221,3.0097
4222,2.5798
4223,2.4804
4224,2.4446
4225,2.7485
4226,1.7434
4227,1.8509
4228,1.765
4229,2.3115
4230,2.707
4231,3.5383
4232,2.3782
4233,1.2076
4234,0.8621
4235,0.8629
4236,0.9915
4237,1.1451
4238,1.0937
4239,1.1034
4240,1.1039
4241,1.2155
4242,1.445
4243,1.643
4244,1.9379
4245,1.2571
4246,1.3195
4247,0.9611
4248,1.1627
4249,0.9777
4250,1.0407
4251,1.0016
4252,0.87
4253,1.1521
4254,1.4367
4255,1.4125
4256,1.391
4257,1.041
4258,0.66518
4259,0.67736
4260,0.60031
4261,0.655585
4262,0.60557
4263,0.6515299999999999
4264,0.616635
4265,0.686565
4266,0.9624299999999999
4267,1.081505
4268,1.230755
4269,1.100765
4270,1.24085
4271,0.84833
4272,0.6483399999999999
4273,0.488055
4274,0.43291999999999997
4275,0.465395
4276,0.60962
4277,1.0021
4278,1.306355
4279,1.2079550000000001
4280,0.8685499999999999
4281,0.823045
4282,0.7747299999999999
4283,
4284,0.6308100000000001
4285,0.722255
4286,0.70108
4287,0.8935200000000001
4288,1.025865
4289,1.1919849999999999
4290,1.6167
4291,1.62323
4292,1.395835
4293,1.22794
4294,1.214355
4295,0.8685849999999999
4296,0.757185
4297,0.965195
4298,0.752485
4299,0.8708899999999999
4300,0.89392
4301,1.486375
4302,1.729195
4303,1.343645
4304,1.08127
4305,0.88716
4306,0.721295
4307,0.72082
4308,0.76153
4309,0.774305
4310,0.764205
4311,0.73342
4312,0.8299799999999999
4313,1.021155
4314,1.1755499999999999
4315,1.388895
4316,1.6010499999999999
4317,1.449855
4318,1.3143850000000001
4319,0.622935
4320,0.6823049999999999
4321,0.584965
4322,0.52564
4323,0.652785
4324,0.70231
4325,0.7478800000000001
4326,0.902175
4327,0.9416450000000001
4328,0.7616
4329,0.7332799999999999
4330,0.54684
4331,0.563265
4332,0.595765
4333,0.58595
4334,0.55431
4335,0.6837500000000001
4336,0.77426
4337,0.98918
4338,1.19315
4339,1.09085
4340,0.927745
4341,0.796485
4342,0.84484
4343,1.167475
4344,1.014525
4345,0.633275
4346,0.67671
4347,0.57874
4348,0.59492
4349,0.7129300000000001
4350,0.85659
4351,0.60419
4352,0.634745
4353,0.6349549999999999
4354,0.677735
4355,0.5905100000000001
4356,0.52395
4357,0.52221
4358,0.580955
4359,0.539465
4360,0.52692
4361,0.587745
4362,0.572665
4363,0.5302749999999999
4364,0.719865
4365,0.82726
4366,0.851785
4367,0.696305
4368,0.587155
4369,0.69545
4370,0.7018
4371,0.60395
4372,0.606815
4373,0.7833249999999999
4374,1.285835
4375,1.461665
4376,0.93502
4377,0.7939550000000001
4378,0.74971
4379,0.68564
4380,0.557385
4381,0.56938
4382,0.47589000000000004
4383,0.539145
4384,0.575915
4385,0.926725
4386,1.3452
4387,1.0805449999999999
4388,1.19479
4389,1.154415
4390,1.05634
4391,0.7744850000000001
4392,0.615405
4393,0.519695
4394,0.43915
4395,0.477825
4396,0.769325
4397,1.328475
4398,1.5620349999999998
4399,1.2962150000000001
4400,1.30259
4401,1.0319800000000001
4402,0.96702
4403,0.6262749999999999
4404,0.64602
4405,0.5886450000000001
4406,0.525555
4407,0.5300199999999999
4408,0.7757000000000001
4409,1.20678
4410,1.741115
4411,1.49626
4412,1.33819
4413,1.321015
4414,1.082735
4415,0.7913749999999999
4416,0.755625
4417,0.47667499999999996
4418,0.48882000000000003
4419,0.89861
4420,1.2511649999999999
4421,2.0573699999999997
4422,2.5283249999999997
4423,1.89128
4424,0.99977
4425,0.748625
4426,0.628045
4427,0.620525
4428,0.58828
4429,0.63977
4430,0.6043449999999999
4431,0.66643
4432,0.708855
4433,0.890655
4434,1.1858749999999998
4435,1.21431
4436,1.249345
4437,1.045505
4438,0.74568
4439,0.728005
4440,0.5830850000000001
4441,0.513305
4442,0.44472500000000004
4443,0.45552
4444,0.7363949999999999
4445,1.40869
4446,1.962765
4447,1.77115
4448,1.18283
4449,0.7484850000000001
4450,0.6121449999999999
4451,0.65542
4452,0.63338
4453,0.57628
4454,0.721025
4455,0.721175
4456,0.718735
4457,0.9256949999999999
4458,1.31879
4459,1.437415
4460,1.2665350000000002
4461,1.1037949999999999
4462,0.95628
4463,0.82918
4464,0.7626649999999999
4465,0.58701
4466,0.54996
4467,0.8276
4468,0.99624
4469,1.103995
4470,1.457535
4471,1.26593
4472,0.818415
4473,0.77966
4474,0.72508
4475,0.6146849999999999
4476,0.6772100000000001
4477,0.66673
4478,0.602025
4479,0.5201
4480,0.59308
4481,0.7099899999999999
4482,0.9715
4483,0.9432450000000001
4484,1.113785
4485,1.131515
4486,0.8447100000000001
4487,0.710825
4488,0.523585
4489,0.45770999999999995
4490,0.37660499999999997
4491,0.424335
4492,0.45367
4493,0.656155
4494,0.7845249999999999
4495,0.726035
4496,0.714365
4497,0.833745
4498,0.67666
4499,0.669115
4500,0.611955
4501,0.66166
4502,0.71105
4503,0.670795
4504,0.725855
4505,0.950725
4506,0.95661
4507,1.0065499999999998
4508,0.9542249999999999
4509,0.9571400000000001
4510,0.831375
4511,0.53339
4512,0.45703499999999997
4513,0.38427500000000003
4514,0.38980499999999996
4515,0.40651000000000004
4516,0.53328
4517,0.95832
4518,1.473805
4519,1.203245
4520,0.6723600000000001
4521,
4522,0.58436
4523,1.5524
4524,1.3406
4525,0.7108
4526,0.8727
4527,0.8431
4528,0.7992
4529,1.024
4530,1.1864
4531,1.0997
4532,0.9158
4533,0.4189
4534,0.4319
4535,0.3773
4536,0.1313
4537,0.1406
4538,0.2252
4539,0.3913
4540,0.3484
4541,0.8406
4542,0.999
4543,0.9967
4544,0.8397
4545,1.003
4546,0.4213
4547,0.1793
4548,0.0935
4549,0.1303
4550,0.163
4551,0.3208
4552,0.3197
4553,0.9056
4554,0.9238
4555,1.1087
4556,0.7064
4557,0.2427
4558,0.2167
4559,0.2597
4560,0.0
4561,0.3323
4562,0.0785
4563,0.16
4564,0.0799
4565,0.3314
4566,0.8355
4567,0.5384
4568,0.4741
4569,0.252
4570,0.1979
4571,0.0292
4572,0.0332
4573,0.0772
4574,0.172
4575,0.1234
4576,0.2447
4577,0.4488
4578,0.4116
4579,0.5529
4580,0.2061
4581,0.1565
4582,0.1595
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.0015
4590,0.1131
4591,0.1761
4592,0.0045
4593,0.0
4594,0.0
4595,0.0
4596,0.0
4597,0.643285
4598,0.6090800000000001
4599,0.6416
4600,0.0632
4601,0.1558
4602,0.1465
4603,0.1922
4604,0.2267
4605,0.0556
4606,0.1519
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.6408
4614,0.9579
4615,0.7226
4616,0.2714
4617,0.1744
4618,0.1762
4619,0.6548
4620,0.6857
4621,0.3829
4622,0.3375
4623,0.2031
4624,0.3346
4625,0.6426
4626,0.8359
4627,0.9035
4628,0.6717
4629,0.3411
4630,0.2541
4631,0.0047
4632,0.0
4633,0.0032
4634,0.0269
4635,0.0
4636,0.0919
4637,0.8317
4638,1.1197
4639,0.2961
4640,0.2561
4641,0.2882
4642,0.0833
4643,0.0117
4644,0.0879
4645,0.1922
4646,0.4382
4647,0.4853
4648,0.4325
4649,0.76
4650,0.944
4651,0.8428
4652,0.9716
4653,0.5637
4654,0.5971
4655,0.2539
4656,0.0365
4657,0.0
4658,0.003
4659,0.249
4660,0.6127
4661,2.0671
4662,2.5183
4663,1.6558
4664,0.6791
4665,0.2511
4666,0.1056
4667,0.0941
4668,0.0
4669,0.1329
4670,0.1626
4671,0.2108
4672,0.3601
4673,0.5793
4674,0.6717
4675,0.8067
4676,0.5705
4677,0.7707
4678,0.7954
4679,0.5976
4680,0.4404
4681,0.4671
4682,0.5789
4683,0.7707
4684,0.9341
4685,0.9955
4686,3.6974
4687,2.5877
4688,0.8183
4689,0.7960050000000001
4690,0.625855
4691,0.3605
4692,0.5699
4693,0.5506
4694,0.675
4695,0.7189
4696,0.763
4697,0.9863
4698,1.2747
4699,1.3023
4700,1.1828
4701,0.9449
4702,0.854
4703,0.697
4704,0.6286
4705,0.6416
4706,0.678
4707,0.6999
4708,0.9106
4709,1.2302
4710,1.5862
4711,1.2323
4712,1.1028
4713,0.9676
4714,0.575
4715,0.5559
4716,0.6806
4717,0.6488
4718,0.5556
4719,0.6357
4720,0.761
4721,1.0423
4722,1.3796
4723,1.3084
4724,1.2143
4725,1.508
4726,1.23
4727,0.8914
4728,0.8975
4729,0.5903
4730,0.4197
4731,0.4952
4732,0.9198
4733,0.9744
4734,1.0721
4735,1.0299
4736,0.7776
4737,0.7561
4738,0.7461
4739,0.6704
4740,0.642
4741,0.8074
4742,0.9203
4743,0.9052
4744,0.9787
4745,0.892
4746,0.9056
4747,0.6967
4748,0.806
4749,0.628
4750,0.4863
4751,0.3629
4752,0.3813
4753,0.4305
4754,0.4218
4755,0.4049
4756,0.3693
4757,0.3631
4758,0.5121
4759,0.5872
4760,0.594
4761,0.5895
4762,0.5072
4763,0.4357
4764,0.5733
4765,0.5935
4766,0.5328
4767,0.619
4768,0.6882
4769,0.6576
4770,0.7864
4771,0.7355
4772,0.6189
4773,0.7462
4774,0.5168
4775,0.3176
4776,0.297
4777,0.313
4778,0.2947
4779,0.3792
4780,0.5154
4781,1.1003
4782,1.4784
4783,1.3636
4784,0.9142
4785,0.8248
4786,0.5915
4787,0.6592
4788,0.6197
4789,0.6306
4790,0.6181
4791,0.5775
4792,0.6383
4793,0.9237
4794,1.1205
4795,1.1146
4796,0.8807
4797,0.6535
4798,0.5504
4799,0.3947
4800,0.3391
4801,0.3045
4802,0.2857
4803,0.3317
4804,0.4279
4805,0.7972
4806,0.8176
4807,0.7164
4808,0.4889
4809,0.4051
4810,0.3169
4811,0.3864
4812,0.4556
4813,0.4577
4814,0.4427
4815,0.5228
4816,0.6972
4817,0.721
4818,0.7398
4819,0.6081
4820,0.5574
4821,0.5495
4822,0.4541
4823,0.3537
4824,0.3008
4825,0.2941
4826,0.3265
4827,0.385
4828,0.6439
4829,1.219
4830,1.467
4831,1.1845
4832,0.834
4833,0.9357
4834,0.620045
4835,0.5687800000000001
4836,0.0208
4837,0.1649
4838,0.1079
4839,0.0565
4840,0.3081
4841,0.4832
4842,0.568
4843,0.6373
4844,0.4053
4845,0.153
4846,0.1018
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.0342
4853,0.4023
4854,0.6399
4855,0.5803
4856,0.3713
4857,0.2312
4858,0.0
4859,0.0
4860,0.0
4861,0.0
4862,0.0
4863,0.0
4864,0.69911
4865,0.2491
4866,0.6857
4867,0.4986
4868,0.4096
4869,0.1777
4870,0.1041
4871,0.0
4872,0.47028
4873,0.396085
4874,0.40803999999999996
4875,0.431875
4876,0.64886
4877,0.4421
4878,1.2705
4879,1.0163
4880,0.5414
4881,0.175
4882,
4883,0.0
4884,0.0
4885,0.0
4886,0.0
4887,0.0
4888,0.0719
4889,0.456
4890,0.8687
4891,0.9589
4892,0.8604
4893,1.1842
4894,0.7661
4895,0.6056
4896,0.49046
4897,0.0
4898,0.0
4899,0.0
4900,0.660675
4901,0.3273
4902,0.966
4903,1.2776
4904,0.8492
4905,0.1182
4906,0.878495
4907,0.78462
4908,0.77517
4909,0.781285
4910,0.8048649999999999
4911,0.6625350000000001
4912,0.6792849999999999
4913,0.0052
4914,0.1784
4915,0.3856
4916,0.1995
4917,0.4497
4918,0.0788
4919,0.3805
4920,0.1965
4921,0.2497
4922,0.0714
4923,0.0
4924,0.0621
4925,0.3106
4926,0.3541
4927,0.1377
4928,0.4126
4929,0.1477
4930,0.0
4931,0.0
4932,0.639765
4933,0.663185
4934,0.557675
4935,0.645605
4936,0.823245
4937,1.010855
4938,0.0
4939,0.1221
4940,0.366
4941,0.4423
4942,0.7262
4943,0.3278
4944,0.4964
4945,0.5116
4946,0.5917
4947,0.5232
4948,0.5094
4949,1.022
4950,1.1159
4951,0.7167
4952,0.199
4953,0.0
4954,0.044
4955,0.701165
4956,0.70836
4957,
4958,0.6657150000000001
4959,0.6792199999999999
4960,0.72643
4961,0.1313
4962,0.5209
4963,1.6547
4964,1.5834
4965,1.0458
4966,0.5304
4967,0.2881
4968,0.0958
4969,0.2934
4970,0.0
4971,0.2303
4972,0.4581
4973,0.6287
4974,1.1304
4975,1.1265
4976,0.4661
4977,0.0
4978,0.0
4979,0.692445
4980,0.6840649999999999
4981,0.81011
4982,0.724275
4983,0.692415
4984,0.0029
4985,0.3929
4986,0.4238
4987,0.4306
4988,0.42
4989,1.172965
4990,1.129705
4991,0.6841649999999999
4992,0.570375
4993,0.5387299999999999
4994,0.6489199999999999
4995,0.67671
4996,0.0
4997,0.4759
4998,0.5911
4999,0.8867
5000,0.784135
5001,0.89273
5002,0.7411300000000001
5003,0.8306
5004,0.3916
5005,0.5628
5006,0.459
5007,0.3122
5008,0.5531
5009,0.7093
5010,1.0145
5011,1.0247
5012,0.9976
5013,0.9892
5014,0.6463
5015,0.3773
5016,0.4698
5017,0.3279
5018,0.34
5019,0.4465
5020,0.7737
5021,1.4107
5022,1.19042
5023,1.01429
5024,0.907705
5025,0.77763
5026,0.673915
5027,0.672295
5028,0.6237250000000001
5029,0.64437
5030,0.650485
5031,0.620775
5032,0.72978
5033,0.9063000000000001
5034,1.05042
5035,1.097105
5036,1.04586
5037,1.1501299999999999
5038,0.9284250000000001
5039,0.7436499999999999
5040,0.53215
5041,0.44032499999999997
5042,0.49513
5043,0.511815
5044,0.808145
5045,0.8390899999999999
5046,1.92733
5047,1.279985
5048,1.114105
5049,0.923245
5050,0.78582
5051,0.68965
5052,0.667255
5053,0.616305
5054,0.590735
5055,0.613785
5056,0.7842549999999999
5057,1.1884000000000001
5058,1.30342
5059,1.250135
5060,1.4708100000000002
5061,1.25
5062,1.0262799999999999
5063,0.76249
5064,0.60197
5065,0.6056900000000001
5066,0.65703
5067,0.656835
5068,0.82552
5069,0.96129
5070,1.458995
5071,1.643375
5072,1.01606
5073,
5074,0.848105
5075,0.81359
5076,0.7842
5077,0.77515
5078,0.7293350000000001
5079,0.684435
5080,0.652595
5081,0.931245
5082,1.160985
5083,1.6846299999999998
5084,1.4067699999999999
5085,1.5648499999999999
5086,1.05537
5087,0.900515
5088,0.9829950000000001
5089,0.622175
5090,0.6469199999999999
5091,0.7781150000000001
5092,0.917785
5093,1.730305
5094,2.4287
5095,1.92142
5096,1.132525
5097,0.7529950000000001
5098,0.69197
5099,0.6594450000000001
5100,0.718125
5101,0.666275
5102,0.691855
5103,0.680685
5104,0.7718700000000001
5105,1.0912199999999999
5106,1.311845
5107,1.2545199999999999
5108,1.21292
5109,1.105025
5110,0.94738
5111,0.717085
5112,0.6201
5113,0.55043
5114,0.46533
5115,0.615035
5116,0.6651549999999999
5117,0.821145
5118,1.5471300000000001
5119,1.7762600000000002
5120,1.279595
5121,0.80135
5122,0.718375
5123,0.67489
5124,0.679805
5125,0.6695150000000001
5126,0.6898
5127,0.6769799999999999
5128,0.76371
5129,0.99635
5130,1.174655
5131,1.397155
5132,1.296625
5133,1.156205
5134,1.1851150000000001
5135,0.946915
5136,0.7023649999999999
5137,0.70589
5138,0.685315
5139,0.7052499999999999
5140,0.904365
5141,1.458455
5142,1.5890399999999998
5143,1.418405
5144,0.97454
5145,1.000615
5146,0.7483500000000001
5147,0.794655
5148,0.7521249999999999
5149,0.706715
5150,0.7302649999999999
5151,0.80159
5152,0.8354349999999999
5153,0.9770300000000001
5154,1.0601
5155,1.1691449999999999
5156,0.97917
5157,1.025015
5158,0.9302900000000001
5159,0.72499
5160,0.49046
5161,0.53386
5162,0.545065
5163,0.570085
5164,0.59655
5165,0.7522599999999999
5166,0.987965
5167,0.94787
5168,0.86934
5169,0.835495
5170,0.8613900000000001
5171,0.78914
5172,0.762645
5173,0.708025
5174,0.6046849999999999
5175,0.5854900000000001
5176,0.59817
5177,0.67606
5178,0.795795
5179,0.9242699999999999
5180,0.9998049999999999
5181,1.0729899999999999
5182,0.9317900000000001
5183,0.7449950000000001
5184,0.672845
5185,0.4907
5186,0.44515499999999997
5187,0.4908
5188,0.527535
5189,0.65452
5190,1.08542
5191,0.939465
5192,0.81935
5193,0.80504
5194,0.698765
5195,0.667505
5196,0.60778
5197,0.744815
5198,0.73444
5199,0.69645
5200,0.741995
5201,0.898325
5202,1.10947
5203,1.016425
5204,0.87007
5205,0.87189
5206,0.7629250000000001
5207,0.554095
5208,0.508075
5209,0.38075499999999995
5210,0.405745
5211,0.44767499999999993
5212,0.60002
5213,0.9626250000000001
5214,1.294535
5215,1.0789300000000002
5216,0.786695
5217,0.718345
5218,0.659185
5219,0.65855
5220,0.6554249999999999
5221,0.6428
5222,0.637645
5223,0.649555
5224,0.7372099999999999
5225,0.97595
5226,1.325715
5227,1.40504
5228,1.14459
5229,1.17792
5230,0.967535
5231,0.786395
5232,0.5494600000000001
5233,0.47463500000000003
5234,0.509225
5235,0.5450900000000001
5236,0.66179
5237,0.91772
5238,1.083675
5239,0.8569899999999999
5240,0.7007099999999999
5241,0.6622699999999999
5242,0.61867
5243,0.61321
5244,0.663755
5245,0.691945
5246,0.65927
5247,0.65537
5248,0.6603399999999999
5249,0.69089
5250,0.74203
5251,0.890145
5252,1.0818050000000001
5253,0.9520649999999999
5254,0.82679
5255,0.70773
5256,0.418975
5257,0.468855
5258,0.523645
5259,0.5912
5260,0.801875
5261,1.232055
5262,1.388645
5263,1.67504
5264,1.06717
5265,0.879215
5266,0.767525
5267,0.70223
5268,0.7235400000000001
5269,1.01009
5270,0.73384
5271,0.701975
5272,0.809875
5273,1.0840100000000001
5274,1.298745
5275,1.403635
5276,1.1307749999999999
5277,0.95229
5278,0.88029
5279,0.677655
5280,0.45419999999999994
5281,0.443265
5282,0.48102500000000004
5283,0.4707
5284,0.63077
5285,1.2666400000000002
5286,1.7062300000000001
5287,1.4506350000000001
5288,0.9334
5289,0.781245
5290,0.71433
5291,0.668755
5292,0.6690400000000001
5293,0.65917
5294,0.57969
5295,0.615615
5296,0.70269
5297,0.94113
5298,1.18322
5299,1.354315
5300,1.28004
5301,1.00419
5302,0.91764
5303,0.56336
5304,0.50933
5305,0.46648999999999996
5306,0.46558
5307,0.590175
5308,0.707015
5309,1.2931249999999999
5310,1.462145
5311,1.568915
5312,1.06178
