,Puente_Aranda_CO_pmm
3606,2.16416
3607,2.25337
3608,1.05317
3609,0.78763
3610,1.60766
3611,1.60899
3612,1.16595
3613,0.9675
3614,0.66879
3615,0.64515
3616,0.5874
3617,0.61416
3618,1.13092
3619,1.01235
3620,1.11341
3621,0.75641
3622,0.86702
3623,0.61581
3624,0.43198
3625,0.2704
3626,0.3584
3627,0.35154
3628,0.35223
3629,0.52541
3630,1.2134
3631,1.04406
3632,0.43505
3633,0.50657
3634,0.56866
3635,0.36263
3636,0.50613
3637,0.82817
3638,0.82513
3639,0.9493
3640,0.87524
3641,0.91118
3642,1.39067
3643,1.29025
3644,1.58588
3645,1.98953
3646,1.72863
3647,1.30233
3648,1.0904
3649,0.54727
3650,0.52436
3651,0.40858
3652,0.48324
3653,0.71436
3654,0.96815
3655,0.92426
3656,0.59514
3657,0.12602
3658,0.03828
3659,0.02497
3660,0.0661
3661,0.04385
3662,0.02506
3663,0.11604
3664,0.08389
3665,0.13368
3666,0.13387
3667,0.27415
3668,0.42653
3669,0.5408
3670,0.23462
3671,0.22852
3672,0.08248
3673,0.08653
3674,0.00142
3675,0.02915
3676,0.11753
3677,0.05238
3678,0.07366
3679,0.09782
3680,0.16424
3681,0.05541
3682,0.02889
3683,0.06891
3684,0.0496
3685,0.10042
3686,0.16224
3687,0.08402
3688,0.04787
3689,0.14623
3690,0.42838
3691,0.5232
3692,0.90918
3693,1.45226
3694,1.59
3695,1.00766
3696,0.12936
3697,0.1058
3698,0.0813
3699,0.14842
3700,0.2489
3701,1.88819
3702,2.49206
3703,0.65481
3704,0.24821
3705,0.17637
3706,0.08527
3707,0.10133
3708,0.13763
3709,0.11868
3710,0.11643
3711,0.15236
3712,0.17538
3713,0.29388
3714,0.43176
3715,0.62
3716,0.48423
3717,0.36792
3718,0.24114
3719,0.07483
3720,-0.00521
3721,-0.02595
3722,0.01923
3723,-0.01891
3724,0.08019
3725,0.95851
3726,2.24183
3727,1.22256
3728,0.7734
3729,0.12942
3730,0.07553
3731,0.0563
3732,0.09599
3733,0.04617
3734,0.09775
3735,0.06666
3736,0.08843
3737,0.3824
3738,0.57784
3739,0.36442
3740,0.43711
3741,0.53904
3742,0.3976
3743,0.10479
3744,0.01044
3745,0.02343
3746,0.11796
3747,0.10643
3748,0.24959
3749,0.84535
3750,1.63304
3751,2.10328
3752,2.01788
3753,0.49692
3754,0.21617
3755,0.33104
3756,0.45119
3757,0.33013
3758,0.49878
3759,0.49255
3760,0.44763
3761,0.67161
3762,0.81054
3763,1.20583
3764,1.85579
3765,1.36667
3766,0.79177
3767,0.32356
3768,0.05096
3769,-0.0025
3770,0.04
3771,0.04
3772,0.17393
3773,0.43918
3774,1.18465
3775,1.55599
3776,0.84073
3777,0.63389
3778,0.65594
3779,0.50911
3780,0.05937
3781,0.02341
3782,0.12408
3783,0.05401
3784,0.12226
3785,0.25659
3786,0.64107
3787,0.59058
3788,0.9339
3789,0.71863
3790,0.8555
3791,0.51969
3792,0.5335
3793,0.39621
3794,0.22101
3795,0.13295
3796,0.35253
3797,0.68847
3798,0.89898
3799,1.00595
3800,1.25988
3801,0.4716
3802,0.15049
3803,0.05432
3804,0.03124
3805,0.30116
3806,0.14407
3807,0.23339
3808,0.17998
3809,0.26305
3810,0.33057
3811,0.68622
3812,0.43833
3813,0.38575
3814,0.14896
3815,0.04217
3816,-0.0496
3817,0.03169
3818,0.04
3819,0.04
3820,0.04
3821,0.38794
3822,0.17628
3823,0.04
3824,0.04
3825,0.04
3826,0.04
3827,0.04
3828,-0.0424
3829,0.05888
3830,0.03356
3831,0.05054
3832,0.09814
3833,0.08358
3834,0.15189
3835,0.06984
3836,0.1592
3837,0.14856
3838,0.07739
3839,-0.03183
3840,0.20453
3841,-0.01571
3842,-0.0337
3843,-0.01803
3844,0.11523
3845,0.4546
3846,1.39153
3847,1.23509
3848,1.04513
3849,0.52173
3850,0.1468
3851,0.06102
3852,0.09885
3853,0.05768
3854,0.09368
3855,-0.02477
3856,0.23172
3857,0.69084
3858,1.32208
3859,0.77391
3860,0.73153
3861,0.17215
3862,0.29808
3863,0.2466
3864,-0.02202
3865,0.04
3866,0.04
3867,-0.0487
3868,0.12
3869,0.81673
3870,2.5573
3871,2.3527
3872,0.10907
3873,0.04
3874,0.04
3875,0.10434
3876,0.13313
3877,0.06224
3878,0.08544
3879,0.20893
3880,0.41477
3881,0.6904
3882,0.69024
3883,0.56455
3884,0.45089
3885,0.5327
3886,0.40439
3887,0.24457
3888,0.14199
3889,0.02895
3890,-0.03507
3891,0.04682
3892,0.12822
3893,1.10355
3894,1.8812
3895,1.73113
3896,2.3359
3897,0.74605
3898,0.28034
3899,0.04
3900,0.04
3901,0.04
3902,0.04
3903,0.04
3904,-0.03943
3905,0.11574
3906,0.38362
3907,0.61201
3908,0.64794
3909,0.43083
3910,0.40738
3911,-0.02685
3912,0.0
3913,0.99268
3914,0.19774
3915,0.11515
3916,1.23547
3917,1.28526
3918,1.24771
3919,0.95489
3920,-0.00133
3921,0.82186
3922,2.42014
3923,0.44305
3924,0.22064
3925,0.34628
3926,0.58654
3927,0.61842
3928,0.6029549999999999
3929,0.7031099999999999
3930,0.93328
3931,0.92482
3932,0.921855
3933,0.81279
3934,0.88674
3935,0.694635
3936,0.45384
3937,0.38371
3938,0.28597
3939,0.219995
3940,0.27642
3941,0.67837
3942,0.987195
3943,1.4580000000000002
3944,1.068705
3945,0.5137
3946,0.45864000000000005
3947,0.44071000000000005
3948,0.45543500000000003
3949,0.526605
3950,0.516795
3951,0.603315
3952,0.478355
3953,0.55647
3954,0.779515
3955,0.8187450000000001
3956,0.57132
3957,0.59459
3958,0.6796599999999999
3959,0.74914
3960,0.5964700000000001
3961,0.694185
3962,0.50566
3963,0.46013000000000004
3964,0.55337
3965,1.20045
3966,1.49516
3967,1.43665
3968,1.16742
3969,0.813245
3970,0.745175
3971,0.71983
3972,0.702385
3973,0.5715600000000001
3974,0.511165
3975,0.47275500000000004
3976,0.5692999999999999
3977,0.8985000000000001
3978,1.165675
3979,1.4118899999999999
3980,1.587085
3981,1.7547249999999999
3982,1.40761
3983,1.2646249999999999
3984,1.19642
3985,1.3421850000000002
3986,1.222085
3987,0.7400800000000001
3988,0.708445
3989,1.134075
3990,1.806255
3991,1.43635
3992,0.82502
3993,0.46204
3994,0.373585
3995,0.41211
3996,0.394065
3997,0.36980999999999997
3998,0.36873
3999,0.37842
4000,0.43672500000000003
4001,0.5752200000000001
4002,0.73499
4003,0.92381
4004,0.706715
4005,0.5916399999999999
4006,0.62292
4007,0.710275
4008,0.45848
4009,0.47379499999999997
4010,0.417585
4011,0.46163
4012,0.456525
4013,0.5819749999999999
4014,0.7861100000000001
4015,0.8711949999999999
4016,0.49805
4017,0.36116
4018,0.32681000000000004
4019,0.33224
4020,0.31518999999999997
4021,0.324335
4022,0.36565000000000003
4023,0.37282499999999996
4024,0.39131
4025,0.49854
4026,0.51118
4027,0.457835
4028,0.49576
4029,0.546875
4030,0.56415
4031,0.423655
4032,0.248925
4033,0.23793000000000003
4034,0.170155
4035,0.183845
4036,0.34795
4037,0.6816199999999999
4038,1.072065
4039,0.887495
4040,0.5999099999999999
4041,0.45611999999999997
4042,0.3568
4043,0.393615
4044,0.35307
4045,0.34404999999999997
4046,0.53991
4047,0.43173
4048,0.49925
4049,0.72653
4050,0.80219
4051,0.72209
4052,0.66837
4053,0.92718
4054,0.96548
4055,1.14337
4056,0.83417
4057,0.3675
4058,0.32678
4059,0.31514
4060,0.37565
4061,0.63205
4062,0.99847
4063,1.01166
4064,0.78868
4065,0.5981
4066,0.53661
4067,0.49016
4068,0.4695
4069,0.54491
4070,0.62703
4071,0.54301
4072,0.60035
4073,0.59333
4074,0.66992
4075,0.7833
4076,0.75887
4077,0.63114
4078,0.58502
4079,0.90818
4080,0.94159
4081,0.64853
4082,0.79091
4083,1.34059
4084,0.9216
4085,0.76932
4086,1.51258
4087,0.85497
4088,0.83121
4089,0.66146
4090,0.59896
4091,0.59211
4092,0.56578
4093,0.51258
4094,0.55904
4095,0.51934
4096,0.57416
4097,0.79166
4098,1.09236
4099,1.08199
4100,1.07388
4101,0.74147
4102,0.64138
4103,0.51797
4104,0.54669
4105,0.39944
4106,0.42185
4107,0.47504
4108,0.48368
4109,0.65552
4110,1.00339
4111,1.23623
4112,0.85534
4113,0.60469
4114,0.62519
4115,0.54258
4116,0.5509
4117,0.60907
4118,0.68966
4119,0.54826
4120,0.60074
4121,0.84177
4122,0.94927
4123,1.12193
4124,0.93869
4125,0.87694
4126,0.85348
4127,0.72192
4128,0.55132
4129,0.52451
4130,0.49685
4131,0.41331
4132,0.91965
4133,1.23667
4134,2.03901
4135,0.92072
4136,0.9674
4137,0.86562
4138,0.76549
4139,0.53259
4140,0.619
4141,0.69232
4142,0.73562
4143,0.74204
4144,0.64187
4145,0.67521
4146,0.73136
4147,0.72553
4148,0.79809
4149,0.88396
4150,1.09922
4151,0.80869
4152,0.53944
4153,0.75486
4154,0.39447
4155,0.4038
4156,0.38589
4157,0.28529
4158,0.38779
4159,0.47257
4160,0.33297
4161,0.36364
4162,0.37745
4163,0.36268
4164,0.38394
4165,0.4331
4166,0.42272
4167,0.3775
4168,0.40548
4169,0.40299
4170,0.49816
4171,0.62729
4172,0.57321
4173,0.57216
4174,0.51517
4175,0.46036
4176,0.41396
4177,0.37291
4178,0.50104
4179,1.10325
4180,1.43014
4181,0.41554
4182,0.8414
4183,0.8482
4184,0.41466
4185,0.39416
4186,0.54934
4187,0.44159
4188,0.37427
4189,1.14678
4190,0.92104
4191,1.44222
4192,0.96246
4193,0.80291
4194,1.68236
4195,1.55732
4196,0.64052
4197,0.75949
4198,1.0859
4199,0.93082
4200,1.8183
4201,1.91111
4202,0.62445
4203,1.65427
4204,1.19002
4205,1.61999
4206,1.53977
4207,1.94563
4208,1.24382
4209,3.35918
4210,1.90776
4211,1.64538
4212,0.76123
4213,0.69028
4214,0.64988
4215,0.96947
4216,0.79497
4217,0.88598
4218,1.14826
4219,1.88802
4220,1.53933
4221,1.47981
4222,1.58505
4223,1.4012
4224,1.11971
4225,1.00628
4226,1.09779
4227,1.24243
4228,1.33062
4229,1.22346
4230,1.70875
4231,0.63666
4232,0.61899
4233,0.53781
4234,0.50649
4235,0.59124
4236,0.739385
4237,0.76319
4238,0.53867
4239,0.55054
4240,0.62117
4241,0.66092
4242,0.67889
4243,0.67579
4244,1.34105
4245,1.06434
4246,0.47451
4247,1.30062
4248,1.18643
4249,0.3385
4250,0.48411
4251,0.72974
4252,1.11925
4253,1.62824
4254,1.91521
4255,1.07178
4256,0.54167
4257,0.55944
4258,0.53926
4259,0.41199
4260,0.47204
4261,0.56282
4262,0.49729
4263,0.527
4264,0.56422
4265,0.70829
4266,1.07472
4267,0.87532
4268,0.5375
4269,0.47262
4270,0.50436
4271,0.50503
4272,1.2045
4273,1.4544
4274,0.5151
4275,0.2658
4276,0.30667
4277,0.99389
4278,1.79904
4279,0.98045
4280,0.52853
4281,0.49663
4282,0.63849
4283,0.68699
4284,0.47673
4285,0.48373
4286,0.54119
4287,0.56453
4288,0.68213
4289,1.12578
4290,1.11641
4291,0.55245
4292,0.34439
4293,0.78179
4294,0.74089
4295,0.72998
4296,0.65409
4297,0.72418
4298,0.8375
4299,0.73128
4300,0.65128
4301,1.15978
4302,1.46423
4303,1.13333
4304,1.07289
4305,0.46912
4306,0.50913
4307,0.69433
4308,0.61163
4309,0.58255
4310,0.54987
4311,0.63229
4312,0.63633
4313,0.82523
4314,0.8963
4315,0.73861
4316,1.71166
4317,0.70573
4318,0.58735
4319,0.91264
4320,1.22351
4321,0.50123
4322,1.28435
4323,1.99152
4324,2.18883
4325,2.55505
4326,3.37481
4327,2.23219
4328,1.3287
4329,0.54245
4330,1.69801
4331,1.37971
4332,0.92376
4333,0.35679
4334,0.30648
4335,0.46211
4336,0.67208
4337,0.76262
4338,0.73897
4339,0.63469
4340,0.8657250000000001
4341,1.31044
4342,0.9717
4343,1.87323
4344,2.64053
4345,2.25798
4346,0.566265
4347,1.02193
4348,0.76404
4349,0.88588
4350,1.93645
4351,3.7637
4352,0.69115
4353,1.40223
4354,0.51998
4355,0.40295
4356,0.78059
4357,0.53143
4358,1.01715
4359,0.54255
4360,0.62587
4361,0.73913
4362,1.71357
4363,0.82497
4364,1.18277
4365,1.20705
4366,1.24414
4367,0.93084
4368,0.74712
4369,1.22152
4370,2.34201
4371,0.67091
4372,1.89489
4373,1.74841
4374,5.13431
4375,3.11188
4376,2.70034
4377,2.91211
4378,2.26237
4379,1.81406
4380,0.81435
4381,0.55053
4382,0.48674
4383,0.53558
4384,0.55417
4385,0.67295
4386,0.83803
4387,0.77511
4388,0.90435
4389,0.52596
4390,0.64018
4391,0.53879
4392,0.36535
4393,1.0304
4394,0.34422
4395,0.48266
4396,0.58509
4397,0.90347
4398,1.41845
4399,2.11889
4400,0.95956
4401,0.42777
4402,0.3905
4403,0.40699
4404,0.36832
4405,0.41488
4406,0.49724
4407,0.44108
4408,0.87819
4409,0.86867
4410,0.97508
4411,1.12079
4412,0.81115
4413,0.7527
4414,0.87565
4415,1.04799
4416,1.2167
4417,1.40522
4418,0.40713
4419,0.45612
4420,0.49692
4421,3.03262
4422,3.46975
4423,3.12112
4424,0.75932
4425,0.40025
4426,0.39681
4427,0.365915
4428,0.98093
4429,0.34971
4430,0.53413
4431,0.33598
4432,0.46119
4433,0.76443
4434,1.104
4435,1.13164
4436,0.90144
4437,0.66249
4438,0.65649
4439,0.88907
4440,2.47782
4441,1.71448
4442,0.57325
4443,1.37095
4444,1.86171
4445,2.09255
4446,2.48978
4447,2.7425
4448,1.39194
4449,0.47229
4450,0.46595
4451,0.5174
4452,0.41769
4453,0.4232
4454,0.52716
4455,0.65253
4456,0.60314
4457,1.08054
4458,0.88294
4459,0.77298
4460,0.94706
4461,0.8653
4462,2.98747
4463,5.67713
4464,3.13036
4465,3.26446
4466,3.89782
4467,1.75761
4468,1.04612
4469,0.61167
4470,0.50821
4471,0.46632
4472,0.41252
4473,0.40301
4474,0.34299
4475,0.33138
4476,0.36236
4477,0.37628
4478,0.36584
4479,0.31642
4480,0.38537
4481,0.47027
4482,0.5695
4483,0.45396
4484,0.46777
4485,0.47181
4486,0.60758
4487,0.46768
4488,0.59455
4489,0.26606
4490,0.20587
4491,0.21559
4492,0.20393
4493,0.23021
4494,0.30389
4495,0.23738
4496,0.23476
4497,0.23838
4498,0.24537
4499,0.26606
4500,0.2656
4501,0.31083
4502,0.31862
4503,0.26595
4504,0.43317
4505,0.45936
4506,0.40566
4507,0.29842
4508,0.33563
4509,0.31971
4510,0.29793
4511,0.25389
4512,0.2776
4513,0.27688
4514,0.25227
4515,0.22207
4516,0.25944
4517,0.54582
4518,1.67619
4519,0.81477
4520,0.44148
4521,0.35662
4522,0.31844
4523,0.29948
4524,0.31737
4525,0.32745
4526,0.29646
4527,0.33295
4528,0.33709
4529,0.58178
4530,0.80348
4531,0.71521
4532,0.60084
4533,0.71641
4534,0.63638
4535,0.59215
4536,0.78123
4537,0.51068
4538,0.56697
4539,0.28098
4540,4.15874
4541,5.89017
4542,1.98583
4543,1.78694
4544,2.03029
4545,0.39936
4546,0.42721
4547,0.31779
4548,0.26691
4549,0.22515
4550,0.21532
4551,0.20304
4552,0.21436
4553,0.34963
4554,0.60956
4555,0.55184
4556,0.62396
4557,0.50443
4558,0.38257
4559,0.27351
4560,0.193
4561,0.1187
4562,0.12426
4563,0.1792
4564,0.19002
4565,0.51901
4566,0.82203
4567,0.49999
4568,0.32401
4569,0.20673
4570,0.2391
4571,0.20976
4572,0.19946
4573,0.19163
4574,0.17021
4575,0.24903
4576,0.27528
4577,0.36919
4578,0.40927
4579,0.30913
4580,0.42112
4581,0.37336
4582,0.41208
4583,0.37209
4584,0.277
4585,0.329935
4586,0.16429
4587,0.1367
4588,0.15305
4589,0.321
4590,0.82517
4591,1.35948
4592,1.07145
4593,0.88247
4594,0.45254
4595,0.30694
4596,0.33525
4597,0.49193
4598,0.33435
4599,0.36413
4600,0.35618
4601,0.50039
4602,0.72482
4603,0.56019
4604,0.56622
4605,0.41248
4606,0.39198
4607,0.24382
4608,0.17138
4609,0.14879
4610,0.248975
4611,0.22097
4612,0.24035
4613,0.47986
4614,0.83596
4615,1.41045
4616,1.26116
4617,0.39615
4618,0.32032
4619,0.27117
4620,0.32012
4621,0.26073
4622,0.25631
4623,0.26811
4624,0.28731
4625,0.39887
4626,0.52119
4627,0.38791
4628,0.44108
4629,0.51289
4630,0.47494
4631,1.26765
4632,0.34629
4633,0.25679
4634,0.18357
4635,1.60439
4636,1.06351
4637,0.81682
4638,0.65101
4639,0.69771
4640,0.7619
4641,0.58636
4642,0.30988
4643,0.30124
4644,0.27115
4645,0.29583
4646,0.36565
4647,0.3288
4648,0.32584
4649,0.37169
4650,0.29911
4651,0.34077
4652,0.38974
4653,0.30315
4654,0.30287
4655,0.22039
4656,0.19714
4657,0.16217
4658,0.17172
4659,0.14391
4660,0.1771
4661,0.22999
4662,0.31803
4663,0.27195
4664,0.19033
4665,0.202
4666,0.19718
4667,0.209
4668,0.21512
4669,0.24183
4670,0.32941
4671,0.23424
4672,0.27981
4673,0.27088
4674,0.26309
4675,0.22651
4676,0.45526
4677,0.28627
4678,0.25441
4679,0.21784
4680,0.18827
4681,0.12206
4682,0.09128
4683,0.10422
4684,0.1284
4685,0.34791
4686,0.69994
4687,0.78418
4688,0.63773
4689,0.42699
4690,0.31932
4691,0.27613
4692,0.24473
4693,0.26629
4694,0.25439
4695,0.3075
4696,0.30149
4697,0.41423
4698,0.67119
4699,0.74146
4700,0.53199
4701,0.4798
4702,0.50135
4703,0.44991
4704,0.37911
4705,0.32608
4706,0.44165
4707,0.45068
4708,0.55993
4709,1.00147
4710,1.52657
4711,1.92736
4712,0.83346
4713,0.55639
4714,0.79089
4715,0.41289
4716,0.30879
4717,0.28133
4718,0.3167
4719,0.30081
4720,0.26395
4721,0.35233
4722,0.57026
4723,0.81792
4724,0.55295
4725,0.56034
4726,0.54712
4727,0.33528
4728,0.20506
4729,0.21648
4730,0.3468
4731,0.35645
4732,0.43065
4733,1.03356
4734,1.7142
4735,2.18852
4736,0.83242
4737,0.31033
4738,0.18414
4739,0.17666
4740,0.21714
4741,0.25443
4742,0.26725
4743,0.22022
4744,0.29939
4745,0.40912
4746,0.58539
4747,0.6258
4748,0.45575
4749,0.43549
4750,0.42728
4751,0.21999
4752,0.18615
4753,0.13687
4754,0.1257
4755,0.12517
4756,0.90009
4757,1.72128
4758,1.32497
4759,0.86244
4760,0.4052
4761,0.31713
4762,0.22383
4763,0.17553
4764,0.26656
4765,0.24513
4766,0.24851
4767,0.24853
4768,0.27707
4769,0.379
4770,0.48747
4771,0.40028
4772,0.30857
4773,0.26843
4774,0.47789
4775,0.28281
4776,0.47827
4777,0.232665
4778,0.73175
4779,0.95081
4780,0.20989
4781,0.59721
4782,0.46843
4783,0.46039
4784,0.37151
4785,0.2813
4786,0.25802
4787,0.217
4788,0.29574
4789,0.24781
4790,0.26453
4791,0.26019
4792,0.27927
4793,0.38567
4794,0.64306
4795,0.52987
4796,0.45402
4797,0.43022
4798,0.31591
4799,0.23125
4800,0.1541
4801,0.1431
4802,0.1421
4803,0.14217
4804,0.19588
4805,0.3963
4806,0.37441
4807,0.2565
4808,0.26532
4809,0.22003
4810,0.18122
4811,0.18201
4812,0.20391
4813,0.24133
4814,0.26157
4815,0.28173
4816,0.24043
4817,0.26481
4818,0.32154
4819,0.38614
4820,0.43468
4821,0.2887
4822,1.76563
4823,0.49955
4824,0.39296
4825,2.22897
4826,2.72753
4827,4.23017
4828,4.05846
4829,2.42092
4830,1.02745
4831,0.25754
4832,0.18249
4833,0.1881
4834,0.18999
4835,0.19165
4836,0.21547
4837,0.23327
4838,0.23158
4839,0.29573
4840,0.28331
4841,0.26656
4842,0.30206
4843,0.30245
4844,0.29922
4845,0.33127
4846,0.23512
4847,0.15473
4848,0.11931
4849,0.29457
4850,0.98548
4851,0.13977
4852,0.18783
4853,5.06258
4854,4.12619
4855,3.95068
4856,1.1601
4857,0.74629
4858,0.2625
4859,0.24574
4860,0.21865
4861,0.20484
4862,0.22727
4863,0.24225
4864,0.29663
4865,0.36085
4866,0.56402
4867,0.55427
4868,0.63993
4869,0.42889
4870,0.39424
4871,0.22596
4872,0.13926
4873,0.11725
4874,0.86084
4875,2.14103
4876,1.44706
4877,3.25004
4878,3.21585
4879,2.2573
4880,2.77426
4881,3.23661
4882,0.55295
4883,0.25279
4884,0.32334
4885,0.25362
4886,0.32379
4887,0.26556
4888,1.23158
4889,0.49405
4890,2.15721
4891,0.77377
4892,0.78231
4893,0.29698
4894,0.34182
4895,0.15501
4896,0.17132
4897,0.19679
4898,0.10264
4899,3.48768
4900,4.33759
4901,4.1242
4902,3.59969
4903,3.23142
4904,3.22171
4905,0.51354
4906,2.5196949999999996
4907,0.41324
4908,0.37519
4909,0.32608
4910,0.37125
4911,0.36113
4912,0.35761
4913,0.43307
4914,0.60788
4915,0.49708
4916,0.37962
4917,0.31041
4918,0.34698
4919,0.29626
4920,0.28669
4921,1.001665
4922,0.84162
4923,1.5643250000000002
4924,0.61069
4925,1.77173
4926,2.87282
4927,3.4904
4928,2.71721
4929,0.63004
4930,0.52825
4931,0.26558
4932,0.27058
4933,0.27444
4934,0.33332
4935,0.41164
4936,0.42411
4937,0.50821
4938,0.7647
4939,0.66725
4940,1.46536
4941,0.52381
4942,0.29377
4943,0.64856
4944,0.28645
4945,0.16879
4946,0.23336
4947,1.54533
4948,2.801675
4949,0.41116
4950,0.70081
4951,0.82418
4952,0.46876
4953,0.34634
4954,0.29331
4955,0.28712
4956,0.29538
4957,0.35714
4958,0.28735
4959,0.31048
4960,0.33436
4961,0.32815
4962,0.45
4963,0.64948
4964,0.96218
4965,0.62986
4966,2.0211
4967,2.29589
4968,2.12961
4969,5.0046
4970,0.5629
4971,0.31551
4972,2.64023
4973,0.5333
4974,1.69369
4975,0.81094
4976,0.54373
4977,0.29624
4978,0.29505
4979,0.27891
4980,0.32138
4981,0.29787
4982,0.38765
4983,0.38928
4984,0.37076
4985,0.38616
4986,0.43809
4987,0.44587
4988,0.24663
4989,0.39395
4990,0.36281
4991,2.01727
4992,0.8229150000000001
4993,0.5808949999999999
4994,0.65891
4995,1.4587599999999998
4996,1.60075
4997,1.11277
4998,0.40703
4999,0.25685
5000,1.83995
5001,1.36034
5002,0.25152
5003,0.19857
5004,0.14788
5005,0.15397
5006,0.17086
5007,0.14927
5008,0.18301
5009,0.19004
5010,0.22765
5011,0.28503
5012,0.27568
5013,0.25633
5014,0.2611
5015,0.13285
5016,0.22354
5017,0.12559
5018,0.45577500000000004
5019,0.399395
5020,0.16135
5021,0.38635
5022,0.92296
5023,1.01909
5024,0.81318
5025,0.23417
5026,0.19631
5027,0.19653
5028,0.20568
5029,0.21963
5030,0.24837
5031,0.20407
5032,0.23713
5033,0.3734
5034,0.49262
5035,0.5899
5036,0.56485
5037,0.49835
5038,0.34448
5039,0.25029
5040,0.86368
5041,1.41316
5042,2.0863
5043,3.94055
5044,3.89412
5045,4.14784
5046,0.65329
5047,1.23286
5048,0.37626
5049,0.27656
5050,0.23762
5051,0.22593
5052,0.23207
5053,0.22253
5054,0.235
5055,0.20931
5056,0.18992
5057,0.33106
5058,0.42698
5059,0.44237
5060,0.39687
5061,0.42081
5062,0.39024
5063,0.24645
5064,0.1268
5065,0.08655
5066,0.08983
5067,0.1661
5068,0.10651
5069,0.32705
5070,0.53835
5071,0.54511
5072,0.34683
5073,0.25082
5074,0.18999
5075,0.20096
5076,0.17702
5077,0.18807
5078,0.19464
5079,0.24116
5080,0.26414
5081,0.39153
5082,0.50011
5083,0.45525
5084,0.48401
5085,0.47468
5086,0.34659
5087,2.45259
5088,0.20427
5089,5.34995
5090,0.19254
5091,0.19936
5092,2.10953
5093,2.74179
5094,1.06782
5095,3.71546
5096,0.31754
5097,0.24257
5098,0.53874
5099,0.22103
5100,0.2526
5101,0.21727
5102,0.30995
5103,0.23635
5104,0.25176
5105,0.45625
5106,0.70115
5107,0.54469
5108,0.55367
5109,0.62425
5110,0.39716
5111,0.55049
5112,2.15249
5113,0.14201
5114,0.09564
5115,0.1768
5116,0.22296
5117,0.49935
5118,0.95896
5119,0.83471
5120,0.47143
5121,0.42262
5122,0.24771
5123,0.2396
5124,0.18417
5125,0.17542
5126,0.19285
5127,0.19333
5128,0.27687
5129,0.35227
5130,0.35474
5131,0.29943
5132,0.43095
5133,0.7283
5134,0.49036
5135,0.27527
5136,0.17721
5137,0.16398
5138,0.42504
5139,0.4069
5140,0.35544
5141,0.82704
5142,1.02338
5143,1.14273
5144,1.06305
5145,0.30394
5146,0.22514
5147,0.21531
5148,0.26657
5149,0.30835
5150,0.27806
5151,0.24046
5152,0.2651
5153,0.27692
5154,0.37777
5155,0.33432
5156,0.28996
5157,0.27717
5158,0.22124
5159,0.16176
5160,0.1257
5161,0.21813
5162,0.19345
5163,0.26029
5164,0.32827
5165,0.31552
5166,0.43348
5167,0.63853
5168,0.34473
5169,0.18559
5170,0.15797
5171,0.17223
5172,0.18806
5173,0.20731
5174,0.17743
5175,0.22097
5176,0.19804
5177,0.22435
5178,0.31988
5179,0.23096
5180,0.21716
5181,0.25693
5182,0.24722
5183,0.19896
5184,0.10929
5185,0.12285
5186,0.09806
5187,0.08061
5188,0.14789
5189,0.47238
5190,0.56319
5191,0.46524
5192,0.31994
5193,0.2339
5194,0.27314
5195,0.28229
5196,0.22735
5197,0.32754
5198,0.31414
5199,0.29426
5200,0.29332
5201,0.41528
5202,0.62893
5203,0.60172
5204,0.52901
5205,0.41801
5206,0.33433
5207,0.1985
5208,0.17885
5209,0.12894
5210,0.1225
5211,0.10795
5212,0.10824
5213,0.24093
5214,0.37604
5215,0.47205
5216,0.30334
5217,0.25682
5218,0.26069
5219,0.22471
5220,0.21896
5221,0.23666
5222,0.21059
5223,0.2031
5224,0.23649
5225,0.29373
5226,0.37344
5227,0.32779
5228,0.32164
5229,0.24256
5230,0.26752
5231,0.17429
5232,0.14412
5233,0.18728
5234,0.16961
5235,0.12098
5236,0.16576
5237,0.24069
5238,0.64218
5239,0.29232
5240,0.19565
5241,0.13938
5242,0.13537
5243,0.09996
5244,0.14706
5245,0.14007
5246,0.14523
5247,0.17436
5248,0.17924
5249,0.18238
5250,0.23134
5251,0.22173
5252,0.18612
5253,0.18618
5254,0.19329
5255,0.17982
5256,0.1341
5257,0.13312
5258,0.06053
5259,0.12656
5260,0.21656
5261,0.39795
5262,0.6634
5263,1.07769
5264,1.10373
5265,0.85186
5266,0.40484
5267,0.28546
5268,0.2187
5269,0.44577
5270,0.21217
5271,0.1792
5272,0.2127
5273,0.37053
5274,0.3714
5275,0.51653
5276,0.42758
5277,0.41859
5278,0.38522
5279,0.19614
5280,0.38273
5281,0.24138
5282,0.13088
5283,0.13646
5284,0.10434
5285,0.26913
5286,0.62456
5287,0.53116
5288,0.29506
5289,0.22887
5290,0.18087
5291,0.20495
5292,0.15889
5293,0.16507
5294,0.17105
5295,0.17161
5296,0.19014
5297,0.29346
5298,0.41563
5299,0.40711
5300,0.44958
5301,0.32323
5302,0.41323
5303,0.39028
5304,0.31835
5305,0.23203
5306,0.1615
5307,0.23779
5308,0.36933
5309,0.67954
5310,1.03546
5311,0.74122
5312,0.54502
5313,0.31465
5314,0.17564
5315,0.20195
5316,0.20883
5317,0.19777
5318,0.16763
5319,0.19199
5320,0.19737
5321,0.22814
5322,0.2743
5323,0.26545
5324,0.25137
5325,0.23603
5326,0.21786
5327,0.16528
5328,0.08998
5329,0.06728
5330,0.07151
5331,0.08623
5332,0.04406
5333,0.12678
