,Las_Ferias_CO_pmm
3655,0.7026
3656,0.7791
3657,0.6976
3658,0.6991
3659,0.643
3660,0.5058
3661,0.72
3662,0.6721
3663,0.7786
3664,0.9869
3665,1.3273
3666,1.8177
3667,1.9174
3668,1.7282
3669,2.5056
3670,1.9078
3671,1.414
3672,1.5966
3673,1.7541
3674,1.362
3675,0.5868
3676,0.6803
3677,1.9556
3678,2.1822
3679,1.4779
3680,1.1142
3681,0.7
3682,0.4085
3683,0.4812
3684,0.5246
3685,0.5407
3686,0.5336
3687,0.5241
3688,0.8232
3689,0.916
3690,1.4405
3691,1.4722
3692,0.8842
3693,0.6221
3694,0.5921
3695,0.4823
3696,0.4742
3697,0.387
3698,0.3883
3699,0.3868
3700,0.4168
3701,0.6503
3702,0.9803
3703,1.3044
3704,0.9363
3705,0.5424
3706,0.4728
3707,0.4071
3708,0.4331
3709,0.3624
3710,0.4624
3711,0.422
3712,0.6195
3713,0.7115
3714,0.9509
3715,0.8907
3716,0.7223
3717,0.5749
3718,0.4809
3719,0.3684
3720,0.3697
3721,0.3355
3722,0.3379
3723,0.4153
3724,0.4328
3725,0.5069
3726,0.6065
3727,0.6022
3728,0.5605
3729,0.4702
3730,0.5316
3731,0.4897
3732,0.5684
3733,0.4934
3734,0.511
3735,0.5796
3736,0.6945
3737,0.9213
3738,1.1307
3739,0.9361
3740,0.778
3741,0.752
3742,1.1011
3743,0.6109
3744,0.5812
3745,0.458
3746,0.5079
3747,0.4572
3748,0.4931
3749,0.6323
3750,0.8928
3751,0.862
3752,0.6357
3753,0.6013
3754,0.4877
3755,0.4351
3756,0.4202
3757,0.4173
3758,0.4058
3759,0.4369
3760,0.4167
3761,0.4983
3762,0.5293
3763,0.5123
3764,0.5228
3765,0.5462
3766,0.5244
3767,0.4868
3768,0.4728
3769,0.3875
3770,0.3344
3771,0.3077
3772,0.3398
3773,0.3344
3774,0.3936
3775,0.3605
3776,0.3284
3777,0.3461
3778,0.3519
3779,0.3469
3780,0.3619
3781,0.3444
3782,0.331
3783,0.3104
3784,0.3692
3785,0.5555
3786,0.6353
3787,0.6409
3788,0.7877
3789,0.4935
3790,0.3891
3791,0.3624
3792,0.3495
3793,0.3119
3794,0.3073
3795,0.3367
3796,0.3368
3797,0.4616
3798,0.5715
3799,0.6114
3800,0.6748
3801,0.6069
3802,0.6088
3803,0.559
3804,0.6446
3805,0.937
3806,0.8362
3807,0.9166
3808,1.1723
3809,1.2616
3810,0.9942
3811,1.0713
3812,0.9857
3813,0.975
3814,0.9269
3815,1.0353
3816,1.1239
3817,0.8741
3818,0.8248
3819,0.6801
3820,0.6734
3821,0.8306
3822,0.8668
3823,1.0386
3824,1.2758
3825,1.0678
3826,1.312
3827,1.3108
3828,1.185
3829,1.0567
3830,0.9742
3831,1.0551
3832,1.5306
3833,1.2773
3834,1.272
3835,1.4948
3836,1.5627
3837,1.5411
3838,1.3794
3839,0.8746
3840,0.8125
3841,0.6319
3842,0.5696
3843,0.5117
3844,0.5273
3845,1.6354
3846,1.4305
3847,1.4134
3848,1.6592
3849,1.1824
3850,1.0172
3851,1.1644
3852,1.4252
3853,1.2126
3854,1.0191
3855,1.1192
3856,0.9338
3857,0.9169
3858,1.3324
3859,1.2128
3860,1.5043
3861,1.5534
3862,1.4802
3863,1.2613
3864,1.1395
3865,0.9948
3866,0.9175
3867,0.9404
3868,0.9191
3869,1.1411
3870,1.5534
3871,1.1706
3872,0.8052
3873,0.7755
3874,0.7089
3875,0.5786
3876,0.4991
3877,0.5754
3878,0.9758
3879,1.322
3880,1.0511
3881,1.2085
3882,1.3716
3883,1.6023
3884,1.6767
3885,1.3843
3886,1.3641
3887,1.5383
3888,0.9227
3889,0.5059
3890,0.5311
3891,0.5458
3892,0.712
3893,0.8255
3894,0.7665
3895,0.8683
3896,1.092
3897,1.1516
3898,0.8643
3899,0.4662
3900,0.5167
3901,0.4818
3902,0.5038
3903,0.8225
3904,0.5766
3905,0.931
3906,1.0268
3907,0.6584
3908,0.7132
3909,0.6016
3910,0.459
3911,0.4448
3912,0.3448
3913,0.3386
3914,0.332
3915,0.337
3916,0.3424
3917,0.4393
3918,0.6747
3919,0.7045
3920,0.4691
3921,0.528
3922,0.3849
3923,0.4415
3924,0.53
3925,0.37
3926,0.4771
3927,0.3981
3928,0.6845
3929,0.8828
3930,0.9197
3931,0.8116
3932,0.7573
3933,1.0756
3934,0.8982
3935,0.7679
3936,0.7269
3937,0.5267
3938,0.3723
3939,0.3962
3940,0.4059
3941,0.4824
3942,0.5122
3943,0.567
3944,0.4535
3945,0.4286
3946,0.5158
3947,0.4742
3948,0.6061
3949,0.7219
3950,0.6896
3951,0.7439
3952,0.6928
3953,0.6579
3954,0.935
3955,0.9243
3956,0.9124
3957,1.074
3958,1.1322
3959,1.1465
3960,1.0369
3961,1.135
3962,0.8163
3963,0.5986
3964,1.3042
3965,1.9461
3966,2.1049
3967,1.5801
3968,0.9586
3969,0.9353
3970,0.7751
3971,0.628
3972,0.505
3973,0.6711
3974,0.8006
3975,0.84
3976,0.8522
3977,1.4512
3978,2.0558
3979,2.4786
3980,2.1755
3981,1.2231
3982,1.3328
3983,1.5686
3984,1.6999
3985,1.1043
3986,0.8171
3987,0.5237
3988,0.5735
3989,1.5634
3990,1.2679
3991,0.7922
3992,0.9448300000000001
3993,0.615615
3994,0.6303
3995,0.6238
3996,0.6136
3997,0.592
3998,0.4878
3999,0.4725
4000,0.5048
4001,0.8416
4002,0.9857
4003,0.844
4004,0.9206
4005,1.0068
4006,0.668
4007,0.4977
4008,0.5047
4009,0.4274
4010,0.3738
4011,0.383
4012,0.3981
4013,0.5406
4014,0.7627
4015,0.8044
4016,0.7172
4017,0.5649
4018,0.3961
4019,0.4143
4020,0.4134
4021,0.4117
4022,0.4753
4023,0.5321
4024,0.4659
4025,0.4108
4026,0.5468
4027,0.6086
4028,0.6362
4029,0.5734
4030,0.5978
4031,0.4217
4032,0.4183
4033,0.48
4034,0.3886
4035,0.3694
4036,0.3596
4037,0.5627
4038,0.7844
4039,0.7064
4040,0.6848
4041,0.5105
4042,0.4469
4043,0.398
4044,0.3928
4045,0.372
4046,0.4647
4047,0.5247
4048,0.4799
4049,0.5256
4050,0.5332
4051,0.6895
4052,0.5964
4053,0.5872
4054,0.5052
4055,0.4453
4056,0.4209
4057,0.3878
4058,0.3386
4059,0.3544
4060,0.3544
4061,0.4202
4062,0.4682
4063,0.6765
4064,0.5954
4065,0.5073
4066,0.4166
4067,0.3917
4068,0.3949
4069,0.3963
4070,0.4804
4071,0.3976
4072,0.4541
4073,0.4725
4074,0.5228
4075,0.5852
4076,0.4959
4077,0.4959
4078,0.4759
4079,0.455
4080,0.4137
4081,0.4142
4082,0.4205
4083,0.4114
4084,0.4513
4085,0.4887
4086,0.555
4087,0.4705
4088,0.5481
4089,0.6991
4090,0.7181
4091,0.4787
4092,0.4502
4093,0.4991
4094,0.4972
4095,0.575
4096,0.4637
4097,0.4403
4098,0.6343
4099,0.6573
4100,0.5405
4101,0.4719
4102,0.4151
4103,0.4213
4104,0.3788
4105,0.35
4106,0.3338
4107,0.3435
4108,0.4127
4109,0.4486
4110,0.6147
4111,0.8097
4112,0.8002
4113,0.4133
4114,0.3658
4115,0.3457
4116,0.3482
4117,0.3714
4118,0.4188
4119,0.431
4120,0.429
4121,0.5876
4122,0.7712
4123,0.6691
4124,0.7026
4125,0.5625
4126,0.5049
4127,0.3898
4128,0.52
4129,0.5723
4130,0.6026
4131,0.5073
4132,0.487
4133,0.5366
4134,1.0859
4135,1.2805
4136,0.9506
4137,0.8216
4138,0.7301
4139,0.6355
4140,0.5271
4141,0.4458
4142,0.5151
4143,0.6145
4144,0.84
4145,0.8595
4146,1.0736
4147,1.0801
4148,1.1082
4149,1.0136
4150,0.7908
4151,0.6911
4152,0.543
4153,0.5226
4154,0.5369
4155,0.4616
4156,0.5345
4157,0.741
4158,1.2661
4159,1.2415
4160,0.8559
4161,0.7706
4162,0.5797
4163,0.5925
4164,0.5335
4165,0.5452
4166,1.0603
4167,0.8644
4168,0.9238
4169,1.2495
4170,1.3813
4171,1.4613
4172,1.3636
4173,1.3162
4174,1.3345
4175,1.2036
4176,0.85
4177,0.8234
4178,0.7752
4179,0.7057
4180,0.8651
4181,1.2901
4182,1.2893
4183,0.9194
4184,0.8101
4185,0.8955
4186,0.9115
4187,0.6322
4188,0.5101
4189,0.8058
4190,0.9454
4191,0.803
4192,0.7753
4193,0.9598
4194,1.204
4195,1.543
4196,1.4788
4197,0.8405
4198,1.7998
4199,1.821
4200,1.4454
4201,0.8857
4202,0.8236
4203,0.6556
4204,1.0221
4205,1.3963
4206,2.3737
4207,1.811
4208,1.0196
4209,0.8783
4210,0.7420100000000001
4211,0.7896
4212,1.2403
4213,1.1053
4214,0.8307
4215,0.6965
4216,1.1555
4217,1.1875
4218,0.6552
4219,0.9379
4220,0.8654
4221,0.7841
4222,1.0016
4223,1.096
4224,0.8225
4225,0.5569
4226,0.733
4227,0.9727
4228,0.9258
4229,1.0706
4230,2.4894
4231,2.2143
4232,1.6728
4233,1.2157
4234,1.0674
4235,1.0019
4236,0.7504
4237,0.7894
4238,0.5282
4239,1.0969
4240,0.8782
4241,0.5758
4242,0.856
4243,1.5554
4244,1.4287
4245,1.2084
4246,1.238
4247,1.1472
4248,1.1107
4249,0.8088
4250,0.7849
4251,0.6549
4252,0.7163
4253,0.885
4254,0.9994
4255,0.9389
4256,0.8207
4257,0.7052
4258,0.5971
4259,0.4874
4260,0.5052
4261,0.4489
4262,0.4952
4263,0.6002
4264,0.8626
4265,0.9065
4266,0.8839
4267,1.0305
4268,1.6906
4269,1.7537
4270,1.4699
4271,0.8052
4272,0.8553
4273,0.8091
4274,0.8427
4275,0.8015
4276,0.9723
4277,0.9155
4278,0.787
4279,1.1166
4280,0.7834
4281,0.6497
4282,0.6808
4283,0.6902
4284,0.5337
4285,0.5064
4286,0.5834
4287,0.5468
4288,0.4905
4289,0.61
4290,0.5649
4291,0.4915
4292,0.472
4293,0.4212
4294,0.4065
4295,0.4382
4296,0.4634
4297,0.432
4298,0.3704
4299,0.3881
4300,0.4197
4301,0.5285
4302,0.7392
4303,0.7636
4304,0.7426
4305,0.4218
4306,0.4115
4307,0.4636
4308,0.4779
4309,0.4128
4310,0.5509
4311,0.4533
4312,0.5233
4313,0.6024
4314,0.4288
4315,0.5406
4316,0.4814
4317,0.485
4318,0.4468
4319,0.3986
4320,0.3574
4321,0.3317
4322,0.3358
4323,0.3342
4324,0.3463
4325,0.4554
4326,0.6413
4327,0.739
4328,0.6342
4329,0.6048
4330,0.5806
4331,0.5653
4332,0.4768
4333,0.4313
4334,0.46
4335,0.4419
4336,0.4993
4337,0.6794
4338,0.5447
4339,0.5864
4340,0.7296
4341,0.5449
4342,0.4736
4343,0.7814
4344,0.4856
4345,0.3955
4346,0.4008
4347,0.4651
4348,0.5621
4349,0.9557
4350,1.5683
4351,1.3158
4352,1.2341
4353,0.8283
4354,0.5652
4355,0.4975
4356,0.5147
4357,0.5014
4358,0.5313
4359,0.5561
4360,0.8291
4361,1.0923
4362,0.8625
4363,0.6164
4364,0.7813
4365,0.7432
4366,0.8135
4367,1.0365
4368,1.0087
4369,1.0417
4370,0.87
4371,0.6542
4372,0.6615
4373,0.8595
4374,1.2425
4375,1.3712
4376,1.2627
4377,1.1069
4378,1.0776
4379,1.1002
4380,0.8942
4381,0.8208
4382,0.7117
4383,0.964
4384,0.9996
4385,0.9112
4386,0.6612
4387,0.8408
4388,0.8744
4389,0.6186
4390,0.5047
4391,0.4626
4392,0.477
4393,0.7191
4394,0.6872
4395,0.7397
4396,0.6786
4397,0.6336
4398,0.6549
4399,0.6064
4400,0.8174
4401,0.5334
4402,0.4977
4403,0.4854
4404,0.5424
4405,0.5558
4406,0.5043
4407,0.5492
4408,0.5264
4409,0.6212
4410,0.563
4411,0.5806
4412,0.5697
4413,0.5787
4414,0.5362
4415,0.5162
4416,0.4758
4417,0.512
4418,0.4859
4419,0.458
4420,0.7018
4421,0.5427
4422,0.6314
4423,0.763
4424,0.5208
4425,0.4199
4426,0.3529
4427,0.4496
4428,0.4138
4429,0.462
4430,0.4185
4431,0.3991
4432,0.3856
4433,0.4028
4434,0.461
4435,0.4502
4436,0.4404
4437,0.4247
4438,0.4843
4439,0.4512
4440,0.4673
4441,0.4614
4442,0.4954
4443,0.4648
4444,0.4665
4445,0.5278
4446,0.5842
4447,0.5386
4448,0.5556
4449,0.5611
4450,0.3847
4451,0.4043
4452,0.3939
4453,0.3961
4454,0.3648
4455,0.5032
4456,0.61
4457,0.75
4458,0.7968
4459,0.845
4460,0.9205
4461,0.527
4462,0.4636
4463,0.4308
4464,0.4162
4465,0.3756
4466,0.3748
4467,0.5046
4468,0.6513
4469,1.2358
4470,1.8463
4471,0.7017
4472,0.617
4473,0.4577
4474,0.4631
4475,0.4833
4476,0.4811
4477,0.4694
4478,0.472
4479,0.4205
4480,0.5011
4481,0.5873
4482,0.6995
4483,0.7319
4484,0.63
4485,0.5545
4486,0.556
4487,0.4958
4488,0.4198
4489,0.439
4490,0.4092
4491,0.4224
4492,0.4889
4493,0.7799
4494,0.9803
4495,0.9033
4496,0.7834
4497,0.5127
4498,0.4639
4499,0.5028
4500,0.483
4501,0.4875
4502,0.5182
4503,0.4167
4504,0.4537
4505,0.6278
4506,0.6496
4507,0.7734
4508,0.6519
4509,0.5775
4510,0.479
4511,0.4342
4512,0.4355
4513,0.4721
4514,0.4308
4515,0.4732
4516,0.4693
4517,0.6059
4518,0.7766
4519,1.3698
4520,0.9895
4521,0.7932
4522,0.7338
4523,0.5572
4524,0.6534
4525,0.6209
4526,0.5257
4527,0.4908
4528,0.495
4529,0.5921
4530,0.6739
4531,0.7452
4532,0.6153
4533,0.5352
4534,0.5307
4535,0.599
4536,0.4934
4537,0.4515
4538,0.4821
4539,0.474
4540,0.561
4541,0.9247
4542,1.4305
4543,1.001
4544,0.9091
4545,0.9142
4546,0.7984
4547,0.5145
4548,0.5173
4549,0.5091
4550,0.6391
4551,0.5648
4552,0.6064
4553,0.5805
4554,0.806
4555,0.9824
4556,0.9161
4557,0.8057
4558,0.65
4559,0.5598
4560,0.5171
4561,0.4981
4562,0.5394
4563,0.4366
4564,0.4769
4565,0.4991
4566,0.6405
4567,0.6727
4568,0.7381
4569,0.8397
4570,0.6916
4571,0.6006
4572,0.6479
4573,0.6297
4574,0.5151
4575,0.5545
4576,0.5667
4577,0.6249
4578,0.6548
4579,0.6721
4580,0.6459
4581,0.6175
4582,0.5639
4583,0.5263
4584,0.5056
4585,0.4777
4586,0.4496
4587,0.4676
4588,0.4619
4589,0.5012
4590,0.6982
4591,0.6245
4592,0.5088
4593,0.4081
4594,0.3845
4595,0.4208
4596,0.4375
4597,0.4494
4598,0.4482
4599,0.4116
4600,0.4156
4601,0.5053
4602,0.551
4603,0.5554
4604,0.5098
4605,0.5266
4606,0.5517
4607,0.4701
4608,0.3956
4609,0.385
4610,0.3722
4611,0.3826
4612,0.4075
4613,0.5143
4614,0.8018
4615,0.8426
4616,0.5571
4617,0.4971
4618,0.6049
4619,0.5975
4620,0.5616
4621,0.5113
4622,0.5158
4623,0.5727
4624,0.5717
4625,0.7145
4626,0.6035
4627,0.5705
4628,0.5041
4629,0.5045
4630,0.4733
4631,0.4806
4632,0.4658
4633,0.3924
4634,0.3958
4635,0.4063
4636,0.4307
4637,0.5155
4638,0.7116
4639,0.733
4640,0.7248
4641,0.5658
4642,0.4827
4643,0.5936
4644,0.5993
4645,0.7077
4646,0.811
4647,0.6511
4648,0.6582
4649,0.8457
4650,0.7843
4651,0.8981
4652,0.7821
4653,0.7392
4654,0.7996
4655,0.8833
4656,0.7997
4657,0.6593
4658,0.5709
4659,0.6051
4660,0.7324
4661,0.9755
4662,1.2593
4663,1.1835
4664,0.9625
4665,0.7353
4666,0.7243
4667,0.6616
4668,0.7254
4669,0.7558
4670,0.6835
4671,0.7064
4672,0.5726
4673,0.64
4674,0.7715
4675,0.9755
4676,1.2295
4677,1.3691
4678,0.981
4679,0.8782
4680,0.9763
4681,0.7436
4682,0.6497
4683,0.6566
4684,0.6923
4685,1.1787
4686,1.4433
4687,1.5944
4688,1.1523
4689,0.7152
4690,0.6277
4691,0.5683
4692,0.6287
4693,0.6055
4694,0.6186
4695,0.6927
4696,0.6387
4697,0.7535
4698,0.7779
4699,0.8027
4700,0.7512
4701,0.8115
4702,0.7093
4703,0.6461
4704,0.7385
4705,0.7564
4706,0.6511
4707,0.6443
4708,0.6119
4709,0.8356
4710,0.8129
4711,1.125
4712,1.2514
4713,0.9482
4714,0.8741
4715,0.7263
4716,0.6799
4717,0.6972
4718,0.7437
4719,0.7245
4720,0.723
4721,0.7887
4722,1.0322
4723,0.873
4724,1.007
4725,0.9349
4726,0.7614
4727,0.6545
4728,0.6426
4729,0.6165
4730,0.6901
4731,0.6962
4732,0.6532
4733,0.7113
4734,0.8164
4735,0.8655
4736,0.87
4737,0.8
4738,0.7866
4739,0.8337
4740,0.8446
4741,0.9364
4742,0.8716
4743,0.8304
4744,0.8721
4745,0.9293
4746,0.9212
4747,0.9598
4748,0.7897
4749,0.6942
4750,0.6716
4751,0.661
4752,0.63
4753,0.6124
4754,0.6206
4755,0.6495
4756,0.6641
4757,0.7255
4758,0.7562
4759,0.6845
4760,0.6128
4761,0.6184
4762,0.534
4763,0.539
4764,0.5723
4765,0.5884
4766,0.5578
4767,0.5229
4768,0.5419
4769,0.6431
4770,0.6359
4771,0.6254
4772,0.6459
4773,0.6135
4774,0.5499
4775,0.5205
4776,0.5082
4777,0.4914
4778,0.5298
4779,0.5401
4780,0.5218
4781,0.5538
4782,0.7072
4783,0.8186
4784,0.8492
4785,0.7597
4786,0.7134
4787,0.7886
4788,0.7645
4789,0.6643
4790,0.7584
4791,0.6882
4792,0.6355
4793,0.967
4794,0.8892
4795,0.9246
4796,0.6671
4797,0.6519
4798,0.6011
4799,0.5387
4800,0.5528
4801,0.5307
4802,0.5374
4803,0.5521
4804,0.5564
4805,0.6122
4806,0.6585
4807,0.6296
4808,0.5383
4809,0.5048
4810,0.5122
4811,0.5472
4812,0.5287
4813,0.5496
4814,0.5391
4815,0.4784
4816,0.4781
4817,0.4977
4818,0.619
4819,0.6215
4820,0.6462
4821,0.5774
4822,0.57
4823,0.5532
4824,0.5091
4825,0.5157
4826,0.5255
4827,0.5585
4828,0.5238
4829,0.6544
4830,0.9115
4831,1.0721
4832,1.2704
4833,1.0918
4834,0.8536
4835,0.4376
4836,0.628
4837,0.6082
4838,0.7864
4839,0.6649
4840,0.645
4841,0.7237
4842,0.6548
4843,0.8295
4844,0.6996
4845,0.6947
4846,0.6454
4847,0.6706
4848,0.5453
4849,0.5109
4850,0.6868
4851,0.5953
4852,0.6367
4853,0.784
4854,1.2446
4855,1.4091
4856,1.5274
4857,1.0363
4858,0.931
4859,0.7251
4860,0.5935
4861,0.7102
4862,0.7072
4863,0.6696
4864,0.7171
4865,0.9072
4866,0.9509
4867,0.9421
4868,0.8563
4869,0.9689
4870,0.9797
4871,0.7287
4872,0.7225
4873,0.6103
4874,0.6001
4875,0.5886
4876,0.6537
4877,0.716
4878,1.1272
4879,1.7143
4880,1.5318
4881,1.0885
4882,0.7411
4883,0.6098
4884,0.82
4885,0.7205
4886,0.8052
4887,0.7153
4888,0.7331
4889,0.9318
4890,0.9065
4891,1.0841
4892,0.9477
4893,0.9254
4894,0.8213
4895,0.832
4896,0.9112
4897,0.8052
4898,0.7598
4899,0.7418
4900,0.7174
4901,0.807
4902,1.1574
4903,1.5214
4904,1.0209
4905,0.7357
4906,0.7695
4907,0.7565
4908,0.9764
4909,1.1047
4910,1.2606
4911,1.1024
4912,1.066
4913,1.151
4914,1.2147
4915,1.2402
4916,1.4434
4917,1.2189
4918,1.3478
4919,1.8616
4920,1.6648
4921,1.3797
4922,1.5051
4923,1.1542
4924,1.1484
4925,1.1798
4926,1.2505
4927,1.2678
4928,1.0067
4929,1.1086
4930,1.1302
4931,0.9734
4932,1.0021
4933,1.1485
4934,1.1845
4935,0.9847
4936,0.9206
4937,1.4289
4938,1.1928
4939,1.4731
4940,2.031
4941,2.0782
4942,1.5347
4943,1.0743
4944,1.0935
4945,1.097
4946,1.0937
4947,1.106
4948,1.2672
4949,1.4006
4950,2.1904
4951,2.4366
4952,1.7251
4953,1.5293
4954,1.2322
4955,0.6983
4956,0.6048
4957,0.5819
4958,0.8668
4959,0.9666
4960,0.8512
4961,0.9048
4962,1.0551
4963,1.0902
4964,1.1711
4965,1.0302
4966,0.7429
4967,0.6994
4968,0.6364
4969,0.682
4970,0.6662
4971,0.5907
4972,0.5296
4973,0.6814
4974,0.9133
4975,1.0316
4976,1.077
4977,0.9354
4978,0.8502
4979,0.6351
4980,0.5614
4981,0.6102
4982,0.6283
4983,0.5997
4984,0.6005
4985,0.8887
4986,1.0737
4987,0.8924
4988,0.8407
4989,1.2142
4990,1.3007
4991,1.3797
4992,0.7112
4993,0.7336
4994,0.6369
4995,0.6258
4996,0.6262
4997,0.8959
4998,1.3102
4999,1.1603
5000,1.065
5001,1.3043
5002,1.2789
5003,1.04
5004,0.7714
5005,0.678
5006,0.6084
5007,0.6843
5008,0.8342
5009,0.9405
5010,0.704
5011,0.7913
5012,0.8785
5013,0.7453
5014,0.5736
5015,0.5842
5016,0.7592
5017,0.5416
5018,0.4623
5019,0.5195
5020,0.4672
5021,0.5762
5022,0.7349
5023,0.8483
5024,0.8746
5025,0.8863
5026,0.8921
5027,0.7398
5028,0.7083
5029,0.6849
5030,0.5989
5031,0.5743
5032,0.5746
5033,0.8263
5034,0.7924
5035,0.7881
5036,0.9366
5037,0.6588
5038,0.6189
5039,0.5508
5040,0.5582
5041,0.5201
5042,0.5476
5043,0.5241
5044,0.5372
5045,0.6889
5046,1.2125
5047,0.9742
5048,0.804
5049,0.709475
5050,0.817
5051,0.5998
5052,0.6143
5053,0.6308
5054,0.7201
5055,0.6243
5056,0.7225
5057,0.7439
5058,0.9285
5059,1.1246
5060,1.042
5061,1.0718
5062,1.1602
5063,0.7738
5064,0.7295
5065,0.8524
5066,0.8021
5067,0.6727
5068,0.6058
5069,0.8575
5070,1.2741
5071,0.9307
5072,0.7751
5073,0.7292
5074,0.6178
5075,0.6313
5076,0.6445
5077,0.6653
5078,0.7407
5079,0.6985
5080,0.6765
5081,0.7429
5082,0.7514
5083,0.7722
5084,0.7982
5085,0.6841
5086,0.6315
5087,0.6023
5088,0.6213
5089,0.749
5090,0.5902
5091,0.5692
5092,0.5598
5093,0.5612
5094,0.588
5095,0.5631
5096,0.6219
5097,0.5476
5098,0.5806
5099,0.5808
5100,0.5759
5101,0.6144
5102,0.611
5103,0.6132
5104,0.6582
5105,0.6805
5106,0.6866
5107,0.6627
5108,0.673
5109,0.7414
5110,0.8182
5111,0.6678
5112,0.5912
5113,0.5733
5114,0.5745
5115,0.5403
5116,0.5751
5117,0.7887
5118,0.7775
5119,0.999
5120,0.6743
5121,0.665
5122,0.6441
5123,0.6644
5124,0.629
5125,0.6586
5126,0.6834
5127,0.6627
5128,0.6673
5129,0.7492
5130,0.683
5131,0.7833
5132,0.5658
5133,0.6597
5134,0.6207
5135,0.505
5136,0.5688
5137,0.5805
5138,0.5759
5139,0.586
5140,0.6294
5141,0.8166
5142,0.8373
5143,0.7786
5144,0.7557
5145,0.6955
5146,0.6903
5147,0.6837
5148,0.7725
5149,0.7544
5150,0.757
5151,0.7829
5152,0.8695
5153,0.982
5154,1.4932
5155,1.3
5156,0.954
5157,0.7886
5158,0.7215
5159,0.6347
5160,0.674
5161,0.5679
5162,0.5848
5163,0.5578
5164,0.6789
5165,1.3302
5166,1.5701
5167,1.6545
5168,1.643
5169,1.2609
5170,0.8206
5171,0.7567
5172,0.7226
5173,0.6406
5174,0.7868
5175,0.6768
5176,0.8023
5177,1.2723
5178,1.4901
5179,1.4046
5180,1.186
5181,0.8868
5182,0.7664
5183,0.6343
5184,0.5961
5185,0.5976
5186,0.5901
5187,0.6017
5188,0.755
5189,1.8756
5190,1.8772
5191,1.2561
5192,0.9345
5193,0.8378
5194,0.7685
5195,0.7498
5196,0.6903
5197,0.6875
5198,0.6815
5199,0.7215
5200,0.7351
5201,0.7822
5202,0.8655
5203,0.9959
5204,1.0591
5205,0.9783
5206,0.9227
5207,0.6572
5208,0.6457
5209,0.6352
5210,0.6536
5211,0.7092
5212,0.8485
5213,0.9201
5214,1.473
5215,1.6679
5216,1.5254
5217,0.982
5218,0.7837
5219,0.7152
5220,0.6906
5221,0.6848
5222,0.7462
5223,0.7634
5224,0.8548
5225,1.0324
5226,1.2502
5227,1.7067
5228,1.5012
5229,1.4215
5230,1.4096
5231,1.3155
5232,1.2486
5233,1.0795
5234,0.9336
5235,0.8541
5236,0.837
5237,0.9011
5238,1.1781
5239,1.1391
5240,1.0744
5241,1.0393
5242,0.8132
5243,0.6492
5244,0.6814
5245,0.7389
5246,0.6787
5247,0.9195
5248,0.9917
5249,0.985
5250,1.0386
5251,1.3064
5252,1.4748
5253,1.318
5254,1.0741
5255,1.2847
5256,1.1493
5257,0.9237
5258,1.1502
5259,0.9191
5260,0.9908
5261,1.0874
5262,1.4224
5263,1.3069
5264,0.942
5265,0.9182
5266,0.5322
5267,0.7412
5268,0.7425
5269,0.8656
5270,0.9149
5271,0.8044
5272,1.0099
5273,1.1683
5274,0.9878
5275,0.9299
5276,1.255
5277,1.4107
5278,1.2056
5279,0.8437
5280,0.5294
5281,0.612
5282,0.5974
5283,0.6552
5284,0.6763
5285,1.1392
5286,1.4433
5287,1.5088
5288,1.5144
5289,1.4597
5290,0.9598
5291,0.8077
5292,0.8203
5293,0.7589
5294,0.7319
5295,0.7836
5296,0.7854
5297,1.346
5298,1.3193
5299,0.8382
5300,1.0923
5301,1.3429
5302,1.2763
5303,0.9369
5304,0.995
5305,0.8858
5306,0.7237
5307,0.6272
5308,0.6843
5309,2.0529
5310,1.4658
5311,1.4986
5312,1.2414
5313,0.9993
5314,1.2266
5315,0.6031
5316,0.3579
5317,0.352725
5318,0.33669000000000004
5319,0.321405
5320,0.3618
5321,0.43645
5322,0.45238999999999996
5323,0.439865
5324,0.40776999999999997
5325,0.381405
5326,0.36475
5327,0.302025
5328,0.220375
5329,0.23448
5330,0.22225499999999998
5331,0.322615
5332,0.256555
5333,0.25235
5334,0.41169500000000003
5335,0.399865
5336,0.416215
5337,0.42083499999999996
5338,0.322955
5339,0.329565
5340,0.358745
5341,0.321145
5342,0.31238
5343,0.333715
5344,0.33421500000000004
5345,0.38663
5346,0.346555
5347,0.40107000000000004
5348,0.337945
5349,0.35602
5350,0.3599
5351,0.252175
5352,0.23611500000000002
5353,0.247555
5354,0.216
5355,0.262035
5356,0.236105
5357,0.30147999999999997
5358,0.4959
5359,0.49094499999999996
5360,0.40123
5361,0.362095
5362,0.32655500000000004
5363,0.29553
5364,0.24819
5365,0.27435
5366,0.293385
5367,0.28235499999999997
5368,0.263415
5369,0.41578000000000004
5370,0.48187499999999994
5371,0.63504
5372,0.51776
5373,0.673065
5374,0.525755
5375,0.505065
5376,0.40851499999999996
5377,0.385465
5378,0.29672
5379,0.23944500000000002
5380,0.31855500000000003
5381,0.53903
5382,0.820925
5383,0.9083749999999999
5384,0.6973199999999999
5385,0.67673
5386,0.602195
5387,0.5566599999999999
5388,0.503375
5389,
5390,0.752875
5391,0.405095
5392,0.516815
5393,0.62539
5394,0.93846
5395,1.12024
5396,0.979385
5397,0.64186
5398,0.64128
5399,0.570965
5400,0.56806
5401,0.490985
5402,0.37043
5403,0.37188
5404,0.43623
5405,0.9132450000000001
5406,0.86181
5407,1.066185
5408,0.91183
5409,0.960975
5410,1.051655
5411,0.56626
