,Tunal_CO_pmm
3668,1.5088
3669,0.9228
3670,0.6795
3671,0.7919
3672,0.4848
3673,0.3437
3674,0.2664
3675,0.3229
3676,0.3784
3677,0.8153
3678,0.8239
3679,0.7365
3680,0.4024
3681,0.4393
3682,0.3834
3683,0.4164
3684,0.3851
3685,0.4221
3686,0.7507
3687,0.8485
3688,0.7465
3689,1.1674
3690,1.4225
3691,1.0385
3692,0.7567
3693,0.5449
3694,0.429
3695,0.3372
3696,0.3273
3697,0.3061
3698,0.2848
3699,0.7563
3700,0.931
3701,1.4541
3702,1.2656
3703,0.7873
3704,0.6718
3705,0.9837
3706,0.4213
3707,0.3836
3708,0.4132
3709,0.3622
3710,0.3748
3711,0.5509
3712,0.3917
3713,0.5291
3714,0.6309
3715,0.7615
3716,0.7488
3717,0.6512
3718,0.4961
3719,0.3305
3720,0.312
3721,0.2881
3722,0.2892
3723,0.3111
3724,0.3666
3725,0.4638
3726,1.462
3727,1.1088
3728,0.4221
3729,0.3898
3730,0.3733
3731,0.4245
3732,0.4627
3733,0.4003
3734,0.5772
3735,0.3756
3736,0.5241
3737,0.6123
3738,0.4954
3739,0.5968
3740,0.5593
3741,0.7873
3742,0.7214
3743,0.5368
3744,0.4199
3745,0.3694
3746,0.3022
3747,0.3941
3748,0.6258
3749,0.6098
3750,0.8644
3751,0.6815
3752,0.3928
3753,0.4754
3754,0.3991
3755,0.4021
3756,0.3584
3757,0.3548
3758,0.3146
3759,0.3765
3760,0.3535
3761,0.4247
3762,0.5341
3763,0.4515
3764,0.4237
3765,0.4501
3766,0.3897
3767,0.3086
3768,0.287
3769,0.246
3770,0.2533
3771,0.2575
3772,0.2685
3773,0.3435
3774,0.359
3775,0.3837
3776,0.3299
3777,0.309
3778,0.361
3779,0.359
3780,0.3347
3781,0.3545
3782,0.3535
3783,0.3335
3784,0.3613
3785,0.733
3786,0.4723
3787,0.7873
3788,0.5367
3789,0.4174
3790,0.3649
3791,0.2917
3792,0.2762
3793,0.2666
3794,0.3075
3795,0.2881
3796,0.412
3797,0.5953
3798,1.3948
3799,1.9898
3800,1.6593
3801,1.4419
3802,1.5926
3803,1.2268
3804,0.7806
3805,0.6991
3806,0.7558
3807,0.6073
3808,0.6183
3809,0.868
3810,1.6173
3811,1.1246
3812,0.9348
3813,1.2814
3814,1.4345
3815,1.1537
3816,0.6831
3817,0.3783
3818,0.4379
3819,0.4974
3820,0.8609
3821,1.6933
3822,2.4226
3823,1.7062
3824,1.8229
3825,0.369795
3826,0.327935
3827,0.3513
3828,0.35106
3829,0.43257500000000004
3830,0.44205000000000005
3831,0.389125
3832,0.441475
3833,0.46138
3834,0.5190600000000001
3835,0.45074000000000003
3836,0.395495
3837,0.36849
3838,0.404555
3839,0.40223
3840,0.37331499999999995
3841,0.321695
3842,0.29036
3843,0.34492500000000004
3844,0.4374
3845,0.72265
3846,0.919535
3847,0.52469
3848,0.356205
3849,0.3147
3850,0.28385
3851,0.326305
3852,0.338345
3853,0.29938
3854,0.30801999999999996
3855,0.31517
3856,0.34872000000000003
3857,0.671335
3858,0.512425
3859,0.59274
3860,0.50307
3861,0.429595
3862,0.42956
3863,0.333615
3864,0.34819500000000003
3865,0.29934499999999997
3866,0.282175
3867,0.275355
3868,0.37510499999999997
3869,0.8021950000000001
3870,0.63575
3871,0.42487
3872,0.29063
3873,0.32693
3874,0.29252
3875,0.2671
3876,0.3751
3877,0.6258
3878,0.5043
3879,0.5363
3880,0.5552
3881,1.3937
3882,2.3104
3883,1.4151
3884,2.6217
3885,2.1684
3886,1.7849
3887,1.9283
3888,0.6879
3889,0.1142
3890,0.252295
3891,0.30056
3892,0.0
3893,0.2097
3894,1.9237
3895,1.3021
3896,0.5994
3897,0.3298
3898,0.2065
3899,0.0
3900,0.0
3901,0.0
3902,0.0
3903,0.33187500000000003
3904,0.0636
3905,0.2342
3906,0.1416
3907,0.049
3908,0.0677
3909,0.0255
3910,0.35218000000000005
3911,0.27595
3912,0.0
3913,0.0
3914,0.0
3915,0.37951
3916,0.0
3917,0.0262
3918,0.91454
3919,0.69758
3920,0.39425
3921,0.0
3922,0.0
3923,0.0
3924,0.0302
3925,0.2234
3926,0.3052
3927,0.446
3928,0.5045
3929,0.5727
3930,0.1366
3931,0.83
3932,1.0157
3933,1.0842
3934,0.9392
3935,0.646
3936,0.4897
3937,0.3038
3938,0.2303
3939,0.0958
3940,0.0579
3941,0.3624
3942,0.6058
3943,0.4988
3944,0.37
3945,0.3064
3946,0.3541
3947,0.5647
3948,0.4042
3949,0.3908
3950,0.4542
3951,0.5606
3952,0.506
3953,0.3529
3954,0.4309
3955,0.7358
3956,0.6288
3957,0.6447
3958,0.5674
3959,0.6393
3960,0.7021
3961,0.5547
3962,0.3627
3963,0.2844
3964,0.3903
3965,1.5776
3966,2.2574
3967,1.4091
3968,0.9676
3969,0.8697
3970,0.7309
3971,0.5026
3972,0.3566
3973,0.2477
3974,0.3581
3975,0.3533
3976,0.3859
3977,0.9139
3978,1.8744
3979,2.4348
3980,1.9753
3981,0.678
3982,0.9842
3983,0.7732
3984,0.5945
3985,0.8888
3986,0.6252
3987,0.7523
3988,0.6527
3989,1.0806
3990,1.7614
3991,1.386
3992,0.5824
3993,0.2671
3994,0.06
3995,0.0519
3996,0.0586
3997,0.0
3998,0.0
3999,0.0645
4000,0.0205
4001,0.1874
4002,0.168
4003,0.1739
4004,0.1764
4005,0.1674
4006,0.2178
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,
4013,0.9416
4014,0.4576
4015,0.0465
4016,0.0605
4017,0.1047
4018,0.0754
4019,0.0371
4020,0.0395
4021,0.0109
4022,0.0
4023,0.0
4024,0.0
4025,0.0361
4026,0.1793
4027,0.2331
4028,0.1109
4029,
4030,
4031,
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.0485
4038,0.147
4039,0.0
4040,0.0265
4041,0.1395
4042,
4043,
4044,
4045,0.0506
4046,0.0925
4047,0.1338
4048,0.1499
4049,0.3079
4050,0.2774
4051,0.2178
4052,0.2312
4053,0.2455
4054,0.1275
4055,0.108
4056,0.0166
4057,0.0
4058,0.0
4059,0.0
4060,0.22688999999999998
4061,0.2201
4062,0.2717
4063,0.226
4064,0.2513
4065,0.1905
4066,0.1971
4067,0.1776
4068,0.1839
4069,0.1081
4070,0.1602
4071,0.399
4072,0.3586
4073,0.3683
4074,0.4479
4075,0.2927
4076,0.3785
4077,0.1635
4078,0.1146
4079,0.1759
4080,0.0085
4081,0.029
4082,0.1462
4083,0.0891
4084,0.0
4085,0.078
4086,0.1811
4087,0.2011
4088,0.1427
4089,0.3824
4090,0.0476
4091,0.004
4092,0.0083
4093,0.0967
4094,0.0552
4095,0.0058
4096,0.0678
4097,0.2394
4098,0.1158
4099,0.0
4100,0.0047
4101,0.0709
4102,0.0063
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,0.2392
4110,0.1084
4111,0.1344
4112,0.0
4113,0.0377
4114,0.0122
4115,0.0035
4116,0.0584
4117,0.0303
4118,0.0099
4119,0.0281
4120,0.0369
4121,0.2128
4122,0.2529
4123,0.1548
4124,0.3159
4125,0.3098
4126,0.1581
4127,0.0431
4128,0.0
4129,0.0
4130,0.0
4131,0.166235
4132,0.1071
4133,0.442
4134,0.2458
4135,0.1805
4136,0.7613
4137,0.5263
4138,0.0634
4139,0.0404
4140,0.0745
4141,0.0
4142,0.0
4143,0.0
4144,0.083
4145,0.522
4146,0.7798
4147,0.7354
4148,1.566
4149,1.2028
4150,0.5969
4151,0.2054
4152,0.2556
4153,0.1447
4154,0.1704
4155,0.2808
4156,0.6283
4157,1.4131
4158,2.1652
4159,2.1305
4160,1.1529
4161,0.4263
4162,0.2835
4163,0.2453
4164,0.2828
4165,0.1418
4166,0.1781
4167,0.0
4168,0.107
4169,0.8708
4170,0.2607
4171,0.3657
4172,0.1897
4173,0.1023
4174,0.0789
4175,0.0216
4176,0.0
4177,0.0
4178,0.0647
4179,0.0543
4180,0.0321
4181,0.5246
4182,0.778
4183,0.9793
4184,0.4196
4185,0.0704
4186,0.0545
4187,0.0573
4188,0.0699
4189,0.023
4190,0.1034
4191,0.3965
4192,0.4156
4193,0.6139
4194,0.8045
4195,0.5097
4196,0.2696
4197,0.369
4198,0.3011
4199,0.1525
4200,0.1089
4201,0.0152
4202,0.0
4203,0.04
4204,0.0807
4205,0.4387
4206,0.6127
4207,0.833
4208,1.609
4209,1.2885
4210,1.0607
4211,1.0401
4212,0.8169
4213,0.8919
4214,0.4969
4215,0.3224
4216,0.282
4217,0.619
4218,0.5875
4219,0.7267
4220,0.7192
4221,0.9609
4222,0.6248
4223,0.7129
4224,0.7437
4225,0.3745
4226,0.3807
4227,0.4935
4228,0.351
4229,1.258
4230,1.3111
4231,1.1623
4232,1.2587
4233,1.1608
4234,1.2
4235,0.897
4236,0.9595
4237,1.0477
4238,0.4276
4239,0.3239
4240,0.3752
4241,0.4881
4242,0.5498
4243,0.5902
4244,0.6313
4245,0.7283
4246,1.1743
4247,0.6555
4248,0.43
4249,0.6416
4250,0.568
4251,0.4975
4252,0.5157
4253,0.6393
4254,0.8046
4255,0.7984
4256,1.3825
4257,0.9687
4258,0.7703
4259,0.5575
4260,0.4139
4261,0.4041
4262,0.3721
4263,0.3761
4264,0.3451
4265,0.7405
4266,1.1893
4267,1.3809
4268,0.8523
4269,0.4535
4270,0.4431
4271,0.3626
4272,0.3648
4273,0.3421
4274,0.312
4275,0.2821
4276,0.3977
4277,1.5918
4278,2.2086
4279,0.8426
4280,0.4323
4281,0.3384
4282,0.3117
4283,0.371
4284,0.354
4285,0.506
4286,0.3858
4287,0.3541
4288,0.3668
4289,0.4788
4290,0.6829
4291,0.5633
4292,0.4096
4293,0.3798
4294,0.3503
4295,0.2579
4296,0.2371
4297,0.2236
4298,0.2154
4299,0.2137
4300,0.336
4301,0.587
4302,0.5492
4303,0.5853
4304,0.4693
4305,0.796915
4306,0.3766
4307,0.4681
4308,0.3756
4309,0.3833
4310,0.3873
4311,0.3497
4312,0.3984
4313,0.5922
4314,0.6104
4315,0.5113
4316,0.4364
4317,0.3795
4318,0.2756
4319,0.2292
4320,0.2213
4321,0.2108
4322,0.2054
4323,0.1793
4324,0.195
4325,0.3611
4326,0.4255
4327,0.4721
4328,0.3941
4329,0.3006
4330,0.3208
4331,0.3292
4332,0.3361
4333,0.3779
4334,0.4274
4335,0.369
4336,0.4457
4337,0.4395
4338,0.8221
4339,0.9769
4340,0.6231
4341,0.4197
4342,0.3376
4343,0.2622
4344,0.2503
4345,0.2335
4346,0.2295
4347,0.2632
4348,0.591
4349,1.4301
4350,2.0402
4351,0.9156
4352,1.0612
4353,0.6165
4354,0.5135
4355,0.2976
4356,0.3155
4357,0.3032
4358,0.321
4359,0.322
4360,0.3384
4361,0.467
4362,0.635
4363,0.5172
4364,0.5414
4365,0.4314
4366,0.4927
4367,0.5507
4368,0.4265
4369,0.2918
4370,0.3129
4371,0.3368
4372,0.5141
4373,0.8885
4374,1.8068
4375,1.8696
4376,1.5814
4377,1.1619
4378,0.6961
4379,0.7523
4380,0.7674
4381,0.7511
4382,0.6358
4383,0.5192
4384,0.4285
4385,0.4003
4386,0.4535
4387,0.434
4388,0.4097
4389,0.4742
4390,0.3872
4391,0.3098
4392,0.3261
4393,0.2992
4394,0.2516
4395,0.248
4396,0.2922
4397,0.428
4398,0.5898
4399,0.5036
4400,0.4119
4401,0.3567
4402,0.368
4403,0.451
4404,0.44
4405,0.4885
4406,0.4617
4407,0.4267
4408,0.4238
4409,0.4214
4410,0.3781
4411,0.4124
4412,0.434
4413,0.4472
4414,0.3343
4415,0.3227
4416,0.2763
4417,0.2243
4418,0.2851
4419,0.2954
4420,0.3026
4421,0.3131
4422,0.3693
4423,0.4418
4424,0.3536
4425,0.3296
4426,0.359
4427,0.3586
4428,0.4198
4429,0.3873
4430,0.381
4431,0.4102
4432,0.4057
4433,0.4881
4434,0.4822
4435,0.4228
4436,0.362
4437,0.3308
4438,0.2856
4439,0.2882
4440,0.264
4441,0.2452
4442,0.2423
4443,0.2718
4444,0.2997
4445,0.4556
4446,0.431
4447,0.4142
4448,0.3371
4449,0.3126
4450,0.32
4451,0.3792
4452,0.3929
4453,0.3604
4454,0.3838
4455,0.6405
4456,0.8299
4457,0.8892
4458,1.0474
4459,1.0366
4460,0.7564
4461,0.4204
4462,0.3403
4463,0.3105
4464,0.2737
4465,0.253
4466,0.2424
4467,0.2467
4468,0.2621
4469,0.4902
4470,0.5709
4471,0.3969
4472,0.3375
4473,0.3914
4474,0.3596
4475,0.3957
4476,0.4205
4477,0.3857
4478,0.4468
4479,0.3981
4480,0.5116
4481,0.659
4482,0.5268
4483,0.4408
4484,0.4799
4485,0.4468
4486,0.3943
4487,0.3487
4488,0.2922
4489,0.3027
4490,0.2941
4491,0.3365
4492,0.4307
4493,0.8225
4494,0.5112
4495,0.5174
4496,0.342
4497,0.4134
4498,0.4056
4499,0.3782
4500,0.4322
4501,0.3897
4502,0.4337
4503,0.4637
4504,0.5007
4505,0.723
4506,0.9727
4507,0.8984
4508,0.649
4509,0.433
4510,0.3563
4511,0.3237
4512,0.2958
4513,0.2971
4514,0.348
4515,0.4573
4516,0.5268
4517,1.0434
4518,1.815
4519,2.2005
4520,1.7142
4521,1.4
4522,0.861
4523,0.4933
4524,0.4804
4525,0.5624
4526,0.4328
4527,0.4952
4528,0.3905
4529,0.7417
4530,0.8412
4531,0.7163
4532,0.9388
4533,0.4815
4534,0.4432
4535,0.4009
4536,0.5395
4537,0.6109
4538,0.5228
4539,0.6159
4540,0.9196
4541,1.3591
4542,2.3439
4543,1.7599
4544,1.1736
4545,0.5793
4546,0.4265
4547,0.5478
4548,0.4246
4549,0.4511
4550,0.5861
4551,0.4711
4552,0.5309
4553,0.7821
4554,0.7599
4555,0.7861
4556,1.0099
4557,1.1291
4558,0.5771
4559,0.4696
4560,0.3033
4561,0.3015
4562,0.272
4563,0.2894
4564,0.3361
4565,0.6027
4566,1.4594
4567,0.6718
4568,0.4549
4569,0.4156
4570,0.4211
4571,0.4389
4572,0.5265
4573,0.5113
4574,0.5227
4575,0.6585
4576,0.5725
4577,0.8543
4578,0.6272
4579,0.5495
4580,0.7027
4581,0.6665
4582,0.4654
4583,0.3988
4584,0.3487
4585,0.321
4586,0.3171
4587,0.4489
4588,0.4896
4589,0.6555
4590,0.7436
4591,0.4489
4592,0.3337
4593,0.3387
4594,0.3768
4595,0.4406
4596,0.4326
4597,0.4458
4598,0.4346
4599,0.3823
4600,0.3762
4601,0.5113
4602,0.5656
4603,0.5466
4604,0.615
4605,0.538
4606,0.4622
4607,0.3267
4608,0.3076
4609,0.2824
4610,0.2656
4611,0.2629
4612,0.3147
4613,0.5489
4614,0.6396
4615,0.5716
4616,0.4047
4617,0.4785
4618,0.4985
4619,0.5232
4620,0.4888
4621,0.5069
4622,0.4386
4623,0.4949
4624,0.6176
4625,0.564
4626,0.6788
4627,0.7708
4628,0.6914
4629,0.6108
4630,0.4732
4631,0.366
4632,0.3255
4633,0.3528
4634,0.431
4635,0.3302
4636,0.3639
4637,0.5735
4638,0.8189
4639,0.8493
4640,0.5686
4641,0.5189
4642,0.4766
4643,0.4737
4644,0.4977
4645,0.5457
4646,0.5577
4647,0.5156
4648,0.4794
4649,0.7523
4650,0.762
4651,0.9252
4652,0.826
4653,0.9877
4654,0.6904
4655,0.4159
4656,0.3663
4657,0.3301
4658,0.3588
4659,0.4336
4660,0.667
4661,1.148
4662,1.5352
4663,2.2145
4664,0.5525
4665,0.4653
4666,0.3048
4667,0.217
4668,0.2727
4669,0.4452
4670,0.4741
4671,0.6531
4672,0.6719
4673,0.7257
4674,0.9058
4675,1.0563
4676,0.7184
4677,0.8759
4678,0.8631
4679,1.2633
4680,1.0305
4681,1.1023
4682,0.9523
4683,1.1708
4684,1.0725
4685,1.9363
4686,1.71
4687,0.8265
4688,0.5875
4689,0.5373
4690,0.4977
4691,0.524
4692,0.4866
4693,0.4959
4694,0.4915
4695,0.5903
4696,0.4952
4697,0.7042
4698,0.794
4699,0.9484
4700,0.8087
4701,0.6509
4702,0.6181
4703,0.568
4704,0.4144
4705,0.3876
4706,0.5131
4707,0.5792
4708,0.5021
4709,0.5568
4710,0.7815
4711,1.0337
4712,1.449
4713,0.5803
4714,0.4771
4715,0.5263
4716,0.5443
4717,0.5662
4718,0.5916
4719,0.6148
4720,0.5426
4721,0.9006
4722,0.8178
4723,0.7194
4724,0.8639
4725,0.835
4726,0.7165
4727,0.6178
4728,0.5341
4729,0.4389
4730,0.5024
4731,0.4717
4732,0.5741
4733,0.7672
4734,0.8946
4735,0.8209
4736,0.6038
4737,0.5225
4738,0.4741
4739,0.4981
4740,0.4892
4741,0.7297
4742,0.8406
4743,0.8433
4744,0.5925
4745,0.6409
4746,0.937
4747,1.0708
4748,0.8071
4749,0.6328
4750,0.7604
4751,0.4838
4752,0.5629
4753,0.4458
4754,0.3982
4755,0.4053
4756,0.3847
4757,0.4046
4758,0.5313
4759,0.4539
4760,0.4063
4761,0.4515
4762,0.4502
4763,0.4285
4764,0.5061
4765,0.5905
4766,0.5775
4767,0.5466
4768,0.5573
4769,0.5378
4770,0.5414
4771,0.5072
4772,0.4871
4773,0.5688
4774,0.5005
4775,0.4016
4776,0.3559
4777,0.355
4778,0.3602
4779,0.3651
4780,0.4159
4781,0.5764
4782,0.7528
4783,0.7239
4784,0.6196
4785,0.6051
4786,0.5607
4787,0.5586
4788,0.5965
4789,0.5579
4790,0.5855
4791,0.5724
4792,0.6469
4793,0.8284
4794,0.9114
4795,0.9439
4796,0.6989
4797,0.6021
4798,0.5229
4799,0.4383
4800,0.3642
4801,0.3804
4802,0.3803
4803,0.3769
4804,0.4345
4805,0.4805
4806,0.5828
4807,0.5473
4808,0.4784
4809,0.5083
4810,0.5045
4811,0.5036
4812,0.5179
4813,0.5476
4814,0.5407
4815,0.491
4816,0.4864
4817,0.5339
4818,0.5765
4819,0.5243
4820,0.5013
4821,0.4337
4822,0.4059
4823,0.3892
4824,0.3932
4825,0.3962
4826,0.3909
4827,0.4262
4828,0.5196
4829,0.803
4830,1.0163
4831,0.8129
4832,0.687
4833,0.584
4834,0.5757
4835,0.6153
4836,0.6345
4837,0.5633
4838,0.6215
4839,0.6083
4840,0.5395
4841,0.5469
4842,0.7536
4843,0.8397
4844,0.6694
4845,0.7045
4846,0.5701
4847,0.4596
4848,0.4046
4849,0.4069
4850,0.3921
4851,0.4131
4852,0.4618
4853,1.4238
4854,2.3891
4855,2.0507
4856,0.7403
4857,0.6096
4858,0.5348
4859,
4860,0.6248
4861,0.55
4862,0.6009
4863,0.5595
4864,0.6131
4865,0.767
4866,0.7674
4867,0.6701
4868,0.6215
4869,0.6965
4870,0.5553
4871,0.5712
4872,0.5023
4873,0.4284
4874,0.4535
4875,0.4434
4876,0.4854
4877,0.7676
4878,1.2473
4879,0.9841
4880,0.7332
4881,0.6236
4882,0.5993
4883,0.5367
4884,0.6079
4885,0.5857
4886,0.6054
4887,0.626
4888,0.6267
4889,0.6314
4890,0.8643
4891,0.8692
4892,0.8045
4893,0.7686
4894,0.8914
4895,0.7747
4896,0.5441
4897,0.8092
4898,0.8705
4899,0.6633
4900,1.0323
4901,1.2211
4902,1.4186
4903,0.9329
4904,1.1973
4905,1.4151
4906,0.731
4907,0.543
4908,0.546
4909,0.5986
4910,1.0811
4911,1.0812
4912,1.4415
4913,1.3434
4914,1.6187
4915,1.6838
4916,2.0804
4917,2.3704
4918,1.6321
4919,0.8812
4920,0.8401
4921,1.24
4922,1.1876
4923,1.0281
4924,1.3102
4925,1.4942
4926,1.7605
4927,1.8719
4928,1.6441
4929,0.8729
4930,0.8468
4931,0.5868
4932,0.5415
4933,0.6378
4934,0.8462
4935,0.8345
4936,0.9713
4937,1.2488
4938,1.6062
4939,1.5795
4940,1.7255
4941,1.8491
4942,1.4213
4943,0.9428
4944,0.6878
4945,0.4982
4946,0.5235
4947,0.5581
4948,0.8259
4949,2.3052
4950,3.5851
4951,2.4811
4952,1.5365
4953,1.4358
4954,0.8036
4955,0.5818
4956,0.6287
4957,0.5427
4958,0.6071
4959,0.6971
4960,1.088
4961,1.7338
4962,1.7581
4963,0.7078
4964,0.7984
4965,0.777
4966,1.7505
4967,1.402
4968,0.6552
4969,0.4267
4970,0.4426
4971,0.4472
4972,0.5423
4973,0.7041
4974,0.9821
4975,0.743
4976,0.6927
4977,0.6
4978,0.6459
4979,0.551
4980,0.5994
4981,0.5915
4982,0.5724
4983,0.6277
4984,0.6392
4985,0.5948
4986,0.732
4987,0.6616
4988,0.6692
4989,0.6942
4990,0.6878
4991,0.586
4992,0.5608
4993,0.5448
4994,0.5707
4995,0.4954
4996,0.5692
4997,1.0857
4998,1.5716
4999,1.4541
5000,0.581
5001,0.5383
5002,0.5789
5003,0.5974
5004,0.6211
5005,0.6873
5006,0.5115
5007,0.5228
5008,0.5899
5009,0.6335
5010,0.6532
5011,0.6317
5012,0.6987
5013,0.6462
5014,0.5106
5015,0.4446
5016,0.443
5017,0.419
5018,0.4275
5019,0.4341
5020,0.473
5021,0.5765
5022,0.8522
5023,0.7085
5024,0.662
5025,0.6465
5026,0.5739
5027,0.607
5028,0.5179
5029,0.4817
5030,0.5588
5031,0.6455
5032,0.8634
5033,0.8601
5034,0.8748
5035,0.9019
5036,0.7902
5037,0.6023
5038,0.5477
5039,0.5355
5040,0.5059
5041,0.4736
5042,0.446
5043,0.4496
5044,0.5087
5045,0.7739
5046,0.8126
5047,0.7042
5048,0.7815
5049,0.6905
5050,0.5844
5051,0.567
5052,0.657
5053,0.7698
5054,0.6521
5055,0.7633
5056,1.0518
5057,0.81
5058,0.8617
5059,0.7331
5060,0.727
5061,0.8379
5062,0.6543
5063,0.5911
5064,0.5944
5065,0.8096
5066,0.5924
5067,0.6794
5068,1.0693
5069,1.662
5070,1.1607
5071,1.3652
5072,1.0292
5073,0.6065
5074,0.5705
5075,0.5448
5076,0.5506
5077,0.6721
5078,0.7341
5079,0.7523
5080,0.6481
5081,0.8114
5082,0.8182
5083,0.7147
5084,0.6782
5085,0.6157
5086,0.5983
5087,0.5956
5088,0.5668
5089,0.5654
5090,0.5424
5091,0.5169
5092,0.535
5093,0.5309
5094,0.568
5095,0.5375
5096,0.5547
5097,0.5709
5098,0.5437
5099,0.6189
5100,0.8367
5101,0.7174
5102,0.9314
5103,2.4793
5104,0.5988
5105,0.6573
5106,0.6636
5107,0.731
5108,0.6713
5109,0.6393
5110,0.5586
5111,0.5118
5112,0.4951
5113,0.4764
5114,0.4613
5115,0.4837
5116,0.5051
5117,0.5425
5118,0.7785
5119,0.7585
5120,0.669
5121,0.7248
5122,0.7947
5123,0.6176
5124,0.6561
5125,0.6211
5126,0.6946
5127,0.6857
5128,0.631
5129,0.7614
5130,0.7475
5131,0.8495
5132,0.756
5133,0.6834
5134,0.634
5135,0.5175
5136,0.4938
5137,0.5193
5138,0.5017
5139,0.5029
5140,0.5641
5141,0.7238
5142,0.8256
5143,0.7375
5144,0.6848
5145,0.8065
5146,0.774
5147,0.7314
5148,0.8618
5149,0.8425
5150,0.7696
5151,0.7033
5152,0.7799
5153,0.7995
5154,0.9078
5155,1.025
5156,0.8931
5157,0.7346
5158,0.7381
5159,0.6536
5160,0.5573
5161,0.5348
5162,0.5147
5163,0.5393
5164,0.622
5165,0.8491
5166,0.8586
5167,0.7265
5168,0.6022
5169,0.6075
5170,0.6593
5171,0.6375
5172,0.6956
5173,0.7188
5174,0.6712
5175,0.744
5176,0.6809
5177,0.7495
5178,0.9943
5179,0.9854
5180,1.0074
5181,1.1007
5182,0.7529
5183,0.6181
5184,0.5879
5185,0.5478
5186,0.5461
5187,0.591
5188,0.6514
5189,0.9011
5190,1.1009
5191,1.021
5192,0.7204
5193,0.6822
5194,0.7843
5195,0.7148
5196,0.781
5197,0.7602
5198,0.7397
5199,0.7087
5200,0.8499
5201,0.7956
5202,0.8638
5203,0.8906
5204,0.8057
5205,0.8233
5206,0.7816
5207,0.7096
5208,0.6598
5209,0.6967
5210,0.5929
5211,0.6598
5212,0.7404
5213,0.8748
5214,1.2218
5215,0.9286
5216,0.7315
5217,0.8312
5218,0.7555
5219,0.8173
5220,0.7625
5221,0.8345
5222,0.8746
5223,0.7473
5224,0.7594
5225,0.8206
5226,1.0795
5227,1.082
5228,1.1204
5229,1.2407
5230,0.9577
5231,0.8812
5232,0.8207
5233,0.7445
5234,0.818
5235,0.7412
5236,0.9065
5237,1.3848
5238,1.4119
5239,1.1883
5240,0.8188
5241,0.6742
5242,0.6883
5243,0.7612
5244,0.7425
5245,0.7215
5246,0.7048
5247,0.8746
5248,1.2122
5249,1.1627
5250,0.8791
5251,0.9031
5252,1.1145
5253,1.3253
5254,1.1232
5255,0.8781
5256,0.8417
5257,0.7592
5258,0.7685
5259,0.7347
5260,0.7015
5261,0.8504
5262,0.9485
5263,1.0024
5264,1.1401
5265,1.0673
5266,1.0212
5267,0.9826
5268,1.0085
5269,0.9984
5270,0.9416
5271,0.8748
5272,1.0676
5273,1.0998
5274,1.1227
5275,1.0123
5276,0.9535
5277,0.9488
5278,1.0546
5279,1.3272
5280,0.9662
5281,1.0222
5282,1.1329
5283,0.8597
5284,1.2443
5285,2.271
5286,2.9353
5287,2.4374
5288,1.1928
5289,0.7341
5290,0.6741
5291,0.6986
5292,0.6759
5293,0.6537
5294,0.733
5295,0.7243
5296,0.7494
5297,0.8229
5298,1.0547
5299,1.1972
5300,0.8609
5301,0.7642
5302,0.7515
5303,0.7106
5304,0.6315
5305,0.5883
5306,0.6366
5307,0.5901
5308,0.6564
5309,0.8777
5310,1.1522
5311,2.2099
5312,0.9316
5313,0.7235
5314,0.7333
5315,
5316,0.788
5317,0.7655
5318,0.7717
5319,0.7971
5320,0.8065
5321,0.9183
5322,0.8002
5323,0.8734
5324,0.8322
5325,0.8217
5326,0.8571
5327,0.7983
5328,0.5859
5329,0.5688
5330,0.5604
5331,0.5793
5332,0.5939
5333,0.7372
5334,0.7948
5335,0.7048
5336,0.7548
5337,0.7537
5338,0.7109
5339,0.6862
5340,0.7235
5341,0.6772
5342,0.704
5343,0.6703
5344,0.7798
5345,0.8996
5346,0.8685
5347,1.0271
5348,0.9641
5349,0.8125
5350,0.8254
5351,0.7567
5352,0.6215
5353,0.5965
5354,0.5664
5355,0.5667
5356,0.6178
5357,0.9026
5358,1.7846
5359,1.1736
5360,0.7027
5361,0.6564
5362,0.6612
5363,0.6978
5364,0.9478
5365,0.6889
5366,0.6565
5367,0.7721
5368,0.9578
5369,0.8471
5370,0.8655
5371,1.0908
5372,0.9335
5373,1.2895
5374,1.4393
5375,1.0219
5376,0.7056
5377,0.6199
5378,0.5539
5379,0.5419
5380,0.5732
5381,0.7266
5382,1.0326
5383,1.1515
5384,0.8183
5385,0.6207
5386,0.6628
5387,0.7205
5388,0.7213
5389,0.7055
5390,0.7029
5391,0.6946
5392,0.6298
5393,0.8534
5394,0.9649
5395,0.9918
5396,1.2308
5397,1.8517
5398,1.1733
5399,0.8676
5400,0.7674
5401,0.8148
5402,0.9446
5403,1.0385
5404,0.9274
5405,1.0129
5406,1.1332
5407,1.2081
5408,0.7756
5409,0.6121
5410,0.5977
5411,0.8334
5412,0.9879
5413,1.0364
5414,1.2979
5415,1.3673
5416,1.9059
5417,1.8288
5418,1.0427
5419,1.1607
5420,1.1499
5421,1.143
5422,1.2665
5423,1.4503
5424,1.3378
5425,1.2844
5426,0.9455
5427,0.9572
5428,0.8368
5429,0.7765
5430,0.868
5431,0.945
5432,0.9248
5433,0.9208
5434,0.855
5435,0.9016
5436,0.8197
5437,0.6563
5438,0.6461
