,Puente_Aranda_CO_pmm
3610,1.15633
3611,0.53428
3612,0.898275
3613,0.58757
3614,0.51142
3615,0.602025
3616,0.36933
3617,0.5307
3618,0.63381
3619,0.61515
3620,0.83011
3621,0.98361
3622,0.5696
3623,0.41027
3624,0.3337
3625,0.63534
3626,0.58087
3627,0.50787
3628,0.76861
3629,1.37878
3630,2.40427
3631,1.89661
3632,0.994675
3633,0.743035
3634,0.5675300000000001
3635,0.40541499999999997
3636,0.531865
3637,0.739435
3638,0.794215
3639,0.79895
3640,0.7716700000000001
3641,0.8990400000000001
3642,1.148735
3643,1.153325
3644,1.4580899999999999
3645,1.482165
3646,1.364865
3647,1.0079150000000001
3648,0.8251
3649,0.6042350000000001
3650,0.55253
3651,0.45543999999999996
3652,0.63207
3653,0.91073
3654,1.7312750000000001
3655,2.04028
3656,1.62167
3657,0.92941
3658,0.54239
3659,0.244135
3660,0.2657
3661,0.348375
3662,0.29292999999999997
3663,0.29917
3664,0.318695
3665,0.42419
3666,0.7608349999999999
3667,1.592475
3668,1.560065
3669,1.0643
3670,0.8901100000000001
3671,0.52971
3672,0.7079899999999999
3673,0.528815
3674,0.27266
3675,0.335375
3676,0.40631500000000004
3677,0.5408400000000001
3678,1.15553
3679,0.72506
3680,0.45252000000000003
3681,0.556005
3682,0.41129499999999997
3683,0.286405
3684,0.3121
3685,0.41625999999999996
3686,0.33067
3687,0.39851
3688,0.418935
3689,0.597665
3690,1.02989
3691,1.08625
3692,1.08079
3693,1.32558
3694,1.20035
3695,0.78598
3696,0.32553000000000004
3697,0.27995000000000003
3698,0.30805000000000005
3699,0.37371
3700,0.4415
3701,1.520745
3702,2.14708
3703,1.206905
3704,0.755655
3705,0.6085849999999999
3706,0.394285
3707,0.33071500000000004
3708,0.43406500000000003
3709,0.44049
3710,0.376265
3711,0.40488
3712,0.42334
3713,0.53414
3714,0.67563
3715,0.8931499999999999
3716,1.0058150000000001
3717,0.71301
3718,0.6085699999999999
3719,0.43281499999999995
3720,0.242395
3721,0.300425
3722,0.367515
3723,0.449845
3724,0.372795
3725,0.991005
3726,1.8466650000000002
3727,1.25943
3728,0.82045
3729,0.37146
3730,0.322965
3731,0.31880000000000003
3732,0.344095
3733,0.363835
3734,0.290975
3735,0.31882999999999995
3736,0.44921500000000003
3737,0.6368
3738,0.74577
3739,0.80281
3740,0.873855
3741,0.80967
3742,0.65832
3743,0.6929
3744,0.30716
3745,0.30501
3746,0.12746
3747,0.36351
3748,1.4052
3749,0.63265
3750,1.03781
3751,0.71017
3752,0.48006
3753,0.42643
3754,0.36334
3755,0.4198
3756,0.43261
3757,0.44052
3758,0.37105
3759,0.34965
3760,0.45385
3761,0.77718
3762,0.70833
3763,0.59084
3764,0.57117
3765,0.49871
3766,0.61021
3767,0.26052
3768,0.51413
3769,0.60242
3770,0.46184
3771,0.36029
3772,0.3721
3773,1.50501
3774,2.14588
3775,2.23394
3776,1.38166
3777,0.3946
3778,0.4041
3779,0.33686
3780,0.28935
3781,0.35708
3782,0.44222
3783,0.49398
3784,0.43476
3785,0.53212
3786,0.66054
3787,0.86339
3788,0.77188
3789,0.66747
3790,0.67884
3791,0.82305
3792,0.5167
3793,0.47369
3794,0.32986
3795,0.418
3796,0.6322
3797,1.20195
3798,1.78193
3799,1.67796
3800,1.3943
3801,0.53815
3802,0.45035
3803,0.35068
3804,0.2807
3805,0.2646
3806,0.2761
3807,0.28694
3808,0.35184
3809,0.54867
3810,0.83661
3811,0.6184
3812,0.541
3813,0.51893
3814,0.57943
3815,0.85984
3816,0.59574
3817,0.38381
3818,0.21541
3819,0.19317
3820,0.29336
3821,0.43839
3822,0.45524
3823,0.53873
3824,0.35134
3825,0.27835
3826,0.24111
3827,0.30033
3828,0.27571
3829,0.34443
3830,0.35244
3831,0.40712
3832,0.34282
3833,0.50455
3834,0.54674
3835,0.52705
3836,0.62034
3837,0.44471
3838,0.51574
3839,0.79664
3840,0.47266
3841,0.34627
3842,0.1869
3843,0.64487
3844,0.22573
3845,0.22568
3846,0.32952
3847,0.25119
3848,0.21873
3849,0.19386
3850,0.17063
3851,0.15474
3852,0.15076
3853,0.18015
3854,0.19035
3855,0.21403
3856,0.25282
3857,0.30023
3858,0.38388
3859,0.44116
3860,0.31243
3861,1.22176
3862,0.49928
3863,0.74287
3864,0.22738
3865,0.27009
3866,0.25889
3867,0.23034
3868,0.33576
3869,0.8309
3870,0.6083
3871,0.57223
3872,0.40927
3873,0.14066
3874,0.16118
3875,0.21035
3876,0.19473
3877,0.24898
3878,0.29165
3879,0.39761
3880,0.29305
3881,0.40361
3882,0.40637
3883,0.52536
3884,0.86667
3885,0.79009
3886,0.95761
3887,0.41725
3888,0.35259
3889,0.32404
3890,0.27244
3891,0.47526
3892,0.83585
3893,0.80508
3894,1.24348
3895,1.97828
3896,0.98662
3897,0.38741
3898,0.36801
3899,0.30965
3900,0.47418
3901,0.42127
3902,0.44685
3903,0.4359
3904,0.46048
3905,0.683
3906,0.86468
3907,0.8808
3908,0.59188
3909,0.41594
3910,0.54689
3911,0.40071
3912,0.26809
3913,0.24291
3914,0.30393
3915,0.30202
3916,0.43047
3917,0.60635
3918,1.5978
3919,1.65837
3920,0.94865
3921,0.76909
3922,1.36492
3923,0.40534
3924,0.25542
3925,0.38874
3926,0.87876
3927,0.72614
3928,0.54321
3929,0.63162
3930,0.96556
3931,0.81884
3932,0.89701
3933,0.65428
3934,0.43098
3935,0.30277
3936,0.23608
3937,0.20752
3938,0.15404
3939,0.13899
3940,0.22474
3941,0.67854
3942,1.16719
3943,1.6805
3944,1.32341
3945,0.509
3946,0.33378
3947,0.32022
3948,0.37497
3949,0.34551
3950,0.33639
3951,0.26793
3952,0.36221
3953,0.53114
3954,0.83643
3955,0.75139
3956,0.50604
3957,0.46548
3958,0.44672
3959,0.34708
3960,0.25054
3961,0.17747
3962,0.12502
3963,0.18056
3964,0.36584
3965,0.8791
3966,1.23812
3967,1.5215
3968,1.39624
3969,0.68189
3970,0.44495
3971,0.51236
3972,0.50657
3973,0.32472
3974,0.33883
3975,0.39111
3976,0.4478
3977,0.4993
3978,0.74115
3979,0.66748
3980,0.90147
3981,0.80035
3982,0.79252
3983,0.46305
3984,0.40674
3985,0.38377
3986,0.31507
3987,0.32706
3988,0.60729
3989,1.12485
3990,1.55411
3991,1.2574
3992,0.90464
3993,0.37248
3994,0.31337
3995,0.34362
3996,0.31293
3997,0.33592
3998,0.35606
3999,0.36264
4000,0.45575
4001,0.47104
4002,0.53258
4003,0.59972
4004,0.60413
4005,0.51788
4006,0.63834
4007,0.56725
4008,0.30706
4009,0.29519
4010,0.25057
4011,0.48926
4012,0.48685
4013,0.44175
4014,0.34912
4015,0.47749
4016,0.3031
4017,0.21082
4018,0.22592
4019,0.22758
4020,0.20858
4021,0.23677
4022,0.2752
4023,0.28545
4024,0.30472
4025,0.29758
4026,0.36676
4027,0.32657
4028,0.33252
4029,0.35535
4030,0.3584
4031,0.30631
4032,0.16725
4033,0.21496
4034,0.12651
4035,0.13239
4036,0.23
4037,0.51904
4038,0.74173
4039,0.64459
4040,0.46002
4041,0.37914
4042,0.2982
4043,0.36183
4044,0.31584
4045,0.3238
4046,0.31372
4047,0.32642
4048,0.35238
4049,0.4964
4050,0.74059
4051,0.89214
4052,0.60354
4053,0.6742
4054,0.60425
4055,0.3632
4056,0.35957
4057,0.25878
4058,0.26181
4059,0.27118
4060,0.2563
4061,0.64818
4062,1.08804
4063,0.74133
4064,0.42726
4065,0.40466
4066,0.37842
4067,0.32904
4068,0.41251
4069,0.31345
4070,0.30495
4071,0.30344
4072,0.42635
4073,0.34702
4074,0.43682
4075,0.54171
4076,0.52719
4077,0.47073
4078,0.48523
4079,0.25457
4080,0.18533
4081,0.14717
4082,0.14563
4083,0.13042
4084,0.30374
4085,0.5955
4086,1.0091
4087,0.82159
4088,0.62783
4089,0.41148
4090,0.33516
4091,0.32847
4092,0.25652
4093,0.26127
4094,0.30942
4095,0.46771
4096,0.42542
4097,0.50324
4098,0.72894
4099,0.61841
4100,0.71468
4101,0.55948
4102,0.50605
4103,0.38448
4104,0.4112
4105,0.45771
4106,0.32977
4107,0.27861
4108,0.48901
4109,0.8346
4110,1.32928
4111,1.60555
4112,1.24473
4113,0.96135
4114,0.68781
4115,0.75622
4116,0.37029
4117,0.31186
4118,0.37966
4119,0.44739
4120,0.49358
4121,0.56587
4122,0.83003
4123,0.83802
4124,0.92166
4125,0.73566
4126,0.65951
4127,1.29759
4128,0.74394
4129,0.45935
4130,0.3128
4131,0.28418
4132,0.54598
4133,1.64981
4134,2.60578
4135,1.48855
4136,0.72155
4137,0.53184
4138,0.44434
4139,0.41213
4140,0.44585
4141,1.13348
4142,0.48232
4143,0.79075
4144,1.55561
4145,0.66179
4146,1.21636
4147,5.39745
4148,1.95115
4149,2.19081
4150,2.03277
4151,1.92229
4152,0.27512
4153,0.73263
4154,0.41502
4155,0.95211
4156,3.97129
4157,1.69936
4158,3.73492
4159,2.54709
4160,2.40574
4161,0.55721
4162,0.31826
4163,0.36144
4164,0.50141
4165,0.45809
4166,0.4952
4167,0.46811
4168,0.56156
4169,0.59649
4170,0.70603
4171,0.53596
4172,0.53138
4173,0.48389
4174,0.3526
4175,0.26036
4176,0.2005
4177,0.25524
4178,0.36883
4179,0.31074
4180,0.20418
4181,0.36728
4182,0.49154
4183,0.37084
4184,0.30356
4185,0.36746
4186,0.29125
4187,0.30944
4188,0.28309
4189,0.21774
4190,0.19447
4191,0.22571
4192,0.28787
4193,0.334
4194,0.38491
4195,0.37471
4196,0.40549
4197,0.30503
4198,0.37108
4199,0.24629
4200,0.20942
4201,0.30393
4202,0.33
4203,0.30164
4204,0.24704
4205,0.45335
4206,1.00899
4207,1.27892
4208,1.01566
4209,0.67391
4210,0.45094
4211,0.44325
4212,0.39262
4213,0.35988
4214,0.3327
4215,0.31446
4216,0.37491
4217,0.5152
4218,0.74488
4219,0.62553
4220,0.64135
4221,0.52506
4222,0.63468
4223,0.29498
4224,0.19193
4225,0.16776
4226,0.1971
4227,0.50909
4228,0.57351
4229,1.28032
4230,1.51403
4231,1.3617
4232,1.5906
4233,1.32466
4234,0.76109
4235,0.41255
4236,0.32497
4237,0.37795
4238,0.358
4239,0.35631
4240,0.53943
4241,0.59446
4242,0.76707
4243,0.7457
4244,0.61306
4245,0.89049
4246,1.00201
4247,0.75984
4248,0.3994
4249,0.30451
4250,0.26743
4251,0.27164
4252,0.43101
4253,0.70125
4254,1.18816
4255,1.29781
4256,0.95971
4257,0.7891
4258,0.82584
4259,0.78294
4260,0.73422
4261,0.56863
4262,0.43341
4263,0.53933
4264,0.51968
4265,0.83469
4266,0.89172
4267,1.02137
4268,1.03342
4269,0.40554
4270,0.41806
4271,0.42907
4272,0.56912
4273,0.56893
4274,0.39178
4275,0.43384
4276,0.47808
4277,0.97486
4278,1.5331
4279,1.46081
4280,1.14186
4281,0.69284
4282,0.35787
4283,0.35546
4284,0.47402
4285,0.39536
4286,0.47862
4287,0.50483
4288,0.46907
4289,0.66079
4290,0.68818
4291,0.78335
4292,0.99238
4293,1.32943
4294,1.01908
4295,0.94915
4296,0.94937
4297,1.07889
4298,0.96222
4299,0.64075
4300,0.96554
4301,1.46625
4302,3.28698
4303,2.5417
4304,1.30263
4305,0.59618
4306,0.36075
4307,0.40849
4308,0.45206
4309,0.47708
4310,0.53547
4311,0.47752
4312,0.45803
4313,0.55958
4314,0.62413
4315,0.68673
4316,0.78805
4317,0.43557
4318,0.4221
4319,0.26275
4320,0.3158
4321,0.48726
4322,0.63061
4323,0.66559
4324,0.67489
4325,0.83869
4326,1.1776
4327,1.02381
4328,0.58631
4329,0.37457
4330,0.29311
4331,0.38695
4332,0.35465
4333,0.36439
4334,0.44372
4335,0.59871
4336,0.42541
4337,0.52032
4338,0.40497
4339,0.81508
4340,1.13565
4341,0.93109
4342,0.90272
4343,1.23809
4344,1.42284
4345,1.25736
4346,0.66483
4347,0.63694
4348,0.73215
4349,0.85855
4350,0.93902
4351,0.84287
4352,0.53959
4353,0.49583
4354,0.52579
4355,0.37541
4356,0.32271
4357,0.34848
4358,0.36565
4359,0.28332
4360,0.27487
4361,0.38209
4362,0.45522
4363,0.53642
4364,0.72552
4365,0.70848
4366,0.72121
4367,0.68983
4368,0.72165
4369,0.66512
4370,0.63628
4371,0.52662
4372,0.53561
4373,0.69711
4374,0.75393
4375,0.68823
4376,0.40138
4377,0.31771
4378,0.3488
4379,0.38447
4380,0.32414
4381,0.3458
4382,0.44188
4383,0.43239
4384,0.44722
4385,0.54666
4386,0.73747
4387,0.95254
4388,0.88726
4389,0.71345
4390,0.60555
4391,0.59795
4392,0.73484
4393,0.61311
4394,0.44458
4395,0.48302
4396,0.45337
4397,0.99138
4398,2.00244
4399,1.70172
4400,1.86559
4401,0.85181
4402,1.10456
4403,0.57709
4404,0.47761
4405,0.55659
4406,0.39204
4407,0.34027
4408,0.51704
4409,0.85205
4410,1.26267
4411,1.58774
4412,1.48863
4413,1.34477
4414,1.04444
4415,0.92787
4416,0.82625
4417,0.55819
4418,0.38273
4419,0.60048
4420,0.89534
4421,1.32374
4422,1.42379
4423,1.27338
4424,1.23404
4425,0.74009
4426,0.42857
4427,0.35413
4428,0.4834
4429,0.39469
4430,0.43619
4431,0.44464
4432,0.54955
4433,0.70441
4434,0.94323
4435,0.7993
4436,0.76215
4437,0.99827
4438,0.7431
4439,0.27534
4440,0.76965
4441,0.44007
4442,0.30436
4443,0.18837
4444,0.39658
4445,0.91963
4446,0.91491
4447,0.73432
4448,0.52523
4449,0.46812
4450,0.37997
4451,0.35833
4452,0.35263
4453,0.31186
4454,0.34274
4455,0.38661
4456,0.39767
4457,0.52262
4458,0.81192
4459,0.65394
4460,0.57427
4461,0.47683
4462,0.39413
4463,0.21976
4464,0.22272
4465,0.17215
4466,0.27806
4467,0.36808
4468,1.25622
4469,1.43376
4470,3.20786
4471,1.46039
4472,0.89472
4473,0.51774
4474,0.4753
4475,0.3893
4476,0.51096
4477,0.34203
4478,0.30837
4479,0.65515
4480,0.52709
4481,0.86483
4482,1.21649
4483,0.92677
4484,0.80639
4485,0.85355
4486,0.87376
4487,1.06579
4488,0.88304
4489,0.44131
4490,0.38974
4491,0.49141
4492,0.76857
4493,2.31108
4494,2.99028
4495,2.91311
4496,1.75518
4497,1.11639
4498,0.63228
4499,0.44582
4500,0.38698
4501,0.4849
4502,0.51873
4503,0.55182
4504,0.56545
4505,0.56592
4506,0.50213
4507,0.76951
4508,0.74295
4509,0.58984
4510,1.55179
4511,0.78363
4512,2.773
4513,1.22879
4514,0.31029
4515,0.24626
4516,0.33504
4517,0.97288
4518,0.87781
4519,0.81837
4520,0.23297
4521,0.3063
4522,0.2585
4523,0.28646
4524,0.28425
4525,0.35495
4526,0.35966
4527,0.39808
4528,0.44239
4529,0.44702
4530,0.48432
4531,0.53147
4532,0.36722
4533,0.3294
4534,0.45825
4535,0.31466
4536,0.16748
4537,0.1954
4538,0.35067
4539,0.95622
4540,0.78065
4541,1.91213
4542,1.34209
4543,0.69834
4544,0.50966
4545,0.38873
4546,0.49415
4547,0.36448
4548,0.30603
4549,0.38589
4550,0.38224
4551,0.39653
4552,0.33481
4553,0.56437
4554,0.77894
4555,1.00223
4556,0.54973
4557,0.51825
4558,0.39851
4559,0.23402
4560,0.21445
4561,0.1905
4562,0.22423
4563,0.58612
4564,2.18642
4565,0.42731
4566,1.71775
4567,2.5614
4568,1.89108
4569,1.11544
4570,0.37519
4571,0.35327
4572,0.33881
4573,0.38681
4574,0.48921
4575,0.43754
4576,0.40288
4577,0.56955
4578,0.62803
4579,0.54863
4580,0.42491
4581,0.47072
4582,0.43455
4583,0.27901
4584,0.37883
4585,0.19337
4586,0.21929
4587,0.21642
4588,0.34727
4589,0.57428
4590,0.7898
4591,0.84264
4592,0.63604
4593,0.41859
4594,0.39102
4595,0.38584
4596,0.37121
4597,0.3062
4598,0.37292
4599,0.32459
4600,0.4737
4601,0.65024
4602,0.6359
4603,0.69584
4604,0.60036
4605,0.64327
4606,0.43823
4607,0.24432
4608,0.22554
4609,0.20108
4610,0.17735
4611,0.19076
4612,0.35863
4613,0.62889
4614,1.10666
4615,0.80519
4616,0.52942
4617,0.42513
4618,0.39714
4619,0.39885
4620,0.36495
4621,0.38279
4622,0.38961
4623,0.36903
4624,0.3806
4625,0.55624
4626,0.69862
4627,0.58147
4628,0.63972
4629,0.41805
4630,0.25287
4631,0.30205
4632,0.28272
4633,0.23372
4634,0.1624
4635,0.17152
4636,0.22213
4637,0.52742
4638,0.64856
4639,0.66458
4640,0.51741
4641,0.35598
4642,0.39734
4643,0.39037
4644,0.37483
4645,0.35039
4646,0.36118
4647,0.46166
4648,0.46572
4649,0.55309
4650,0.59453
4651,0.54913
4652,0.50881
4653,0.65281
4654,0.66675
4655,0.47643
4656,0.40063
4657,0.38152
4658,0.37993
4659,0.25469
4660,0.37604
4661,0.56206
4662,0.63207
4663,0.59992
4664,0.58983
4665,0.47936
4666,0.35254
4667,0.39241
4668,0.32288
4669,0.38667
4670,0.40117
4671,0.43381
4672,0.41761
4673,0.51029
4674,0.51547
4675,0.53053
4676,0.55347
4677,0.3759
4678,0.48219
4679,0.44991
4680,0.42302
4681,0.34597
4682,0.23377
4683,0.28733
4684,0.21248
4685,0.296
4686,0.44688
4687,0.29612
4688,0.26114
4689,0.28666
4690,0.25445
4691,0.24984
4692,0.24471
4693,0.27731
4694,0.27267
4695,0.28519
4696,0.32763
4697,0.34138
4698,0.39506
4699,0.42607
4700,0.47081
4701,0.36234
4702,0.62253
4703,0.49532
4704,0.34495
4705,0.22467
4706,0.24472
4707,0.28851
4708,0.31624
4709,0.62623
4710,1.19413
4711,1.39945
4712,1.03068
4713,0.73421
4714,0.57052
4715,0.44172
4716,0.39456
4717,0.41179
4718,0.4082
4719,0.37301
4720,0.41416
4721,0.7791
4722,0.98914
4723,0.85038
4724,0.85613
4725,1.02782
4726,0.89079
4727,0.73252
4728,0.52287
4729,0.37496
4730,0.39544
4731,0.36277
4732,0.41713
4733,0.54274
4734,1.04686
4735,1.50106
4736,0.91623
4737,0.45553
4738,0.42438
4739,0.48213
4740,0.49266
4741,0.536
4742,0.52416
4743,0.50355
4744,0.46664
4745,0.63228
4746,0.84857
4747,0.84864
4748,0.45237
4749,0.45911
4750,0.38979
4751,0.28344
4752,0.27765
4753,0.19386
4754,0.15209
4755,0.15484
4756,0.28939
4757,0.37609
4758,0.62947
4759,0.79487
4760,0.64298
4761,0.46156
4762,0.4352
4763,0.40575
4764,0.37396
4765,0.50869
4766,0.47608
4767,0.58247
4768,0.60844
4769,0.5842
4770,0.7489
4771,0.78224
4772,0.51937
4773,0.48564
4774,0.52097
4775,0.31987
4776,0.25798
4777,0.23883
4778,0.25771
4779,0.34644
4780,0.61694
4781,0.85639
4782,1.27115
4783,1.09237
4784,0.78067
4785,0.47423
4786,0.39732
4787,0.38996
4788,0.45834
4789,0.37416
4790,0.48921
4791,0.51105
4792,0.4211
4793,0.86282
4794,0.66983
4795,0.61946
4796,0.63234
4797,0.67294
4798,0.39882
4799,0.34501
4800,0.23096
4801,0.3255
4802,0.29375
4803,0.277
4804,0.25846
4805,0.24826
4806,0.28087
4807,0.29678
4808,0.31775
4809,0.36271
4810,0.36175
4811,0.29381
4812,0.42671
4813,0.44807
4814,0.34609
4815,0.2942
4816,0.46785
4817,0.59238
4818,0.74853
4819,0.58176
4820,0.36594
4821,0.3944
4822,0.48221
4823,0.51595
4824,0.36979
4825,0.28667
4826,0.38052
4827,0.26786
4828,0.3527
4829,0.54292
4830,1.11948
4831,0.72216
4832,0.58507
4833,0.54319
4834,0.38352
4835,0.35381
4836,0.43258
4837,0.48294
4838,0.54891
4839,0.4702
4840,0.42215
4841,0.45593
4842,0.59026
4843,0.64599
4844,0.44592
4845,0.31889
4846,0.32094
4847,0.27102
4848,0.22145
4849,0.20942
4850,0.18984
4851,0.21308
4852,0.16412
4853,0.24745
4854,0.38566
4855,0.26419
4856,0.22923
4857,0.23667
4858,0.27231
4859,0.29752
4860,0.30513
4861,0.3026
4862,0.31701
4863,0.35658
4864,0.42437
4865,0.46242
4866,0.66811
4867,0.74274
4868,0.556
4869,0.3439
4870,0.64388
4871,0.69293
4872,0.53559
4873,0.39429
4874,0.3804
4875,0.25781
4876,0.33975
4877,0.71145
4878,1.06425
4879,2.14141
4880,1.54394
4881,0.47512
4882,0.53764
4883,0.43139
4884,0.36119
4885,0.34655
4886,0.34204
4887,0.33798
4888,0.41357
4889,0.54319
4890,0.72391
4891,0.73893
4892,0.60962
4893,0.63403
4894,0.58516
4895,0.42028
4896,0.34459
4897,0.38309
4898,0.3799
4899,0.38262
4900,0.38235
4901,0.67637
4902,1.12057
4903,1.88497
4904,2.08
4905,1.57626
4906,0.50529
4907,0.53607
4908,0.56388
4909,0.51577
4910,0.58458
4911,0.55121
4912,0.66337
4913,0.87804
4914,0.90681
4915,1.04803
4916,0.61786
4917,0.77327
4918,0.74303
4919,0.54813
4920,0.38091
4921,0.27303
4922,0.47764
4923,0.50335
4924,0.51441
4925,1.68241
4926,2.51872
4927,1.49251
4928,1.26478
4929,0.48195
4930,0.41408
4931,0.43333
4932,0.37298
4933,0.4101
4934,0.39056
4935,0.44818
4936,0.55067
4937,0.54616
4938,0.62778
4939,0.52231
4940,0.57454
4941,0.78827
4942,1.4315
4943,0.94194
4944,0.37678
4945,0.46715
4946,0.55584
4947,0.26526
4948,0.43525
4949,0.73947
4950,0.98035
4951,0.83836
4952,0.5715
4953,0.40828
4954,0.35693
4955,0.36701
4956,0.36817
4957,0.39808
4958,0.45434
4959,0.42258
4960,0.44106
4961,0.55586
4962,0.72331
4963,0.99402
4964,0.89865
4965,0.77548
4966,0.53938
4967,0.34971
4968,0.3173
4969,0.2981
4970,0.22082
4971,0.26731
4972,0.52456
4973,0.85723
4974,1.4485
4975,1.57546
4976,0.95169
4977,0.68333
4978,0.49701
4979,0.50094
4980,0.4993
4981,0.38601
4982,0.38504
4983,0.42449
4984,0.47339
4985,0.51637
4986,0.62147
4987,0.67281
4988,0.82797
4989,0.85968
4990,1.12236
4991,0.56339
4992,0.42483
4993,0.37649
4994,0.41562
4995,0.52682
4996,0.45749
4997,1.09488
4998,1.24824
4999,0.95169
5000,0.89263
5001,0.65989
5002,0.74706
5003,0.97434
5004,0.56323
5005,0.47216
5006,0.4826
5007,0.44937
5008,0.39422
5009,0.49392
5010,0.58683
5011,0.75209
5012,0.4997
5013,0.60216
5014,0.65805
5015,0.80801
5016,0.72958
5017,0.54825
5018,0.56525
5019,0.43199
5020,0.38961
5021,0.50604
5022,0.63402
5023,0.50496
5024,0.30664
5025,0.32613
5026,0.30546
5027,0.27872
5028,0.29018
5029,0.33924
5030,0.34257
5031,0.38845
5032,0.60476
5033,0.48299
5034,0.54547
5035,0.31265
5036,0.43439
5037,0.40686
5038,0.35232
5039,0.25508
5040,0.26035
5041,0.19356
5042,0.30034
5043,0.25646
5044,0.30226
5045,0.51924
5046,1.0277
5047,1.06465
5048,1.40952
5049,0.95308
5050,0.54908
5051,0.51226
5052,0.45575
5053,0.48201
5054,0.73779
5055,0.76997
5056,1.05138
5057,0.85828
5058,0.9534
5059,1.04715
5060,0.57786
5061,0.45366
5062,0.79484
5063,0.60431
5064,0.6212
5065,0.5797
5066,0.6764
5067,0.76293
5068,0.81397
5069,1.1163
5070,1.86224
5071,1.9765
5072,1.0001
5073,0.57076
5074,0.64098
5075,0.62869
5076,0.74876
5077,0.85233
5078,0.91253
5079,0.7386
5080,0.7908
5081,1.02796
5082,1.30913
5083,1.3634
5084,1.65426
5085,1.2786
5086,0.95965
5087,1.0492
5088,1.89537
5089,1.18659
5090,0.8802
5091,0.62172
5092,0.82695
5093,2.16724
5094,2.61298
5095,1.77178
5096,0.74621
5097,0.47238
5098,0.42777
5099,0.40148
5100,0.47284
5101,0.50003
5102,0.39352
5103,0.42305
5104,0.42493
5105,0.56713
5106,0.75446
5107,0.85081
5108,1.00827
5109,1.18704
5110,1.05833
5111,1.24823
5112,0.82575
5113,0.65436
5114,0.58852
5115,0.55992
5116,0.52548
5117,1.01918
5118,1.83418
5119,1.57629
5120,0.79773
5121,0.50502
5122,0.4719
5123,0.44844
5124,0.41046
5125,0.45602
5126,0.3807
5127,0.44003
5128,0.48514
5129,0.69563
5130,0.93502
5131,0.99003
5132,0.85816
5133,0.99785
5134,0.86458
5135,0.58829
5136,0.45203
5137,0.55698
5138,0.65214
5139,0.73428
5140,0.81895
5141,1.19323
5142,2.21517
5143,2.23495
5144,1.40908
5145,0.99933
5146,0.67059
5147,0.47298
5148,0.45583
5149,0.49412
5150,0.49084
5151,0.71313
5152,0.79959
5153,0.83868
5154,0.77336
5155,0.87466
5156,0.85851
5157,0.48343
5158,0.48714
5159,0.63879
5160,0.41883
5161,0.34231
5162,0.34686
5163,0.29695
5164,0.35637
5165,0.69671
5166,0.94441
5167,1.00185
5168,0.9906
5169,0.97957
5170,0.87065
5171,0.75043
5172,0.52193
5173,0.44332
5174,0.61293
5175,0.50008
5176,0.58513
5177,0.63332
5178,0.78628
5179,1.0792
5180,1.38128
5181,0.75508
5182,0.58957
5183,0.5256
5184,0.6604
5185,0.49616
5186,0.50637
5187,0.46852
5188,0.45219
5189,0.52527
5190,0.66307
5191,0.76208
5192,0.60929
5193,0.44387
5194,0.33424
5195,0.30823
5196,0.295
5197,0.3701
5198,0.37361
5199,0.36325
5200,0.42343
5201,0.50984
5202,0.51414
5203,0.5012
5204,0.43916
5205,0.47636
5206,0.49192
5207,0.61651
5208,0.60498
5209,0.32388
5210,0.26042
5211,0.29186
5212,0.26647
5213,0.58407
5214,0.74928
5215,0.70028
5216,0.46278
5217,0.44175
5218,0.40012
5219,0.43681
5220,0.40635
5221,0.41921
5222,0.45947
5223,0.50076
5224,0.49306
5225,0.72366
5226,1.04019
5227,0.62082
5228,0.8887
5229,0.80836
5230,0.71875
5231,0.54294
5232,0.40841
5233,0.33191
5234,0.68698
5235,0.36862
5236,0.29995
5237,0.43963
5238,0.82971
5239,0.45217
5240,0.37767
5241,0.35648
5242,0.38214
5243,0.4033
5244,0.48171
5245,0.50847
5246,0.43813
5247,0.46145
5248,0.42465
5249,0.46429
5250,0.56123
5251,0.51022
5252,0.68149
5253,0.5474
5254,0.61074
5255,0.40075
5256,0.36068
5257,0.43208
5258,0.33038
5259,0.32427
5260,0.41365
5261,1.17153
5262,2.47591
5263,1.06443
5264,0.52111
5265,0.47014
5266,0.39373
5267,0.41458
5268,0.39043
5269,0.41364
5270,0.38582
5271,0.48595
5272,0.57135
5273,0.71695
5274,0.76797
5275,0.90447
5276,0.67991
5277,0.46123
5278,0.44769
5279,0.45333
5280,0.31149
5281,0.28619
5282,0.37459
5283,0.50816
5284,0.46213
5285,0.63842
5286,1.06751
5287,0.90506
5288,0.7405
5289,0.59174
5290,0.68001
5291,0.278525
5292,0.76413
5293,0.57464
5294,0.56862
5295,0.56828
5296,0.51883
5297,0.57097
5298,0.74503
5299,0.89072
5300,0.86216
5301,0.77538
5302,0.76662
5303,0.41082
5304,0.3395
5305,0.35659
5306,0.35711
5307,0.36723
5308,0.48933
5309,0.64157
5310,0.86111
5311,0.96096
5312,0.65676
5313,0.48055
5314,0.42999
5315,0.44182
5316,0.41773
5317,0.39802
5318,0.44283
5319,0.47845
5320,0.46404
5321,0.64399
5322,0.92928
5323,0.92542
5324,0.83434
5325,1.12675
5326,1.12237
5327,0.97259
5328,0.5152
5329,0.42045
5330,0.30846
5331,0.32081
5332,0.40138
5333,0.75459
5334,0.7602
5335,0.86458
5336,0.56443
5337,0.48389
5338,0.49317
5339,0.52712
5340,0.4988
5341,0.53804
5342,0.5252
